clean,corrupted,clean_answer_idx,corrupted_answer_idx,label
The kinswoman cried because,The kinsman cried because,1398,1168,0
The daughter ate because,The son ate because,1398,1168,0
The godmother went home because,The godfather went home because,1398,1168,0
The schoolgirl stayed up because,The schoolboy stayed up because,1398,1168,0
The sister whispered that,The brother whispered that,1398,1168,0
The man slept because,The woman slept because,1168,1398,1
The klansman ate because,The klanswoman ate because,1168,1398,1
The schoolboy ate because,The schoolgirl ate because,1168,1398,1
The actor whispered that,The actress whispered that,1168,1398,1
The girl stayed up because,The boy stayed up because,1398,1168,0
The wife went home because,The husband went home because,1398,1168,0
"The son is a great friend, isn't","The daughter is a great friend, isn't",1168,1398,1
The craftsman went home because,The craftswoman went home because,1168,1398,1
The princess ran because,The prince ran because,1398,1168,0
The widow said that,The widower said that,1398,1168,0
The actor yelled that,The actress yelled that,1168,1398,1
The ferryman slept because,The ferrywoman slept because,1168,1398,1
The strongman wished that,The strongwoman wished that,1168,1398,1
The female whispered that,The male whispered that,1398,1168,0
The musclewoman cried because,The muscleman cried because,1398,1168,0
The king was fired because,The queen was fired because,1168,1398,1
The policeman stayed up because,The policewoman stayed up because,1168,1398,1
"The adulteress is a great friend, isn't","The adulterer is a great friend, isn't",1398,1168,0
The schoolgirl said that,The schoolboy said that,1398,1168,0
The niece went home because,The nephew went home because,1398,1168,0
The policewoman yelled because,The policeman yelled because,1398,1168,0
The englishwoman went home because,The englishman went home because,1398,1168,0
The wingwoman was promoted because,The wingman was promoted because,1398,1168,0
The schoolgirl went home because,The schoolboy went home because,1398,1168,0
The boatman stayed up because,The boatwoman stayed up because,1168,1398,1
The ex-girlfriend laughed because,The ex-boyfriend laughed because,1398,1168,0
"The ex-husband is a nice person, isn't","The ex-wife is a nice person, isn't",1168,1398,1
"The boatman is a great friend, isn't","The boatwoman is a great friend, isn't",1168,1398,1
The father-in-law drove because,The mother-in-law drove because,1168,1398,1
The clergywoman was fired because,The clergyman was fired because,1398,1168,0
The uncle ate because,The aunt ate because,1168,1398,1
The alderman laughed because,The alderwoman laughed because,1168,1398,1
The brother ran because,The sister ran because,1168,1398,1
The mailwoman slept because,The mailman slept because,1398,1168,0
The wingman whispered that,The wingwoman whispered that,1168,1398,1
The prince went home because,The princess went home because,1168,1398,1
The salesman went home because,The saleswoman went home because,1168,1398,1
The wingwoman ate because,The wingman ate because,1398,1168,0
The prince said that,The princess said that,1168,1398,1
The great-uncle ate because,The great-aunt ate because,1168,1398,1
The ex-boyfriend yelled because,The ex-girlfriend yelled because,1168,1398,1
The widower was fired because,The widow was fired because,1168,1398,1
The huntress wished that,The hunter wished that,1398,1168,0
The stepfather slept because,The stepmother slept because,1168,1398,1
The godfather laughed because,The godmother laughed because,1168,1398,1
"The craftsman is a nice person, isn't","The craftswoman is a nice person, isn't",1168,1398,1
The draftswoman cried because,The draftsman cried because,1398,1168,0
"The musclewoman is a nice person, isn't","The muscleman is a nice person, isn't",1398,1168,0
The waitress whispered that,The waiter whispered that,1398,1168,0
The lord laughed because,The lady laughed because,1168,1398,1
The madman laughed because,The madwoman laughed because,1168,1398,1
The grandmother was promoted because,The grandfather was promoted because,1398,1168,0
The she yelled that,The he yelled that,1398,1168,0
The lady went home because,The lord went home because,1398,1168,0
"The choirgirl is a nice person, isn't","The choirboy is a nice person, isn't",1398,1168,0
"The wingman is a nice person, isn't","The wingwoman is a nice person, isn't",1168,1398,1
The sister-in-law wished that,The brother-in-law wished that,1398,1168,0
The mailman ate because,The mailwoman ate because,1168,1398,1
The repairman ran because,The repairwoman ran because,1168,1398,1
The great-uncle was promoted because,The great-aunt was promoted because,1168,1398,1
The guy went home because,The gal went home because,1168,1398,1
The fisherman slept because,The fisherwoman slept because,1168,1398,1
The strongman cried because,The strongwoman cried because,1168,1398,1
The salesgirl went home because,The salesboy went home because,1398,1168,0
The prince slept because,The princess slept because,1168,1398,1
The niece was fired because,The nephew was fired because,1398,1168,0
The repairwoman yelled because,The repairman yelled because,1398,1168,0
The irishwoman ran because,The irishman ran because,1398,1168,0
The alderwoman was promoted because,The alderman was promoted because,1398,1168,0
The uncle yelled because,The aunt yelled because,1168,1398,1
The grandmother laughed because,The grandfather laughed because,1398,1168,0
"The stepmother is a nice person, isn't","The stepfather is a nice person, isn't",1398,1168,0
The gentleman laughed because,The lady laughed because,1168,1398,1
The aunt was promoted because,The uncle was promoted because,1398,1168,0
The gal said that,The guy said that,1398,1168,0
The sister-in-law said that,The brother-in-law said that,1398,1168,0
The widower drove because,The widow drove because,1168,1398,1
The masseuse whispered that,The masseur whispered that,1398,1168,0
The handyman stayed up because,The handywoman stayed up because,1168,1398,1
The hunter was promoted because,The huntress was promoted because,1168,1398,1
The papergirl stayed up because,The paperboy stayed up because,1398,1168,0
The frenchwoman slept because,The frenchman slept because,1398,1168,0
The gal ran because,The guy ran because,1398,1168,0
The sister-in-law went home because,The brother-in-law went home because,1398,1168,0
The handyman was promoted because,The handywoman was promoted because,1168,1398,1
"The female is a nice person, isn't","The male is a nice person, isn't",1398,1168,0
The dad slept because,The mom slept because,1168,1398,1
"The salesman is a great friend, isn't","The saleswoman is a great friend, isn't",1168,1398,1
The klanswoman wished that,The klansman wished that,1398,1168,0
The girl yelled that,The boy yelled that,1398,1168,0
The paperboy drove because,The papergirl drove because,1168,1398,1
The stepfather went home because,The stepmother went home because,1168,1398,1
The boatwoman whispered that,The boatman whispered that,1398,1168,0
The handyman yelled because,The handywoman yelled because,1168,1398,1
The clergyman yelled that,The clergywoman yelled that,1168,1398,1
The he went home because,The she went home because,1168,1398,1
"The muscleman is a great friend, isn't","The musclewoman is a great friend, isn't",1168,1398,1
The madman slept because,The madwoman slept because,1168,1398,1
The man wished that,The woman wished that,1168,1398,1
The alderman was fired because,The alderwoman was fired because,1168,1398,1
The congresswoman yelled that,The congressman yelled that,1398,1168,0
The widower stayed up because,The widow stayed up because,1168,1398,1
"The actor is a great friend, isn't","The actress is a great friend, isn't",1168,1398,1
The businesswoman said that,The businessman said that,1398,1168,0
The madwoman ate because,The madman ate because,1398,1168,0
The fireman ran because,The firewoman ran because,1168,1398,1
The layman went home because,The laywoman went home because,1168,1398,1
"The sister is a nice person, isn't","The brother is a nice person, isn't",1398,1168,0
The girlfriend whispered that,The boyfriend whispered that,1398,1168,0
The congressman was fired because,The congresswoman was fired because,1168,1398,1
The boyfriend ate because,The girlfriend ate because,1168,1398,1
The groom whispered that,The bride whispered that,1168,1398,1
The congresswoman whispered that,The congressman whispered that,1398,1168,0
The parisian drove because,The parisienne drove because,1168,1398,1
The assemblywoman ate because,The assemblyman ate because,1398,1168,0
The bellboy said that,The bellgirl said that,1168,1398,1
The firewoman yelled that,The fireman yelled that,1398,1168,0
The bride went home because,The groom went home because,1398,1168,0
The salesboy cried because,The salesgirl cried because,1168,1398,1
"The businesswoman is a great friend, isn't","The businessman is a great friend, isn't",1398,1168,0
The she yelled because,The he yelled because,1398,1168,0
The mom whispered that,The dad whispered that,1398,1168,0
"The ex-wife is a great friend, isn't","The ex-husband is a great friend, isn't",1398,1168,0
The girlfriend ate because,The boyfriend ate because,1398,1168,0
The great-aunt was fired because,The great-uncle was fired because,1398,1168,0
The brother-in-law said that,The sister-in-law said that,1168,1398,1
The sorceress was promoted because,The sorcerer was promoted because,1398,1168,0
The firewoman was fired because,The fireman was fired because,1398,1168,0
The deliverywoman went home because,The deliveryman went home because,1398,1168,0
The niece slept because,The nephew slept because,1398,1168,0
The godmother yelled because,The godfather yelled because,1398,1168,0
"The paperboy is a great friend, isn't","The papergirl is a great friend, isn't",1168,1398,1
The wife yelled because,The husband yelled because,1398,1168,0
"The firewoman is a nice person, isn't","The fireman is a nice person, isn't",1398,1168,0
The frenchman said that,The frenchwoman said that,1168,1398,1
The draftswoman stayed up because,The draftsman stayed up because,1398,1168,0
The sister yelled because,The brother yelled because,1398,1168,0
"The handyman is a great friend, isn't","The handywoman is a great friend, isn't",1168,1398,1
The huntress ran because,The hunter ran because,1398,1168,0
The actor was promoted because,The actress was promoted because,1168,1398,1
The boatwoman ran because,The boatman ran because,1398,1168,0
"The deliveryman is a great friend, isn't","The deliverywoman is a great friend, isn't",1168,1398,1
The husband was promoted because,The wife was promoted because,1168,1398,1
The boy laughed because,The girl laughed because,1168,1398,1
"The cowboy is a nice person, isn't","The cowgirl is a nice person, isn't",1168,1398,1
The laywoman was promoted because,The layman was promoted because,1398,1168,0
The son-in-law wished that,The daughter-in-law wished that,1168,1398,1
The clergywoman cried because,The clergyman cried because,1398,1168,0
The guy wished that,The gal wished that,1168,1398,1
The son-in-law whispered that,The daughter-in-law whispered that,1168,1398,1
The prince ate because,The princess ate because,1168,1398,1
"The boyfriend is a nice person, isn't","The girlfriend is a nice person, isn't",1168,1398,1
The englishwoman stayed up because,The englishman stayed up because,1398,1168,0
"The woman is a great friend, isn't","The man is a great friend, isn't",1398,1168,0
"The fisherwoman is a great friend, isn't","The fisherman is a great friend, isn't",1398,1168,0
The waiter wished that,The waitress wished that,1168,1398,1
The great-aunt wished that,The great-uncle wished that,1398,1168,0
The kinsman drove because,The kinswoman drove because,1168,1398,1
"The widower is a nice person, isn't","The widow is a nice person, isn't",1168,1398,1
The alderwoman cried because,The alderman cried because,1398,1168,0
The choirboy wished that,The choirgirl wished that,1168,1398,1
"The clansman is a great friend, isn't","The clanswoman is a great friend, isn't",1168,1398,1
The nephew ran because,The niece ran because,1168,1398,1
"The adulterer is a great friend, isn't","The adulteress is a great friend, isn't",1168,1398,1
The ex-wife cried because,The ex-husband cried because,1398,1168,0
The father whispered that,The mother whispered that,1168,1398,1
The sister laughed because,The brother laughed because,1398,1168,0
The sorcerer ate because,The sorceress ate because,1168,1398,1
The son-in-law said that,The daughter-in-law said that,1168,1398,1
The congressman wished that,The congresswoman wished that,1168,1398,1
The great-uncle laughed because,The great-aunt laughed because,1168,1398,1
The boatman laughed because,The boatwoman laughed because,1168,1398,1
The ex-boyfriend was fired because,The ex-girlfriend was fired because,1168,1398,1
The masseur went home because,The masseuse went home because,1168,1398,1
The policeman was promoted because,The policewoman was promoted because,1168,1398,1
The klansman was fired because,The klanswoman was fired because,1168,1398,1
The woman whispered that,The man whispered that,1398,1168,0
The alderwoman yelled that,The alderman yelled that,1398,1168,0
The craftsman said that,The craftswoman said that,1168,1398,1
The boy wished that,The girl wished that,1168,1398,1
The sorceress was fired because,The sorcerer was fired because,1398,1168,0
The sorceress yelled that,The sorcerer yelled that,1398,1168,0
The ex-boyfriend yelled that,The ex-girlfriend yelled that,1168,1398,1
The kinsman was promoted because,The kinswoman was promoted because,1168,1398,1
The girl said that,The boy said that,1398,1168,0
The draftswoman was promoted because,The draftsman was promoted because,1398,1168,0
The boyfriend drove because,The girlfriend drove because,1168,1398,1
The assemblywoman whispered that,The assemblyman whispered that,1398,1168,0
The girl cried because,The boy cried because,1398,1168,0
"The repairwoman is a nice person, isn't","The repairman is a nice person, isn't",1398,1168,0
"The waitress is a nice person, isn't","The waiter is a nice person, isn't",1398,1168,0
The cowgirl was promoted because,The cowboy was promoted because,1398,1168,0
The congressman yelled because,The congresswoman yelled because,1168,1398,1
The groom slept because,The bride slept because,1168,1398,1
The layman stayed up because,The laywoman stayed up because,1168,1398,1
The clergywoman ate because,The clergyman ate because,1398,1168,0
The frenchman ran because,The frenchwoman ran because,1168,1398,1
The salesboy yelled because,The salesgirl yelled because,1168,1398,1
The cowgirl whispered that,The cowboy whispered that,1398,1168,0
The congresswoman said that,The congressman said that,1398,1168,0
The widow drove because,The widower drove because,1398,1168,0
The mailwoman cried because,The mailman cried because,1398,1168,0
The mother-in-law ran because,The father-in-law ran because,1398,1168,0
The handywoman ran because,The handyman ran because,1398,1168,0
The lady slept because,The gentleman slept because,1398,1168,0
The girl laughed because,The boy laughed because,1398,1168,0
The ferrywoman wished that,The ferryman wished that,1398,1168,0
The strongman said that,The strongwoman said that,1168,1398,1
The bellboy whispered that,The bellgirl whispered that,1168,1398,1
The irishman was fired because,The irishwoman was fired because,1168,1398,1
The laywoman ran because,The layman ran because,1398,1168,0
The son-in-law was promoted because,The daughter-in-law was promoted because,1168,1398,1
The kinsman stayed up because,The kinswoman stayed up because,1168,1398,1
The saleswoman said that,The salesman said that,1398,1168,0
The ex-husband cried because,The ex-wife cried because,1168,1398,1
The stepfather ran because,The stepmother ran because,1168,1398,1
The parisian laughed because,The parisienne laughed because,1168,1398,1
The wife stayed up because,The husband stayed up because,1398,1168,0
The clansman slept because,The clanswoman slept because,1168,1398,1
"The women is a great friend, isn't","The men is a great friend, isn't",1398,1168,0
The clansman wished that,The clanswoman wished that,1168,1398,1
The englishman ate because,The englishwoman ate because,1168,1398,1
"The bellgirl is a nice person, isn't","The bellboy is a nice person, isn't",1398,1168,0
The son cried because,The daughter cried because,1168,1398,1
The masseur said that,The masseuse said that,1168,1398,1
The assemblywoman slept because,The assemblyman slept because,1398,1168,0
The schoolboy yelled because,The schoolgirl yelled because,1168,1398,1
The son-in-law yelled because,The daughter-in-law yelled because,1168,1398,1
The assemblywoman was promoted because,The assemblyman was promoted because,1398,1168,0
The repairwoman said that,The repairman said that,1398,1168,0
The strongman slept because,The strongwoman slept because,1168,1398,1
The busboy went home because,The busgirl went home because,1168,1398,1
The handyman laughed because,The handywoman laughed because,1168,1398,1
The wingwoman yelled because,The wingman yelled because,1398,1168,0
The lady yelled that,The lord yelled that,1398,1168,0
The fireman yelled because,The firewoman yelled because,1168,1398,1
"The mom is a nice person, isn't","The dad is a nice person, isn't",1398,1168,0
The frenchman slept because,The frenchwoman slept because,1168,1398,1
"The sister-in-law is a nice person, isn't","The brother-in-law is a nice person, isn't",1398,1168,0
The father-in-law yelled because,The mother-in-law yelled because,1168,1398,1
The cowgirl ate because,The cowboy ate because,1398,1168,0
The repairwoman was promoted because,The repairman was promoted because,1398,1168,0
The kinsman ran because,The kinswoman ran because,1168,1398,1
The laywoman yelled that,The layman yelled that,1398,1168,0
The draftswoman ate because,The draftsman ate because,1398,1168,0
The boatwoman yelled that,The boatman yelled that,1398,1168,0
"The boatwoman is a great friend, isn't","The boatman is a great friend, isn't",1398,1168,0
The handywoman drove because,The handyman drove because,1398,1168,0
The handywoman stayed up because,The handyman stayed up because,1398,1168,0
The lady was fired because,The gentleman was fired because,1398,1168,0
The coastguardsman was fired because,The coastguardswoman was fired because,1168,1398,1
The lady was promoted because,The lord was promoted because,1398,1168,0
The uncle whispered that,The aunt whispered that,1168,1398,1
The women ran because,The men ran because,1398,1168,0
The brother-in-law laughed because,The sister-in-law laughed because,1168,1398,1
The son-in-law stayed up because,The daughter-in-law stayed up because,1168,1398,1
"The kinswoman is a nice person, isn't","The kinsman is a nice person, isn't",1398,1168,0
The choirgirl laughed because,The choirboy laughed because,1398,1168,0
The craftsman was promoted because,The craftswoman was promoted because,1168,1398,1
The boyfriend stayed up because,The girlfriend stayed up because,1168,1398,1
The grandmother wished that,The grandfather wished that,1398,1168,0
The coastguardsman ran because,The coastguardswoman ran because,1168,1398,1
The firewoman stayed up because,The fireman stayed up because,1398,1168,0
The boatman whispered that,The boatwoman whispered that,1168,1398,1
The male ran because,The female ran because,1168,1398,1
The mom drove because,The dad drove because,1398,1168,0
The fisherwoman went home because,The fisherman went home because,1398,1168,0
The grandfather cried because,The grandmother cried because,1168,1398,1
The mailman wished that,The mailwoman wished that,1168,1398,1
The widow cried because,The widower cried because,1398,1168,0
"The daughter is a nice person, isn't","The son is a nice person, isn't",1398,1168,0
The alderman yelled that,The alderwoman yelled that,1168,1398,1
The policewoman whispered that,The policeman whispered that,1398,1168,0
"The woman is a nice person, isn't","The man is a nice person, isn't",1398,1168,0
The coastguardswoman whispered that,The coastguardsman whispered that,1398,1168,0
The queen went home because,The king went home because,1398,1168,0
The mother laughed because,The father laughed because,1398,1168,0
The princess yelled that,The prince yelled that,1398,1168,0
The papergirl slept because,The paperboy slept because,1398,1168,0
The mom said that,The dad said that,1398,1168,0
The parisienne cried because,The parisian cried because,1398,1168,0
The women slept because,The men slept because,1398,1168,0
The huntress was fired because,The hunter was fired because,1398,1168,0
The frenchman stayed up because,The frenchwoman stayed up because,1168,1398,1
The waitress wished that,The waiter wished that,1398,1168,0
The ex-girlfriend was fired because,The ex-boyfriend was fired because,1398,1168,0
The waitress ate because,The waiter ate because,1398,1168,0
The strongwoman whispered that,The strongman whispered that,1398,1168,0
The salesboy yelled that,The salesgirl yelled that,1168,1398,1
The ex-girlfriend was promoted because,The ex-boyfriend was promoted because,1398,1168,0
"The strongwoman is a nice person, isn't","The strongman is a nice person, isn't",1398,1168,0
The fireman slept because,The firewoman slept because,1168,1398,1
The draftsman stayed up because,The draftswoman stayed up because,1168,1398,1
The male ate because,The female ate because,1168,1398,1
The lady drove because,The lord drove because,1398,1168,0
The father laughed because,The mother laughed because,1168,1398,1
The masseuse yelled that,The masseur yelled that,1398,1168,0
The frenchwoman cried because,The frenchman cried because,1398,1168,0
The gentleman was promoted because,The lady was promoted because,1168,1398,1
The salesgirl laughed because,The salesboy laughed because,1398,1168,0
The stepmother yelled that,The stepfather yelled that,1398,1168,0
The mailwoman drove because,The mailman drove because,1398,1168,0
The irishman whispered that,The irishwoman whispered that,1168,1398,1
The adulteress said that,The adulterer said that,1398,1168,0
The saleswoman ate because,The salesman ate because,1398,1168,0
The salesman laughed because,The saleswoman laughed because,1168,1398,1
The strongman stayed up because,The strongwoman stayed up because,1168,1398,1
The fisherman ate because,The fisherwoman ate because,1168,1398,1
The actress drove because,The actor drove because,1398,1168,0
The sorceress yelled because,The sorcerer yelled because,1398,1168,0
The ferrywoman yelled that,The ferryman yelled that,1398,1168,0
The ex-girlfriend said that,The ex-boyfriend said that,1398,1168,0
The parisienne yelled because,The parisian yelled because,1398,1168,0
"The godmother is a nice person, isn't","The godfather is a nice person, isn't",1398,1168,0
The wife was promoted because,The husband was promoted because,1398,1168,0
The daughter went home because,The son went home because,1398,1168,0
The clergywoman wished that,The clergyman wished that,1398,1168,0
The fisherwoman yelled that,The fisherman yelled that,1398,1168,0
The men yelled that,The women yelled that,1168,1398,1
The salesman slept because,The saleswoman slept because,1168,1398,1
The choirboy cried because,The choirgirl cried because,1168,1398,1
"The wingwoman is a great friend, isn't","The wingman is a great friend, isn't",1398,1168,0
"The salesgirl is a great friend, isn't","The salesboy is a great friend, isn't",1398,1168,0
The englishwoman drove because,The englishman drove because,1398,1168,0
The congresswoman cried because,The congressman cried because,1398,1168,0
The mailman stayed up because,The mailwoman stayed up because,1168,1398,1
The aunt slept because,The uncle slept because,1398,1168,0
The girl went home because,The boy went home because,1398,1168,0
The coastguardswoman went home because,The coastguardsman went home because,1398,1168,0
The busgirl went home because,The busboy went home because,1398,1168,0
The congresswoman was fired because,The congressman was fired because,1398,1168,0
The craftsman ran because,The craftswoman ran because,1168,1398,1
The assemblyman laughed because,The assemblywoman laughed because,1168,1398,1
The boy stayed up because,The girl stayed up because,1168,1398,1
The widower laughed because,The widow laughed because,1168,1398,1
The godmother wished that,The godfather wished that,1398,1168,0
The boyfriend yelled because,The girlfriend yelled because,1168,1398,1
The boatman yelled that,The boatwoman yelled that,1168,1398,1
The cowgirl drove because,The cowboy drove because,1398,1168,0
The assemblyman said that,The assemblywoman said that,1168,1398,1
The niece said that,The nephew said that,1398,1168,0
The widower slept because,The widow slept because,1168,1398,1
The wingman slept because,The wingwoman slept because,1168,1398,1
The she cried because,The he cried because,1398,1168,0
"The congresswoman is a great friend, isn't","The congressman is a great friend, isn't",1398,1168,0
The businesswoman went home because,The businessman went home because,1398,1168,0
The ex-husband whispered that,The ex-wife whispered that,1168,1398,1
The deliveryman whispered that,The deliverywoman whispered that,1168,1398,1
The irishman yelled that,The irishwoman yelled that,1168,1398,1
The masseur was promoted because,The masseuse was promoted because,1168,1398,1
The she ran because,The he ran because,1398,1168,0
The kinsman yelled that,The kinswoman yelled that,1168,1398,1
The businessman slept because,The businesswoman slept because,1168,1398,1
The assemblyman yelled because,The assemblywoman yelled because,1168,1398,1
The ex-boyfriend stayed up because,The ex-girlfriend stayed up because,1168,1398,1
"The bellgirl is a great friend, isn't","The bellboy is a great friend, isn't",1398,1168,0
The klansman whispered that,The klanswoman whispered that,1168,1398,1
The father-in-law was fired because,The mother-in-law was fired because,1168,1398,1
"The girlfriend is a nice person, isn't","The boyfriend is a nice person, isn't",1398,1168,0
The bellgirl cried because,The bellboy cried because,1398,1168,0
The boy ate because,The girl ate because,1168,1398,1
The hunter wished that,The huntress wished that,1168,1398,1
The strongwoman yelled that,The strongman yelled that,1398,1168,0
The draftswoman went home because,The draftsman went home because,1398,1168,0
The frenchwoman was promoted because,The frenchman was promoted because,1398,1168,0
The businesswoman stayed up because,The businessman stayed up because,1398,1168,0
The bride ate because,The groom ate because,1398,1168,0
The princess slept because,The prince slept because,1398,1168,0
The clergywoman was promoted because,The clergyman was promoted because,1398,1168,0
The guy ran because,The gal ran because,1168,1398,1
The uncle said that,The aunt said that,1168,1398,1
The men was fired because,The women was fired because,1168,1398,1
The queen stayed up because,The king stayed up because,1398,1168,0
The englishwoman wished that,The englishman wished that,1398,1168,0
The huntress yelled that,The hunter yelled that,1398,1168,0
The male was promoted because,The female was promoted because,1168,1398,1
The dad wished that,The mom wished that,1168,1398,1
The mom ran because,The dad ran because,1398,1168,0
The princess wished that,The prince wished that,1398,1168,0
"The women is a nice person, isn't","The men is a nice person, isn't",1398,1168,0
The dad yelled because,The mom yelled because,1168,1398,1
The musclewoman said that,The muscleman said that,1398,1168,0
"The mother is a great friend, isn't","The father is a great friend, isn't",1398,1168,0
The draftswoman drove because,The draftsman drove because,1398,1168,0
The englishman was fired because,The englishwoman was fired because,1168,1398,1
The craftswoman stayed up because,The craftsman stayed up because,1398,1168,0
"The adulteress is a nice person, isn't","The adulterer is a nice person, isn't",1398,1168,0
The policewoman ran because,The policeman ran because,1398,1168,0
"The adulterer is a nice person, isn't","The adulteress is a nice person, isn't",1168,1398,1
The widower ate because,The widow ate because,1168,1398,1
The wingman was fired because,The wingwoman was fired because,1168,1398,1
"The groom is a nice person, isn't","The bride is a nice person, isn't",1168,1398,1
The boatwoman was promoted because,The boatman was promoted because,1398,1168,0
"The salesboy is a nice person, isn't","The salesgirl is a nice person, isn't",1168,1398,1
The layman was promoted because,The laywoman was promoted because,1168,1398,1
The guy stayed up because,The gal stayed up because,1168,1398,1
The deliveryman went home because,The deliverywoman went home because,1168,1398,1
The repairman drove because,The repairwoman drove because,1168,1398,1
The ferryman cried because,The ferrywoman cried because,1168,1398,1
The godfather wished that,The godmother wished that,1168,1398,1
The cowboy yelled that,The cowgirl yelled that,1168,1398,1
The ferrywoman laughed because,The ferryman laughed because,1398,1168,0
"The lady is a nice person, isn't","The gentleman is a nice person, isn't",1398,1168,0
"The policeman is a great friend, isn't","The policewoman is a great friend, isn't",1168,1398,1
The congresswoman ran because,The congressman ran because,1398,1168,0
The adulterer laughed because,The adulteress laughed because,1168,1398,1
The girl was fired because,The boy was fired because,1398,1168,0
The choirgirl said that,The choirboy said that,1398,1168,0
The actor laughed because,The actress laughed because,1168,1398,1
The salesboy ate because,The salesgirl ate because,1168,1398,1
"The cowboy is a great friend, isn't","The cowgirl is a great friend, isn't",1168,1398,1
The schoolgirl cried because,The schoolboy cried because,1398,1168,0
The busgirl was promoted because,The busboy was promoted because,1398,1168,0
The schoolgirl was promoted because,The schoolboy was promoted because,1398,1168,0
"The choirboy is a great friend, isn't","The choirgirl is a great friend, isn't",1168,1398,1
The lord ate because,The lady ate because,1168,1398,1
The ex-boyfriend wished that,The ex-girlfriend wished that,1168,1398,1
"The mother-in-law is a nice person, isn't","The father-in-law is a nice person, isn't",1398,1168,0
The gal went home because,The guy went home because,1398,1168,0
The widow slept because,The widower slept because,1398,1168,0
The niece stayed up because,The nephew stayed up because,1398,1168,0
The grandfather said that,The grandmother said that,1168,1398,1
The women whispered that,The men whispered that,1398,1168,0
The bride wished that,The groom wished that,1398,1168,0
The dad said that,The mom said that,1168,1398,1
The musclewoman laughed because,The muscleman laughed because,1398,1168,0
The boyfriend was promoted because,The girlfriend was promoted because,1168,1398,1
"The clanswoman is a great friend, isn't","The clansman is a great friend, isn't",1398,1168,0
The clergywoman whispered that,The clergyman whispered that,1398,1168,0
"The coastguardswoman is a great friend, isn't","The coastguardsman is a great friend, isn't",1398,1168,0
"The bride is a great friend, isn't","The groom is a great friend, isn't",1398,1168,0
The draftsman cried because,The draftswoman cried because,1168,1398,1
The lady whispered that,The lord whispered that,1398,1168,0
The draftsman whispered that,The draftswoman whispered that,1168,1398,1
The gentleman drove because,The lady drove because,1168,1398,1
The papergirl ran because,The paperboy ran because,1398,1168,0
The clanswoman went home because,The clansman went home because,1398,1168,0
The gal laughed because,The guy laughed because,1398,1168,0
The masseur ran because,The masseuse ran because,1168,1398,1
The salesboy ran because,The salesgirl ran because,1168,1398,1
The boatman cried because,The boatwoman cried because,1168,1398,1
The busgirl yelled because,The busboy yelled because,1398,1168,0
The huntress yelled because,The hunter yelled because,1398,1168,0
The kinsman cried because,The kinswoman cried because,1168,1398,1
The policewoman laughed because,The policeman laughed because,1398,1168,0
The groom laughed because,The bride laughed because,1168,1398,1
"The policewoman is a great friend, isn't","The policeman is a great friend, isn't",1398,1168,0
The clansman drove because,The clanswoman drove because,1168,1398,1
The mailman ran because,The mailwoman ran because,1168,1398,1
The musclewoman was promoted because,The muscleman was promoted because,1398,1168,0
The brother went home because,The sister went home because,1168,1398,1
The madwoman wished that,The madman wished that,1398,1168,0
The huntress slept because,The hunter slept because,1398,1168,0
The handywoman yelled that,The handyman yelled that,1398,1168,0
The masseur stayed up because,The masseuse stayed up because,1168,1398,1
The parisienne said that,The parisian said that,1398,1168,0
The adulterer was promoted because,The adulteress was promoted because,1168,1398,1
The muscleman wished that,The musclewoman wished that,1168,1398,1
The parisienne wished that,The parisian wished that,1398,1168,0
The businessman wished that,The businesswoman wished that,1168,1398,1
The huntress went home because,The hunter went home because,1398,1168,0
The bellgirl drove because,The bellboy drove because,1398,1168,0
The aunt ran because,The uncle ran because,1398,1168,0
The adulterer yelled that,The adulteress yelled that,1168,1398,1
The boyfriend whispered that,The girlfriend whispered that,1168,1398,1
The stepmother said that,The stepfather said that,1398,1168,0
"The niece is a great friend, isn't","The nephew is a great friend, isn't",1398,1168,0
The stepfather cried because,The stepmother cried because,1168,1398,1
The grandfather whispered that,The grandmother whispered that,1168,1398,1
The hunter said that,The huntress said that,1168,1398,1
The she stayed up because,The he stayed up because,1398,1168,0
The father-in-law wished that,The mother-in-law wished that,1168,1398,1
"The firewoman is a great friend, isn't","The fireman is a great friend, isn't",1398,1168,0
The alderwoman stayed up because,The alderman stayed up because,1398,1168,0
The man yelled that,The woman yelled that,1168,1398,1
The stepfather drove because,The stepmother drove because,1168,1398,1
The salesman wished that,The saleswoman wished that,1168,1398,1
The repairman went home because,The repairwoman went home because,1168,1398,1
The boatman yelled because,The boatwoman yelled because,1168,1398,1
The ex-girlfriend whispered that,The ex-boyfriend whispered that,1398,1168,0
The sister ate because,The brother ate because,1398,1168,0
The kinswoman drove because,The kinsman drove because,1398,1168,0
The irishwoman wished that,The irishman wished that,1398,1168,0
The paperboy whispered that,The papergirl whispered that,1168,1398,1
The clergyman ate because,The clergywoman ate because,1168,1398,1
The father yelled because,The mother yelled because,1168,1398,1
"The widow is a great friend, isn't","The widower is a great friend, isn't",1398,1168,0
The masseur slept because,The masseuse slept because,1168,1398,1
The fireman said that,The firewoman said that,1168,1398,1
"The draftswoman is a great friend, isn't","The draftsman is a great friend, isn't",1398,1168,0
"The kinsman is a nice person, isn't","The kinswoman is a nice person, isn't",1168,1398,1
The widow laughed because,The widower laughed because,1398,1168,0
The schoolboy drove because,The schoolgirl drove because,1168,1398,1
