clean,corrupted,clean_answer_idx,corrupted_answer_idx,label
The hero whispered that,The heroine whispered that,693,1284,1
The ex-boyfriend stayed up because,The ex-girlfriend stayed up because,693,1284,1
The aunt ran because,The uncle ran because,1284,693,0
"The assemblywoman is a nice person, isn't","The assemblyman is a nice person, isn't",1284,693,0
The niece was promoted because,The nephew was promoted because,1284,693,0
The barman yelled that,The barmaid yelled that,693,1284,1
The parisian yelled that,The parisienne yelled that,693,1284,1
The artillerywoman said that,The artilleryman said that,1284,693,0
The musclewoman yelled that,The muscleman yelled that,1284,693,0
"The uncle is a great friend, isn't","The aunt is a great friend, isn't",693,1284,1
The father-in-law wished that,The mother-in-law wished that,693,1284,1
The businesswoman ate because,The businessman ate because,1284,693,0
The aunt ate because,The uncle ate because,1284,693,0
The female ate because,The male ate because,1284,693,0
The ex-girlfriend ran because,The ex-boyfriend ran because,1284,693,0
The groom cried because,The bride cried because,693,1284,1
"The barman is a nice person, isn't","The barmaid is a nice person, isn't",693,1284,1
The boy slept because,The girl slept because,693,1284,1
The handywoman was promoted because,The handyman was promoted because,1284,693,0
The heir cried because,The heiress cried because,693,1284,1
The infantrywoman laughed because,The infantryman laughed because,1284,693,0
"The artilleryman is a nice person, isn't","The artillerywoman is a nice person, isn't",693,1284,1
The coastguardswoman slept because,The coastguardsman slept because,1284,693,0
The heir stayed up because,The heiress stayed up because,693,1284,1
The queen went home because,The king went home because,1284,693,0
The klanswoman cried because,The klansman cried because,1284,693,0
The infantrywoman yelled because,The infantryman yelled because,1284,693,0
The strongman drove because,The strongwoman drove because,693,1284,1
The adulterer was fired because,The adulteress was fired because,693,1284,1
The musclewoman wished that,The muscleman wished that,1284,693,0
The woman was promoted because,The man was promoted because,1284,693,0
The father-in-law cried because,The mother-in-law cried because,693,1284,1
The brother yelled that,The sister yelled that,693,1284,1
The son-in-law wished that,The daughter-in-law wished that,693,1284,1
The choirboy slept because,The choirgirl slept because,693,1284,1
The kinswoman ate because,The kinsman ate because,1284,693,0
The lady went home because,The lord went home because,1284,693,0
The irishman stayed up because,The irishwoman stayed up because,693,1284,1
The townswoman cried because,The townsman cried because,1284,693,0
The townswoman was fired because,The townsman was fired because,1284,693,0
"The weatherwoman is a nice person, isn't","The weatherman is a nice person, isn't",1284,693,0
"The great-aunt is a nice person, isn't","The great-uncle is a nice person, isn't",1284,693,0
"The businesswoman is a great friend, isn't","The businessman is a great friend, isn't",1284,693,0
The milkwoman slept because,The milkman slept because,1284,693,0
The wingwoman ran because,The wingman ran because,1284,693,0
The klanswoman ate because,The klansman ate because,1284,693,0
The stepfather yelled that,The stepmother yelled that,693,1284,1
The deliveryman stayed up because,The deliverywoman stayed up because,693,1284,1
The milkman yelled because,The milkwoman yelled because,693,1284,1
The men slept because,The women slept because,693,1284,1
The servicewoman whispered that,The serviceman whispered that,1284,693,0
The kinsman slept because,The kinswoman slept because,693,1284,1
"The englishwoman is a nice person, isn't","The englishman is a nice person, isn't",1284,693,0
The kinsman was fired because,The kinswoman was fired because,693,1284,1
The bellboy yelled because,The bellgirl yelled because,693,1284,1
The ex-husband yelled because,The ex-wife yelled because,693,1284,1
"The draftsman is a great friend, isn't","The draftswoman is a great friend, isn't",693,1284,1
The strongman yelled that,The strongwoman yelled that,693,1284,1
The granddaughter yelled because,The grandson yelled because,1284,693,0
The alderman wished that,The alderwoman wished that,693,1284,1
The artilleryman ate because,The artillerywoman ate because,693,1284,1
The coastguardswoman was fired because,The coastguardsman was fired because,1284,693,0
The goddaughter ate because,The godson ate because,1284,693,0
"The hostess is a great friend, isn't","The host is a great friend, isn't",1284,693,0
The strongwoman ran because,The strongman ran because,1284,693,0
The hero yelled that,The heroine yelled that,693,1284,1
The queen was promoted because,The king was promoted because,1284,693,0
"The he is a nice person, isn't","The she is a nice person, isn't",693,1284,1
The monk laughed because,The nun laughed because,693,1284,1
The barmaid went home because,The barman went home because,1284,693,0
The adulterer drove because,The adulteress drove because,693,1284,1
The bellboy cried because,The bellgirl cried because,693,1284,1
The irishwoman wished that,The irishman wished that,1284,693,0
The repairman wished that,The repairwoman wished that,693,1284,1
The markswoman drove because,The marksman drove because,1284,693,0
The musclewoman laughed because,The muscleman laughed because,1284,693,0
The wife was fired because,The husband was fired because,1284,693,0
The townsman wished that,The townswoman wished that,693,1284,1
The businesswoman whispered that,The businessman whispered that,1284,693,0
The prince whispered that,The princess whispered that,693,1284,1
The boatwoman drove because,The boatman drove because,1284,693,0
The lady slept because,The gentleman slept because,1284,693,0
The emperor laughed because,The empress laughed because,693,1284,1
"The heiress is a nice person, isn't","The heir is a nice person, isn't",1284,693,0
The granddaughter slept because,The grandson slept because,1284,693,0
The paperboy laughed because,The papergirl laughed because,693,1284,1
The prince was fired because,The princess was fired because,693,1284,1
The paperboy was promoted because,The papergirl was promoted because,693,1284,1
The frenchman whispered that,The frenchwoman whispered that,693,1284,1
The man ran because,The woman ran because,693,1284,1
The lady ate because,The gentleman ate because,1284,693,0
The nephew was fired because,The niece was fired because,693,1284,1
The choirgirl whispered that,The choirboy whispered that,1284,693,0
The stepsister was promoted because,The stepbrother was promoted because,1284,693,0
The townswoman whispered that,The townsman whispered that,1284,693,0
"The markswoman is a nice person, isn't","The marksman is a nice person, isn't",1284,693,0
The waitress slept because,The waiter slept because,1284,693,0
The ex-wife yelled that,The ex-husband yelled that,1284,693,0
The grandfather wished that,The grandmother wished that,693,1284,1
The klanswoman whispered that,The klansman whispered that,1284,693,0
The male stayed up because,The female stayed up because,693,1284,1
The ferrywoman cried because,The ferryman cried because,1284,693,0
The adulterer ate because,The adulteress ate because,693,1284,1
The lady whispered that,The lord whispered that,1284,693,0
The draftswoman was fired because,The draftsman was fired because,1284,693,0
The stepbrother slept because,The stepsister slept because,693,1284,1
The queen wished that,The king wished that,1284,693,0
The englishwoman was promoted because,The englishman was promoted because,1284,693,0
"The niece is a great friend, isn't","The nephew is a great friend, isn't",1284,693,0
The paperboy ate because,The papergirl ate because,693,1284,1
"The milkman is a nice person, isn't","The milkwoman is a nice person, isn't",693,1284,1
"The salesgirl is a nice person, isn't","The salesboy is a nice person, isn't",1284,693,0
The artillerywoman was promoted because,The artilleryman was promoted because,1284,693,0
"The girlfriend is a great friend, isn't","The boyfriend is a great friend, isn't",1284,693,0
The handywoman drove because,The handyman drove because,1284,693,0
The mother slept because,The father slept because,1284,693,0
The daughter wished that,The son wished that,1284,693,0
The servicewoman yelled that,The serviceman yelled that,1284,693,0
The boatman said that,The boatwoman said that,693,1284,1
"The godson is a great friend, isn't","The goddaughter is a great friend, isn't",693,1284,1
The deliveryman ran because,The deliverywoman ran because,693,1284,1
The papergirl whispered that,The paperboy whispered that,1284,693,0
The stepfather slept because,The stepmother slept because,693,1284,1
The lady cried because,The lord cried because,1284,693,0
The woman slept because,The man slept because,1284,693,0
The girl drove because,The boy drove because,1284,693,0
The strongman cried because,The strongwoman cried because,693,1284,1
"The men is a great friend, isn't","The women is a great friend, isn't",693,1284,1
The barmaid slept because,The barman slept because,1284,693,0
The great-uncle yelled because,The great-aunt yelled because,693,1284,1
The men drove because,The women drove because,693,1284,1
The men was fired because,The women was fired because,693,1284,1
The boy ate because,The girl ate because,693,1284,1
The wife slept because,The husband slept because,1284,693,0
The frenchman wished that,The frenchwoman wished that,693,1284,1
The gentleman ran because,The lady ran because,693,1284,1
The guardsman laughed because,The guardswoman laughed because,693,1284,1
The he cried because,The she cried because,693,1284,1
The stepbrother drove because,The stepsister drove because,693,1284,1
The guardsman drove because,The guardswoman drove because,693,1284,1
The parisian ate because,The parisienne ate because,693,1284,1
The king slept because,The queen slept because,693,1284,1
The busboy slept because,The busgirl slept because,693,1284,1
The barmaid drove because,The barman drove because,1284,693,0
"The mother-in-law is a great friend, isn't","The father-in-law is a great friend, isn't",1284,693,0
The grandmother laughed because,The grandfather laughed because,1284,693,0
The women was fired because,The men was fired because,1284,693,0
The weatherwoman stayed up because,The weatherman stayed up because,1284,693,0
The grandfather laughed because,The grandmother laughed because,693,1284,1
The woman went home because,The man went home because,1284,693,0
"The wingman is a great friend, isn't","The wingwoman is a great friend, isn't",693,1284,1
"The irishwoman is a great friend, isn't","The irishman is a great friend, isn't",1284,693,0
The townsman laughed because,The townswoman laughed because,693,1284,1
The hostess was promoted because,The host was promoted because,1284,693,0
The deliverywoman went home because,The deliveryman went home because,1284,693,0
"The guardsman is a nice person, isn't","The guardswoman is a nice person, isn't",693,1284,1
The husband stayed up because,The wife stayed up because,693,1284,1
The ferrywoman was fired because,The ferryman was fired because,1284,693,0
The repairwoman whispered that,The repairman whispered that,1284,693,0
The bride said that,The groom said that,1284,693,0
The daughter-in-law was promoted because,The son-in-law was promoted because,1284,693,0
The parisienne wished that,The parisian wished that,1284,693,0
The infantryman went home because,The infantrywoman went home because,693,1284,1
The ex-husband was promoted because,The ex-wife was promoted because,693,1284,1
The son said that,The daughter said that,693,1284,1
The princess drove because,The prince drove because,1284,693,0
The uncle laughed because,The aunt laughed because,693,1284,1
The marksman yelled that,The markswoman yelled that,693,1284,1
The choirboy was promoted because,The choirgirl was promoted because,693,1284,1
The queen slept because,The king slept because,1284,693,0
The waiter ran because,The waitress ran because,693,1284,1
The frenchman yelled because,The frenchwoman yelled because,693,1284,1
The busgirl was fired because,The busboy was fired because,1284,693,0
"The lady is a nice person, isn't","The gentleman is a nice person, isn't",1284,693,0
The frenchwoman was fired because,The frenchman was fired because,1284,693,0
The host stayed up because,The hostess stayed up because,693,1284,1
The lord said that,The lady said that,693,1284,1
"The mom is a nice person, isn't","The dad is a nice person, isn't",1284,693,0
The girl ran because,The boy ran because,1284,693,0
The ex-wife was promoted because,The ex-husband was promoted because,1284,693,0
The boatwoman slept because,The boatman slept because,1284,693,0
The clanswoman wished that,The clansman wished that,1284,693,0
The she yelled because,The he yelled because,1284,693,0
The heir was fired because,The heiress was fired because,693,1284,1
The infantryman wished that,The infantrywoman wished that,693,1284,1
The strongman yelled because,The strongwoman yelled because,693,1284,1
"The handywoman is a nice person, isn't","The handyman is a nice person, isn't",1284,693,0
The mom ran because,The dad ran because,1284,693,0
The grandfather was fired because,The grandmother was fired because,693,1284,1
The son slept because,The daughter slept because,693,1284,1
The brother-in-law was fired because,The sister-in-law was fired because,693,1284,1
The wife cried because,The husband cried because,1284,693,0
The irishman cried because,The irishwoman cried because,693,1284,1
The grandfather was promoted because,The grandmother was promoted because,693,1284,1
The marksman ate because,The markswoman ate because,693,1284,1
The coastguardswoman yelled because,The coastguardsman yelled because,1284,693,0
The king whispered that,The queen whispered that,693,1284,1
"The kinswoman is a great friend, isn't","The kinsman is a great friend, isn't",1284,693,0
The marksman laughed because,The markswoman laughed because,693,1284,1
The repairwoman drove because,The repairman drove because,1284,693,0
The actress drove because,The actor drove because,1284,693,0
The ex-girlfriend cried because,The ex-boyfriend cried because,1284,693,0
The girl was fired because,The boy was fired because,1284,693,0
The father-in-law said that,The mother-in-law said that,693,1284,1
The milkman said that,The milkwoman said that,693,1284,1
The frenchwoman slept because,The frenchman slept because,1284,693,0
The gentleman whispered that,The lady whispered that,693,1284,1
The ferryman ate because,The ferrywoman ate because,693,1284,1
The musclewoman was fired because,The muscleman was fired because,1284,693,0
The great-uncle was fired because,The great-aunt was fired because,693,1284,1
"The gentleman is a nice person, isn't","The lady is a nice person, isn't",693,1284,1
The servicewoman laughed because,The serviceman laughed because,1284,693,0
"The women is a great friend, isn't","The men is a great friend, isn't",1284,693,0
The barmaid yelled because,The barman yelled because,1284,693,0
The waiter yelled that,The waitress yelled that,693,1284,1
The parisienne ate because,The parisian ate because,1284,693,0
The son-in-law ran because,The daughter-in-law ran because,693,1284,1
The salesgirl yelled because,The salesboy yelled because,1284,693,0
The irishwoman was promoted because,The irishman was promoted because,1284,693,0
The monk cried because,The nun cried because,693,1284,1
"The coastguardsman is a great friend, isn't","The coastguardswoman is a great friend, isn't",693,1284,1
The daughter ran because,The son ran because,1284,693,0
The mother yelled because,The father yelled because,1284,693,0
The father-in-law yelled because,The mother-in-law yelled because,693,1284,1
"The nephew is a great friend, isn't","The niece is a great friend, isn't",693,1284,1
"The lady is a nice person, isn't","The lord is a nice person, isn't",1284,693,0
The salesboy wished that,The salesgirl wished that,693,1284,1
The boy cried because,The girl cried because,693,1284,1
The actress stayed up because,The actor stayed up because,1284,693,0
The sister yelled that,The brother yelled that,1284,693,0
The businesswoman laughed because,The businessman laughed because,1284,693,0
The lady went home because,The gentleman went home because,1284,693,0
The hero went home because,The heroine went home because,693,1284,1
The grandfather yelled that,The grandmother yelled that,693,1284,1
The brother-in-law went home because,The sister-in-law went home because,693,1284,1
The granddaughter whispered that,The grandson whispered that,1284,693,0
The strongwoman wished that,The strongman wished that,1284,693,0
"The aunt is a great friend, isn't","The uncle is a great friend, isn't",1284,693,0
The mom yelled that,The dad yelled that,1284,693,0
The boatwoman whispered that,The boatman whispered that,1284,693,0
The artilleryman was promoted because,The artillerywoman was promoted because,693,1284,1
The englishwoman laughed because,The englishman laughed because,1284,693,0
The marksman whispered that,The markswoman whispered that,693,1284,1
The adulteress went home because,The adulterer went home because,1284,693,0
The handyman drove because,The handywoman drove because,693,1284,1
The stepmother laughed because,The stepfather laughed because,1284,693,0
The papergirl stayed up because,The paperboy stayed up because,1284,693,0
The musclewoman cried because,The muscleman cried because,1284,693,0
The man slept because,The woman slept because,693,1284,1
The alderwoman yelled that,The alderman yelled that,1284,693,0
The masseuse cried because,The masseur cried because,1284,693,0
The emperor stayed up because,The empress stayed up because,693,1284,1
The barman stayed up because,The barmaid stayed up because,693,1284,1
The coastguardswoman ate because,The coastguardsman ate because,1284,693,0
The infantrywoman stayed up because,The infantryman stayed up because,1284,693,0
The women yelled because,The men yelled because,1284,693,0
The king cried because,The queen cried because,693,1284,1
The dad was fired because,The mom was fired because,693,1284,1
The draftswoman yelled because,The draftsman yelled because,1284,693,0
The klansman was promoted because,The klanswoman was promoted because,693,1284,1
The artillerywoman ran because,The artilleryman ran because,1284,693,0
"The gal is a nice person, isn't","The guy is a nice person, isn't",1284,693,0
"The grandmother is a nice person, isn't","The grandfather is a nice person, isn't",1284,693,0
The serviceman drove because,The servicewoman drove because,693,1284,1
The alderman drove because,The alderwoman drove because,693,1284,1
The infantryman cried because,The infantrywoman cried because,693,1284,1
The mother-in-law yelled that,The father-in-law yelled that,1284,693,0
The girlfriend stayed up because,The boyfriend stayed up because,1284,693,0
The groom stayed up because,The bride stayed up because,693,1284,1
The women laughed because,The men laughed because,1284,693,0
The boyfriend ate because,The girlfriend ate because,693,1284,1
The bellgirl yelled because,The bellboy yelled because,1284,693,0
The goddaughter cried because,The godson cried because,1284,693,0
The coastguardswoman wished that,The coastguardsman wished that,1284,693,0
"The niece is a nice person, isn't","The nephew is a nice person, isn't",1284,693,0
The grandmother was fired because,The grandfather was fired because,1284,693,0
The king was promoted because,The queen was promoted because,693,1284,1
The gentlemen ate because,The ladies ate because,693,1284,1
The frenchwoman ran because,The frenchman ran because,1284,693,0
The wingman stayed up because,The wingwoman stayed up because,693,1284,1
The male ate because,The female ate because,693,1284,1
The father-in-law ate because,The mother-in-law ate because,693,1284,1
The salesgirl slept because,The salesboy slept because,1284,693,0
"The heir is a great friend, isn't","The heiress is a great friend, isn't",693,1284,1
The daughter said that,The son said that,1284,693,0
The host slept because,The hostess slept because,693,1284,1
The papergirl went home because,The paperboy went home because,1284,693,0
The goddaughter drove because,The godson drove because,1284,693,0
The ex-boyfriend slept because,The ex-girlfriend slept because,693,1284,1
The busboy yelled that,The busgirl yelled that,693,1284,1
The boyfriend said that,The girlfriend said that,693,1284,1
The stepbrother said that,The stepsister said that,693,1284,1
The irishman drove because,The irishwoman drove because,693,1284,1
"The townswoman is a great friend, isn't","The townsman is a great friend, isn't",1284,693,0
The infantrywoman ran because,The infantryman ran because,1284,693,0
The clanswoman laughed because,The clansman laughed because,1284,693,0
"The ex-girlfriend is a nice person, isn't","The ex-boyfriend is a nice person, isn't",1284,693,0
The papergirl cried because,The paperboy cried because,1284,693,0
The barmaid whispered that,The barman whispered that,1284,693,0
The draftsman ate because,The draftswoman ate because,693,1284,1
The choirgirl wished that,The choirboy wished that,1284,693,0
The great-aunt yelled because,The great-uncle yelled because,1284,693,0
The servicewoman slept because,The serviceman slept because,1284,693,0
The guardswoman whispered that,The guardsman whispered that,1284,693,0
The weatherwoman said that,The weatherman said that,1284,693,0
"The stepmother is a great friend, isn't","The stepfather is a great friend, isn't",1284,693,0
"The draftswoman is a nice person, isn't","The draftsman is a nice person, isn't",1284,693,0
The daughter-in-law cried because,The son-in-law cried because,1284,693,0
The alderwoman was promoted because,The alderman was promoted because,1284,693,0
"The guy is a great friend, isn't","The gal is a great friend, isn't",693,1284,1
The busboy went home because,The busgirl went home because,693,1284,1
The barman whispered that,The barmaid whispered that,693,1284,1
The gentleman ate because,The lady ate because,693,1284,1
The father ate because,The mother ate because,693,1284,1
The choirboy laughed because,The choirgirl laughed because,693,1284,1
The mother said that,The father said that,1284,693,0
"The stepmother is a nice person, isn't","The stepfather is a nice person, isn't",1284,693,0
The girl whispered that,The boy whispered that,1284,693,0
The repairman was promoted because,The repairwoman was promoted because,693,1284,1
The kinsman yelled that,The kinswoman yelled that,693,1284,1
The strongwoman cried because,The strongman cried because,1284,693,0
The she said that,The he said that,1284,693,0
The servicewoman ate because,The serviceman ate because,1284,693,0
The mom said that,The dad said that,1284,693,0
The guy wished that,The gal wished that,693,1284,1
The actor drove because,The actress drove because,693,1284,1
The mailman ate because,The mailwoman ate because,693,1284,1
The ex-husband stayed up because,The ex-wife stayed up because,693,1284,1
The ferryman said that,The ferrywoman said that,693,1284,1
The actress yelled because,The actor yelled because,1284,693,0
The heiress was promoted because,The heir was promoted because,1284,693,0
The boatwoman cried because,The boatman cried because,1284,693,0
The empress wished that,The emperor wished that,1284,693,0
The barmaid yelled that,The barman yelled that,1284,693,0
The mailwoman wished that,The mailman wished that,1284,693,0
The frenchwoman ate because,The frenchman ate because,1284,693,0
The actress was fired because,The actor was fired because,1284,693,0
The queen said that,The king said that,1284,693,0
The weatherwoman ran because,The weatherman ran because,1284,693,0
The goddaughter slept because,The godson slept because,1284,693,0
The englishman ate because,The englishwoman ate because,693,1284,1
The stepfather laughed because,The stepmother laughed because,693,1284,1
The godson laughed because,The goddaughter laughed because,693,1284,1
The ferryman yelled because,The ferrywoman yelled because,693,1284,1
The deliverywoman whispered that,The deliveryman whispered that,1284,693,0
The parisienne stayed up because,The parisian stayed up because,1284,693,0
The guardsman ran because,The guardswoman ran because,693,1284,1
The husband said that,The wife said that,693,1284,1
The actress wished that,The actor wished that,1284,693,0
The busboy laughed because,The busgirl laughed because,693,1284,1
The wingman slept because,The wingwoman slept because,693,1284,1
The frenchman laughed because,The frenchwoman laughed because,693,1284,1
The busboy yelled because,The busgirl yelled because,693,1284,1
The brother ran because,The sister ran because,693,1284,1
The gal drove because,The guy drove because,1284,693,0
The sister went home because,The brother went home because,1284,693,0
The stepmother cried because,The stepfather cried because,1284,693,0
The handyman stayed up because,The handywoman stayed up because,693,1284,1
The boatwoman said that,The boatman said that,1284,693,0
The emperor yelled because,The empress yelled because,693,1284,1
The man laughed because,The woman laughed because,693,1284,1
The heroine slept because,The hero slept because,1284,693,0
The lady wished that,The lord wished that,1284,693,0
The mother-in-law ran because,The father-in-law ran because,1284,693,0
The mother-in-law slept because,The father-in-law slept because,1284,693,0
The gal yelled because,The guy yelled because,1284,693,0
The stepmother wished that,The stepfather wished that,1284,693,0
The emperor wished that,The empress wished that,693,1284,1
The ex-girlfriend slept because,The ex-boyfriend slept because,1284,693,0
The actress slept because,The actor slept because,1284,693,0
"The brother is a nice person, isn't","The sister is a nice person, isn't",693,1284,1
The weatherwoman whispered that,The weatherman whispered that,1284,693,0
The milkwoman yelled that,The milkman yelled that,1284,693,0
"The grandson is a great friend, isn't","The granddaughter is a great friend, isn't",693,1284,1
The clansman wished that,The clanswoman wished that,693,1284,1
The businessman stayed up because,The businesswoman stayed up because,693,1284,1
The men stayed up because,The women stayed up because,693,1284,1
The man was fired because,The woman was fired because,693,1284,1
The busgirl yelled that,The busboy yelled that,1284,693,0
The musclewoman was promoted because,The muscleman was promoted because,1284,693,0
The son was fired because,The daughter was fired because,693,1284,1
The she laughed because,The he laughed because,1284,693,0
The assemblyman laughed because,The assemblywoman laughed because,693,1284,1
The man whispered that,The woman whispered that,693,1284,1
The nephew ate because,The niece ate because,693,1284,1
The guardswoman wished that,The guardsman wished that,1284,693,0
The granddaughter said that,The grandson said that,1284,693,0
The woman stayed up because,The man stayed up because,1284,693,0
The choirgirl laughed because,The choirboy laughed because,1284,693,0
The deliveryman whispered that,The deliverywoman whispered that,693,1284,1
The repairwoman stayed up because,The repairman stayed up because,1284,693,0
The male yelled because,The female yelled because,693,1284,1
The great-uncle laughed because,The great-aunt laughed because,693,1284,1
The aunt was promoted because,The uncle was promoted because,1284,693,0
The draftsman cried because,The draftswoman cried because,693,1284,1
The choirgirl ran because,The choirboy ran because,1284,693,0
The grandfather ate because,The grandmother ate because,693,1284,1
The brother-in-law wished that,The sister-in-law wished that,693,1284,1
The wingwoman yelled that,The wingman yelled that,1284,693,0
The brother whispered that,The sister whispered that,693,1284,1
The sister ate because,The brother ate because,1284,693,0
The guy was promoted because,The gal was promoted because,693,1284,1
The deliveryman was fired because,The deliverywoman was fired because,693,1284,1
The uncle whispered that,The aunt whispered that,693,1284,1
The businessman went home because,The businesswoman went home because,693,1284,1
The hero was promoted because,The heroine was promoted because,693,1284,1
The wingman was promoted because,The wingwoman was promoted because,693,1284,1
The groom was promoted because,The bride was promoted because,693,1284,1
The female drove because,The male drove because,1284,693,0
The waiter said that,The waitress said that,693,1284,1
The businessman yelled because,The businesswoman yelled because,693,1284,1
The repairwoman wished that,The repairman wished that,1284,693,0
The adulteress stayed up because,The adulterer stayed up because,1284,693,0
The deliveryman laughed because,The deliverywoman laughed because,693,1284,1
The choirboy ate because,The choirgirl ate because,693,1284,1
The handyman was promoted because,The handywoman was promoted because,693,1284,1
The strongwoman was promoted because,The strongman was promoted because,1284,693,0
The assemblywoman ate because,The assemblyman ate because,1284,693,0
The muscleman ran because,The musclewoman ran because,693,1284,1
The men ran because,The women ran because,693,1284,1
"The dad is a nice person, isn't","The mom is a nice person, isn't",693,1284,1
The infantrywoman wished that,The infantryman wished that,1284,693,0
The aunt slept because,The uncle slept because,1284,693,0
The great-aunt whispered that,The great-uncle whispered that,1284,693,0
The guy laughed because,The gal laughed because,693,1284,1
The artilleryman whispered that,The artillerywoman whispered that,693,1284,1
The bride wished that,The groom wished that,1284,693,0
The she whispered that,The he whispered that,1284,693,0
The klanswoman was fired because,The klansman was fired because,1284,693,0
"The lady is a great friend, isn't","The lord is a great friend, isn't",1284,693,0
The englishman was promoted because,The englishwoman was promoted because,693,1284,1
The irishwoman said that,The irishman said that,1284,693,0
The male drove because,The female drove because,693,1284,1
The wife went home because,The husband went home because,1284,693,0
The guy whispered that,The gal whispered that,693,1284,1
The man wished that,The woman wished that,693,1284,1
The deliverywoman ran because,The deliveryman ran because,1284,693,0
"The frenchwoman is a great friend, isn't","The frenchman is a great friend, isn't",1284,693,0
The ferrywoman slept because,The ferryman slept because,1284,693,0
The marksman slept because,The markswoman slept because,693,1284,1
The assemblyman ran because,The assemblywoman ran because,693,1284,1
"The serviceman is a nice person, isn't","The servicewoman is a nice person, isn't",693,1284,1
The gal stayed up because,The guy stayed up because,1284,693,0
The frenchwoman went home because,The frenchman went home because,1284,693,0
The gentlemen went home because,The ladies went home because,693,1284,1
The great-uncle ate because,The great-aunt ate because,693,1284,1
The host yelled that,The hostess yelled that,693,1284,1
The boatman cried because,The boatwoman cried because,693,1284,1
"The boatman is a great friend, isn't","The boatwoman is a great friend, isn't",693,1284,1
The boy drove because,The girl drove because,693,1284,1
"The waitress is a great friend, isn't","The waiter is a great friend, isn't",1284,693,0
The host cried because,The hostess cried because,693,1284,1
The papergirl was promoted because,The paperboy was promoted because,1284,693,0
"The paperboy is a nice person, isn't","The papergirl is a nice person, isn't",693,1284,1
The frenchman ate because,The frenchwoman ate because,693,1284,1
The assemblyman wished that,The assemblywoman wished that,693,1284,1
The businesswoman stayed up because,The businessman stayed up because,1284,693,0
The weatherman yelled because,The weatherwoman yelled because,693,1284,1
The strongman was fired because,The strongwoman was fired because,693,1284,1
The women cried because,The men cried because,1284,693,0
The waitress stayed up because,The waiter stayed up because,1284,693,0
The frenchwoman was promoted because,The frenchman was promoted because,1284,693,0
The gentlemen drove because,The ladies drove because,693,1284,1
"The englishman is a nice person, isn't","The englishwoman is a nice person, isn't",693,1284,1
The salesboy cried because,The salesgirl cried because,693,1284,1
"The repairman is a great friend, isn't","The repairwoman is a great friend, isn't",693,1284,1
The infantrywoman yelled that,The infantryman yelled that,1284,693,0
The sister-in-law cried because,The brother-in-law cried because,1284,693,0
The masseuse wished that,The masseur wished that,1284,693,0
The masseuse stayed up because,The masseur stayed up because,1284,693,0
The waitress was promoted because,The waiter was promoted because,1284,693,0
The stepsister yelled that,The stepbrother yelled that,1284,693,0
"The boyfriend is a nice person, isn't","The girlfriend is a nice person, isn't",693,1284,1
The aunt wished that,The uncle wished that,1284,693,0
The infantryman drove because,The infantrywoman drove because,693,1284,1
The businesswoman ran because,The businessman ran because,1284,693,0
The busgirl laughed because,The busboy laughed because,1284,693,0
The englishwoman was fired because,The englishman was fired because,1284,693,0
The artilleryman laughed because,The artillerywoman laughed because,693,1284,1
The ex-husband ate because,The ex-wife ate because,693,1284,1
The boatman yelled that,The boatwoman yelled that,693,1284,1
The she ran because,The he ran because,1284,693,0
The godson was promoted because,The goddaughter was promoted because,693,1284,1
"The ferryman is a nice person, isn't","The ferrywoman is a nice person, isn't",693,1284,1
The he said that,The she said that,693,1284,1
The lord laughed because,The lady laughed because,693,1284,1
The sister slept because,The brother slept because,1284,693,0
The king yelled that,The queen yelled that,693,1284,1
The wingman cried because,The wingwoman cried because,693,1284,1
"The ex-wife is a nice person, isn't","The ex-husband is a nice person, isn't",1284,693,0
"The masseur is a nice person, isn't","The masseuse is a nice person, isn't",693,1284,1
The goddaughter yelled that,The godson yelled that,1284,693,0
The nun stayed up because,The monk stayed up because,1284,693,0
The adulteress whispered that,The adulterer whispered that,1284,693,0
The coastguardsman whispered that,The coastguardswoman whispered that,693,1284,1
The frenchman ran because,The frenchwoman ran because,693,1284,1
The musclewoman ate because,The muscleman ate because,1284,693,0
The stepsister drove because,The stepbrother drove because,1284,693,0
The clansman drove because,The clanswoman drove because,693,1284,1
The marksman was promoted because,The markswoman was promoted because,693,1284,1
"The men is a nice person, isn't","The women is a nice person, isn't",693,1284,1
The marksman said that,The markswoman said that,693,1284,1
The grandson went home because,The granddaughter went home because,693,1284,1
The stepsister went home because,The stepbrother went home because,1284,693,0
The mother ate because,The father ate because,1284,693,0
The muscleman was fired because,The musclewoman was fired because,693,1284,1
The papergirl laughed because,The paperboy laughed because,1284,693,0
The gal ate because,The guy ate because,1284,693,0
The ex-husband whispered that,The ex-wife whispered that,693,1284,1
"The servicewoman is a nice person, isn't","The serviceman is a nice person, isn't",1284,693,0
The deliverywoman ate because,The deliveryman ate because,1284,693,0
The grandmother ate because,The grandfather ate because,1284,693,0
The paperboy wished that,The papergirl wished that,693,1284,1
The women slept because,The men slept because,1284,693,0
The father-in-law drove because,The mother-in-law drove because,693,1284,1
The stepsister ate because,The stepbrother ate because,1284,693,0
The men cried because,The women cried because,693,1284,1
The boy was fired because,The girl was fired because,693,1284,1
The brother slept because,The sister slept because,693,1284,1
The female wished that,The male wished that,1284,693,0
The englishman went home because,The englishwoman went home because,693,1284,1
"The busboy is a nice person, isn't","The busgirl is a nice person, isn't",693,1284,1
The busgirl ate because,The busboy ate because,1284,693,0
