clean,corrupted,clean_answer_idx,corrupted_answer_idx,label
The goddaughter laughed because,The godson laughed because,703,344,0
The klansman ate because,The klanswoman ate because,344,703,1
The muscleman cried because,The musclewoman cried because,344,703,1
The salesgirl ate because,The salesboy ate because,703,344,0
The markswoman said that,The marksman said that,703,344,0
The sister-in-law cried because,The brother-in-law cried because,703,344,0
"The nephew is a great friend, isn't","The niece is a great friend, isn't",344,703,1
"The englishman is a great friend, isn't","The englishwoman is a great friend, isn't",344,703,1
The gal drove because,The guy drove because,703,344,0
The frenchwoman said that,The frenchman said that,703,344,0
The firewoman ate because,The fireman ate because,703,344,0
The goddaughter ate because,The godson ate because,703,344,0
"The lady is a great friend, isn't","The lord is a great friend, isn't",703,344,0
The niece laughed because,The nephew laughed because,703,344,0
The boatwoman yelled that,The boatman yelled that,703,344,0
The englishwoman wished that,The englishman wished that,703,344,0
The father-in-law stayed up because,The mother-in-law stayed up because,344,703,1
The guy whispered that,The gal whispered that,344,703,1
The man yelled that,The woman yelled that,344,703,1
"The infantrywoman is a great friend, isn't","The infantryman is a great friend, isn't",703,344,0
The englishwoman cried because,The englishman cried because,703,344,0
The wingwoman whispered that,The wingman whispered that,703,344,0
The englishman was promoted because,The englishwoman was promoted because,344,703,1
The daughter went home because,The son went home because,703,344,0
The monk was fired because,The nun was fired because,344,703,1
The actress went home because,The actor went home because,703,344,0
The fisherman said that,The fisherwoman said that,344,703,1
The sister slept because,The brother slept because,703,344,0
The musclewoman wished that,The muscleman wished that,703,344,0
"The handyman is a great friend, isn't","The handywoman is a great friend, isn't",344,703,1
The ladies drove because,The gentlemen drove because,703,344,0
The guy was promoted because,The gal was promoted because,344,703,1
"The girlfriend is a nice person, isn't","The boyfriend is a nice person, isn't",703,344,0
The salesman went home because,The saleswoman went home because,344,703,1
The firewoman wished that,The fireman wished that,703,344,0
The women yelled that,The men yelled that,703,344,0
The fireman whispered that,The firewoman whispered that,344,703,1
"The father-in-law is a great friend, isn't","The mother-in-law is a great friend, isn't",344,703,1
"The lady is a nice person, isn't","The lord is a nice person, isn't",703,344,0
The queen was promoted because,The king was promoted because,703,344,0
The son-in-law slept because,The daughter-in-law slept because,344,703,1
The stepfather was fired because,The stepmother was fired because,344,703,1
The kinsman was promoted because,The kinswoman was promoted because,344,703,1
The klanswoman stayed up because,The klansman stayed up because,703,344,0
The sorceress yelled that,The sorcerer yelled that,703,344,0
The madman stayed up because,The madwoman stayed up because,344,703,1
The niece was fired because,The nephew was fired because,703,344,0
The serviceman was fired because,The servicewoman was fired because,344,703,1
The nun yelled that,The monk yelled that,703,344,0
The schoolboy slept because,The schoolgirl slept because,344,703,1
The handyman said that,The handywoman said that,344,703,1
"The busgirl is a nice person, isn't","The busboy is a nice person, isn't",703,344,0
The daughter-in-law ate because,The son-in-law ate because,703,344,0
The cowgirl laughed because,The cowboy laughed because,703,344,0
The king said that,The queen said that,344,703,1
"The choirgirl is a great friend, isn't","The choirboy is a great friend, isn't",703,344,0
"The klansman is a nice person, isn't","The klanswoman is a nice person, isn't",344,703,1
"The congresswoman is a great friend, isn't","The congressman is a great friend, isn't",703,344,0
The repairwoman was fired because,The repairman was fired because,703,344,0
The frenchwoman slept because,The frenchman slept because,703,344,0
The brother stayed up because,The sister stayed up because,344,703,1
The infantrywoman went home because,The infantryman went home because,703,344,0
"The stepmother is a nice person, isn't","The stepfather is a nice person, isn't",703,344,0
The boy was fired because,The girl was fired because,344,703,1
The girlfriend yelled that,The boyfriend yelled that,703,344,0
The uncle slept because,The aunt slept because,344,703,1
The son-in-law stayed up because,The daughter-in-law stayed up because,344,703,1
The boy went home because,The girl went home because,344,703,1
The girlfriend said that,The boyfriend said that,703,344,0
The papergirl ate because,The paperboy ate because,703,344,0
The queen stayed up because,The king stayed up because,703,344,0
The alderwoman stayed up because,The alderman stayed up because,703,344,0
The actor said that,The actress said that,344,703,1
The busgirl yelled because,The busboy yelled because,703,344,0
The grandfather wished that,The grandmother wished that,344,703,1
The handyman laughed because,The handywoman laughed because,344,703,1
The aunt wished that,The uncle wished that,703,344,0
The gal slept because,The guy slept because,703,344,0
"The layman is a nice person, isn't","The laywoman is a nice person, isn't",344,703,1
The lord stayed up because,The lady stayed up because,344,703,1
The ladies whispered that,The gentlemen whispered that,703,344,0
The deliveryman was promoted because,The deliverywoman was promoted because,344,703,1
"The busboy is a great friend, isn't","The busgirl is a great friend, isn't",344,703,1
"The man is a great friend, isn't","The woman is a great friend, isn't",344,703,1
The infantrywoman cried because,The infantryman cried because,703,344,0
"The queen is a great friend, isn't","The king is a great friend, isn't",703,344,0
The lady yelled that,The gentleman yelled that,703,344,0
The stepfather slept because,The stepmother slept because,344,703,1
"The mailman is a nice person, isn't","The mailwoman is a nice person, isn't",344,703,1
The cowboy drove because,The cowgirl drove because,344,703,1
The assemblywoman slept because,The assemblyman slept because,703,344,0
"The ex-girlfriend is a nice person, isn't","The ex-boyfriend is a nice person, isn't",703,344,0
The men stayed up because,The women stayed up because,344,703,1
The choirboy wished that,The choirgirl wished that,344,703,1
The sorceress ran because,The sorcerer ran because,703,344,0
"The husband is a nice person, isn't","The wife is a nice person, isn't",344,703,1
The congressman wished that,The congresswoman wished that,344,703,1
The paperboy said that,The papergirl said that,344,703,1
The markswoman wished that,The marksman wished that,703,344,0
The grandfather whispered that,The grandmother whispered that,344,703,1
The gentleman whispered that,The lady whispered that,344,703,1
The layman was promoted because,The laywoman was promoted because,344,703,1
The mother went home because,The father went home because,703,344,0
The women stayed up because,The men stayed up because,703,344,0
The wife ate because,The husband ate because,703,344,0
The layman went home because,The laywoman went home because,344,703,1
The aunt whispered that,The uncle whispered that,703,344,0
The bellgirl ran because,The bellboy ran because,703,344,0
The choirboy cried because,The choirgirl cried because,344,703,1
The choirboy slept because,The choirgirl slept because,344,703,1
The salesboy cried because,The salesgirl cried because,344,703,1
The groom drove because,The bride drove because,344,703,1
The sister ran because,The brother ran because,703,344,0
The boatwoman drove because,The boatman drove because,703,344,0
The grandfather was fired because,The grandmother was fired because,344,703,1
The cowboy was promoted because,The cowgirl was promoted because,344,703,1
The stepbrother drove because,The stepsister drove because,344,703,1
The muscleman whispered that,The musclewoman whispered that,344,703,1
The adulterer yelled that,The adulteress yelled that,344,703,1
The frenchwoman cried because,The frenchman cried because,703,344,0
The great-uncle yelled because,The great-aunt yelled because,344,703,1
The ex-girlfriend ran because,The ex-boyfriend ran because,703,344,0
The adulterer yelled because,The adulteress yelled because,344,703,1
The assemblywoman was fired because,The assemblyman was fired because,703,344,0
"The fisherwoman is a nice person, isn't","The fisherman is a nice person, isn't",703,344,0
"The monk is a nice person, isn't","The nun is a nice person, isn't",344,703,1
The woman went home because,The man went home because,703,344,0
The father was fired because,The mother was fired because,344,703,1
The man cried because,The woman cried because,344,703,1
The milkman was promoted because,The milkwoman was promoted because,344,703,1
The she ran because,The he ran because,703,344,0
The uncle yelled because,The aunt yelled because,344,703,1
The fireman ran because,The firewoman ran because,344,703,1
The boyfriend whispered that,The girlfriend whispered that,344,703,1
"The lord is a nice person, isn't","The lady is a nice person, isn't",344,703,1
The mother-in-law cried because,The father-in-law cried because,703,344,0
The infantryman ran because,The infantrywoman ran because,344,703,1
The masseur slept because,The masseuse slept because,344,703,1
The congressman cried because,The congresswoman cried because,344,703,1
The dad whispered that,The mom whispered that,344,703,1
The wingwoman laughed because,The wingman laughed because,703,344,0
The salesboy said that,The salesgirl said that,344,703,1
The woman yelled that,The man yelled that,703,344,0
The papergirl went home because,The paperboy went home because,703,344,0
The adulteress whispered that,The adulterer whispered that,703,344,0
The adulteress slept because,The adulterer slept because,703,344,0
The men drove because,The women drove because,344,703,1
"The kinswoman is a great friend, isn't","The kinsman is a great friend, isn't",703,344,0
The ex-girlfriend wished that,The ex-boyfriend wished that,703,344,0
The wife ran because,The husband ran because,703,344,0
"The ferrywoman is a great friend, isn't","The ferryman is a great friend, isn't",703,344,0
The salesboy whispered that,The salesgirl whispered that,344,703,1
The guy stayed up because,The gal stayed up because,344,703,1
The fireman stayed up because,The firewoman stayed up because,344,703,1
The kinswoman drove because,The kinsman drove because,703,344,0
The actress ran because,The actor ran because,703,344,0
The nephew laughed because,The niece laughed because,344,703,1
The gentleman laughed because,The lady laughed because,344,703,1
The irishwoman drove because,The irishman drove because,703,344,0
The infantryman was promoted because,The infantrywoman was promoted because,344,703,1
The godfather drove because,The godmother drove because,344,703,1
The godmother whispered that,The godfather whispered that,703,344,0
The englishwoman ate because,The englishman ate because,703,344,0
The father stayed up because,The mother stayed up because,344,703,1
The congresswoman was fired because,The congressman was fired because,703,344,0
The grandmother yelled because,The grandfather yelled because,703,344,0
The wingwoman yelled because,The wingman yelled because,703,344,0
The englishman laughed because,The englishwoman laughed because,344,703,1
"The marksman is a great friend, isn't","The markswoman is a great friend, isn't",344,703,1
The boatman slept because,The boatwoman slept because,344,703,1
The parisienne cried because,The parisian cried because,703,344,0
"The papergirl is a nice person, isn't","The paperboy is a nice person, isn't",703,344,0
The assemblyman ate because,The assemblywoman ate because,344,703,1
The daughter-in-law was promoted because,The son-in-law was promoted because,703,344,0
"The boyfriend is a nice person, isn't","The girlfriend is a nice person, isn't",344,703,1
The englishwoman ran because,The englishman ran because,703,344,0
The actor ran because,The actress ran because,344,703,1
The grandfather ate because,The grandmother ate because,344,703,1
The she went home because,The he went home because,703,344,0
The bride laughed because,The groom laughed because,703,344,0
The handyman yelled because,The handywoman yelled because,344,703,1
The milkwoman was fired because,The milkman was fired because,703,344,0
The wife slept because,The husband slept because,703,344,0
The men laughed because,The women laughed because,344,703,1
The repairwoman wished that,The repairman wished that,703,344,0
The ladies ran because,The gentlemen ran because,703,344,0
The choirboy laughed because,The choirgirl laughed because,344,703,1
The bellgirl whispered that,The bellboy whispered that,703,344,0
The handyman wished that,The handywoman wished that,344,703,1
The sorcerer cried because,The sorceress cried because,344,703,1
The salesboy slept because,The salesgirl slept because,344,703,1
The ex-boyfriend was fired because,The ex-girlfriend was fired because,344,703,1
The fisherwoman was fired because,The fisherman was fired because,703,344,0
The infantryman yelled that,The infantrywoman yelled that,344,703,1
The repairwoman ran because,The repairman ran because,703,344,0
The girl drove because,The boy drove because,703,344,0
The kinsman wished that,The kinswoman wished that,344,703,1
The congressman laughed because,The congresswoman laughed because,344,703,1
The repairman yelled because,The repairwoman yelled because,344,703,1
The grandfather laughed because,The grandmother laughed because,344,703,1
The strongwoman ran because,The strongman ran because,703,344,0
The englishman slept because,The englishwoman slept because,344,703,1
The boy yelled that,The girl yelled that,344,703,1
The daughter drove because,The son drove because,703,344,0
The ferrywoman was promoted because,The ferryman was promoted because,703,344,0
"The busboy is a nice person, isn't","The busgirl is a nice person, isn't",344,703,1
The adulterer ran because,The adulteress ran because,344,703,1
"The adulteress is a great friend, isn't","The adulterer is a great friend, isn't",703,344,0
The girl said that,The boy said that,703,344,0
The mailwoman wished that,The mailman wished that,703,344,0
"The adulteress is a nice person, isn't","The adulterer is a nice person, isn't",703,344,0
"The actress is a nice person, isn't","The actor is a nice person, isn't",703,344,0
The guy said that,The gal said that,344,703,1
The son-in-law whispered that,The daughter-in-law whispered that,344,703,1
The she slept because,The he slept because,703,344,0
The goddaughter drove because,The godson drove because,703,344,0
"The paperboy is a nice person, isn't","The papergirl is a nice person, isn't",344,703,1
The gentlemen ate because,The ladies ate because,344,703,1
The frenchman said that,The frenchwoman said that,344,703,1
The nun wished that,The monk wished that,703,344,0
The masseur ran because,The masseuse ran because,344,703,1
The boatwoman ran because,The boatman ran because,703,344,0
"The parisienne is a nice person, isn't","The parisian is a nice person, isn't",703,344,0
The wingman went home because,The wingwoman went home because,344,703,1
The monk yelled that,The nun yelled that,344,703,1
The nephew slept because,The niece slept because,344,703,1
The dad laughed because,The mom laughed because,344,703,1
The girl yelled that,The boy yelled that,703,344,0
"The englishwoman is a great friend, isn't","The englishman is a great friend, isn't",703,344,0
The weatherwoman wished that,The weatherman wished that,703,344,0
The aunt was fired because,The uncle was fired because,703,344,0
"The adulterer is a nice person, isn't","The adulteress is a nice person, isn't",344,703,1
The schoolgirl ran because,The schoolboy ran because,703,344,0
"The daughter is a great friend, isn't","The son is a great friend, isn't",703,344,0
The adulterer drove because,The adulteress drove because,344,703,1
The schoolgirl went home because,The schoolboy went home because,703,344,0
The she drove because,The he drove because,703,344,0
The fireman slept because,The firewoman slept because,344,703,1
The queen went home because,The king went home because,703,344,0
The women was fired because,The men was fired because,703,344,0
The girlfriend whispered that,The boyfriend whispered that,703,344,0
The gentlemen wished that,The ladies wished that,344,703,1
The milkman drove because,The milkwoman drove because,344,703,1
The choirboy drove because,The choirgirl drove because,344,703,1
The ferryman stayed up because,The ferrywoman stayed up because,344,703,1
The markswoman cried because,The marksman cried because,703,344,0
The servicewoman cried because,The serviceman cried because,703,344,0
The father-in-law ate because,The mother-in-law ate because,344,703,1
The nephew was fired because,The niece was fired because,344,703,1
The actor slept because,The actress slept because,344,703,1
The handyman yelled that,The handywoman yelled that,344,703,1
The great-uncle whispered that,The great-aunt whispered that,344,703,1
The queen drove because,The king drove because,703,344,0
The fireman cried because,The firewoman cried because,344,703,1
The father laughed because,The mother laughed because,344,703,1
The alderwoman laughed because,The alderman laughed because,703,344,0
The handyman whispered that,The handywoman whispered that,344,703,1
The fisherman ate because,The fisherwoman ate because,344,703,1
The male drove because,The female drove because,344,703,1
The fireman yelled because,The firewoman yelled because,344,703,1
The groom was promoted because,The bride was promoted because,344,703,1
The cowboy slept because,The cowgirl slept because,344,703,1
The bride yelled that,The groom yelled that,703,344,0
The irishman said that,The irishwoman said that,344,703,1
The father-in-law wished that,The mother-in-law wished that,344,703,1
The godfather yelled because,The godmother yelled because,344,703,1
The madwoman said that,The madman said that,703,344,0
The woman drove because,The man drove because,703,344,0
The lord cried because,The lady cried because,344,703,1
The great-aunt slept because,The great-uncle slept because,703,344,0
The male laughed because,The female laughed because,344,703,1
"The alderwoman is a nice person, isn't","The alderman is a nice person, isn't",703,344,0
The sister-in-law was fired because,The brother-in-law was fired because,703,344,0
The firewoman slept because,The fireman slept because,703,344,0
The aunt ate because,The uncle ate because,703,344,0
The man drove because,The woman drove because,344,703,1
The actor yelled that,The actress yelled that,344,703,1
The lady slept because,The gentleman slept because,703,344,0
The prince stayed up because,The princess stayed up because,344,703,1
The barman went home because,The barmaid went home because,344,703,1
The salesboy was promoted because,The salesgirl was promoted because,344,703,1
The clanswoman wished that,The clansman wished that,703,344,0
"The dad is a great friend, isn't","The mom is a great friend, isn't",344,703,1
The groom went home because,The bride went home because,344,703,1
The lord was promoted because,The lady was promoted because,344,703,1
"The assemblyman is a great friend, isn't","The assemblywoman is a great friend, isn't",344,703,1
The kinsman drove because,The kinswoman drove because,344,703,1
"The actress is a great friend, isn't","The actor is a great friend, isn't",703,344,0
The monk laughed because,The nun laughed because,344,703,1
The ferrywoman ran because,The ferryman ran because,703,344,0
The stepbrother yelled because,The stepsister yelled because,344,703,1
The parisienne slept because,The parisian slept because,703,344,0
The strongwoman cried because,The strongman cried because,703,344,0
The muscleman was promoted because,The musclewoman was promoted because,344,703,1
The godfather cried because,The godmother cried because,344,703,1
The girlfriend slept because,The boyfriend slept because,703,344,0
"The irishwoman is a great friend, isn't","The irishman is a great friend, isn't",703,344,0
The ladies was fired because,The gentlemen was fired because,703,344,0
The alderwoman yelled that,The alderman yelled that,703,344,0
The masseur laughed because,The masseuse laughed because,344,703,1
The bellboy whispered that,The bellgirl whispered that,344,703,1
"The congressman is a nice person, isn't","The congresswoman is a nice person, isn't",344,703,1
"The musclewoman is a great friend, isn't","The muscleman is a great friend, isn't",703,344,0
The girl cried because,The boy cried because,703,344,0
The masseur was fired because,The masseuse was fired because,344,703,1
The stepbrother said that,The stepsister said that,344,703,1
The barman ran because,The barmaid ran because,344,703,1
The ex-girlfriend drove because,The ex-boyfriend drove because,703,344,0
The infantryman ate because,The infantrywoman ate because,344,703,1
The great-uncle stayed up because,The great-aunt stayed up because,344,703,1
The infantryman laughed because,The infantrywoman laughed because,344,703,1
The queen wished that,The king wished that,703,344,0
The repairman wished that,The repairwoman wished that,344,703,1
The princess ran because,The prince ran because,703,344,0
The he said that,The she said that,344,703,1
The godmother went home because,The godfather went home because,703,344,0
The ferryman ate because,The ferrywoman ate because,344,703,1
The weatherman yelled that,The weatherwoman yelled that,344,703,1
The nephew whispered that,The niece whispered that,344,703,1
The salesboy laughed because,The salesgirl laughed because,344,703,1
The wife wished that,The husband wished that,703,344,0
The muscleman laughed because,The musclewoman laughed because,344,703,1
The madwoman was fired because,The madman was fired because,703,344,0
The boatwoman ate because,The boatman ate because,703,344,0
The madman said that,The madwoman said that,344,703,1
The choirboy was fired because,The choirgirl was fired because,344,703,1
The weatherman said that,The weatherwoman said that,344,703,1
The godmother yelled that,The godfather yelled that,703,344,0
The gal ate because,The guy ate because,703,344,0
The sorcerer drove because,The sorceress drove because,344,703,1
The strongwoman was fired because,The strongman was fired because,703,344,0
The father-in-law went home because,The mother-in-law went home because,344,703,1
The bellboy ate because,The bellgirl ate because,344,703,1
The wife laughed because,The husband laughed because,703,344,0
The repairman ate because,The repairwoman ate because,344,703,1
The parisian stayed up because,The parisienne stayed up because,344,703,1
The frenchwoman ate because,The frenchman ate because,703,344,0
The barman cried because,The barmaid cried because,344,703,1
The gentleman was fired because,The lady was fired because,344,703,1
The cowgirl wished that,The cowboy wished that,703,344,0
The guy drove because,The gal drove because,344,703,1
The girl stayed up because,The boy stayed up because,703,344,0
"The lord is a great friend, isn't","The lady is a great friend, isn't",344,703,1
The schoolboy yelled because,The schoolgirl yelled because,344,703,1
The father whispered that,The mother whispered that,344,703,1
The salesman laughed because,The saleswoman laughed because,344,703,1
"The lady is a great friend, isn't","The gentleman is a great friend, isn't",703,344,0
The ladies cried because,The gentlemen cried because,703,344,0
The great-aunt was promoted because,The great-uncle was promoted because,703,344,0
The lord said that,The lady said that,344,703,1
The irishwoman said that,The irishman said that,703,344,0
The clanswoman ate because,The clansman ate because,703,344,0
The boatman wished that,The boatwoman wished that,344,703,1
The boatman was promoted because,The boatwoman was promoted because,344,703,1
The women whispered that,The men whispered that,703,344,0
The he yelled because,The she yelled because,344,703,1
The parisian was promoted because,The parisienne was promoted because,344,703,1
"The prince is a great friend, isn't","The princess is a great friend, isn't",344,703,1
The boyfriend drove because,The girlfriend drove because,344,703,1
The father-in-law whispered that,The mother-in-law whispered that,344,703,1
The layman was fired because,The laywoman was fired because,344,703,1
The son-in-law yelled because,The daughter-in-law yelled because,344,703,1
The klanswoman whispered that,The klansman whispered that,703,344,0
The fisherman whispered that,The fisherwoman whispered that,344,703,1
The mother-in-law was fired because,The father-in-law was fired because,703,344,0
The bride drove because,The groom drove because,703,344,0
The father yelled because,The mother yelled because,344,703,1
The lady yelled that,The lord yelled that,703,344,0
The irishwoman was fired because,The irishman was fired because,703,344,0
"The salesman is a great friend, isn't","The saleswoman is a great friend, isn't",344,703,1
The boatman laughed because,The boatwoman laughed because,344,703,1
The sister cried because,The brother cried because,703,344,0
The busboy went home because,The busgirl went home because,344,703,1
The handywoman wished that,The handyman wished that,703,344,0
The saleswoman went home because,The salesman went home because,703,344,0
"The ladies is a nice person, isn't","The gentlemen is a nice person, isn't",703,344,0
The papergirl stayed up because,The paperboy stayed up because,703,344,0
The cowboy ate because,The cowgirl ate because,344,703,1
The godson yelled that,The goddaughter yelled that,344,703,1
The fireman wished that,The firewoman wished that,344,703,1
The son cried because,The daughter cried because,344,703,1
The guy slept because,The gal slept because,344,703,1
The husband cried because,The wife cried because,344,703,1
The parisian slept because,The parisienne slept because,344,703,1
The men yelled because,The women yelled because,344,703,1
The madman went home because,The madwoman went home because,344,703,1
The female cried because,The male cried because,703,344,0
The parisian laughed because,The parisienne laughed because,344,703,1
The wingman was fired because,The wingwoman was fired because,344,703,1
The congressman said that,The congresswoman said that,344,703,1
The servicewoman wished that,The serviceman wished that,703,344,0
The godson ran because,The goddaughter ran because,344,703,1
"The masseur is a great friend, isn't","The masseuse is a great friend, isn't",344,703,1
The lady went home because,The lord went home because,703,344,0
The irishwoman laughed because,The irishman laughed because,703,344,0
The nun cried because,The monk cried because,703,344,0
The assemblyman ran because,The assemblywoman ran because,344,703,1
The clansman slept because,The clanswoman slept because,344,703,1
The parisienne said that,The parisian said that,703,344,0
"The sorcerer is a nice person, isn't","The sorceress is a nice person, isn't",344,703,1
The women laughed because,The men laughed because,703,344,0
"The milkman is a nice person, isn't","The milkwoman is a nice person, isn't",344,703,1
The adulterer wished that,The adulteress wished that,344,703,1
"The king is a great friend, isn't","The queen is a great friend, isn't",344,703,1
The congresswoman whispered that,The congressman whispered that,703,344,0
The wife yelled that,The husband yelled that,703,344,0
The milkwoman was promoted because,The milkman was promoted because,703,344,0
The congressman ran because,The congresswoman ran because,344,703,1
The madman wished that,The madwoman wished that,344,703,1
The irishwoman wished that,The irishman wished that,703,344,0
The actor was promoted because,The actress was promoted because,344,703,1
The actor stayed up because,The actress stayed up because,344,703,1
The serviceman yelled that,The servicewoman yelled that,344,703,1
The lord drove because,The lady drove because,344,703,1
The mother-in-law slept because,The father-in-law slept because,703,344,0
The father ran because,The mother ran because,344,703,1
The wife yelled because,The husband yelled because,703,344,0
The sister stayed up because,The brother stayed up because,703,344,0
"The alderman is a great friend, isn't","The alderwoman is a great friend, isn't",344,703,1
The klanswoman wished that,The klansman wished that,703,344,0
"The wife is a great friend, isn't","The husband is a great friend, isn't",703,344,0
The fisherwoman went home because,The fisherman went home because,703,344,0
The weatherwoman yelled because,The weatherman yelled because,703,344,0
The brother ran because,The sister ran because,344,703,1
The son-in-law ran because,The daughter-in-law ran because,344,703,1
The schoolgirl wished that,The schoolboy wished that,703,344,0
The queen said that,The king said that,703,344,0
The father-in-law ran because,The mother-in-law ran because,344,703,1
The fisherwoman stayed up because,The fisherman stayed up because,703,344,0
The irishwoman was promoted because,The irishman was promoted because,703,344,0
The aunt said that,The uncle said that,703,344,0
The brother-in-law laughed because,The sister-in-law laughed because,344,703,1
The frenchman whispered that,The frenchwoman whispered that,344,703,1
The queen whispered that,The king whispered that,703,344,0
The kinsman laughed because,The kinswoman laughed because,344,703,1
"The boatwoman is a nice person, isn't","The boatman is a nice person, isn't",703,344,0
The guy yelled that,The gal yelled that,344,703,1
The muscleman went home because,The musclewoman went home because,344,703,1
The uncle cried because,The aunt cried because,344,703,1
The mother-in-law yelled that,The father-in-law yelled that,703,344,0
The monk drove because,The nun drove because,344,703,1
"The father-in-law is a nice person, isn't","The mother-in-law is a nice person, isn't",344,703,1
The ladies yelled that,The gentlemen yelled that,703,344,0
The fireman was promoted because,The firewoman was promoted because,344,703,1
"The weatherman is a great friend, isn't","The weatherwoman is a great friend, isn't",344,703,1
The son-in-law drove because,The daughter-in-law drove because,344,703,1
The klanswoman drove because,The klansman drove because,703,344,0
"The godson is a nice person, isn't","The goddaughter is a nice person, isn't",344,703,1
The kinsman went home because,The kinswoman went home because,344,703,1
The assemblyman laughed because,The assemblywoman laughed because,344,703,1
The ladies stayed up because,The gentlemen stayed up because,703,344,0
The laywoman cried because,The layman cried because,703,344,0
The englishman was fired because,The englishwoman was fired because,344,703,1
"The frenchman is a great friend, isn't","The frenchwoman is a great friend, isn't",344,703,1
The weatherman stayed up because,The weatherwoman stayed up because,344,703,1
The wife said that,The husband said that,703,344,0
The godson was promoted because,The goddaughter was promoted because,344,703,1
The actress whispered that,The actor whispered that,703,344,0
The busboy laughed because,The busgirl laughed because,344,703,1
"The godfather is a great friend, isn't","The godmother is a great friend, isn't",344,703,1
The parisian ran because,The parisienne ran because,344,703,1
The adulterer whispered that,The adulteress whispered that,344,703,1
The man said that,The woman said that,344,703,1
The parisienne ate because,The parisian ate because,703,344,0
"The daughter-in-law is a nice person, isn't","The son-in-law is a nice person, isn't",703,344,0
"The masseuse is a nice person, isn't","The masseur is a nice person, isn't",703,344,0
The son ate because,The daughter ate because,344,703,1
The brother said that,The sister said that,344,703,1
The man ate because,The woman ate because,344,703,1
The nephew stayed up because,The niece stayed up because,344,703,1
The brother-in-law was promoted because,The sister-in-law was promoted because,344,703,1
The girl was promoted because,The boy was promoted because,703,344,0
The schoolgirl yelled that,The schoolboy yelled that,703,344,0
The prince drove because,The princess drove because,344,703,1
The mailman was promoted because,The mailwoman was promoted because,344,703,1
The strongwoman yelled that,The strongman yelled that,703,344,0
The laywoman ran because,The layman ran because,703,344,0
"The grandmother is a great friend, isn't","The grandfather is a great friend, isn't",703,344,0
The ferryman yelled because,The ferrywoman yelled because,344,703,1
The strongwoman laughed because,The strongman laughed because,703,344,0
The mailman ran because,The mailwoman ran because,344,703,1
"The gentleman is a nice person, isn't","The lady is a nice person, isn't",344,703,1
"The stepfather is a nice person, isn't","The stepmother is a nice person, isn't",344,703,1
The congresswoman stayed up because,The congressman stayed up because,703,344,0
The schoolgirl ate because,The schoolboy ate because,703,344,0
"The gal is a nice person, isn't","The guy is a nice person, isn't",703,344,0
The wingwoman said that,The wingman said that,703,344,0
The stepbrother laughed because,The stepsister laughed because,344,703,1
The stepbrother stayed up because,The stepsister stayed up because,344,703,1
The salesgirl drove because,The salesboy drove because,703,344,0
The lady wished that,The lord wished that,703,344,0
The clanswoman was promoted because,The clansman was promoted because,703,344,0
The daughter was promoted because,The son was promoted because,703,344,0
The assemblyman went home because,The assemblywoman went home because,344,703,1
The masseuse yelled because,The masseur yelled because,703,344,0
The boy stayed up because,The girl stayed up because,344,703,1
The salesgirl stayed up because,The salesboy stayed up because,703,344,0
The weatherwoman went home because,The weatherman went home because,703,344,0
The ferrywoman yelled because,The ferryman yelled because,703,344,0
The congresswoman said that,The congressman said that,703,344,0
The choirgirl was fired because,The choirboy was fired because,703,344,0
The cowboy yelled that,The cowgirl yelled that,344,703,1
The male ate because,The female ate because,344,703,1
The mother-in-law drove because,The father-in-law drove because,703,344,0
The schoolgirl yelled because,The schoolboy yelled because,703,344,0
The cowboy laughed because,The cowgirl laughed because,344,703,1
The salesgirl yelled because,The salesboy yelled because,703,344,0
The cowboy stayed up because,The cowgirl stayed up because,344,703,1
The godfather ate because,The godmother ate because,344,703,1
The saleswoman said that,The salesman said that,703,344,0
The actress slept because,The actor slept because,703,344,0
The women slept because,The men slept because,703,344,0
The masseur ate because,The masseuse ate because,344,703,1
The men wished that,The women wished that,344,703,1
The parisienne yelled that,The parisian yelled that,703,344,0
The mailman laughed because,The mailwoman laughed because,344,703,1
The sorceress yelled because,The sorcerer yelled because,703,344,0
The groom ran because,The bride ran because,344,703,1
The she wished that,The he wished that,703,344,0
The congresswoman yelled because,The congressman yelled because,703,344,0
"The choirboy is a great friend, isn't","The choirgirl is a great friend, isn't",344,703,1
The schoolgirl was fired because,The schoolboy was fired because,703,344,0
The ladies slept because,The gentlemen slept because,703,344,0
The lady drove because,The lord drove because,703,344,0
The saleswoman laughed because,The salesman laughed because,703,344,0
The alderwoman said that,The alderman said that,703,344,0
The strongwoman went home because,The strongman went home because,703,344,0
The englishman cried because,The englishwoman cried because,344,703,1
The sorceress was promoted because,The sorcerer was promoted because,703,344,0
The brother-in-law ate because,The sister-in-law ate because,344,703,1
The girlfriend wished that,The boyfriend wished that,703,344,0
The grandmother was fired because,The grandfather was fired because,703,344,0
The brother-in-law ran because,The sister-in-law ran because,344,703,1
The lady whispered that,The gentleman whispered that,703,344,0
The godmother drove because,The godfather drove because,703,344,0
"The dad is a nice person, isn't","The mom is a nice person, isn't",344,703,1
The mailwoman yelled because,The mailman yelled because,703,344,0
The marksman was fired because,The markswoman was fired because,344,703,1
The king yelled because,The queen yelled because,344,703,1
The paperboy ate because,The papergirl ate because,344,703,1
The woman cried because,The man cried because,703,344,0
The saleswoman whispered that,The salesman whispered that,703,344,0
The ferryman said that,The ferrywoman said that,344,703,1
