clean,corrupted,clean_answer_idx,corrupted_answer_idx,label
The masseur yelled that,The masseuse yelled that,568,1364,1
"The lady is a nice person, isn't","The lord is a nice person, isn't",1364,568,0
The abbot whispered that,The abbess whispered that,568,1364,1
The mother-in-law yelled because,The father-in-law yelled because,1364,568,0
The handyman said that,The handywoman said that,568,1364,1
The musclewoman yelled that,The muscleman yelled that,1364,568,0
The actress slept because,The actor slept because,1364,568,0
The hero ran because,The heroine ran because,568,1364,1
The dad ran because,The mom ran because,568,1364,1
The actress yelled that,The actor yelled that,1364,568,0
The daughter yelled that,The son yelled that,1364,568,0
The boatwoman yelled because,The boatman yelled because,1364,568,0
The bellboy stayed up because,The bellgirl stayed up because,568,1364,1
The assemblywoman was promoted because,The assemblyman was promoted because,1364,568,0
The godmother yelled that,The godfather yelled that,1364,568,0
The she ran because,The he ran because,1364,568,0
The daughter-in-law was fired because,The son-in-law was fired because,1364,568,0
"The assemblyman is a great friend, isn't","The assemblywoman is a great friend, isn't",568,1364,1
The mom yelled that,The dad yelled that,1364,568,0
The klanswoman wished that,The klansman wished that,1364,568,0
"The musclewoman is a nice person, isn't","The muscleman is a nice person, isn't",1364,568,0
The aunt ate because,The uncle ate because,1364,568,0
The waiter stayed up because,The waitress stayed up because,568,1364,1
The dad went home because,The mom went home because,568,1364,1
The father went home because,The mother went home because,568,1364,1
"The frenchman is a nice person, isn't","The frenchwoman is a nice person, isn't",568,1364,1
The choirboy cried because,The choirgirl cried because,568,1364,1
"The groom is a nice person, isn't","The bride is a nice person, isn't",568,1364,1
The irishwoman said that,The irishman said that,1364,568,0
The alderwoman stayed up because,The alderman stayed up because,1364,568,0
The godfather slept because,The godmother slept because,568,1364,1
The parisienne wished that,The parisian wished that,1364,568,0
The lady wished that,The gentleman wished that,1364,568,0
The he went home because,The she went home because,568,1364,1
"The infantryman is a great friend, isn't","The infantrywoman is a great friend, isn't",568,1364,1
The husband wished that,The wife wished that,568,1364,1
The mother said that,The father said that,1364,568,0
"The female is a great friend, isn't","The male is a great friend, isn't",1364,568,0
The mom whispered that,The dad whispered that,1364,568,0
The nephew wished that,The niece wished that,568,1364,1
The father said that,The mother said that,568,1364,1
The actress drove because,The actor drove because,1364,568,0
The waiter cried because,The waitress cried because,568,1364,1
The assemblywoman went home because,The assemblyman went home because,1364,568,0
"The frenchwoman is a nice person, isn't","The frenchman is a nice person, isn't",1364,568,0
The sister said that,The brother said that,1364,568,0
"The salesgirl is a nice person, isn't","The salesboy is a nice person, isn't",1364,568,0
The nephew ran because,The niece ran because,568,1364,1
The artilleryman said that,The artillerywoman said that,568,1364,1
The milkman laughed because,The milkwoman laughed because,568,1364,1
The ex-girlfriend drove because,The ex-boyfriend drove because,1364,568,0
The prince laughed because,The princess laughed because,568,1364,1
The firewoman ate because,The fireman ate because,1364,568,0
The laywoman was promoted because,The layman was promoted because,1364,568,0
The clergyman yelled that,The clergywoman yelled that,568,1364,1
The male wished that,The female wished that,568,1364,1
The king said that,The queen said that,568,1364,1
The queen whispered that,The king whispered that,1364,568,0
"The boatman is a nice person, isn't","The boatwoman is a nice person, isn't",568,1364,1
"The daughter-in-law is a nice person, isn't","The son-in-law is a nice person, isn't",1364,568,0
The englishman ran because,The englishwoman ran because,568,1364,1
The waitress yelled that,The waiter yelled that,1364,568,0
The female laughed because,The male laughed because,1364,568,0
The men yelled that,The women yelled that,568,1364,1
The godfather cried because,The godmother cried because,568,1364,1
The handyman laughed because,The handywoman laughed because,568,1364,1
The goddaughter slept because,The godson slept because,1364,568,0
The niece was promoted because,The nephew was promoted because,1364,568,0
The monk was promoted because,The nun was promoted because,568,1364,1
"The hero is a nice person, isn't","The heroine is a nice person, isn't",568,1364,1
The king wished that,The queen wished that,568,1364,1
The guy wished that,The gal wished that,568,1364,1
The women ran because,The men ran because,1364,568,0
The salesboy wished that,The salesgirl wished that,568,1364,1
The weatherwoman ran because,The weatherman ran because,1364,568,0
The grandmother was promoted because,The grandfather was promoted because,1364,568,0
The man cried because,The woman cried because,568,1364,1
The gal was fired because,The guy was fired because,1364,568,0
The bellboy laughed because,The bellgirl laughed because,568,1364,1
The ex-boyfriend stayed up because,The ex-girlfriend stayed up because,568,1364,1
The female cried because,The male cried because,1364,568,0
The layman went home because,The laywoman went home because,568,1364,1
"The ferrywoman is a nice person, isn't","The ferryman is a nice person, isn't",1364,568,0
The king laughed because,The queen laughed because,568,1364,1
The mailwoman ran because,The mailman ran because,1364,568,0
The busgirl laughed because,The busboy laughed because,1364,568,0
The boatman stayed up because,The boatwoman stayed up because,568,1364,1
"The irishwoman is a great friend, isn't","The irishman is a great friend, isn't",1364,568,0
The mailwoman ate because,The mailman ate because,1364,568,0
"The dad is a great friend, isn't","The mom is a great friend, isn't",568,1364,1
The artillerywoman laughed because,The artilleryman laughed because,1364,568,0
The princess cried because,The prince cried because,1364,568,0
The brother-in-law was fired because,The sister-in-law was fired because,568,1364,1
The lord went home because,The lady went home because,568,1364,1
The daughter laughed because,The son laughed because,1364,568,0
The salesgirl ran because,The salesboy ran because,1364,568,0
The masseuse ate because,The masseur ate because,1364,568,0
The artilleryman was promoted because,The artillerywoman was promoted because,568,1364,1
The princess yelled because,The prince yelled because,1364,568,0
The father-in-law drove because,The mother-in-law drove because,568,1364,1
The adulteress was promoted because,The adulterer was promoted because,1364,568,0
The male ate because,The female ate because,568,1364,1
"The handyman is a great friend, isn't","The handywoman is a great friend, isn't",568,1364,1
The strongman stayed up because,The strongwoman stayed up because,568,1364,1
The hero stayed up because,The heroine stayed up because,568,1364,1
The klanswoman slept because,The klansman slept because,1364,568,0
The wingwoman drove because,The wingman drove because,1364,568,0
The weatherman yelled because,The weatherwoman yelled because,568,1364,1
The adulterer said that,The adulteress said that,568,1364,1
The infantryman wished that,The infantrywoman wished that,568,1364,1
The granddaughter was fired because,The grandson was fired because,1364,568,0
The gentleman whispered that,The lady whispered that,568,1364,1
The sister whispered that,The brother whispered that,1364,568,0
"The heroine is a great friend, isn't","The hero is a great friend, isn't",1364,568,0
The alderman stayed up because,The alderwoman stayed up because,568,1364,1
The madman was fired because,The madwoman was fired because,568,1364,1
The mailman slept because,The mailwoman slept because,568,1364,1
The adulterer was fired because,The adulteress was fired because,568,1364,1
The barman laughed because,The barmaid laughed because,568,1364,1
"The ex-girlfriend is a great friend, isn't","The ex-boyfriend is a great friend, isn't",1364,568,0
The infantryman whispered that,The infantrywoman whispered that,568,1364,1
"The madman is a nice person, isn't","The madwoman is a nice person, isn't",568,1364,1
The son-in-law cried because,The daughter-in-law cried because,568,1364,1
The daughter-in-law slept because,The son-in-law slept because,1364,568,0
The madwoman ran because,The madman ran because,1364,568,0
The adulteress cried because,The adulterer cried because,1364,568,0
The repairman yelled that,The repairwoman yelled that,568,1364,1
The artillerywoman said that,The artilleryman said that,1364,568,0
"The busgirl is a great friend, isn't","The busboy is a great friend, isn't",1364,568,0
The women stayed up because,The men stayed up because,1364,568,0
The milkwoman laughed because,The milkman laughed because,1364,568,0
The artilleryman drove because,The artillerywoman drove because,568,1364,1
The granddaughter stayed up because,The grandson stayed up because,1364,568,0
The bellgirl was promoted because,The bellboy was promoted because,1364,568,0
The alderman slept because,The alderwoman slept because,568,1364,1
The lady ran because,The lord ran because,1364,568,0
"The woman is a nice person, isn't","The man is a nice person, isn't",1364,568,0
The lady stayed up because,The lord stayed up because,1364,568,0
The sister-in-law wished that,The brother-in-law wished that,1364,568,0
The clanswoman said that,The clansman said that,1364,568,0
The ladies was promoted because,The gentlemen was promoted because,1364,568,0
The artillerywoman wished that,The artilleryman wished that,1364,568,0
The assemblyman said that,The assemblywoman said that,568,1364,1
"The busgirl is a nice person, isn't","The busboy is a nice person, isn't",1364,568,0
"The lord is a great friend, isn't","The lady is a great friend, isn't",568,1364,1
The daughter-in-law yelled that,The son-in-law yelled that,1364,568,0
The daughter was fired because,The son was fired because,1364,568,0
The barmaid slept because,The barman slept because,1364,568,0
The clergyman went home because,The clergywoman went home because,568,1364,1
The grandmother laughed because,The grandfather laughed because,1364,568,0
The daughter went home because,The son went home because,1364,568,0
The clansman was promoted because,The clanswoman was promoted because,568,1364,1
The artilleryman yelled that,The artillerywoman yelled that,568,1364,1
The deliveryman yelled because,The deliverywoman yelled because,568,1364,1
The choirboy went home because,The choirgirl went home because,568,1364,1
The nun went home because,The monk went home because,1364,568,0
The gentleman laughed because,The lady laughed because,568,1364,1
The mailman stayed up because,The mailwoman stayed up because,568,1364,1
The fireman was promoted because,The firewoman was promoted because,568,1364,1
The deliverywoman wished that,The deliveryman wished that,1364,568,0
The ferrywoman ate because,The ferryman ate because,1364,568,0
"The prince is a nice person, isn't","The princess is a nice person, isn't",568,1364,1
The dad cried because,The mom cried because,568,1364,1
The alderman yelled that,The alderwoman yelled that,568,1364,1
"The ferryman is a great friend, isn't","The ferrywoman is a great friend, isn't",568,1364,1
The ferryman laughed because,The ferrywoman laughed because,568,1364,1
"The deliverywoman is a great friend, isn't","The deliveryman is a great friend, isn't",1364,568,0
The dad whispered that,The mom whispered that,568,1364,1
The masseur said that,The masseuse said that,568,1364,1
The lady whispered that,The gentleman whispered that,1364,568,0
The ferrywoman yelled that,The ferryman yelled that,1364,568,0
The gentleman said that,The lady said that,568,1364,1
The mother wished that,The father wished that,1364,568,0
The girl was fired because,The boy was fired because,1364,568,0
The godson yelled that,The goddaughter yelled that,568,1364,1
The nun was promoted because,The monk was promoted because,1364,568,0
The gentleman slept because,The lady slept because,568,1364,1
The infantryman ran because,The infantrywoman ran because,568,1364,1
The adulterer ate because,The adulteress ate because,568,1364,1
The masseur ran because,The masseuse ran because,568,1364,1
The englishman said that,The englishwoman said that,568,1364,1
The godmother wished that,The godfather wished that,1364,568,0
The klansman yelled that,The klanswoman yelled that,568,1364,1
The choirgirl wished that,The choirboy wished that,1364,568,0
"The grandfather is a great friend, isn't","The grandmother is a great friend, isn't",568,1364,1
The barman yelled because,The barmaid yelled because,568,1364,1
The aunt yelled because,The uncle yelled because,1364,568,0
The englishwoman yelled that,The englishman yelled that,1364,568,0
"The sister is a nice person, isn't","The brother is a nice person, isn't",1364,568,0
The bellgirl laughed because,The bellboy laughed because,1364,568,0
"The abbess is a nice person, isn't","The abbot is a nice person, isn't",1364,568,0
The nun slept because,The monk slept because,1364,568,0
"The mailwoman is a nice person, isn't","The mailman is a nice person, isn't",1364,568,0
The gal yelled that,The guy yelled that,1364,568,0
The stepfather laughed because,The stepmother laughed because,568,1364,1
The groom said that,The bride said that,568,1364,1
The stepmother said that,The stepfather said that,1364,568,0
The nephew ate because,The niece ate because,568,1364,1
The ferrywoman whispered that,The ferryman whispered that,1364,568,0
The daughter-in-law wished that,The son-in-law wished that,1364,568,0
The grandmother stayed up because,The grandfather stayed up because,1364,568,0
The choirboy whispered that,The choirgirl whispered that,568,1364,1
The wife ate because,The husband ate because,1364,568,0
The men drove because,The women drove because,568,1364,1
The son ate because,The daughter ate because,568,1364,1
The strongwoman was promoted because,The strongman was promoted because,1364,568,0
"The men is a great friend, isn't","The women is a great friend, isn't",568,1364,1
The husband ran because,The wife ran because,568,1364,1
"The boy is a nice person, isn't","The girl is a nice person, isn't",568,1364,1
The husband slept because,The wife slept because,568,1364,1
The godmother yelled because,The godfather yelled because,1364,568,0
"The monk is a great friend, isn't","The nun is a great friend, isn't",568,1364,1
The mailman ate because,The mailwoman ate because,568,1364,1
The busboy yelled because,The busgirl yelled because,568,1364,1
The firewoman said that,The fireman said that,1364,568,0
The waiter went home because,The waitress went home because,568,1364,1
The waiter drove because,The waitress drove because,568,1364,1
The girl yelled because,The boy yelled because,1364,568,0
The grandfather stayed up because,The grandmother stayed up because,568,1364,1
The grandmother drove because,The grandfather drove because,1364,568,0
The father was promoted because,The mother was promoted because,568,1364,1
The deliverywoman whispered that,The deliveryman whispered that,1364,568,0
"The hero is a great friend, isn't","The heroine is a great friend, isn't",568,1364,1
The handywoman stayed up because,The handyman stayed up because,1364,568,0
The uncle was fired because,The aunt was fired because,568,1364,1
The boy was promoted because,The girl was promoted because,568,1364,1
The monk whispered that,The nun whispered that,568,1364,1
The masseuse ran because,The masseur ran because,1364,568,0
The kinsman laughed because,The kinswoman laughed because,568,1364,1
The handywoman was fired because,The handyman was fired because,1364,568,0
The strongwoman wished that,The strongman wished that,1364,568,0
The alderwoman cried because,The alderman cried because,1364,568,0
The frenchwoman drove because,The frenchman drove because,1364,568,0
The gal wished that,The guy wished that,1364,568,0
"The son-in-law is a great friend, isn't","The daughter-in-law is a great friend, isn't",568,1364,1
The klansman drove because,The klanswoman drove because,568,1364,1
The deliveryman said that,The deliverywoman said that,568,1364,1
The mom cried because,The dad cried because,1364,568,0
The strongman ran because,The strongwoman ran because,568,1364,1
The schoolboy stayed up because,The schoolgirl stayed up because,568,1364,1
The clansman said that,The clanswoman said that,568,1364,1
The godfather ran because,The godmother ran because,568,1364,1
The musclewoman whispered that,The muscleman whispered that,1364,568,0
The clanswoman was fired because,The clansman was fired because,1364,568,0
The deliverywoman was fired because,The deliveryman was fired because,1364,568,0
The boatwoman yelled that,The boatman yelled that,1364,568,0
The muscleman laughed because,The musclewoman laughed because,568,1364,1
The weatherwoman stayed up because,The weatherman stayed up because,1364,568,0
The laywoman was fired because,The layman was fired because,1364,568,0
The son-in-law said that,The daughter-in-law said that,568,1364,1
The laywoman wished that,The layman wished that,1364,568,0
The boatwoman whispered that,The boatman whispered that,1364,568,0
The irishwoman yelled that,The irishman yelled that,1364,568,0
The assemblyman stayed up because,The assemblywoman stayed up because,568,1364,1
The father-in-law yelled that,The mother-in-law yelled that,568,1364,1
The layman slept because,The laywoman slept because,568,1364,1
The girlfriend stayed up because,The boyfriend stayed up because,1364,568,0
The waiter was promoted because,The waitress was promoted because,568,1364,1
The ex-boyfriend ate because,The ex-girlfriend ate because,568,1364,1
The abbess said that,The abbot said that,1364,568,0
"The husband is a nice person, isn't","The wife is a nice person, isn't",568,1364,1
The grandfather cried because,The grandmother cried because,568,1364,1
The man was fired because,The woman was fired because,568,1364,1
The queen stayed up because,The king stayed up because,1364,568,0
"The parisian is a great friend, isn't","The parisienne is a great friend, isn't",568,1364,1
"The bellgirl is a nice person, isn't","The bellboy is a nice person, isn't",1364,568,0
The grandfather laughed because,The grandmother laughed because,568,1364,1
The laywoman drove because,The layman drove because,1364,568,0
The irishman ate because,The irishwoman ate because,568,1364,1
The clanswoman stayed up because,The clansman stayed up because,1364,568,0
The actress ran because,The actor ran because,1364,568,0
"The nun is a nice person, isn't","The monk is a nice person, isn't",1364,568,0
The kinsman ran because,The kinswoman ran because,568,1364,1
The guy cried because,The gal cried because,568,1364,1
The boatwoman was promoted because,The boatman was promoted because,1364,568,0
The father-in-law ran because,The mother-in-law ran because,568,1364,1
The firewoman drove because,The fireman drove because,1364,568,0
The brother-in-law cried because,The sister-in-law cried because,568,1364,1
The clergywoman cried because,The clergyman cried because,1364,568,0
The mailman drove because,The mailwoman drove because,568,1364,1
The daughter-in-law whispered that,The son-in-law whispered that,1364,568,0
The uncle said that,The aunt said that,568,1364,1
The lady was fired because,The lord was fired because,1364,568,0
The irishwoman slept because,The irishman slept because,1364,568,0
The stepmother was promoted because,The stepfather was promoted because,1364,568,0
The stepmother slept because,The stepfather slept because,1364,568,0
The gal was promoted because,The guy was promoted because,1364,568,0
The godfather yelled because,The godmother yelled because,568,1364,1
The grandson was promoted because,The granddaughter was promoted because,568,1364,1
The father was fired because,The mother was fired because,568,1364,1
The waitress was fired because,The waiter was fired because,1364,568,0
"The clansman is a nice person, isn't","The clanswoman is a nice person, isn't",568,1364,1
The klanswoman drove because,The klansman drove because,1364,568,0
The strongman wished that,The strongwoman wished that,568,1364,1
"The groom is a great friend, isn't","The bride is a great friend, isn't",568,1364,1
"The daughter-in-law is a great friend, isn't","The son-in-law is a great friend, isn't",1364,568,0
The schoolgirl wished that,The schoolboy wished that,1364,568,0
The ex-boyfriend was promoted because,The ex-girlfriend was promoted because,568,1364,1
"The man is a great friend, isn't","The woman is a great friend, isn't",568,1364,1
The grandson slept because,The granddaughter slept because,568,1364,1
The man said that,The woman said that,568,1364,1
The son yelled because,The daughter yelled because,568,1364,1
The barmaid wished that,The barman wished that,1364,568,0
The prince slept because,The princess slept because,568,1364,1
The gal went home because,The guy went home because,1364,568,0
The mailman wished that,The mailwoman wished that,568,1364,1
The frenchman went home because,The frenchwoman went home because,568,1364,1
The alderman was fired because,The alderwoman was fired because,568,1364,1
The mother-in-law wished that,The father-in-law wished that,1364,568,0
The busgirl yelled that,The busboy yelled that,1364,568,0
The nephew yelled that,The niece yelled that,568,1364,1
The father yelled because,The mother yelled because,568,1364,1
The infantrywoman laughed because,The infantryman laughed because,1364,568,0
The masseuse was promoted because,The masseur was promoted because,1364,568,0
The granddaughter went home because,The grandson went home because,1364,568,0
The male stayed up because,The female stayed up because,568,1364,1
The milkman ate because,The milkwoman ate because,568,1364,1
The clanswoman ran because,The clansman ran because,1364,568,0
The monk stayed up because,The nun stayed up because,568,1364,1
The layman yelled because,The laywoman yelled because,568,1364,1
The stepmother wished that,The stepfather wished that,1364,568,0
The madman said that,The madwoman said that,568,1364,1
The handyman yelled because,The handywoman yelled because,568,1364,1
The uncle slept because,The aunt slept because,568,1364,1
The son-in-law laughed because,The daughter-in-law laughed because,568,1364,1
The guy said that,The gal said that,568,1364,1
The prince yelled that,The princess yelled that,568,1364,1
The male whispered that,The female whispered that,568,1364,1
The musclewoman ran because,The muscleman ran because,1364,568,0
The sister-in-law was promoted because,The brother-in-law was promoted because,1364,568,0
The sister drove because,The brother drove because,1364,568,0
The assemblyman yelled that,The assemblywoman yelled that,568,1364,1
"The bellboy is a nice person, isn't","The bellgirl is a nice person, isn't",568,1364,1
The frenchwoman yelled because,The frenchman yelled because,1364,568,0
The heroine was promoted because,The hero was promoted because,1364,568,0
The ladies ran because,The gentlemen ran because,1364,568,0
The waitress cried because,The waiter cried because,1364,568,0
The assemblywoman slept because,The assemblyman slept because,1364,568,0
The nephew drove because,The niece drove because,568,1364,1
The sister slept because,The brother slept because,1364,568,0
The wife was promoted because,The husband was promoted because,1364,568,0
The assemblyman cried because,The assemblywoman cried because,568,1364,1
The strongwoman yelled because,The strongman yelled because,1364,568,0
The brother ran because,The sister ran because,568,1364,1
The infantryman went home because,The infantrywoman went home because,568,1364,1
The godson went home because,The goddaughter went home because,568,1364,1
The gentlemen ate because,The ladies ate because,568,1364,1
The alderwoman drove because,The alderman drove because,1364,568,0
The women wished that,The men wished that,1364,568,0
The deliverywoman slept because,The deliveryman slept because,1364,568,0
The grandfather yelled because,The grandmother yelled because,568,1364,1
The actress yelled because,The actor yelled because,1364,568,0
The clansman ran because,The clanswoman ran because,568,1364,1
The clanswoman laughed because,The clansman laughed because,1364,568,0
"The choirboy is a nice person, isn't","The choirgirl is a nice person, isn't",568,1364,1
"The mailman is a nice person, isn't","The mailwoman is a nice person, isn't",568,1364,1
"The fireman is a great friend, isn't","The firewoman is a great friend, isn't",568,1364,1
The husband laughed because,The wife laughed because,568,1364,1
The queen ate because,The king ate because,1364,568,0
The gal whispered that,The guy whispered that,1364,568,0
The daughter-in-law drove because,The son-in-law drove because,1364,568,0
"The clanswoman is a great friend, isn't","The clansman is a great friend, isn't",1364,568,0
The strongwoman drove because,The strongman drove because,1364,568,0
"The king is a great friend, isn't","The queen is a great friend, isn't",568,1364,1
The milkwoman yelled that,The milkman yelled that,1364,568,0
The monk ran because,The nun ran because,568,1364,1
The godson was promoted because,The goddaughter was promoted because,568,1364,1
The nun ran because,The monk ran because,1364,568,0
The firewoman yelled because,The fireman yelled because,1364,568,0
The deliveryman went home because,The deliverywoman went home because,568,1364,1
The godmother was fired because,The godfather was fired because,1364,568,0
The clansman went home because,The clanswoman went home because,568,1364,1
The man stayed up because,The woman stayed up because,568,1364,1
The woman drove because,The man drove because,1364,568,0
The muscleman yelled because,The musclewoman yelled because,568,1364,1
The muscleman drove because,The musclewoman drove because,568,1364,1
"The waiter is a great friend, isn't","The waitress is a great friend, isn't",568,1364,1
The strongman yelled because,The strongwoman yelled because,568,1364,1
"The weatherwoman is a nice person, isn't","The weatherman is a nice person, isn't",1364,568,0
The sister-in-law laughed because,The brother-in-law laughed because,1364,568,0
The schoolboy yelled that,The schoolgirl yelled that,568,1364,1
The kinswoman drove because,The kinsman drove because,1364,568,0
The mailwoman was fired because,The mailman was fired because,1364,568,0
The mother-in-law ran because,The father-in-law ran because,1364,568,0
The mother cried because,The father cried because,1364,568,0
The madwoman was fired because,The madman was fired because,1364,568,0
The ex-girlfriend ate because,The ex-boyfriend ate because,1364,568,0
The clanswoman cried because,The clansman cried because,1364,568,0
The goddaughter laughed because,The godson laughed because,1364,568,0
The infantrywoman yelled that,The infantryman yelled that,1364,568,0
The salesboy yelled because,The salesgirl yelled because,568,1364,1
The wingwoman went home because,The wingman went home because,1364,568,0
The adulteress stayed up because,The adulterer stayed up because,1364,568,0
The clanswoman ate because,The clansman ate because,1364,568,0
"The adulteress is a great friend, isn't","The adulterer is a great friend, isn't",1364,568,0
The hero said that,The heroine said that,568,1364,1
The boy stayed up because,The girl stayed up because,568,1364,1
The daughter-in-law ran because,The son-in-law ran because,1364,568,0
The boatman wished that,The boatwoman wished that,568,1364,1
"The lady is a great friend, isn't","The gentleman is a great friend, isn't",1364,568,0
The daughter drove because,The son drove because,1364,568,0
The deliverywoman yelled that,The deliveryman yelled that,1364,568,0
The alderwoman went home because,The alderman went home because,1364,568,0
The girlfriend was promoted because,The boyfriend was promoted because,1364,568,0
The woman stayed up because,The man stayed up because,1364,568,0
The kinswoman yelled because,The kinsman yelled because,1364,568,0
The gal slept because,The guy slept because,1364,568,0
The bride whispered that,The groom whispered that,1364,568,0
The abbot drove because,The abbess drove because,568,1364,1
"The grandson is a nice person, isn't","The granddaughter is a nice person, isn't",568,1364,1
The weatherwoman laughed because,The weatherman laughed because,1364,568,0
The aunt was promoted because,The uncle was promoted because,1364,568,0
The woman ate because,The man ate because,1364,568,0
The sister wished that,The brother wished that,1364,568,0
The clergywoman yelled that,The clergyman yelled that,1364,568,0
The godfather laughed because,The godmother laughed because,568,1364,1
The artilleryman slept because,The artillerywoman slept because,568,1364,1
The bellboy went home because,The bellgirl went home because,568,1364,1
The she drove because,The he drove because,1364,568,0
The grandfather said that,The grandmother said that,568,1364,1
"The adulterer is a great friend, isn't","The adulteress is a great friend, isn't",568,1364,1
The godfather went home because,The godmother went home because,568,1364,1
The son-in-law whispered that,The daughter-in-law whispered that,568,1364,1
The weatherwoman drove because,The weatherman drove because,1364,568,0
The klanswoman ate because,The klansman ate because,1364,568,0
The stepmother yelled that,The stepfather yelled that,1364,568,0
The aunt went home because,The uncle went home because,1364,568,0
The lady ate because,The gentleman ate because,1364,568,0
The husband cried because,The wife cried because,568,1364,1
The deliverywoman went home because,The deliveryman went home because,1364,568,0
"The princess is a nice person, isn't","The prince is a nice person, isn't",1364,568,0
The ex-girlfriend laughed because,The ex-boyfriend laughed because,1364,568,0
The clergywoman whispered that,The clergyman whispered that,1364,568,0
The assemblywoman cried because,The assemblyman cried because,1364,568,0
The frenchman was promoted because,The frenchwoman was promoted because,568,1364,1
The female went home because,The male went home because,1364,568,0
The barman ate because,The barmaid ate because,568,1364,1
The actress wished that,The actor wished that,1364,568,0
"The klanswoman is a nice person, isn't","The klansman is a nice person, isn't",1364,568,0
The englishman yelled that,The englishwoman yelled that,568,1364,1
The grandmother ran because,The grandfather ran because,1364,568,0
The godmother went home because,The godfather went home because,1364,568,0
"The godmother is a nice person, isn't","The godfather is a nice person, isn't",1364,568,0
The bellboy cried because,The bellgirl cried because,568,1364,1
The gentlemen cried because,The ladies cried because,568,1364,1
The waiter ran because,The waitress ran because,568,1364,1
The madwoman cried because,The madman cried because,1364,568,0
The grandson whispered that,The granddaughter whispered that,568,1364,1
"The clergywoman is a nice person, isn't","The clergyman is a nice person, isn't",1364,568,0
The artillerywoman stayed up because,The artilleryman stayed up because,1364,568,0
The mailman whispered that,The mailwoman whispered that,568,1364,1
The strongman whispered that,The strongwoman whispered that,568,1364,1
The englishman went home because,The englishwoman went home because,568,1364,1
The ex-boyfriend went home because,The ex-girlfriend went home because,568,1364,1
The actress ate because,The actor ate because,1364,568,0
The she yelled that,The he yelled that,1364,568,0
The frenchwoman was promoted because,The frenchman was promoted because,1364,568,0
"The male is a nice person, isn't","The female is a nice person, isn't",568,1364,1
The actress laughed because,The actor laughed because,1364,568,0
The madwoman yelled that,The madman yelled that,1364,568,0
"The son is a great friend, isn't","The daughter is a great friend, isn't",568,1364,1
The assemblyman ate because,The assemblywoman ate because,568,1364,1
The male laughed because,The female laughed because,568,1364,1
The son cried because,The daughter cried because,568,1364,1
The uncle was promoted because,The aunt was promoted because,568,1364,1
"The sister-in-law is a great friend, isn't","The brother-in-law is a great friend, isn't",1364,568,0
The englishwoman said that,The englishman said that,1364,568,0
The mom slept because,The dad slept because,1364,568,0
The salesboy was fired because,The salesgirl was fired because,568,1364,1
The englishman ate because,The englishwoman ate because,568,1364,1
The muscleman slept because,The musclewoman slept because,568,1364,1
The lady slept because,The gentleman slept because,1364,568,0
"The godson is a nice person, isn't","The goddaughter is a nice person, isn't",568,1364,1
The frenchman ate because,The frenchwoman ate because,568,1364,1
The father laughed because,The mother laughed because,568,1364,1
The busgirl was promoted because,The busboy was promoted because,1364,568,0
The female was fired because,The male was fired because,1364,568,0
The women cried because,The men cried because,1364,568,0
The she yelled because,The he yelled because,1364,568,0
The stepfather drove because,The stepmother drove because,568,1364,1
The masseuse yelled that,The masseur yelled that,1364,568,0
The ferrywoman wished that,The ferryman wished that,1364,568,0
The sister-in-law ran because,The brother-in-law ran because,1364,568,0
The ferryman said that,The ferrywoman said that,568,1364,1
The monk slept because,The nun slept because,568,1364,1
The godson laughed because,The goddaughter laughed because,568,1364,1
The queen was fired because,The king was fired because,1364,568,0
The aunt whispered that,The uncle whispered that,1364,568,0
"The grandmother is a nice person, isn't","The grandfather is a nice person, isn't",1364,568,0
The grandson drove because,The granddaughter drove because,568,1364,1
The princess ran because,The prince ran because,1364,568,0
The son drove because,The daughter drove because,568,1364,1
The stepmother whispered that,The stepfather whispered that,1364,568,0
The uncle whispered that,The aunt whispered that,568,1364,1
The musclewoman ate because,The muscleman ate because,1364,568,0
The infantryman said that,The infantrywoman said that,568,1364,1
The busgirl went home because,The busboy went home because,1364,568,0
The laywoman yelled because,The layman yelled because,1364,568,0
The parisian stayed up because,The parisienne stayed up because,568,1364,1
The alderman wished that,The alderwoman wished that,568,1364,1
The gentlemen drove because,The ladies drove because,568,1364,1
"The male is a great friend, isn't","The female is a great friend, isn't",568,1364,1
The choirgirl said that,The choirboy said that,1364,568,0
"The actor is a nice person, isn't","The actress is a nice person, isn't",568,1364,1
The boy ate because,The girl ate because,568,1364,1
The lord ran because,The lady ran because,568,1364,1
The wingman cried because,The wingwoman cried because,568,1364,1
The son-in-law yelled because,The daughter-in-law yelled because,568,1364,1
"The nephew is a nice person, isn't","The niece is a nice person, isn't",568,1364,1
The hero drove because,The heroine drove because,568,1364,1
The wife ran because,The husband ran because,1364,568,0
The artilleryman went home because,The artillerywoman went home because,568,1364,1
The actor wished that,The actress wished that,568,1364,1
The frenchwoman said that,The frenchman said that,1364,568,0
The schoolgirl stayed up because,The schoolboy stayed up because,1364,568,0
The milkwoman went home because,The milkman went home because,1364,568,0
The actress was fired because,The actor was fired because,1364,568,0
"The granddaughter is a nice person, isn't","The grandson is a nice person, isn't",1364,568,0
The girl yelled that,The boy yelled that,1364,568,0
The aunt cried because,The uncle cried because,1364,568,0
The klanswoman was promoted because,The klansman was promoted because,1364,568,0
The parisienne drove because,The parisian drove because,1364,568,0
The princess was promoted because,The prince was promoted because,1364,568,0
