clean,clean_label,clean_idx,corrupted,corrupted_label,corrupted_idx
"Q: On the desk, there is a purple plate, a silver jug, a yellow bowl, and a red envelope. What color is the plate? A: purple Q: On the floor, I see an orange envelope and a yellow ball. What color is the ball? A:",yellow,10452,"Q: On the desk, there is a purple plate, a silver jug, a yellow bowl, and a red envelope. What color is the plate? A: purple Q: On the floor, I see a brown jug and an orange cup. What color is the jug? A:",brown,9828
"Q: On the table, I see a grey pen, an orange puzzle, a red lighter, and a black envelope. What color is the puzzle? A: orange Q: On the floor, there is a pink bowl, a grey cup, and a yellow notebook. What color is the cup? A:",grey,16311,"Q: On the table, I see a grey pen, an orange puzzle, a red lighter, and a black envelope. What color is the puzzle? A: orange Q: On the floor, there is a grey envelope, a black bowl, and an orange plate. What color is the plate? A:",orange,15313
"Q: On the floor, you see a pink plate and a green puzzle. What color is the plate? A: pink Q: On the table, there is a black plate, a brown puzzle, and a silver envelope. What color is the plate? A:",black,3455,"Q: On the floor, you see a pink plate and a green puzzle. What color is the plate? A: pink Q: On the table, there is a blue cup, an orange lighter, and a yellow plate. What color is the cup? A:",blue,5813
"Q: On the table, there is a silver envelope and a yellow bowl. What color is the envelope? A: silver Q: On the floor, there is a purple jug and a grey envelope. What color is the envelope? A:",grey,16311,"Q: On the table, there is a silver envelope and a yellow bowl. What color is the envelope? A: silver Q: On the floor, there is a pink notebook and a silver ball. What color is the notebook? A:",pink,13705
"Q: On the table, I see an orange pen and a pink lighter. What color is the lighter? A: pink Q: On the floor, I see a brown notebook and a red pen. What color is the notebook? A:",brown,9828,"Q: On the table, I see an orange pen and a pink lighter. What color is the lighter? A: pink Q: On the floor, I see a purple ball and a green bowl. What color is the ball? A:",purple,20203
"Q: On the desk, there is a blue plate, a purple lighter, a red puzzle, and an orange jug. What color is the jug? A: orange Q: On the desk, I see an orange cup, a red lighter, a green puzzle, and a black notebook. What color is the lighter? A:",red,3528,"Q: On the desk, there is a blue plate, a purple lighter, a red puzzle, and an orange jug. What color is the jug? A: orange Q: On the desk, I see a yellow envelope, a black jug, a brown ball, and a pink pen. What color is the pen? A:",pink,13705
"Q: On the floor, I see a silver pen, a pink cup, and a green ball. What color is the cup? A: pink Q: On the floor, you see a grey jug, a blue envelope, a purple ball, and a black puzzle. What color is the puzzle? A:",black,3455,"Q: On the floor, I see a silver pen, a pink cup, and a green ball. What color is the cup? A: pink Q: On the floor, you see a grey bottle, a pink jug, a silver cup, and a red pen. What color is the jug? A:",pink,13705
"Q: On the floor, there is a brown ball, a grey cup, a purple envelope, and a black notebook. What color is the notebook? A: black Q: On the desk, I see a grey jug and a yellow pen. What color is the pen? A:",yellow,10452,"Q: On the floor, there is a brown ball, a grey cup, a purple envelope, and a black notebook. What color is the notebook? A: black Q: On the desk, I see a silver plate and an orange bowl. What color is the plate? A:",silver,10514
"Q: On the desk, I see a gold notebook and a black bowl. What color is the bowl? A: black Q: On the desk, you see a blue cup and a green puzzle. What color is the puzzle? A:",green,6112,"Q: On the desk, I see a gold notebook and a black bowl. What color is the bowl? A: black Q: On the desk, you see a black ball and a pink jug. What color is the ball? A:",black,3455
"Q: On the table, I see an orange lighter, a black cup, a grey ball, and a yellow pen. What color is the cup? A: black Q: On the table, there is a pink envelope, a yellow notebook, a black pen, and a gold puzzle. What color is the pen? A:",black,3455,"Q: On the table, I see an orange lighter, a black cup, a grey ball, and a yellow pen. What color is the cup? A: black Q: On the table, there is a grey puzzle, a red bottle, an orange notebook, and a blue lighter. What color is the puzzle? A:",grey,16311
"Q: On the table, I see a pink lighter and a green plate. What color is the lighter? A: pink Q: On the table, you see a red envelope and a grey jug. What color is the jug? A:",grey,16311,"Q: On the table, I see a pink lighter and a green plate. What color is the lighter? A: pink Q: On the table, you see a yellow puzzle and a brown pen. What color is the puzzle? A:",yellow,10452
"Q: On the floor, you see a black cup, a pink jug, and an orange bottle. What color is the jug? A: pink Q: On the floor, there is a brown jug, a red plate, a grey puzzle, and a blue cup. What color is the plate? A:",red,3528,"Q: On the floor, you see a black cup, a pink jug, and an orange bottle. What color is the jug? A: pink Q: On the floor, there is a yellow bowl, a blue jug, a silver plate, and a grey ball. What color is the ball? A:",grey,16311
"Q: On the desk, there is a red pen and a brown bottle. What color is the bottle? A: brown Q: On the desk, there is a silver cup, an orange bottle, and a black lighter. What color is the bottle? A:",orange,15313,"Q: On the desk, there is a red pen and a brown bottle. What color is the bottle? A: brown Q: On the desk, there is a red envelope, a blue pen, and a gold jug. What color is the envelope? A:",red,3528
"Q: On the floor, I see a black plate, a blue jug, a brown cup, and a purple puzzle. What color is the puzzle? A: purple Q: On the floor, there is a purple jug, a black notebook, and a brown pen. What color is the pen? A:",brown,9828,"Q: On the floor, I see a black plate, a blue jug, a brown cup, and a purple puzzle. What color is the puzzle? A: purple Q: On the floor, there is a silver jug, a grey plate, and an orange pen. What color is the jug? A:",silver,10514
"Q: On the floor, I see a black bowl and a blue pen. What color is the bowl? A: black Q: On the floor, I see a blue bowl and a red plate. What color is the bowl? A:",blue,5813,"Q: On the floor, I see a black bowl and a blue pen. What color is the bowl? A: black Q: On the floor, I see a black lighter and a red pen. What color is the lighter? A:",black,3455
"Q: On the table, there is a red lighter and a purple pen. What color is the lighter? A: red Q: On the desk, you see a red lighter, a grey cup, and a purple bowl. What color is the cup? A:",grey,16311,"Q: On the table, there is a red lighter and a purple pen. What color is the lighter? A: red Q: On the desk, you see a pink jug, an orange bottle, and a purple ball. What color is the ball? A:",purple,20203
"Q: On the desk, I see a black bottle, a green pen, and a yellow lighter. What color is the pen? A: green Q: On the desk, you see a blue pen, a black ball, a pink cup, and a red bottle. What color is the bottle? A:",red,3528,"Q: On the desk, I see a black bottle, a green pen, and a yellow lighter. What color is the pen? A: green Q: On the desk, you see a green pen, a yellow ball, a gold notebook, and a black bowl. What color is the bowl? A:",black,3455
"Q: On the desk, there is a grey notebook, an orange bowl, and a purple pen. What color is the bowl? A: orange Q: On the floor, I see a pink notebook, a red bottle, a yellow puzzle, and a purple plate. What color is the notebook? A:",pink,13705,"Q: On the desk, there is a grey notebook, an orange bowl, and a purple pen. What color is the bowl? A: orange Q: On the floor, I see a red notebook, a brown lighter, a silver jug, and a pink envelope. What color is the jug? A:",silver,10514
"Q: On the table, I see a purple plate, a green ball, and a black puzzle. What color is the ball? A: green Q: On the table, I see a pink pen, a blue bowl, a yellow plate, and a brown notebook. What color is the plate? A:",yellow,10452,"Q: On the table, I see a purple plate, a green ball, and a black puzzle. What color is the ball? A: green Q: On the table, I see a pink envelope, a black pen, a silver notebook, and an orange plate. What color is the envelope? A:",pink,13705
"Q: On the table, there is a red bottle, a yellow notebook, a blue ball, and a green puzzle. What color is the bottle? A: red Q: On the desk, you see a silver jug and a red lighter. What color is the lighter? A:",red,3528,"Q: On the table, there is a red bottle, a yellow notebook, a blue ball, and a green puzzle. What color is the bottle? A: red Q: On the desk, you see an orange lighter and a green pen. What color is the pen? A:",green,6112
"Q: On the floor, there is a black ball, a blue envelope, a gold plate, and a silver cup. What color is the envelope? A: blue Q: On the table, there is a pink pen and a yellow ball. What color is the ball? A:",yellow,10452,"Q: On the floor, there is a black ball, a blue envelope, a gold plate, and a silver cup. What color is the envelope? A: blue Q: On the table, there is a red puzzle and a brown plate. What color is the puzzle? A:",red,3528
"Q: On the desk, there is a yellow lighter, a purple pen, and a blue plate. What color is the lighter? A: yellow Q: On the table, I see a purple cup, a yellow plate, a red notebook, and a blue pen. What color is the pen? A:",blue,5813,"Q: On the desk, there is a yellow lighter, a purple pen, and a blue plate. What color is the lighter? A: yellow Q: On the table, I see a green plate, a blue puzzle, a brown lighter, and a pink ball. What color is the plate? A:",green,6112
"Q: On the floor, I see a green jug and a brown cup. What color is the cup? A: brown Q: On the desk, you see a gold lighter, a yellow puzzle, a purple notebook, and a brown pen. What color is the notebook? A:",purple,20203,"Q: On the floor, I see a green jug and a brown cup. What color is the cup? A: brown Q: On the desk, you see a blue notebook, a gold bowl, a red ball, and a silver plate. What color is the bowl? A:",gold,5782
"Q: On the table, there is a grey notebook, a yellow envelope, a blue ball, and a black puzzle. What color is the notebook? A: grey Q: On the floor, you see a yellow cup and a brown ball. What color is the ball? A:",brown,9828,"Q: On the table, there is a grey notebook, a yellow envelope, a blue ball, and a black puzzle. What color is the notebook? A: grey Q: On the floor, you see an orange ball and a yellow cup. What color is the cup? A:",yellow,10452
"Q: On the floor, I see a silver envelope, a grey jug, and a red puzzle. What color is the jug? A: grey Q: On the table, you see a brown envelope, a black lighter, and a grey ball. What color is the envelope? A:",brown,9828,"Q: On the floor, I see a silver envelope, a grey jug, and a red puzzle. What color is the jug? A: grey Q: On the table, you see a black cup, a pink plate, and a red puzzle. What color is the plate? A:",pink,13705
"Q: On the floor, there is a yellow bottle, an orange jug, a silver pen, and a brown bowl. What color is the pen? A: silver Q: On the desk, there is a black lighter, a purple bowl, a red jug, and a gold bottle. What color is the lighter? A:",black,3455,"Q: On the floor, there is a yellow bottle, an orange jug, a silver pen, and a brown bowl. What color is the pen? A: silver Q: On the desk, there is a black notebook, a silver bowl, a gold ball, and a green bottle. What color is the bottle? A:",green,6112
"Q: On the table, I see a silver envelope, an orange pen, a brown cup, and a blue lighter. What color is the lighter? A: blue Q: On the desk, there is a silver ball, a pink bottle, an orange puzzle, and a black bowl. What color is the bottle? A:",pink,13705,"Q: On the table, I see a silver envelope, an orange pen, a brown cup, and a blue lighter. What color is the lighter? A: blue Q: On the desk, there is a gold pen, a pink jug, a black plate, and a brown cup. What color is the plate? A:",black,3455
"Q: On the table, I see a black jug, a pink lighter, a yellow envelope, and an orange cup. What color is the jug? A: black Q: On the floor, you see a blue lighter, an orange bottle, and a green cup. What color is the lighter? A:",blue,5813,"Q: On the table, I see a black jug, a pink lighter, a yellow envelope, and an orange cup. What color is the jug? A: black Q: On the floor, you see a grey lighter, a yellow plate, and an orange puzzle. What color is the puzzle? A:",orange,15313
"Q: On the desk, I see a silver plate and a gold bowl. What color is the plate? A: silver Q: On the desk, you see a brown plate and a yellow bottle. What color is the bottle? A:",yellow,10452,"Q: On the desk, I see a silver plate and a gold bowl. What color is the plate? A: silver Q: On the desk, you see a black lighter and a green plate. What color is the plate? A:",green,6112
"Q: On the desk, I see a grey ball, a brown cup, and an orange notebook. What color is the cup? A: brown Q: On the table, you see a yellow notebook, a green envelope, and a pink ball. What color is the envelope? A:",green,6112,"Q: On the desk, I see a grey ball, a brown cup, and an orange notebook. What color is the cup? A: brown Q: On the table, you see a grey jug, a black bottle, and a brown plate. What color is the jug? A:",grey,16311
"Q: On the table, there is a silver notebook, a gold bottle, and a black plate. What color is the bottle? A: gold Q: On the floor, you see a gold jug, a grey plate, a green cup, and a purple bottle. What color is the cup? A:",green,6112,"Q: On the table, there is a silver notebook, a gold bottle, and a black plate. What color is the bottle? A: gold Q: On the floor, you see a yellow plate, a black cup, a pink puzzle, and a silver ball. What color is the cup? A:",black,3455
"Q: On the floor, there is an orange cup, a silver envelope, a grey lighter, and a brown notebook. What color is the cup? A: orange Q: On the desk, I see an orange plate, a yellow cup, and a green puzzle. What color is the puzzle? A:",green,6112,"Q: On the floor, there is an orange cup, a silver envelope, a grey lighter, and a brown notebook. What color is the cup? A: orange Q: On the desk, I see a red bowl, a gold bottle, and a black jug. What color is the jug? A:",black,3455
"Q: On the table, you see a silver bowl and a brown pen. What color is the pen? A: brown Q: On the table, I see a gold bottle, a blue plate, an orange bowl, and a green pen. What color is the pen? A:",green,6112,"Q: On the table, you see a silver bowl and a brown pen. What color is the pen? A: brown Q: On the table, I see a green cup, a pink lighter, a yellow puzzle, and a gold plate. What color is the plate? A:",gold,5782
"Q: On the desk, you see a black lighter, an orange envelope, and a green plate. What color is the envelope? A: orange Q: On the table, I see an orange notebook, a silver cup, and a green envelope. What color is the cup? A:",silver,10514,"Q: On the desk, you see a black lighter, an orange envelope, and a green plate. What color is the envelope? A: orange Q: On the table, I see a yellow bottle, a pink ball, and an orange plate. What color is the ball? A:",pink,13705
"Q: On the desk, I see a green lighter and a brown pen. What color is the lighter? A: green Q: On the desk, you see a gold bowl, a brown ball, and a green cup. What color is the cup? A:",green,6112,"Q: On the desk, I see a green lighter and a brown pen. What color is the lighter? A: green Q: On the desk, you see a grey pen, a pink puzzle, and a brown envelope. What color is the puzzle? A:",pink,13705
"Q: On the desk, there is a silver cup, a green pen, and a pink plate. What color is the pen? A: green Q: On the floor, I see a purple plate, a blue pen, and a green jug. What color is the jug? A:",green,6112,"Q: On the desk, there is a silver cup, a green pen, and a pink plate. What color is the pen? A: green Q: On the floor, I see a silver bottle, a red pen, and a grey envelope. What color is the pen? A:",red,3528
"Q: On the floor, there is a yellow ball and a purple envelope. What color is the ball? A: yellow Q: On the floor, there is a silver lighter, a purple cup, a pink envelope, and a gold bowl. What color is the cup? A:",purple,20203,"Q: On the floor, there is a yellow ball and a purple envelope. What color is the ball? A: yellow Q: On the floor, there is a brown cup, a red envelope, a blue bottle, and a green jug. What color is the bottle? A:",blue,5813
"Q: On the desk, there is an orange cup and a yellow notebook. What color is the cup? A: orange Q: On the desk, I see an orange lighter, a brown plate, and a silver puzzle. What color is the plate? A:",brown,9828,"Q: On the desk, there is an orange cup and a yellow notebook. What color is the cup? A: orange Q: On the desk, I see a red pen, a silver bowl, and a grey puzzle. What color is the bowl? A:",silver,10514
"Q: On the desk, there is a blue envelope, a silver pen, and a red notebook. What color is the notebook? A: red Q: On the desk, there is an orange lighter and a black envelope. What color is the lighter? A:",orange,15313,"Q: On the desk, there is a blue envelope, a silver pen, and a red notebook. What color is the notebook? A: red Q: On the desk, there is a pink ball and a yellow cup. What color is the cup? A:",yellow,10452
"Q: On the table, there is a brown notebook and a green bottle. What color is the bottle? A: green Q: On the table, there is a pink jug and a silver cup. What color is the cup? A:",silver,10514,"Q: On the table, there is a brown notebook and a green bottle. What color is the bottle? A: green Q: On the table, there is a yellow jug and a pink bottle. What color is the bottle? A:",pink,13705
"Q: On the table, there is a green notebook, a grey puzzle, and an orange lighter. What color is the lighter? A: orange Q: On the table, you see a red jug and a black pen. What color is the jug? A:",red,3528,"Q: On the table, there is a green notebook, a grey puzzle, and an orange lighter. What color is the lighter? A: orange Q: On the table, you see a pink bowl and a grey bottle. What color is the bowl? A:",pink,13705
"Q: On the desk, I see a yellow lighter and a purple envelope. What color is the lighter? A: yellow Q: On the table, you see a yellow pen, a silver plate, and a black ball. What color is the plate? A:",silver,10514,"Q: On the desk, I see a yellow lighter and a purple envelope. What color is the lighter? A: yellow Q: On the table, you see an orange ball, a pink lighter, and a grey plate. What color is the plate? A:",grey,16311
"Q: On the floor, you see a green jug, a black pen, a blue envelope, and an orange ball. What color is the jug? A: green Q: On the desk, there is a red ball and a grey envelope. What color is the envelope? A:",grey,16311,"Q: On the floor, you see a green jug, a black pen, a blue envelope, and an orange ball. What color is the jug? A: green Q: On the desk, there is a black lighter and a pink envelope. What color is the envelope? A:",pink,13705
"Q: On the table, you see a red lighter, a silver bowl, a green plate, and a gold pen. What color is the bowl? A: silver Q: On the floor, there is a silver lighter, a purple bowl, and a brown plate. What color is the bowl? A:",purple,20203,"Q: On the table, you see a red lighter, a silver bowl, a green plate, and a gold pen. What color is the bowl? A: silver Q: On the floor, there is a red envelope, a black ball, and a yellow cup. What color is the cup? A:",yellow,10452
"Q: On the desk, I see a pink cup and a green lighter. What color is the cup? A: pink Q: On the desk, there is a gold jug and a pink envelope. What color is the envelope? A:",pink,13705,"Q: On the desk, I see a pink cup and a green lighter. What color is the cup? A: pink Q: On the desk, there is a purple plate and a brown bowl. What color is the bowl? A:",brown,9828
"Q: On the floor, there is a yellow bottle, a silver puzzle, and a pink envelope. What color is the bottle? A: yellow Q: On the desk, I see a red bowl and a gold bottle. What color is the bottle? A:",gold,5782,"Q: On the floor, there is a yellow bottle, a silver puzzle, and a pink envelope. What color is the bottle? A: yellow Q: On the desk, I see a green puzzle and a brown envelope. What color is the envelope? A:",brown,9828
"Q: On the floor, I see a brown jug and a yellow pen. What color is the pen? A: yellow Q: On the desk, I see a pink notebook, a blue cup, and an orange bowl. What color is the notebook? A:",pink,13705,"Q: On the floor, I see a brown jug and a yellow pen. What color is the pen? A: yellow Q: On the desk, I see an orange envelope, a blue notebook, and a gold pen. What color is the notebook? A:",blue,5813
"Q: On the floor, you see a grey lighter and an orange bottle. What color is the lighter? A: grey Q: On the table, I see a blue lighter and a brown plate. What color is the lighter? A:",blue,5813,"Q: On the floor, you see a grey lighter and an orange bottle. What color is the lighter? A: grey Q: On the table, I see a green pen and a purple jug. What color is the pen? A:",green,6112
"Q: On the floor, you see a silver cup, a gold lighter, and an orange bottle. What color is the cup? A: silver Q: On the table, there is a green pen, a pink cup, a silver envelope, and a gold jug. What color is the cup? A:",pink,13705,"Q: On the floor, you see a silver cup, a gold lighter, and an orange bottle. What color is the cup? A: silver Q: On the table, there is a red puzzle, a grey notebook, a gold bottle, and a pink jug. What color is the notebook? A:",grey,16311
"Q: On the desk, there is a brown envelope, a silver bowl, a blue bottle, and a grey pen. What color is the bottle? A: blue Q: On the floor, I see a yellow bowl, a silver cup, a brown envelope, and a green notebook. What color is the notebook? A:",green,6112,"Q: On the desk, there is a brown envelope, a silver bowl, a blue bottle, and a grey pen. What color is the bottle? A: blue Q: On the floor, I see a grey cup, a purple notebook, a green envelope, and a black bowl. What color is the cup? A:",grey,16311
"Q: On the floor, I see a gold envelope and a green plate. What color is the plate? A: green Q: On the desk, there is a yellow bowl, an orange bottle, and a silver jug. What color is the bottle? A:",orange,15313,"Q: On the floor, I see a gold envelope and a green plate. What color is the plate? A: green Q: On the desk, there is a blue envelope, a brown puzzle, and an orange lighter. What color is the puzzle? A:",brown,9828
"Q: On the table, you see a blue bowl, a yellow ball, and a pink bottle. What color is the ball? A: yellow Q: On the table, I see a green cup and a silver envelope. What color is the cup? A:",green,6112,"Q: On the table, you see a blue bowl, a yellow ball, and a pink bottle. What color is the ball? A: yellow Q: On the table, I see a gold pen and a blue lighter. What color is the pen? A:",gold,5782
"Q: On the floor, there is a pink puzzle, an orange bowl, and a green jug. What color is the puzzle? A: pink Q: On the floor, you see a pink lighter, a black pen, and a silver notebook. What color is the lighter? A:",pink,13705,"Q: On the floor, there is a pink puzzle, an orange bowl, and a green jug. What color is the puzzle? A: pink Q: On the floor, you see a silver notebook, a pink puzzle, and a blue pen. What color is the pen? A:",blue,5813
"Q: On the table, there is a silver ball, a yellow puzzle, and an orange jug. What color is the jug? A: orange Q: On the table, you see a grey cup, a green jug, a black ball, and a silver plate. What color is the plate? A:",silver,10514,"Q: On the table, there is a silver ball, a yellow puzzle, and an orange jug. What color is the jug? A: orange Q: On the table, you see a grey lighter, an orange bowl, a brown puzzle, and a blue envelope. What color is the lighter? A:",grey,16311
"Q: On the desk, there is a gold lighter, a red envelope, and a blue puzzle. What color is the envelope? A: red Q: On the floor, you see a yellow lighter and a gold puzzle. What color is the puzzle? A:",gold,5782,"Q: On the desk, there is a gold lighter, a red envelope, and a blue puzzle. What color is the envelope? A: red Q: On the floor, you see a yellow puzzle and a pink bottle. What color is the bottle? A:",pink,13705
"Q: On the floor, you see a brown cup, an orange lighter, and a purple bottle. What color is the cup? A: brown Q: On the floor, you see a blue bottle, a green puzzle, a red bowl, and a black ball. What color is the puzzle? A:",green,6112,"Q: On the floor, you see a brown cup, an orange lighter, and a purple bottle. What color is the cup? A: brown Q: On the floor, you see a pink puzzle, a brown jug, a grey bottle, and a gold pen. What color is the pen? A:",gold,5782
"Q: On the floor, there is a silver pen and a gold jug. What color is the pen? A: silver Q: On the desk, there is a silver ball, a black jug, and a purple pen. What color is the jug? A:",black,3455,"Q: On the floor, there is a silver pen and a gold jug. What color is the pen? A: silver Q: On the desk, there is a green cup, a blue bottle, and a brown envelope. What color is the bottle? A:",blue,5813
"Q: On the table, you see a green bottle and a silver lighter. What color is the bottle? A: green Q: On the floor, I see a yellow cup, a purple pen, and a pink lighter. What color is the lighter? A:",pink,13705,"Q: On the table, you see a green bottle and a silver lighter. What color is the bottle? A: green Q: On the floor, I see a red ball, a blue plate, and a green cup. What color is the plate? A:",blue,5813
"Q: On the desk, I see a gold envelope, a black puzzle, and a yellow pen. What color is the envelope? A: gold Q: On the desk, you see a gold notebook, a black cup, and a grey envelope. What color is the notebook? A:",gold,5782,"Q: On the desk, I see a gold envelope, a black puzzle, and a yellow pen. What color is the envelope? A: gold Q: On the desk, you see a gold puzzle, a brown plate, and a black jug. What color is the plate? A:",brown,9828
"Q: On the floor, you see a grey puzzle, an orange bottle, and a pink notebook. What color is the puzzle? A: grey Q: On the desk, you see a pink bottle, a black ball, a green lighter, and a purple bowl. What color is the bottle? A:",pink,13705,"Q: On the floor, you see a grey puzzle, an orange bottle, and a pink notebook. What color is the puzzle? A: grey Q: On the desk, you see a blue pen, an orange bowl, a purple notebook, and a silver ball. What color is the pen? A:",blue,5813
"Q: On the desk, I see a yellow bottle, a blue lighter, and a pink jug. What color is the lighter? A: blue Q: On the desk, I see an orange puzzle, a yellow ball, a grey pen, and a pink cup. What color is the ball? A:",yellow,10452,"Q: On the desk, I see a yellow bottle, a blue lighter, and a pink jug. What color is the lighter? A: blue Q: On the desk, I see a yellow puzzle, a red bowl, a blue lighter, and a black notebook. What color is the notebook? A:",black,3455
"Q: On the table, you see a pink lighter, a gold cup, and a brown jug. What color is the cup? A: gold Q: On the desk, you see a grey plate and a yellow notebook. What color is the plate? A:",grey,16311,"Q: On the table, you see a pink lighter, a gold cup, and a brown jug. What color is the cup? A: gold Q: On the desk, you see a pink puzzle and a green bottle. What color is the bottle? A:",green,6112
"Q: On the table, you see an orange bottle, a red pen, a brown lighter, and a blue jug. What color is the pen? A: red Q: On the floor, there is a red bottle, a grey pen, an orange puzzle, and a purple envelope. What color is the pen? A:",grey,16311,"Q: On the table, you see an orange bottle, a red pen, a brown lighter, and a blue jug. What color is the pen? A: red Q: On the floor, there is a yellow puzzle, a black bottle, a blue jug, and a green cup. What color is the puzzle? A:",yellow,10452
"Q: On the table, I see a yellow puzzle, a green ball, a black pen, and a brown lighter. What color is the pen? A: black Q: On the floor, I see a pink pen, a blue ball, and a black notebook. What color is the pen? A:",pink,13705,"Q: On the table, I see a yellow puzzle, a green ball, a black pen, and a brown lighter. What color is the pen? A: black Q: On the floor, I see a pink notebook, a red bowl, and a grey puzzle. What color is the bowl? A:",red,3528
"Q: On the floor, I see a silver puzzle and a blue notebook. What color is the notebook? A: blue Q: On the table, I see a grey bottle and an orange ball. What color is the ball? A:",orange,15313,"Q: On the floor, I see a silver puzzle and a blue notebook. What color is the notebook? A: blue Q: On the table, I see a brown ball and a red bowl. What color is the bowl? A:",red,3528
"Q: On the desk, you see an orange plate and a pink puzzle. What color is the puzzle? A: pink Q: On the table, you see a yellow bowl and a brown plate. What color is the plate? A:",brown,9828,"Q: On the desk, you see an orange plate and a pink puzzle. What color is the puzzle? A: pink Q: On the table, you see a gold notebook and a purple ball. What color is the ball? A:",purple,20203
"Q: On the desk, you see a pink puzzle, a green ball, and a brown plate. What color is the ball? A: green Q: On the floor, you see a pink envelope, a silver bowl, an orange plate, and a green puzzle. What color is the puzzle? A:",green,6112,"Q: On the desk, you see a pink puzzle, a green ball, and a brown plate. What color is the ball? A: green Q: On the floor, you see an orange jug, a brown lighter, a pink bottle, and a gold plate. What color is the jug? A:",orange,15313
"Q: On the table, I see a grey bottle and a purple puzzle. What color is the bottle? A: grey Q: On the table, there is a pink puzzle, a grey cup, a yellow bowl, and a red plate. What color is the bowl? A:",yellow,10452,"Q: On the table, I see a grey bottle and a purple puzzle. What color is the bottle? A: grey Q: On the table, there is a black bowl, a gold notebook, a silver puzzle, and a red cup. What color is the puzzle? A:",silver,10514
"Q: On the table, there is a blue ball, a yellow bowl, a green lighter, and a pink envelope. What color is the lighter? A: green Q: On the table, I see a green lighter, a silver notebook, and a black puzzle. What color is the puzzle? A:",black,3455,"Q: On the table, there is a blue ball, a yellow bowl, a green lighter, and a pink envelope. What color is the lighter? A: green Q: On the table, I see a gold puzzle, a silver lighter, and a red ball. What color is the puzzle? A:",gold,5782
"Q: On the table, you see a purple pen and a brown bottle. What color is the pen? A: purple Q: On the floor, I see a black puzzle, an orange notebook, a silver bottle, and a brown ball. What color is the ball? A:",brown,9828,"Q: On the table, you see a purple pen and a brown bottle. What color is the pen? A: purple Q: On the floor, I see a silver bottle, a yellow bowl, a green plate, and a black jug. What color is the plate? A:",green,6112
"Q: On the floor, you see a black cup, a silver plate, a yellow ball, and a red puzzle. What color is the puzzle? A: red Q: On the desk, you see a yellow bottle, a gold lighter, and a red plate. What color is the plate? A:",red,3528,"Q: On the floor, you see a black cup, a silver plate, a yellow ball, and a red puzzle. What color is the puzzle? A: red Q: On the desk, you see an orange cup, a silver envelope, and a yellow jug. What color is the jug? A:",yellow,10452
"Q: On the desk, I see a green lighter, a silver jug, and a purple bowl. What color is the bowl? A: purple Q: On the desk, there is a blue plate, a red puzzle, and an orange bottle. What color is the plate? A:",blue,5813,"Q: On the desk, I see a green lighter, a silver jug, and a purple bowl. What color is the bowl? A: purple Q: On the desk, there is a red ball, a grey jug, and an orange cup. What color is the cup? A:",orange,15313
"Q: On the table, I see a red bowl, a yellow jug, and a purple pen. What color is the bowl? A: red Q: On the floor, there is a purple notebook, a silver bottle, and a black ball. What color is the bottle? A:",silver,10514,"Q: On the table, I see a red bowl, a yellow jug, and a purple pen. What color is the bowl? A: red Q: On the floor, there is a purple jug, a black pen, and a red lighter. What color is the jug? A:",purple,20203
"Q: On the table, there is a brown cup, a pink bottle, a blue lighter, and an orange puzzle. What color is the lighter? A: blue Q: On the desk, I see a purple plate, a blue pen, and a brown ball. What color is the plate? A:",purple,20203,"Q: On the table, there is a brown cup, a pink bottle, a blue lighter, and an orange puzzle. What color is the lighter? A: blue Q: On the desk, I see a red bottle, a green ball, and a pink jug. What color is the bottle? A:",red,3528
"Q: On the table, there is a grey pen, a purple notebook, and a silver envelope. What color is the envelope? A: silver Q: On the floor, you see a green notebook and a purple envelope. What color is the envelope? A:",purple,20203,"Q: On the table, there is a grey pen, a purple notebook, and a silver envelope. What color is the envelope? A: silver Q: On the floor, you see a purple lighter and an orange plate. What color is the plate? A:",orange,15313
"Q: On the floor, I see a red lighter, a silver cup, and an orange bowl. What color is the lighter? A: red Q: On the desk, there is an orange envelope and a green puzzle. What color is the envelope? A:",orange,15313,"Q: On the floor, I see a red lighter, a silver cup, and an orange bowl. What color is the lighter? A: red Q: On the desk, there is a purple ball and a grey notebook. What color is the notebook? A:",grey,16311
"Q: On the table, you see a blue ball, a red bowl, and a grey jug. What color is the bowl? A: red Q: On the floor, I see a red cup, a pink lighter, a blue pen, and a brown bowl. What color is the lighter? A:",pink,13705,"Q: On the table, you see a blue ball, a red bowl, and a grey jug. What color is the bowl? A: red Q: On the floor, I see a brown bowl, an orange jug, a green lighter, and a black envelope. What color is the lighter? A:",green,6112
"Q: On the floor, there is an orange ball, a silver cup, and a green pen. What color is the pen? A: green Q: On the desk, I see a red jug, a yellow lighter, a silver pen, and a black bowl. What color is the bowl? A:",black,3455,"Q: On the floor, there is an orange ball, a silver cup, and a green pen. What color is the pen? A: green Q: On the desk, I see a purple bowl, a gold pen, a grey notebook, and a yellow envelope. What color is the notebook? A:",grey,16311
"Q: On the desk, there is a green notebook, a silver plate, and a yellow jug. What color is the jug? A: yellow Q: On the table, there is a green plate, an orange bowl, and a pink cup. What color is the plate? A:",green,6112,"Q: On the desk, there is a green notebook, a silver plate, and a yellow jug. What color is the jug? A: yellow Q: On the table, there is an orange bottle, a grey notebook, and a black jug. What color is the jug? A:",black,3455
