clean,corrupted,correct_idx,incorrect_idx,nonce_singular,nonce_plural,label
"First, there was one eflemment. Now there are two eflem","First, there were two eflemments. Now there is one eflem",1368,478,eflemment,eflemments,0
"First, there were two eflemments. Now there is one eflem","First, there was one eflemment. Now there are two eflem",478,1368,eflemment,eflemments,1
"First, there was one cesy. Now there are two ces","First, there were two cesies. Now there is one ces",550,88,cesy,cesies,0
"First, there were two cesies. Now there is one ces","First, there was one cesy. Now there are two ces",88,550,cesy,cesies,1
"First, there was one radition. Now there are two rad","First, there were two raditions. Now there is one rad",5930,680,radition,raditions,0
"First, there were two raditions. Now there is one rad","First, there was one radition. Now there are two rad",680,5930,radition,raditions,1
"First, there was one rupeup. Now there are two rupe","First, there were two rupeups. Now there is one rupe",8602,454,rupeup,rupeups,0
"First, there were two rupeups. Now there is one rupe","First, there was one rupeup. Now there are two rupe",454,8602,rupeup,rupeups,1
"First, there was one pector. Now there are two p","First, there were two pectors. Now there is one p",10605,1256,pector,pectors,0
"First, there were two pectors. Now there is one p","First, there was one pector. Now there are two p",1256,10605,pector,pectors,1
"First, there was one smipe. Now there are two sm","First, there were two smipes. Now there is one sm",8923,3444,smipe,smipes,0
"First, there were two smipes. Now there is one sm","First, there was one smipe. Now there are two sm",3444,8923,smipe,smipes,1
"First, there was one imbintance. Now there are two imbint","First, there were two imbintances. Now there is one imbint",3020,681,imbintance,imbintances,0
"First, there were two imbintances. Now there is one imbint","First, there was one imbintance. Now there are two imbint",681,3020,imbintance,imbintances,1
"First, there was one propent. Now there are two prop","First, there were two propents. Now there is one prop",805,306,propent,propents,0
"First, there were two propents. Now there is one prop","First, there was one propent. Now there are two prop",306,805,propent,propents,1
"First, there was one dencossion. Now there are two dencoss","First, there were two dencossions. Now there is one dencoss",908,290,dencossion,dencossions,0
"First, there were two dencossions. Now there is one dencoss","First, there was one dencossion. Now there are two dencoss",290,908,dencossion,dencossions,1
"First, there was one mimmer. Now there are two m","First, there were two mimmers. Now there is one m",72583,18982,mimmer,mimmers,0
"First, there were two mimmers. Now there is one m","First, there was one mimmer. Now there are two m",18982,72583,mimmer,mimmers,1
"First, there was one rumage. Now there are two rum","First, there were two rumages. Now there is one rum",1134,424,rumage,rumages,0
"First, there were two rumages. Now there is one rum","First, there was one rumage. Now there are two rum",424,1134,rumage,rumages,1
"First, there was one rourse. Now there are two r","First, there were two rourses. Now there is one r",16349,5253,rourse,rourses,0
"First, there were two rourses. Now there is one r","First, there was one rourse. Now there are two r",5253,16349,rourse,rourses,1
"First, there was one constil. Now there are two const","First, there were two constils. Now there is one const",8669,321,constil,constils,0
"First, there were two constils. Now there is one const","First, there was one constil. Now there are two const",321,8669,constil,constils,1
"First, there was one guman. Now there are two g","First, there were two gumen. Now there is one g",27899,7136,guman,gumen,0
"First, there were two gumen. Now there is one g","First, there was one guman. Now there are two g",7136,27899,guman,gumen,1
"First, there was one pariene. Now there are two par","First, there were two parienes. Now there is one par",56862,42568,pariene,parienes,0
"First, there were two parienes. Now there is one par","First, there was one pariene. Now there are two par",42568,56862,pariene,parienes,1
"First, there was one weef. Now there are two we","First, there were two weefs. Now there is one we",43962,823,weef,weefs,0
"First, there were two weefs. Now there is one we","First, there was one weef. Now there are two we",823,43962,weef,weefs,1
"First, there was one shange. Now there are two sh","First, there were two shanges. Now there is one sh",5520,844,shange,shanges,0
"First, there were two shanges. Now there is one sh","First, there was one shange. Now there are two sh",844,5520,shange,shanges,1
"First, there was one delkerence. Now there are two delker","First, there were two delkerences. Now there is one delker",2380,763,delkerence,delkerences,0
"First, there were two delkerences. Now there is one delker","First, there was one delkerence. Now there are two delker",763,2380,delkerence,delkerences,1
"First, there was one stomidion. Now there are two stomid","First, there were two stomidions. Now there is one stomid",908,290,stomidion,stomidions,0
"First, there were two stomidions. Now there is one stomid","First, there was one stomidion. Now there are two stomid",290,908,stomidion,stomidions,1
"First, there was one sanute. Now there are two san","First, there were two sanutes. Now there is one san",2095,1070,sanute,sanutes,0
"First, there were two sanutes. Now there is one san","First, there was one sanute. Now there are two san",1070,2095,sanute,sanutes,1
"First, there was one deniftment. Now there are two denift","First, there were two deniftments. Now there is one denift",1368,478,deniftment,deniftments,0
"First, there were two deniftments. Now there is one denift","First, there was one deniftment. Now there are two denift",478,1368,deniftment,deniftments,1
"First, there was one bload. Now there are two b","First, there were two bloads. Now there is one b",32685,1078,bload,bloads,0
"First, there were two bloads. Now there is one b","First, there was one bload. Now there are two b",1078,32685,bload,bloads,1
"First, there was one marveiment. Now there are two marve","First, there were two marveiments. Now there is one marve",12558,3819,marveiment,marveiments,0
"First, there were two marveiments. Now there is one marve","First, there was one marveiment. Now there are two marve",3819,12558,marveiment,marveiments,1
"First, there was one hedband. Now there are two hed","First, there were two hedbands. Now there is one hed",41906,7053,hedband,hedbands,0
"First, there were two hedbands. Now there is one hed","First, there was one hedband. Now there are two hed",7053,41906,hedband,hedbands,1
"First, there was one pomant. Now there are two pom","First, there were two pomants. Now there is one pom",1783,517,pomant,pomants,0
"First, there were two pomants. Now there is one pom","First, there was one pomant. Now there are two pom",517,1783,pomant,pomants,1
"First, there was one molldent. Now there are two molld","First, there were two molldents. Now there is one molld",805,306,molldent,molldents,0
"First, there were two molldents. Now there is one molld","First, there was one molldent. Now there are two molld",306,805,molldent,molldents,1
"First, there was one pumage. Now there are two pum","First, there were two pumages. Now there is one pum",1134,424,pumage,pumages,0
"First, there were two pumages. Now there is one pum","First, there was one pumage. Now there are two pum",424,1134,pumage,pumages,1
"First, there was one fiphury. Now there are two fiph","First, there were two fiphuries. Now there is one fiph",10396,3350,fiphury,fiphuries,0
"First, there were two fiphuries. Now there is one fiph","First, there was one fiphury. Now there are two fiph",3350,10396,fiphury,fiphuries,1
"First, there was one micicion. Now there are two mic","First, there were two micicions. Now there is one mic",77110,13898,micicion,micicions,0
"First, there were two micicions. Now there is one mic","First, there was one micicion. Now there are two mic",13898,77110,micicion,micicions,1
"First, there was one rumic. Now there are two rum","First, there were two rumics. Now there is one rum",1211,292,rumic,rumics,0
"First, there were two rumics. Now there is one rum","First, there was one rumic. Now there are two rum",292,1211,rumic,rumics,1
"First, there was one zare. Now there are two z","First, there were two zares. Now there is one z",5403,546,zare,zares,0
"First, there were two zares. Now there is one z","First, there was one zare. Now there are two z",546,5403,zare,zares,1
"First, there was one premp. Now there are two pre","First, there were two premps. Now there is one pre",93470,1307,premp,premps,0
"First, there were two premps. Now there is one pre","First, there was one premp. Now there are two pre",1307,93470,premp,premps,1
"First, there was one maxed. Now there are two max","First, there were two maxeds. Now there is one max",6767,291,maxed,maxeds,0
"First, there were two maxeds. Now there is one max","First, there was one maxed. Now there are two max",291,6767,maxed,maxeds,1
"First, there was one coustly. Now there are two coust","First, there were two coustlies. Now there is one coust",48101,398,coustly,coustlies,0
"First, there were two coustlies. Now there is one coust","First, there was one coustly. Now there are two coust",398,48101,coustly,coustlies,1
"First, there was one swock. Now there are two swo","First, there were two swocks. Now there is one swo",14553,377,swock,swocks,0
"First, there were two swocks. Now there is one swo","First, there was one swock. Now there are two swo",377,14553,swock,swocks,1
"First, there was one spop. Now there are two sp","First, there were two spops. Now there is one sp",3721,453,spop,spops,0
"First, there were two spops. Now there is one sp","First, there was one spop. Now there are two sp",453,3721,spop,spops,1
"First, there was one effact. Now there are two eff","First, there were two effacts. Now there is one eff",11359,531,effact,effacts,0
"First, there were two effacts. Now there is one eff","First, there was one effact. Now there are two eff",531,11359,effact,effacts,1
"First, there was one puser. Now there are two p","First, there were two pusers. Now there is one p",4218,872,puser,pusers,0
"First, there were two pusers. Now there is one p","First, there was one puser. Now there are two p",872,4218,puser,pusers,1
"First, there was one wintop. Now there are two wint","First, there were two wintops. Now there is one wint",3721,453,wintop,wintops,0
"First, there were two wintops. Now there is one wint","First, there was one wintop. Now there are two wint",453,3721,wintop,wintops,1
"First, there was one nand. Now there are two n","First, there were two nands. Now there is one n",2844,437,nand,nands,0
"First, there were two nands. Now there is one n","First, there was one nand. Now there are two n",437,2844,nand,nands,1
"First, there was one narmen. Now there are two narm","First, there were two narmen. Now there is one narm",268,268,narmen,narmen,0
"First, there were two narmen. Now there is one narm","First, there was one narmen. Now there are two narm",268,268,narmen,narmen,1
"First, there was one khale. Now there are two kh","First, there were two khales. Now there is one kh",3831,1574,khale,khales,0
"First, there were two khales. Now there is one kh","First, there was one khale. Now there are two kh",1574,3831,khale,khales,1
"First, there was one wintom. Now there are two wint","First, there were two wintoms. Now there is one wint",6940,316,wintom,wintoms,0
"First, there were two wintoms. Now there is one wint","First, there was one wintom. Now there are two wint",316,6940,wintom,wintoms,1
"First, there was one pininder. Now there are two pin","First, there were two pininders. Now there is one pin",31451,5744,pininder,pininders,0
"First, there were two pininders. Now there is one pin","First, there was one pininder. Now there are two pin",5744,31451,pininder,pininders,1
"First, there was one etottion. Now there are two etott","First, there were two etottions. Now there is one etott",908,290,etottion,etottions,0
"First, there were two etottions. Now there is one etott","First, there was one etottion. Now there are two etott",290,908,etottion,etottions,1
"First, there was one stavoun. Now there are two stav","First, there were two stavouns. Now there is one stav",58986,1624,stavoun,stavouns,0
"First, there were two stavouns. Now there is one stav","First, there was one stavoun. Now there are two stav",1624,58986,stavoun,stavouns,1
"First, there was one panestment. Now there are two panest","First, there were two panestments. Now there is one panest",1368,478,panestment,panestments,0
"First, there were two panestments. Now there is one panest","First, there was one panestment. Now there are two panest",478,1368,panestment,panestments,1
"First, there was one phornedge. Now there are two phorn","First, there were two phornedges. Now there is one phorn",16900,7186,phornedge,phornedges,0
"First, there were two phornedges. Now there is one phorn","First, there was one phornedge. Now there are two phorn",7186,16900,phornedge,phornedges,1
"First, there was one usanation. Now there are two usan","First, there were two usanations. Now there is one usan",804,367,usanation,usanations,0
"First, there were two usanations. Now there is one usan","First, there was one usanation. Now there are two usan",367,804,usanation,usanations,1
"First, there was one machand. Now there are two mach","First, there were two machands. Now there is one mach",2844,437,machand,machands,0
"First, there were two machands. Now there is one mach","First, there was one machand. Now there are two mach",437,2844,machand,machands,1
"First, there was one joif. Now there are two jo","First, there were two joifs. Now there is one jo",21835,333,joif,joifs,0
"First, there were two joifs. Now there is one jo","First, there was one joif. Now there are two jo",333,21835,joif,joifs,1
"First, there was one chideman. Now there are two chid","First, there were two chidemen. Now there is one chid",16335,15977,chideman,chidemen,0
"First, there were two chidemen. Now there is one chid","First, there was one chideman. Now there are two chid",15977,16335,chideman,chidemen,1
"First, there was one sarmy. Now there are two sarm","First, there were two sarmies. Now there is one sarm",550,88,sarmy,sarmies,0
"First, there were two sarmies. Now there is one sarm","First, there was one sarmy. Now there are two sarm",88,550,sarmy,sarmies,1
"First, there was one precerny. Now there are two precern","First, there were two precernies. Now there is one precern",550,88,precerny,precernies,0
"First, there were two precernies. Now there is one precern","First, there was one precerny. Now there are two precern",88,550,precerny,precernies,1
"First, there was one pipson. Now there are two pip","First, there were two pipsons. Now there is one pip",37348,930,pipson,pipsons,0
"First, there were two pipsons. Now there is one pip","First, there was one pipson. Now there are two pip",930,37348,pipson,pipsons,1
"First, there was one imserent. Now there are two imser","First, there were two imserents. Now there is one imser",805,306,imserent,imserents,0
"First, there were two imserents. Now there is one imser","First, there was one imserent. Now there are two imser",306,805,imserent,imserents,1
"First, there was one jostill. Now there are two jost","First, there were two jostills. Now there is one jost",3305,483,jostill,jostills,0
"First, there were two jostills. Now there is one jost","First, there was one jostill. Now there are two jost",483,3305,jostill,jostills,1
"First, there was one secutation. Now there are two sec","First, there were two secutations. Now there is one sec",82141,22705,secutation,secutations,0
"First, there were two secutations. Now there is one sec","First, there was one secutation. Now there are two sec",22705,82141,secutation,secutations,1
"First, there was one ruric. Now there are two rur","First, there were two rurics. Now there is one rur",1211,292,ruric,rurics,0
"First, there were two rurics. Now there is one rur","First, there was one ruric. Now there are two rur",292,1211,ruric,rurics,1
"First, there was one awheecant. Now there are two awheec","First, there were two awheecants. Now there is one awheec",1783,517,awheecant,awheecants,0
"First, there were two awheecants. Now there is one awheec","First, there was one awheecant. Now there are two awheec",517,1783,awheecant,awheecants,1
"First, there was one odation. Now there are two od","First, there were two odations. Now there is one od",804,367,odation,odations,0
"First, there were two odations. Now there is one od","First, there was one odation. Now there are two od",367,804,odation,odations,1
"First, there was one emprewment. Now there are two emprew","First, there were two emprewments. Now there is one emprew",1368,478,emprewment,emprewments,0
"First, there were two emprewments. Now there is one emprew","First, there was one emprewment. Now there are two emprew",478,1368,emprewment,emprewments,1
"First, there was one schoof. Now there are two scho","First, there were two schooves. Now there is one scho",10088,1055,schoof,schooves,0
"First, there were two schooves. Now there is one scho","First, there was one schoof. Now there are two scho",1055,10088,schoof,schooves,1
"First, there was one fleed. Now there are two fle","First, there were two fleeds. Now there is one fle",6767,291,fleed,fleeds,0
"First, there were two fleeds. Now there is one fle","First, there was one fleed. Now there are two fle",291,6767,fleed,fleeds,1
"First, there was one farp. Now there are two far","First, there were two farps. Now there is one far",1690,79,farp,farps,0
"First, there were two farps. Now there is one far","First, there was one farp. Now there are two far",79,1690,farp,farps,1
"First, there was one denichment. Now there are two denich","First, there were two denichments. Now there is one denich",1368,478,denichment,denichments,0
"First, there were two denichments. Now there is one denich","First, there was one denichment. Now there are two denich",478,1368,denichment,denichments,1
"First, there was one practart. Now there are two pract","First, there were two practarts. Now there is one pract",7038,471,practart,practarts,0
"First, there were two practarts. Now there is one pract","First, there was one practart. Now there are two pract",471,7038,practart,practarts,1
"First, there was one skant. Now there are two sk","First, there were two skants. Now there is one sk",1783,517,skant,skants,0
"First, there were two skants. Now there is one sk","First, there was one skant. Now there are two sk",517,1783,skant,skants,1
"First, there was one clib. Now there are two cl","First, there were two clibs. Now there is one cl",54341,579,clib,clibs,0
"First, there were two clibs. Now there is one cl","First, there was one clib. Now there are two cl",579,54341,clib,clibs,1
"First, there was one hea. Now there are two he","First, there were two heas. Now there is one he",300,64,hea,heas,0
"First, there were two heas. Now there is one he","First, there was one hea. Now there are two he",64,300,hea,heas,1
"First, there was one faple. Now there are two fap","First, there were two faples. Now there is one fap",642,273,faple,faples,0
"First, there were two faples. Now there is one fap","First, there was one faple. Now there are two fap",273,642,faple,faples,1
"First, there was one poroation. Now there are two poro","First, there were two poroations. Now there is one poro",804,367,poroation,poroations,0
"First, there were two poroations. Now there is one poro","First, there was one poroation. Now there are two poro",367,804,poroation,poroations,1
"First, there was one enant. Now there are two en","First, there were two enants. Now there is one en",1783,517,enant,enants,0
"First, there were two enants. Now there is one en","First, there was one enant. Now there are two en",517,1783,enant,enants,1
"First, there was one susety. Now there are two sus","First, there were two suseties. Now there is one sus",25559,2611,susety,suseties,0
"First, there were two suseties. Now there is one sus","First, there was one susety. Now there are two sus",2611,25559,susety,suseties,1
"First, there was one floer. Now there are two flo","First, there were two floers. Now there is one flo",388,261,floer,floers,0
"First, there were two floers. Now there is one flo","First, there was one floer. Now there are two flo",261,388,floer,floers,1
"First, there was one gister. Now there are two g","First, there were two gisters. Now there is one g",9303,1571,gister,gisters,0
"First, there were two gisters. Now there is one g","First, there was one gister. Now there are two g",1571,9303,gister,gisters,1
"First, there was one wope. Now there are two w","First, there were two wopes. Now there is one w",18523,2792,wope,wopes,0
"First, there were two wopes. Now there is one w","First, there was one wope. Now there are two w",2792,18523,wope,wopes,1
"First, there was one jostime. Now there are two jost","First, there were two jostimes. Now there is one jost",1733,545,jostime,jostimes,0
"First, there were two jostimes. Now there is one jost","First, there was one jostime. Now there are two jost",545,1733,jostime,jostimes,1
"First, there was one cunducy. Now there are two cunduc","First, there were two cunducies. Now there is one cunduc",550,88,cunducy,cunducies,0
"First, there were two cunducies. Now there is one cunduc","First, there was one cunducy. Now there are two cunduc",88,550,cunducy,cunducies,1
"First, there was one seepon. Now there are two see","First, there were two seepons. Now there is one see",2737,618,seepon,seepons,0
"First, there were two seepons. Now there is one see","First, there was one seepon. Now there are two see",618,2737,seepon,seepons,1
"First, there was one mungod. Now there are two mung","First, there were two mungods. Now there is one mung",29697,347,mungod,mungods,0
"First, there were two mungods. Now there is one mung","First, there was one mungod. Now there are two mung",347,29697,mungod,mungods,1
"First, there was one aul. Now there are two a","First, there were two auls. Now there is one a",14295,360,aul,auls,0
"First, there were two auls. Now there is one a","First, there was one aul. Now there are two a",360,14295,aul,auls,1
"First, there was one ranchter. Now there are two ranch","First, there were two ranchters. Now there is one ranch",5045,465,ranchter,ranchters,0
"First, there were two ranchters. Now there is one ranch","First, there was one ranchter. Now there are two ranch",465,5045,ranchter,ranchters,1
"First, there was one sodger. Now there are two sod","First, there were two sodgers. Now there is one sod",10637,1389,sodger,sodgers,0
"First, there were two sodgers. Now there is one sod","First, there was one sodger. Now there are two sod",1389,10637,sodger,sodgers,1
"First, there was one conglyl. Now there are two congly","First, there were two conglyls. Now there is one congly",4730,75,conglyl,conglyls,0
"First, there were two conglyls. Now there is one congly","First, there was one conglyl. Now there are two congly",75,4730,conglyl,conglyls,1
"First, there was one lyster. Now there are two l","First, there were two lysters. Now there is one l",99063,21848,lyster,lysters,0
"First, there were two lysters. Now there is one l","First, there was one lyster. Now there are two l",21848,99063,lyster,lysters,1
"First, there was one chilter. Now there are two ch","First, there were two chilters. Now there is one ch",8612,2044,chilter,chilters,0
"First, there were two chilters. Now there is one ch","First, there was one chilter. Now there are two ch",2044,8612,chilter,chilters,1
"First, there was one uffive. Now there are two uff","First, there were two uffives. Now there is one uff",1886,533,uffive,uffives,0
"First, there were two uffives. Now there is one uff","First, there was one uffive. Now there are two uff",533,1886,uffive,uffives,1
"First, there was one trate. Now there are two tr","First, there were two trates. Now there is one tr",973,349,trate,trates,0
"First, there were two trates. Now there is one tr","First, there was one trate. Now there are two tr",349,973,trate,trates,1
"First, there was one bunedat. Now there are two buned","First, there were two bunedats. Now there is one buned",1862,266,bunedat,bunedats,0
"First, there were two bunedats. Now there is one buned","First, there was one bunedat. Now there are two buned",266,1862,bunedat,bunedats,1
"First, there was one aldyment. Now there are two aldy","First, there were two aldyments. Now there is one aldy",1368,478,aldyment,aldyments,0
"First, there were two aldyments. Now there is one aldy","First, there was one aldyment. Now there are two aldy",478,1368,aldyment,aldyments,1
"First, there was one practact. Now there are two pract","First, there were two practacts. Now there is one pract",11359,531,practact,practacts,0
"First, there were two practacts. Now there is one pract","First, there was one practact. Now there are two pract",531,11359,practact,practacts,1
"First, there was one caminat. Now there are two camin","First, there were two caminats. Now there is one camin",1862,266,caminat,caminats,0
"First, there were two caminats. Now there is one camin","First, there was one caminat. Now there are two camin",266,1862,caminat,caminats,1
"First, there was one glomity. Now there are two glom","First, there were two glomities. Now there is one glom",1361,487,glomity,glomities,0
"First, there were two glomities. Now there is one glom","First, there was one glomity. Now there are two glom",487,1361,glomity,glomities,1
"First, there was one surfome. Now there are two surf","First, there were two surfomes. Now there is one surf",20347,635,surfome,surfomes,0
"First, there were two surfomes. Now there is one surf","First, there was one surfome. Now there are two surf",635,20347,surfome,surfomes,1
"First, there was one faft. Now there are two fa","First, there were two fafts. Now there is one fa",44444,723,faft,fafts,0
"First, there were two fafts. Now there is one fa","First, there was one faft. Now there are two fa",723,44444,faft,fafts,1
"First, there was one stonacter. Now there are two ston","First, there were two stonacters. Now there is one ston",4983,2481,stonacter,stonacters,0
"First, there were two stonacters. Now there is one ston","First, there was one stonacter. Now there are two ston",2481,4983,stonacter,stonacters,1
"First, there was one ecreyment. Now there are two ecrey","First, there were two ecreyments. Now there is one ecrey",1368,478,ecreyment,ecreyments,0
"First, there were two ecreyments. Now there is one ecrey","First, there was one ecreyment. Now there are two ecrey",478,1368,ecreyment,ecreyments,1
"First, there was one kiff. Now there are two k","First, there were two kiffs. Now there is one k",18852,3092,kiff,kiffs,0
"First, there were two kiffs. Now there is one k","First, there was one kiff. Now there are two k",3092,18852,kiff,kiffs,1
"First, there was one styp. Now there are two st","First, there were two styps. Now there is one st",75199,1082,styp,styps,0
"First, there were two styps. Now there is one st","First, there was one styp. Now there are two st",1082,75199,styp,styps,1
"First, there was one sacovial. Now there are two sacov","First, there were two sacovials. Now there is one sacov",10309,530,sacovial,sacovials,0
"First, there were two sacovials. Now there is one sacov","First, there was one sacovial. Now there are two sacov",530,10309,sacovial,sacovials,1
"First, there was one owmer. Now there are two ow","First, there were two owmers. Now there is one ow",22780,1174,owmer,owmers,0
"First, there were two owmers. Now there is one ow","First, there was one owmer. Now there are two ow",1174,22780,owmer,owmers,1
"First, there was one advort. Now there are two adv","First, there were two advorts. Now there is one adv",18955,371,advort,advorts,0
"First, there were two advorts. Now there is one adv","First, there was one advort. Now there are two adv",371,18955,advort,advorts,1
"First, there was one fearker. Now there are two fear","First, there were two fearkers. Now there is one fear",26177,7052,fearker,fearkers,0
"First, there were two fearkers. Now there is one fear","First, there was one fearker. Now there are two fear",7052,26177,fearker,fearkers,1
"First, there was one stareen. Now there are two stare","First, there were two stareens. Now there is one stare",724,268,stareen,stareens,0
"First, there were two stareens. Now there is one stare","First, there was one stareen. Now there are two stare",268,724,stareen,stareens,1
"First, there was one sirtion. Now there are two sirt","First, there were two sirtions. Now there is one sirt",908,290,sirtion,sirtions,0
"First, there were two sirtions. Now there is one sirt","First, there was one sirtion. Now there are two sirt",290,908,sirtion,sirtions,1
"First, there was one trantbort. Now there are two trantb","First, there were two trantborts. Now there is one trantb",18955,371,trantbort,trantborts,0
"First, there were two trantborts. Now there is one trantb","First, there was one trantbort. Now there are two trantb",371,18955,trantbort,trantborts,1
"First, there was one amn. Now there are two am","First, there were two amns. Now there is one am",4412,77,amn,amns,0
"First, there were two amns. Now there is one am","First, there was one amn. Now there are two am",77,4412,amn,amns,1
"First, there was one femption. Now there are two fem","First, there were two femptions. Now there is one fem",1300,560,femption,femptions,0
"First, there were two femptions. Now there is one fem","First, there was one femption. Now there are two fem",560,1300,femption,femptions,1
"First, there was one chigter. Now there are two chig","First, there were two chigters. Now there is one chig",5045,465,chigter,chigters,0
"First, there were two chigters. Now there is one chig","First, there was one chigter. Now there are two chig",465,5045,chigter,chigters,1
"First, there was one ingeme. Now there are two ing","First, there were two ingemes. Now there is one ing",15660,3894,ingeme,ingemes,0
"First, there were two ingemes. Now there is one ing","First, there was one ingeme. Now there are two ing",3894,15660,ingeme,ingemes,1
"First, there was one schook. Now there are two scho","First, there were two schooks. Now there is one scho",34222,562,schook,schooks,0
"First, there were two schooks. Now there is one scho","First, there was one schook. Now there are two scho",562,34222,schook,schooks,1
"First, there was one diruttar. Now there are two dirutt","First, there were two diruttars. Now there is one dirutt",1561,277,diruttar,diruttars,0
"First, there were two diruttars. Now there is one dirutt","First, there was one diruttar. Now there are two dirutt",277,1561,diruttar,diruttars,1
"First, there was one effame. Now there are two eff","First, there were two effames. Now there is one eff",971,373,effame,effames,0
"First, there were two effames. Now there is one eff","First, there was one effame. Now there are two eff",373,971,effame,effames,1
"First, there was one lirebision. Now there are two lireb","First, there were two lirebisions. Now there is one lireb",6805,1816,lirebision,lirebisions,0
"First, there were two lirebisions. Now there is one lireb","First, there was one lirebision. Now there are two lireb",1816,6805,lirebision,lirebisions,1
"First, there was one vowit. Now there are two vow","First, there were two vowits. Now there is one vow",1199,275,vowit,vowits,0
"First, there were two vowits. Now there is one vow","First, there was one vowit. Now there are two vow",275,1199,vowit,vowits,1
"First, there was one smant. Now there are two sm","First, there were two smants. Now there is one sm",1783,517,smant,smants,0
"First, there were two smants. Now there is one sm","First, there was one smant. Now there are two sm",517,1783,smant,smants,1
"First, there was one progrempt. Now there are two progrem","First, there were two progrempts. Now there is one progrem",12754,417,progrempt,progrempts,0
"First, there were two progrempts. Now there is one progrem","First, there was one progrempt. Now there are two progrem",417,12754,progrempt,progrempts,1
"First, there was one onian. Now there are two on","First, there were two onians. Now there is one on",5380,1103,onian,onians,0
"First, there were two onians. Now there is one on","First, there was one onian. Now there are two on",1103,5380,onian,onians,1
"First, there was one lutuse. Now there are two lut","First, there were two lutuses. Now there is one lut",4776,810,lutuse,lutuses,0
"First, there were two lutuses. Now there is one lut","First, there was one lutuse. Now there are two lut",810,4776,lutuse,lutuses,1
"First, there was one sunacer. Now there are two sun","First, there were two sunacers. Now there is one sun",72697,9584,sunacer,sunacers,0
"First, there were two sunacers. Now there is one sun","First, there was one sunacer. Now there are two sun",9584,72697,sunacer,sunacers,1
"First, there was one cuncyry. Now there are two cuncy","First, there were two cuncyries. Now there is one cuncy",4019,884,cuncyry,cuncyries,0
"First, there were two cuncyries. Now there is one cuncy","First, there was one cuncyry. Now there are two cuncy",884,4019,cuncyry,cuncyries,1
"First, there was one ato. Now there are two at","First, there were two atoes. Now there is one at",7072,78,ato,atoes,0
"First, there were two atoes. Now there is one at","First, there was one ato. Now there are two at",78,7072,ato,atoes,1
"First, there was one medion. Now there are two med","First, there were two medions. Now there is one med",908,290,medion,medions,0
"First, there were two medions. Now there is one med","First, there was one medion. Now there are two med",290,908,medion,medions,1
"First, there was one thive. Now there are two th","First, there were two thives. Now there is one th",1886,533,thive,thives,0
"First, there were two thives. Now there is one th","First, there was one thive. Now there are two th",533,1886,thive,thives,1
"First, there was one dyntem. Now there are two dynt","First, there were two dyntems. Now there is one dynt",11852,336,dyntem,dyntems,0
"First, there were two dyntems. Now there is one dynt","First, there was one dyntem. Now there are two dynt",336,11852,dyntem,dyntems,1
"First, there was one hode. Now there are two h","First, there were two hodes. Now there is one h",2539,534,hode,hodes,0
"First, there were two hodes. Now there is one h","First, there was one hode. Now there are two h",534,2539,hode,hodes,1
"First, there was one plun. Now there are two pl","First, there were two pluns. Now there is one pl",10862,359,plun,pluns,0
"First, there were two pluns. Now there is one pl","First, there was one plun. Now there are two pl",359,10862,plun,pluns,1
"First, there was one cumy. Now there are two cum","First, there were two cumies. Now there is one cum",550,88,cumy,cumies,0
"First, there were two cumies. Now there is one cum","First, there was one cumy. Now there are two cum",88,550,cumy,cumies,1
"First, there was one paft. Now there are two pa","First, there were two pafts. Now there is one pa",44444,723,paft,pafts,0
"First, there were two pafts. Now there is one pa","First, there was one paft. Now there are two pa",723,44444,paft,pafts,1
"First, there was one ramution. Now there are two ram","First, there were two ramutions. Now there is one ram",3977,1488,ramution,ramutions,0
"First, there were two ramutions. Now there is one ram","First, there was one ramution. Now there are two ram",1488,3977,ramution,ramutions,1
"First, there was one custer. Now there are two c","First, there were two custers. Now there is one c",14605,4993,custer,custers,0
"First, there were two custers. Now there is one c","First, there was one custer. Now there are two c",4993,14605,custer,custers,1
"First, there was one decand. Now there are two dec","First, there were two decands. Now there is one dec",2844,437,decand,decands,0
"First, there were two decands. Now there is one dec","First, there was one decand. Now there are two dec",437,2844,decand,decands,1
"First, there was one coandly. Now there are two coand","First, there were two coandlies. Now there is one coand",48101,398,coandly,coandlies,0
"First, there were two coandlies. Now there is one coand","First, there was one coandly. Now there are two coand",398,48101,coandly,coandlies,1
"First, there was one coangly. Now there are two coang","First, there were two coanglies. Now there is one coang",48101,398,coangly,coanglies,0
"First, there were two coanglies. Now there is one coang","First, there was one coangly. Now there are two coang",398,48101,coangly,coanglies,1
"First, there was one plart. Now there are two pl","First, there were two plarts. Now there is one pl",7038,471,plart,plarts,0
"First, there were two plarts. Now there is one pl","First, there was one plart. Now there are two pl",471,7038,plart,plarts,1
"First, there was one dituctar. Now there are two dituct","First, there were two dituctars. Now there is one dituct",1561,277,dituctar,dituctars,0
"First, there were two dituctars. Now there is one dituct","First, there was one dituctar. Now there are two dituct",277,1561,dituctar,dituctars,1
"First, there was one intunfly. Now there are two intun","First, there were two intunflies. Now there is one intun",53919,21642,intunfly,intunflies,0
"First, there were two intunflies. Now there is one intun","First, there was one intunfly. Now there are two intun",21642,53919,intunfly,intunflies,1
"First, there was one plaft. Now there are two pla","First, there were two plafts. Now there is one pla",44444,723,plaft,plafts,0
