clean,corrupted,correct_idx,incorrect_idx,nonce_singular,nonce_plural,label
"First, there were two prolixtions. Now there is one prolixt","First, there was one prolixtion. Now there are two prolixt",1064,1362,prolixtion,prolixtions,1
"First, there was one feek. Now there are two fe","First, there were two feeks. Now there is one fe",24578,1718,feek,feeks,0
"First, there were two feeks. Now there is one fe","First, there was one feek. Now there are two fe",1718,24578,feek,feeks,1
"First, there was one cowper. Now there are two cow","First, there were two cowpers. Now there is one cow",5605,1255,cowper,cowpers,0
"First, there were two cowpers. Now there is one cow","First, there was one cowper. Now there are two cow",1255,5605,cowper,cowpers,1
"First, there was one basawed. Now there are two basaw","First, there were two basaweds. Now there is one basaw",6715,1054,basawed,basaweds,0
"First, there were two basaweds. Now there is one basaw","First, there was one basawed. Now there are two basaw",1054,6715,basawed,basaweds,1
"First, there was one whode. Now there are two wh","First, there were two whodes. Now there is one wh",3572,1341,whode,whodes,0
"First, there were two whodes. Now there is one wh","First, there was one whode. Now there are two wh",1341,3572,whode,whodes,1
"First, there was one chingman. Now there are two ching","First, there were two chingmen. Now there is one ching",2897,2062,chingman,chingmen,0
"First, there were two chingmen. Now there is one ching","First, there was one chingman. Now there are two ching",2062,2897,chingman,chingmen,1
"First, there was one bunemut. Now there are two bunem","First, there were two bunemuts. Now there is one bunem",6493,1097,bunemut,bunemuts,0
"First, there were two bunemuts. Now there is one bunem","First, there was one bunemut. Now there are two bunem",1097,6493,bunemut,bunemuts,1
"First, there was one folidip. Now there are two folid","First, there were two folidips. Now there is one folid",3198,1276,folidip,folidips,0
"First, there were two folidips. Now there is one folid","First, there was one folidip. Now there are two folid",1276,3198,folidip,folidips,1
"First, there was one suthty. Now there are two sutht","First, there were two suthties. Now there is one sutht",1265,29492,suthty,suthties,0
"First, there were two suthties. Now there is one sutht","First, there was one suthty. Now there are two sutht",29492,1265,suthty,suthties,1
"First, there was one coamle. Now there are two coam","First, there were two coamles. Now there is one coam",1635,1059,coamle,coamles,0
"First, there were two coamles. Now there is one coam","First, there was one coamle. Now there are two coam",1059,1635,coamle,coamles,1
"First, there was one pretercy. Now there are two preter","First, there were two pretercies. Now there is one preter",20791,3474,pretercy,pretercies,0
"First, there were two pretercies. Now there is one preter","First, there was one pretercy. Now there are two preter",3474,20791,pretercy,pretercies,1
"First, there was one dran. Now there are two dr","First, there were two drans. Now there is one dr",1277,1044,dran,drans,0
"First, there were two drans. Now there is one dr","First, there was one dran. Now there are two dr",1044,1277,dran,drans,1
"First, there was one wrant. Now there are two wr","First, there were two wrants. Now there is one wr",2317,1208,wrant,wrants,0
"First, there were two wrants. Now there is one wr","First, there was one wrant. Now there are two wr",1208,2317,wrant,wrants,1
"First, there was one esstassion. Now there are two esstass","First, there were two esstassions. Now there is one esstass",1362,1064,esstassion,esstassions,0
"First, there were two esstassions. Now there is one esstass","First, there was one esstassion. Now there are two esstass",1064,1362,esstassion,esstassions,1
"First, there was one condlil. Now there are two condl","First, there were two condlils. Now there is one condl",5312,1077,condlil,condlils,0
"First, there were two condlils. Now there is one condl","First, there was one condlil. Now there are two condl",1077,5312,condlil,condlils,1
"First, there was one liscofy. Now there are two liscof","First, there were two liscofies. Now there is one liscof",1265,29492,liscofy,liscofies,0
"First, there were two liscofies. Now there is one liscof","First, there was one liscofy. Now there are two liscof",29492,1265,liscofy,liscofies,1
"First, there was one sacodial. Now there are two sacod","First, there were two sacodials. Now there is one sacod",12742,1273,sacodial,sacodials,0
"First, there were two sacodials. Now there is one sacod","First, there was one sacodial. Now there are two sacod",1273,12742,sacodial,sacodials,1
"First, there was one gea. Now there are two ge","First, there were two geas. Now there is one ge",1061,29476,gea,geas,0
"First, there were two geas. Now there is one ge","First, there was one gea. Now there are two ge",29476,1061,gea,geas,1
"First, there was one advart. Now there are two adv","First, there were two advarts. Now there is one adv",8828,1212,advart,advarts,0
"First, there were two advarts. Now there is one adv","First, there was one advart. Now there are two adv",1212,8828,advart,advarts,1
"First, there was one cottoction. Now there are two cotto","First, there were two cottoctions. Now there is one cotto",2076,1213,cottoction,cottoctions,0
"First, there were two cottoctions. Now there is one cotto","First, there was one cottoction. Now there are two cotto",1213,2076,cottoction,cottoctions,1
"First, there was one dea. Now there are two de","First, there were two deas. Now there is one de",1061,29476,dea,deas,0
"First, there were two deas. Now there is one de","First, there was one dea. Now there are two de",29476,1061,dea,deas,1
"First, there was one coseer. Now there are two cose","First, there were two coseers. Now there is one cose",1172,1031,coseer,coseers,0
"First, there were two coseers. Now there is one cose","First, there was one coseer. Now there are two cose",1031,1172,coseer,coseers,1
"First, there was one sacolial. Now there are two sacol","First, there were two sacolials. Now there is one sacol",12742,1273,sacolial,sacolials,0
"First, there were two sacolials. Now there is one sacol","First, there was one sacolial. Now there are two sacol",1273,12742,sacolial,sacolials,1
"First, there was one latle. Now there are two lat","First, there were two latles. Now there is one lat",1635,1059,latle,latles,0
"First, there were two latles. Now there is one lat","First, there was one latle. Now there are two lat",1059,1635,latle,latles,1
"First, there was one snan. Now there are two sn","First, there were two snans. Now there is one sn",1277,1044,snan,snans,0
"First, there were two snans. Now there is one sn","First, there was one snan. Now there are two sn",1044,1277,snan,snans,1
"First, there was one resdition. Now there are two resd","First, there were two resditions. Now there is one resd",2833,1453,resdition,resditions,0
"First, there were two resditions. Now there is one resd","First, there was one resdition. Now there are two resd",1453,2833,resdition,resditions,1
"First, there was one yeak. Now there are two ye","First, there were two yeaks. Now there is one ye",9908,1259,yeak,yeaks,0
"First, there were two yeaks. Now there is one ye","First, there was one yeak. Now there are two ye",1259,9908,yeak,yeaks,1
"First, there was one steupy. Now there are two steup","First, there were two steupies. Now there is one steup",1265,29492,steupy,steupies,0
"First, there were two steupies. Now there is one steup","First, there was one steupy. Now there are two steup",29492,1265,steupy,steupies,1
"First, there was one jersien. Now there are two jers","First, there were two jersiens. Now there is one jers",13074,2143,jersien,jersiens,0
"First, there were two jersiens. Now there is one jers","First, there was one jersien. Now there are two jers",2143,13074,jersien,jersiens,1
"First, there was one secture. Now there are two sect","First, there were two sectures. Now there is one sect",2006,1250,secture,sectures,0
"First, there were two sectures. Now there is one sect","First, there was one secture. Now there are two sect",1250,2006,secture,sectures,1
"First, there was one cortussion. Now there are two cortuss","First, there were two cortussions. Now there is one cortuss",1362,1064,cortussion,cortussions,0
"First, there were two cortussions. Now there is one cortuss","First, there was one cortussion. Now there are two cortuss",1064,1362,cortussion,cortussions,1
"First, there was one cudy. Now there are two cud","First, there were two cudies. Now there is one cud",1265,29492,cudy,cudies,0
"First, there were two cudies. Now there is one cud","First, there was one cudy. Now there are two cud",29492,1265,cudy,cudies,1
"First, there was one pagerence. Now there are two pager","First, there were two pagerences. Now there is one pager",2887,1404,pagerence,pagerences,0
"First, there were two pagerences. Now there is one pager","First, there was one pagerence. Now there are two pager",1404,2887,pagerence,pagerences,1
"First, there was one onein. Now there are two one","First, there were two oneins. Now there is one one",1894,1030,onein,oneins,0
"First, there were two oneins. Now there is one one","First, there was one onein. Now there are two one",1030,1894,onein,oneins,1
"First, there was one prinniña. Now there are two prinniñ","First, there were two prinniñas. Now there is one prinniñ",1061,29476,prinniña,prinniñas,0
"First, there were two prinniñas. Now there is one prinniñ","First, there was one prinniña. Now there are two prinniñ",29476,1061,prinniña,prinniñas,1
"First, there was one behocrour. Now there are two behocr","First, there were two behocrours. Now there is one behocr",2788,1191,behocrour,behocrours,0
"First, there were two behocrours. Now there is one behocr","First, there was one behocrour. Now there are two behocr",1191,2788,behocrour,behocrours,1
"First, there was one loilure. Now there are two loil","First, there were two loilures. Now there is one loil",2006,1250,loilure,loilures,0
"First, there were two loilures. Now there is one loil","First, there was one loilure. Now there are two loil",1250,2006,loilure,loilures,1
"First, there was one almyment. Now there are two almy","First, there were two almyments. Now there is one almy",2107,1234,almyment,almyments,0
"First, there were two almyments. Now there is one almy","First, there was one almyment. Now there are two almy",1234,2107,almyment,almyments,1
"First, there was one diluctar. Now there are two diluct","First, there were two diluctars. Now there is one diluct",1936,1051,diluctar,diluctars,0
"First, there were two diluctars. Now there is one diluct","First, there was one diluctar. Now there are two diluct",1051,1936,diluctar,diluctars,1
"First, there was one preterry. Now there are two preter","First, there were two preterries. Now there is one preter",2808,1411,preterry,preterries,0
"First, there were two preterries. Now there is one preter","First, there was one preterry. Now there are two preter",1411,2808,preterry,preterries,1
"First, there was one meptor. Now there are two mept","First, there were two meptors. Now there is one mept",1502,1039,meptor,meptors,0
"First, there were two meptors. Now there is one mept","First, there was one meptor. Now there are two mept",1039,1502,meptor,meptors,1
"First, there was one warter. Now there are two war","First, there were two warters. Now there is one war",2300,1128,warter,warters,0
"First, there were two warters. Now there is one war","First, there was one warter. Now there are two war",1128,2300,warter,warters,1
"First, there was one accein. Now there are two acce","First, there were two acceins. Now there is one acce",1894,1030,accein,acceins,0
"First, there were two acceins. Now there is one acce","First, there was one accein. Now there are two acce",1030,1894,accein,acceins,1
"First, there was one peney. Now there are two pen","First, there were two penies. Now there is one pen",1265,2205,peney,penies,0
"First, there were two penies. Now there is one pen","First, there was one peney. Now there are two pen",2205,1265,peney,penies,1
"First, there was one apeant. Now there are two ape","First, there were two apeants. Now there is one ape",2317,1208,apeant,apeants,0
"First, there were two apeants. Now there is one ape","First, there was one apeant. Now there are two ape",1208,2317,apeant,apeants,1
"First, there was one vaversment. Now there are two vavers","First, there were two vaversments. Now there is one vavers",2107,1234,vaversment,vaversments,0
"First, there were two vaversments. Now there is one vavers","First, there was one vaversment. Now there are two vavers",1234,2107,vaversment,vaversments,1
"First, there was one predidate. Now there are two predid","First, there were two predidates. Now there is one predid",1770,1148,predidate,predidates,0
"First, there were two predidates. Now there is one predid","First, there was one predidate. Now there are two predid",1148,1770,predidate,predidates,1
"First, there was one shob. Now there are two sh","First, there were two shobs. Now there is one sh",8849,1366,shob,shobs,0
"First, there were two shobs. Now there is one sh","First, there was one shob. Now there are two sh",1366,8849,shob,shobs,1
"First, there was one stocigion. Now there are two stocig","First, there were two stocigions. Now there is one stocig",1362,1064,stocigion,stocigions,0
"First, there were two stocigions. Now there is one stocig","First, there was one stocigion. Now there are two stocig",1064,1362,stocigion,stocigions,1
"First, there was one dicuctar. Now there are two dicuct","First, there were two dicuctars. Now there is one dicuct",1936,1051,dicuctar,dicuctars,0
"First, there were two dicuctars. Now there is one dicuct","First, there was one dicuctar. Now there are two dicuct",1051,1936,dicuctar,dicuctars,1
"First, there was one respake. Now there are two resp","First, there were two respakes. Now there is one resp",2361,1389,respake,respakes,0
"First, there were two respakes. Now there is one resp","First, there was one respake. Now there are two resp",1389,2361,respake,respakes,1
"First, there was one strirture. Now there are two strirt","First, there were two strirtures. Now there is one strirt",2006,1250,strirture,strirtures,0
"First, there were two strirtures. Now there is one strirt","First, there was one strirture. Now there are two strirt",1250,2006,strirture,strirtures,1
"First, there was one ardewity. Now there are two ardew","First, there were two ardewities. Now there is one ardew",1986,1240,ardewity,ardewities,0
"First, there were two ardewities. Now there is one ardew","First, there was one ardewity. Now there are two ardew",1240,1986,ardewity,ardewities,1
"First, there was one jisil. Now there are two jis","First, there were two jisils. Now there is one jis",5312,1077,jisil,jisils,0
"First, there were two jisils. Now there is one jis","First, there was one jisil. Now there are two jis",1077,5312,jisil,jisils,1
"First, there was one folidow. Now there are two folid","First, there were two folidows. Now there is one folid",4379,1104,folidow,folidows,0
"First, there were two folidows. Now there is one folid","First, there was one folidow. Now there are two folid",1104,4379,folidow,folidows,1
"First, there was one samicy. Now there are two sam","First, there were two samicies. Now there is one sam",23734,3219,samicy,samicies,0
"First, there were two samicies. Now there is one sam","First, there was one samicy. Now there are two sam",3219,23734,samicy,samicies,1
"First, there was one advome. Now there are two adv","First, there were two advomes. Now there is one adv",29316,1293,advome,advomes,0
"First, there were two advomes. Now there is one adv","First, there was one advome. Now there are two adv",1293,29316,advome,advomes,1
"First, there was one panedgment. Now there are two panedg","First, there were two panedgments. Now there is one panedg",2107,1234,panedgment,panedgments,0
"First, there were two panedgments. Now there is one panedg","First, there was one panedgment. Now there are two panedg",1234,2107,panedgment,panedgments,1
"First, there was one prinnicra. Now there are two prinnic","First, there were two prinnicras. Now there is one prinnic",6663,1288,prinnicra,prinnicras,0
"First, there were two prinnicras. Now there is one prinnic","First, there was one prinnicra. Now there are two prinnic",1288,6663,prinnicra,prinnicras,1
"First, there was one acceen. Now there are two acce","First, there were two acceens. Now there is one acce",1364,1037,acceen,acceens,0
"First, there were two acceens. Now there is one acce","First, there was one acceen. Now there are two acce",1037,1364,acceen,acceens,1
"First, there was one parcet. Now there are two parc","First, there were two parcets. Now there is one parc",2236,1067,parcet,parcets,0
"First, there were two parcets. Now there is one parc","First, there was one parcet. Now there are two parc",1067,2236,parcet,parcets,1
"First, there was one sonewase. Now there are two sonew","First, there were two sonewases. Now there is one sonew",2786,1323,sonewase,sonewases,0
"First, there were two sonewases. Now there is one sonew","First, there was one sonewase. Now there are two sonew",1323,2786,sonewase,sonewases,1
"First, there was one commestie. Now there are two commest","First, there were two commesties. Now there is one commest",1265,1180,commestie,commesties,0
"First, there were two commesties. Now there is one commest","First, there was one commestie. Now there are two commest",1180,1265,commestie,commesties,1
"First, there was one jollage. Now there are two joll","First, there were two jollages. Now there is one joll",2059,1233,jollage,jollages,0
"First, there were two jollages. Now there is one joll","First, there was one jollage. Now there are two joll",1233,2059,jollage,jollages,1
"First, there was one rebove. Now there are two reb","First, there were two reboves. Now there is one reb",9571,1519,rebove,reboves,0
"First, there were two reboves. Now there is one reb","First, there was one rebove. Now there are two reb",1519,9571,rebove,reboves,1
"First, there was one costaction. Now there are two cost","First, there were two costactions. Now there is one cost",6054,2542,costaction,costactions,0
"First, there were two costactions. Now there is one cost","First, there was one costaction. Now there are two cost",2542,6054,costaction,costactions,1
"First, there was one memanity. Now there are two meman","First, there were two memanities. Now there is one meman",1986,1240,memanity,memanities,0
"First, there were two memanities. Now there is one meman","First, there was one memanity. Now there are two meman",1240,1986,memanity,memanities,1
"First, there was one pamy. Now there are two pam","First, there were two pamies. Now there is one pam",1265,29492,pamy,pamies,0
"First, there were two pamies. Now there is one pam","First, there was one pamy. Now there are two pam",29492,1265,pamy,pamies,1
"First, there was one eligance. Now there are two elig","First, there were two eligances. Now there is one elig",3001,1385,eligance,eligances,0
"First, there were two eligances. Now there is one elig","First, there was one eligance. Now there are two elig",1385,3001,eligance,eligances,1
"First, there was one detrie. Now there are two det","First, there were two detries. Now there is one det",2808,4320,detrie,detries,0
"First, there were two detries. Now there is one det","First, there was one detrie. Now there are two det",4320,2808,detrie,detries,1
"First, there was one paneyer. Now there are two paney","First, there were two paneyers. Now there is one paney",1172,1031,paneyer,paneyers,0
"First, there were two paneyers. Now there is one paney","First, there was one paneyer. Now there are two paney",1031,1172,paneyer,paneyers,1
"First, there was one prinninha. Now there are two prinnin","First, there were two prinninhas. Now there is one prinnin",4305,3567,prinninha,prinninhas,0
"First, there were two prinninhas. Now there is one prinnin","First, there was one prinninha. Now there are two prinnin",3567,4305,prinninha,prinninhas,1
"First, there was one hener. Now there are two he","First, there were two heners. Now there is one he",6717,1847,hener,heners,0
"First, there were two heners. Now there is one he","First, there was one hener. Now there are two he",1847,6717,hener,heners,1
"First, there was one awoin. Now there are two awo","First, there were two awoins. Now there is one awo",1894,1030,awoin,awoins,0
"First, there were two awoins. Now there is one awo","First, there was one awoin. Now there are two awo",1030,1894,awoin,awoins,1
"First, there was one stucant. Now there are two stuc","First, there were two stucants. Now there is one stuc",2317,1208,stucant,stucants,0
"First, there were two stucants. Now there is one stuc","First, there was one stucant. Now there are two stuc",1208,2317,stucant,stucants,1
"First, there was one raner. Now there are two ran","First, there were two raners. Now there is one ran",1172,1031,raner,raners,0
"First, there were two raners. Now there is one ran","First, there was one raner. Now there are two ran",1031,1172,raner,raners,1
"First, there was one dealon. Now there are two deal","First, there were two dealons. Now there is one deal",1821,1034,dealon,dealons,0
"First, there were two dealons. Now there is one deal","First, there was one dealon. Now there are two deal",1034,1821,dealon,dealons,1
"First, there was one esilory. Now there are two esil","First, there were two esilories. Now there is one esil",3188,1463,esilory,esilories,0
"First, there were two esilories. Now there is one esil","First, there was one esilory. Now there are two esil",1463,3188,esilory,esilories,1
"First, there was one zosioty. Now there are two zosiot","First, there were two zosioties. Now there is one zosiot",1265,29492,zosioty,zosioties,0
"First, there were two zosioties. Now there is one zosiot","First, there was one zosioty. Now there are two zosiot",29492,1265,zosioty,zosioties,1
"First, there was one udage. Now there are two ud","First, there were two udages. Now there is one ud",2059,1233,udage,udages,0
"First, there were two udages. Now there is one ud","First, there was one udage. Now there are two ud",1233,2059,udage,udages,1
"First, there was one teme. Now there are two tem","First, there were two temes. Now there is one tem",1042,29474,teme,temes,0
"First, there were two temes. Now there is one tem","First, there was one teme. Now there are two tem",29474,1042,teme,temes,1
"First, there was one tamour. Now there are two tam","First, there were two tamours. Now there is one tam",2788,1191,tamour,tamours,0
"First, there were two tamours. Now there is one tam","First, there was one tamour. Now there are two tam",1191,2788,tamour,tamours,1
"First, there was one jostide. Now there are two jost","First, there were two jostides. Now there is one jost",2694,1315,jostide,jostides,0
"First, there were two jostides. Now there is one jost","First, there was one jostide. Now there are two jost",1315,2694,jostide,jostides,1
"First, there was one owper. Now there are two ow","First, there were two owpers. Now there is one ow",5605,1255,owper,owpers,0
"First, there were two owpers. Now there is one ow","First, there was one owper. Now there are two ow",1255,5605,owper,owpers,1
"First, there was one vithmology. Now there are two vithm","First, there were two vithmologies. Now there is one vithm",9544,2929,vithmology,vithmologies,0
"First, there were two vithmologies. Now there is one vithm","First, there was one vithmology. Now there are two vithm",2929,9544,vithmology,vithmologies,1
"First, there was one knant. Now there are two kn","First, there were two knants. Now there is one kn",2317,1208,knant,knants,0
"First, there were two knants. Now there is one kn","First, there was one knant. Now there are two kn",1208,2317,knant,knants,1
"First, there was one meabon. Now there are two meab","First, there were two meabons. Now there is one meab",1821,1034,meabon,meabons,0
"First, there were two meabons. Now there is one meab","First, there was one meabon. Now there are two meab",1034,1821,meabon,meabons,1
"First, there was one menion. Now there are two men","First, there were two menions. Now there is one men",1362,1064,menion,menions,0
"First, there were two menions. Now there is one men","First, there was one menion. Now there are two men",1064,1362,menion,menions,1
"First, there was one reshert. Now there are two resher","First, there were two resherts. Now there is one resher",1842,29475,reshert,resherts,0
"First, there were two resherts. Now there is one resher","First, there was one reshert. Now there are two resher",29475,1842,reshert,resherts,1
"First, there was one inlinkment. Now there are two inlink","First, there were two inlinkments. Now there is one inlink",2107,1234,inlinkment,inlinkments,0
"First, there were two inlinkments. Now there is one inlink","First, there was one inlinkment. Now there are two inlink",1234,2107,inlinkment,inlinkments,1
"First, there was one proslep. Now there are two prosle","First, there were two prosleps. Now there is one prosle",1550,29488,proslep,prosleps,0
"First, there were two prosleps. Now there is one prosle","First, there was one proslep. Now there are two prosle",29488,1550,proslep,prosleps,1
"First, there was one dosory. Now there are two dos","First, there were two dosories. Now there is one dos",3188,1463,dosory,dosories,0
"First, there were two dosories. Now there is one dos","First, there was one dosory. Now there are two dos",1463,3188,dosory,dosories,1
"First, there was one ruvy. Now there are two ruv","First, there were two ruvies. Now there is one ruv",1265,29492,ruvy,ruvies,0
"First, there were two ruvies. Now there is one ruv","First, there was one ruvy. Now there are two ruv",29492,1265,ruvy,ruvies,1
"First, there was one dypy. Now there are two dyp","First, there were two dypies. Now there is one dyp",1265,29492,dypy,dypies,0
"First, there were two dypies. Now there is one dyp","First, there was one dypy. Now there are two dyp",29492,1265,dypy,dypies,1
"First, there was one alvension. Now there are two alv","First, there were two alvensions. Now there is one alv",5911,3353,alvension,alvensions,0
"First, there were two alvensions. Now there is one alv","First, there was one alvension. Now there are two alv",3353,5911,alvension,alvensions,1
"First, there was one jea. Now there are two je","First, there were two jeas. Now there is one je",1061,29476,jea,jeas,0
"First, there were two jeas. Now there is one je","First, there was one jea. Now there are two je",29476,1061,jea,jeas,1
"First, there was one puric. Now there are two pur","First, there were two purics. Now there is one pur",1831,1062,puric,purics,0
"First, there were two purics. Now there is one pur","First, there was one puric. Now there are two pur",1062,1831,puric,purics,1
"First, there was one pripe. Now there are two pri","First, there were two pripes. Now there is one pri",5152,1154,pripe,pripes,0
"First, there were two pripes. Now there is one pri","First, there was one pripe. Now there are two pri",1154,5152,pripe,pripes,1
"First, there was one ardejity. Now there are two ardej","First, there were two ardejities. Now there is one ardej",1986,1240,ardejity,ardejities,0
"First, there were two ardejities. Now there is one ardej","First, there was one ardejity. Now there are two ardej",1240,1986,ardejity,ardejities,1
"First, there was one sneen. Now there are two sne","First, there were two sneens. Now there is one sne",1364,1037,sneen,sneens,0
"First, there were two sneens. Now there is one sne","First, there was one sneen. Now there are two sne",1037,1364,sneen,sneens,1
"First, there was one costoction. Now there are two costo","First, there were two costoctions. Now there is one costo",2076,1213,costoction,costoctions,0
"First, there were two costoctions. Now there is one costo","First, there was one costoction. Now there are two costo",1213,2076,costoction,costoctions,1
"First, there was one subjake. Now there are two subj","First, there were two subjakes. Now there is one subj",2361,1389,subjake,subjakes,0
"First, there were two subjakes. Now there is one subj","First, there was one subjake. Now there are two subj",1389,2361,subjake,subjakes,1
"First, there was one suppime. Now there are two supp","First, there were two suppimes. Now there is one supp",1966,1313,suppime,suppimes,0
"First, there were two suppimes. Now there is one supp","First, there was one suppime. Now there are two supp",1313,1966,suppime,suppimes,1
"First, there was one groor. Now there are two gro","First, there were two groors. Now there is one gro",1502,1039,groor,groors,0
"First, there were two groors. Now there is one gro","First, there was one groor. Now there are two gro",1039,1502,groor,groors,1
"First, there was one popsetary. Now there are two popset","First, there were two popsetaries. Now there is one popset",5606,1396,popsetary,popsetaries,0
"First, there were two popsetaries. Now there is one popset","First, there was one popsetary. Now there are two popset",1396,5606,popsetary,popsetaries,1
"First, there was one namefision. Now there are two namef","First, there were two namefisions. Now there is one namef",6430,2290,namefision,namefisions,0
"First, there were two namefisions. Now there is one namef","First, there was one namefision. Now there are two namef",2290,6430,namefision,namefisions,1
"First, there was one prirt. Now there are two pr","First, there were two prirts. Now there is one pr",10106,3030,prirt,prirts,0
"First, there were two prirts. Now there is one pr","First, there was one prirt. Now there are two pr",3030,10106,prirt,prirts,1
"First, there was one asm. Now there are two as","First, there were two asms. Now there is one as",1801,29487,asm,asms,0
"First, there were two asms. Now there is one as","First, there was one asm. Now there are two as",29487,1801,asm,asms,1
"First, there was one oxwond. Now there are two oxw","First, there were two oxwonds. Now there is one oxw",16547,1857,oxwond,oxwonds,0
"First, there were two oxwonds. Now there is one oxw","First, there was one oxwond. Now there are two oxw",1857,16547,oxwond,oxwonds,1
"First, there was one arp. Now there are two ar","First, there were two arps. Now there is one ar",1550,29488,arp,arps,0
"First, there were two arps. Now there is one ar","First, there was one arp. Now there are two ar",29488,1550,arp,arps,1
"First, there was one smomity. Now there are two smom","First, there were two smomities. Now there is one smom",1986,1240,smomity,smomities,0
"First, there were two smomities. Now there is one smom","First, there was one smomity. Now there are two smom",1240,1986,smomity,smomities,1
"First, there was one helband. Now there are two hel","First, there were two helbands. Now there is one hel",26067,4553,helband,helbands,0
"First, there were two helbands. Now there is one hel","First, there was one helband. Now there are two hel",4553,26067,helband,helbands,1
"First, there was one homp. Now there are two hom","First, there were two homps. Now there is one hom",1550,29488,homp,homps,0
"First, there were two homps. Now there is one hom","First, there was one homp. Now there are two hom",29488,1550,homp,homps,1
"First, there was one tiguse. Now there are two tig","First, there were two tiguses. Now there is one tig",7680,2498,tiguse,tiguses,0
"First, there were two tiguses. Now there is one tig","First, there was one tiguse. Now there are two tig",2498,7680,tiguse,tiguses,1
"First, there was one etostion. Now there are two etost","First, there were two etostions. Now there is one etost",1362,1064,etostion,etostions,0
"First, there were two etostions. Now there is one etost","First, there was one etostion. Now there are two etost",1064,1362,etostion,etostions,1
"First, there was one sewsile. Now there are two sews","First, there were two sewsiles. Now there is one sews",4197,1314,sewsile,sewsiles,0
"First, there were two sewsiles. Now there is one sews","First, there was one sewsile. Now there are two sews",1314,4197,sewsile,sewsiles,1
"First, there was one inlissment. Now there are two inliss","First, there were two inlissments. Now there is one inliss",2107,1234,inlissment,inlissments,0
"First, there were two inlissments. Now there is one inliss","First, there was one inlissment. Now there are two inliss",1234,2107,inlissment,inlissments,1
"First, there was one margeement. Now there are two marge","First, there were two margeements. Now there is one marge",5253,1884,margeement,margeements,0
"First, there were two margeements. Now there is one marge","First, there was one margeement. Now there are two marge",1884,5253,margeement,margeements,1
"First, there was one venit. Now there are two ven","First, there were two venits. Now there is one ven",1814,1047,venit,venits,0
"First, there were two venits. Now there is one ven","First, there was one venit. Now there are two ven",1047,1814,venit,venits,1
"First, there was one treemle. Now there are two treem","First, there were two treemles. Now there is one treem",1635,1059,treemle,treemles,0
"First, there were two treemles. Now there is one treem","First, there was one treemle. Now there are two treem",1059,1635,treemle,treemles,1
"First, there was one sargy. Now there are two sarg","First, there were two sargies. Now there is one sarg",1265,29492,sargy,sargies,0
"First, there were two sargies. Now there is one sarg","First, there was one sargy. Now there are two sarg",29492,1265,sargy,sargies,1
"First, there was one starkdent. Now there are two starkd","First, there were two starkdents. Now there is one starkd",1556,1076,starkdent,starkdents,0
"First, there were two starkdents. Now there is one starkd","First, there was one starkdent. Now there are two starkd",1076,1556,starkdent,starkdents,1
"First, there was one uv. Now there are two u","First, there were two uvs. Now there is one u",11064,29496,uv,uvs,0
"First, there were two uvs. Now there is one u","First, there was one uv. Now there are two u",29496,11064,uv,uvs,1
"First, there was one trashman. Now there are two trash","First, there were two trashmen. Now there is one trash",2897,2062,trashman,trashmen,0
"First, there were two trashmen. Now there is one trash","First, there was one trashman. Now there are two trash",2062,2897,trashman,trashmen,1
"First, there was one boungil. Now there are two boung","First, there were two boungils. Now there is one boung",5312,1077,boungil,boungils,0
"First, there were two boungils. Now there is one boung","First, there was one boungil. Now there are two boung",1077,5312,boungil,boungils,1
"First, there was one potike. Now there are two pot","First, there were two potikes. Now there is one pot",15621,3242,potike,potikes,0
"First, there were two potikes. Now there is one pot","First, there was one potike. Now there are two pot",3242,15621,potike,potikes,1
"First, there was one soom. Now there are two so","First, there were two sooms. Now there is one so",5953,1068,soom,sooms,0
"First, there were two sooms. Now there is one so","First, there was one soom. Now there are two so",1068,5953,soom,sooms,1
"First, there was one soreing. Now there are two sore","First, there were two soreings. Now there is one sore",1510,1056,soreing,soreings,0
"First, there were two soreings. Now there is one sore","First, there was one soreing. Now there are two sore",1056,1510,soreing,soreings,1
"First, there was one esilosy. Now there are two esilos","First, there were two esilosies. Now there is one esilos",1265,29492,esilosy,esilosies,0
"First, there were two esilosies. Now there is one esilos","First, there was one esilosy. Now there are two esilos",29492,1265,esilosy,esilosies,1
"First, there was one practale. Now there are two pract","First, there were two practales. Now there is one pract",2998,1651,practale,practales,0
"First, there were two practales. Now there is one pract","First, there was one practale. Now there are two pract",1651,2998,practale,practales,1
"First, there was one jilland. Now there are two jill","First, there were two jillands. Now there is one jill",3119,1159,jilland,jillands,0
"First, there were two jillands. Now there is one jill","First, there was one jilland. Now there are two jill",1159,3119,jilland,jillands,1
"First, there was one inlidgment. Now there are two inlidg","First, there were two inlidgments. Now there is one inlidg",2107,1234,inlidgment,inlidgments,0
"First, there were two inlidgments. Now there is one inlidg","First, there was one inlidgment. Now there are two inlidg",1234,2107,inlidgment,inlidgments,1
"First, there was one ircharity. Now there are two irchar","First, there were two ircharities. Now there is one irchar",1986,1240,ircharity,ircharities,0
"First, there were two ircharities. Now there is one irchar","First, there was one ircharity. Now there are two irchar",1240,1986,ircharity,ircharities,1
"First, there was one cheetment. Now there are two cheet","First, there were two cheetments. Now there is one cheet",2107,1234,cheetment,cheetments,0
"First, there were two cheetments. Now there is one cheet","First, there was one cheetment. Now there are two cheet",1234,2107,cheetment,cheetments,1
