clean,corrupted,correct_idx,incorrect_idx,nonce_singular,nonce_plural,label
"First, there was one purbon. Now there are two pur","First, there were two purbons. Now there is one pur",47620,6098,purbon,purbons,0
"First, there were two purbons. Now there is one pur","First, there was one purbon. Now there are two pur",6098,47620,purbon,purbons,1
"First, there was one salvey. Now there are two sal","First, there were two salveys. Now there is one sal",50369,5735,salvey,salveys,0
"First, there were two salveys. Now there is one sal","First, there was one salvey. Now there are two sal",5735,50369,salvey,salveys,1
"First, there was one pultic. Now there are two pult","First, there were two pultics. Now there is one pult",1233,292,pultic,pultics,0
"First, there were two pultics. Now there is one pult","First, there was one pultic. Now there are two pult",292,1233,pultic,pultics,1
"First, there was one dagueler. Now there are two daguel","First, there were two daguelers. Now there is one daguel",388,261,dagueler,daguelers,0
"First, there were two daguelers. Now there is one daguel","First, there was one dagueler. Now there are two daguel",261,388,dagueler,daguelers,1
"First, there was one imberess. Now there are two imber","First, there were two imberesses. Now there is one imber",65970,434,imberess,imberesses,0
"First, there were two imberesses. Now there is one imber","First, there was one imberess. Now there are two imber",434,65970,imberess,imberesses,1
"First, there was one knornexed. Now there are two knornex","First, there were two knornexeds. Now there is one knornex",6910,291,knornexed,knornexeds,0
"First, there were two knornexeds. Now there is one knornex","First, there was one knornexed. Now there are two knornex",291,6910,knornexed,knornexeds,1
"First, there was one pomber. Now there are two pom","First, there were two pombers. Now there is one pom",1941,655,pomber,pombers,0
"First, there were two pombers. Now there is one pom","First, there was one pomber. Now there are two pom",655,1941,pomber,pombers,1
"First, there was one shol. Now there are two sh","First, there were two shols. Now there is one sh",3145,337,shol,shols,0
"First, there were two shols. Now there is one sh","First, there was one shol. Now there are two sh",337,3145,shol,shols,1
"First, there was one cheanment. Now there are two chean","First, there were two cheanments. Now there is one chean",1392,479,cheanment,cheanments,0
"First, there were two cheanments. Now there is one chean","First, there was one cheanment. Now there are two chean",479,1392,cheanment,cheanments,1
"First, there was one prock. Now there are two pro","First, there were two procks. Now there is one pro",14895,377,prock,procks,0
"First, there were two procks. Now there is one pro","First, there was one prock. Now there are two pro",377,14895,prock,procks,1
"First, there was one ceansy. Now there are two ceans","First, there were two ceansies. Now there is one ceans",552,88,ceansy,ceansies,0
"First, there were two ceansies. Now there is one ceans","First, there was one ceansy. Now there are two ceans",88,552,ceansy,ceansies,1
"First, there was one deald. Now there are two deal","First, there were two dealds. Now there is one deal",5469,67,deald,dealds,0
"First, there were two dealds. Now there is one deal","First, there was one deald. Now there are two deal",67,5469,deald,dealds,1
"First, there was one eflemment. Now there are two eflem","First, there were two eflemments. Now there is one eflem",1392,479,eflemment,eflemments,0
"First, there were two eflemments. Now there is one eflem","First, there was one eflemment. Now there are two eflem",479,1392,eflemment,eflemments,1
"First, there was one cesy. Now there are two ces","First, there were two cesies. Now there is one ces",552,88,cesy,cesies,0
"First, there were two cesies. Now there is one ces","First, there was one cesy. Now there are two ces",88,552,cesy,cesies,1
"First, there was one radition. Now there are two rad","First, there were two raditions. Now there is one rad",6055,684,radition,raditions,0
"First, there were two raditions. Now there is one rad","First, there was one radition. Now there are two rad",684,6055,radition,raditions,1
"First, there was one rupeup. Now there are two rupe","First, there were two rupeups. Now there is one rupe",8772,455,rupeup,rupeups,0
"First, there were two rupeups. Now there is one rupe","First, there was one rupeup. Now there are two rupe",455,8772,rupeup,rupeups,1
"First, there was one pector. Now there are two p","First, there were two pectors. Now there is one p",10829,1279,pector,pectors,0
"First, there were two pectors. Now there is one p","First, there was one pector. Now there are two p",1279,10829,pector,pectors,1
"First, there was one smipe. Now there are two sm","First, there were two smipes. Now there is one sm",9100,3527,smipe,smipes,0
"First, there were two smipes. Now there is one sm","First, there was one smipe. Now there are two sm",3527,9100,smipe,smipes,1
"First, there was one imbintance. Now there are two imbint","First, there were two imbintances. Now there is one imbint",3095,685,imbintance,imbintances,0
"First, there were two imbintances. Now there is one imbint","First, there was one imbintance. Now there are two imbint",685,3095,imbintance,imbintances,1
"First, there was one propent. Now there are two prop","First, there were two propents. Now there is one prop",812,306,propent,propents,0
"First, there were two propents. Now there is one prop","First, there was one propent. Now there are two prop",306,812,propent,propents,1
"First, there was one dencossion. Now there are two dencoss","First, there were two dencossions. Now there is one dencoss",919,290,dencossion,dencossions,0
"First, there were two dencossions. Now there is one dencoss","First, there was one dencossion. Now there are two dencoss",290,919,dencossion,dencossions,1
"First, there was one mimmer. Now there are two m","First, there were two mimmers. Now there is one m",73683,19519,mimmer,mimmers,0
"First, there were two mimmers. Now there is one m","First, there was one mimmer. Now there are two m",19519,73683,mimmer,mimmers,1
"First, there was one rumage. Now there are two rum","First, there were two rumages. Now there is one rum",1154,425,rumage,rumages,0
"First, there were two rumages. Now there is one rum","First, there was one rumage. Now there are two rum",425,1154,rumage,rumages,1
"First, there was one rourse. Now there are two r","First, there were two rourses. Now there is one r",16753,5366,rourse,rourses,0
"First, there were two rourses. Now there is one r","First, there was one rourse. Now there are two r",5366,16753,rourse,rourses,1
"First, there was one constil. Now there are two const","First, there were two constils. Now there is one const",8839,321,constil,constils,0
"First, there were two constils. Now there is one const","First, there was one constil. Now there are two const",321,8839,constil,constils,1
"First, there was one guman. Now there are two g","First, there were two gumen. Now there is one g",28999,7282,guman,gumen,0
"First, there were two gumen. Now there is one g","First, there was one guman. Now there are two g",7282,28999,guman,gumen,1
"First, there was one pariene. Now there are two par","First, there were two parienes. Now there is one par",57962,43668,pariene,parienes,0
"First, there were two parienes. Now there is one par","First, there was one pariene. Now there are two par",43668,57962,pariene,parienes,1
"First, there was one weef. Now there are two we","First, there were two weefs. Now there is one we",45062,830,weef,weefs,0
"First, there were two weefs. Now there is one we","First, there was one weef. Now there are two we",830,45062,weef,weefs,1
"First, there was one shange. Now there are two sh","First, there were two shanges. Now there is one sh",5637,853,shange,shanges,0
"First, there were two shanges. Now there is one sh","First, there was one shange. Now there are two sh",853,5637,shange,shanges,1
"First, there was one delkerence. Now there are two delker","First, there were two delkerences. Now there is one delker",2436,768,delkerence,delkerences,0
"First, there were two delkerences. Now there is one delker","First, there was one delkerence. Now there are two delker",768,2436,delkerence,delkerences,1
"First, there was one stomidion. Now there are two stomid","First, there were two stomidions. Now there is one stomid",919,290,stomidion,stomidions,0
"First, there were two stomidions. Now there is one stomid","First, there was one stomidion. Now there are two stomid",290,919,stomidion,stomidions,1
"First, there was one sanute. Now there are two san","First, there were two sanutes. Now there is one san",2142,1088,sanute,sanutes,0
"First, there were two sanutes. Now there is one san","First, there was one sanute. Now there are two san",1088,2142,sanute,sanutes,1
"First, there was one deniftment. Now there are two denift","First, there were two deniftments. Now there is one denift",1392,479,deniftment,deniftments,0
"First, there were two deniftments. Now there is one denift","First, there was one deniftment. Now there are two denift",479,1392,deniftment,deniftments,1
"First, there was one bload. Now there are two b","First, there were two bloads. Now there is one b",33785,1096,bload,bloads,0
"First, there were two bloads. Now there is one b","First, there was one bload. Now there are two b",1096,33785,bload,bloads,1
"First, there was one marveiment. Now there are two marve","First, there were two marveiments. Now there is one marve",12843,3904,marveiment,marveiments,0
"First, there were two marveiments. Now there is one marve","First, there was one marveiment. Now there are two marve",3904,12843,marveiment,marveiments,1
"First, there was one hedband. Now there are two hed","First, there were two hedbands. Now there is one hed",43006,7198,hedband,hedbands,0
"First, there were two hedbands. Now there is one hed","First, there was one hedband. Now there are two hed",7198,43006,hedband,hedbands,1
"First, there was one pomant. Now there are two pom","First, there were two pomants. Now there is one pom",1821,519,pomant,pomants,0
"First, there were two pomants. Now there is one pom","First, there was one pomant. Now there are two pom",519,1821,pomant,pomants,1
"First, there was one molldent. Now there are two molld","First, there were two molldents. Now there is one molld",812,306,molldent,molldents,0
"First, there were two molldents. Now there is one molld","First, there was one molldent. Now there are two molld",306,812,molldent,molldents,1
"First, there was one pumage. Now there are two pum","First, there were two pumages. Now there is one pum",1154,425,pumage,pumages,0
"First, there were two pumages. Now there is one pum","First, there was one pumage. Now there are two pum",425,1154,pumage,pumages,1
"First, there was one fiphury. Now there are two fiph","First, there were two fiphuries. Now there is one fiph",10612,3431,fiphury,fiphuries,0
"First, there were two fiphuries. Now there is one fiph","First, there was one fiphury. Now there are two fiph",3431,10612,fiphury,fiphuries,1
"First, there was one micicion. Now there are two mic","First, there were two micicions. Now there is one mic",78210,14222,micicion,micicions,0
"First, there were two micicions. Now there is one mic","First, there was one micicion. Now there are two mic",14222,78210,micicion,micicions,1
"First, there was one rumic. Now there are two rum","First, there were two rumics. Now there is one rum",1233,292,rumic,rumics,0
"First, there were two rumics. Now there is one rum","First, there was one rumic. Now there are two rum",292,1233,rumic,rumics,1
"First, there was one zare. Now there are two z","First, there were two zares. Now there is one z",5518,548,zare,zares,0
"First, there were two zares. Now there is one z","First, there was one zare. Now there are two z",548,5518,zare,zares,1
"First, there was one premp. Now there are two pre","First, there were two premps. Now there is one pre",94570,1331,premp,premps,0
"First, there were two premps. Now there is one pre","First, there was one premp. Now there are two pre",1331,94570,premp,premps,1
"First, there was one maxed. Now there are two max","First, there were two maxeds. Now there is one max",6910,291,maxed,maxeds,0
"First, there were two maxeds. Now there is one max","First, there was one maxed. Now there are two max",291,6910,maxed,maxeds,1
"First, there was one coustly. Now there are two coust","First, there were two coustlies. Now there is one coust",49201,398,coustly,coustlies,0
"First, there were two coustlies. Now there is one coust","First, there was one coustly. Now there are two coust",398,49201,coustly,coustlies,1
"First, there was one swock. Now there are two swo","First, there were two swocks. Now there is one swo",14895,377,swock,swocks,0
"First, there were two swocks. Now there is one swo","First, there was one swock. Now there are two swo",377,14895,swock,swocks,1
"First, there was one spop. Now there are two sp","First, there were two spops. Now there is one sp",3806,454,spop,spops,0
"First, there were two spops. Now there is one sp","First, there was one spop. Now there are two sp",454,3806,spop,spops,1
"First, there was one effact. Now there are two eff","First, there were two effacts. Now there is one eff",11613,533,effact,effacts,0
"First, there were two effacts. Now there is one eff","First, there was one effact. Now there are two eff",533,11613,effact,effacts,1
"First, there was one puser. Now there are two p","First, there were two pusers. Now there is one p",4312,882,puser,pusers,0
"First, there were two pusers. Now there is one p","First, there was one puser. Now there are two p",882,4312,puser,pusers,1
"First, there was one wintop. Now there are two wint","First, there were two wintops. Now there is one wint",3806,454,wintop,wintops,0
"First, there were two wintops. Now there is one wint","First, there was one wintop. Now there are two wint",454,3806,wintop,wintops,1
"First, there was one nand. Now there are two n","First, there were two nands. Now there is one n",2914,438,nand,nands,0
"First, there were two nands. Now there is one n","First, there was one nand. Now there are two n",438,2914,nand,nands,1
"First, there was one narmen. Now there are two narm","First, there were two narmen. Now there is one narm",268,268,narmen,narmen,0
"First, there were two narmen. Now there is one narm","First, there was one narmen. Now there are two narm",268,268,narmen,narmen,1
"First, there was one khale. Now there are two kh","First, there were two khales. Now there is one kh",3916,1604,khale,khales,0
"First, there were two khales. Now there is one kh","First, there was one khale. Now there are two kh",1604,3916,khale,khales,1
"First, there was one wintom. Now there are two wint","First, there were two wintoms. Now there is one wint",7085,316,wintom,wintoms,0
"First, there were two wintoms. Now there is one wint","First, there was one wintom. Now there are two wint",316,7085,wintom,wintoms,1
"First, there was one pininder. Now there are two pin","First, there were two pininders. Now there is one pin",32551,5863,pininder,pininders,0
"First, there were two pininders. Now there is one pin","First, there was one pininder. Now there are two pin",5863,32551,pininder,pininders,1
"First, there was one etottion. Now there are two etott","First, there were two etottions. Now there is one etott",919,290,etottion,etottions,0
"First, there were two etottions. Now there is one etott","First, there was one etottion. Now there are two etott",290,919,etottion,etottions,1
"First, there was one stavoun. Now there are two stav","First, there were two stavouns. Now there is one stav",60086,1656,stavoun,stavouns,0
"First, there were two stavouns. Now there is one stav","First, there was one stavoun. Now there are two stav",1656,60086,stavoun,stavouns,1
"First, there was one panestment. Now there are two panest","First, there were two panestments. Now there is one panest",1392,479,panestment,panestments,0
"First, there were two panestments. Now there is one panest","First, there was one panestment. Now there are two panest",479,1392,panestment,panestments,1
"First, there was one phornedge. Now there are two phorn","First, there were two phornedges. Now there is one phorn",17327,7334,phornedge,phornedges,0
"First, there were two phornedges. Now there is one phorn","First, there was one phornedge. Now there are two phorn",7334,17327,phornedge,phornedges,1
"First, there was one usanation. Now there are two usan","First, there were two usanations. Now there is one usan",811,367,usanation,usanations,0
"First, there were two usanations. Now there is one usan","First, there was one usanation. Now there are two usan",367,811,usanation,usanations,1
"First, there was one machand. Now there are two mach","First, there were two machands. Now there is one mach",2914,438,machand,machands,0
"First, there were two machands. Now there is one mach","First, there was one machand. Now there are two mach",438,2914,machand,machands,1
"First, there was one joif. Now there are two jo","First, there were two joifs. Now there is one jo",22589,333,joif,joifs,0
"First, there were two joifs. Now there is one jo","First, there was one joif. Now there are two jo",333,22589,joif,joifs,1
"First, there was one chideman. Now there are two chid","First, there were two chidemen. Now there is one chid",16737,16357,chideman,chidemen,0
"First, there were two chidemen. Now there is one chid","First, there was one chideman. Now there are two chid",16357,16737,chideman,chidemen,1
"First, there was one sarmy. Now there are two sarm","First, there were two sarmies. Now there is one sarm",552,88,sarmy,sarmies,0
"First, there were two sarmies. Now there is one sarm","First, there was one sarmy. Now there are two sarm",88,552,sarmy,sarmies,1
"First, there was one precerny. Now there are two precern","First, there were two precernies. Now there is one precern",552,88,precerny,precernies,0
"First, there were two precernies. Now there is one precern","First, there was one precerny. Now there are two precern",88,552,precerny,precernies,1
"First, there was one pipson. Now there are two pip","First, there were two pipsons. Now there is one pip",38448,942,pipson,pipsons,0
"First, there were two pipsons. Now there is one pip","First, there was one pipson. Now there are two pip",942,38448,pipson,pipsons,1
"First, there was one imserent. Now there are two imser","First, there were two imserents. Now there is one imser",812,306,imserent,imserents,0
"First, there were two imserents. Now there is one imser","First, there was one imserent. Now there are two imser",306,812,imserent,imserents,1
"First, there was one jostill. Now there are two jost","First, there were two jostills. Now there is one jost",3385,484,jostill,jostills,0
"First, there were two jostills. Now there is one jost","First, there was one jostill. Now there are two jost",484,3385,jostill,jostills,1
"First, there was one secutation. Now there are two sec","First, there were two secutations. Now there is one sec",83241,23539,secutation,secutations,0
"First, there were two secutations. Now there is one sec","First, there was one secutation. Now there are two sec",23539,83241,secutation,secutations,1
"First, there was one ruric. Now there are two rur","First, there were two rurics. Now there is one rur",1233,292,ruric,rurics,0
"First, there were two rurics. Now there is one rur","First, there was one ruric. Now there are two rur",292,1233,ruric,rurics,1
"First, there was one awheecant. Now there are two awheec","First, there were two awheecants. Now there is one awheec",1821,519,awheecant,awheecants,0
"First, there were two awheecants. Now there is one awheec","First, there was one awheecant. Now there are two awheec",519,1821,awheecant,awheecants,1
"First, there was one odation. Now there are two od","First, there were two odations. Now there is one od",811,367,odation,odations,0
"First, there were two odations. Now there is one od","First, there was one odation. Now there are two od",367,811,odation,odations,1
"First, there was one emprewment. Now there are two emprew","First, there were two emprewments. Now there is one emprew",1392,479,emprewment,emprewments,0
"First, there were two emprewments. Now there is one emprew","First, there was one emprewment. Now there are two emprew",479,1392,emprewment,emprewments,1
"First, there was one schoof. Now there are two scho","First, there were two schooves. Now there is one scho",10296,1073,schoof,schooves,0
"First, there were two schooves. Now there is one scho","First, there was one schoof. Now there are two scho",1073,10296,schoof,schooves,1
"First, there was one fleed. Now there are two fle","First, there were two fleeds. Now there is one fle",6910,291,fleed,fleeds,0
"First, there were two fleeds. Now there is one fle","First, there was one fleed. Now there are two fle",291,6910,fleed,fleeds,1
"First, there was one farp. Now there are two far","First, there were two farps. Now there is one far",1725,79,farp,farps,0
"First, there were two farps. Now there is one far","First, there was one farp. Now there are two far",79,1725,farp,farps,1
"First, there was one denichment. Now there are two denich","First, there were two denichments. Now there is one denich",1392,479,denichment,denichments,0
"First, there were two denichments. Now there is one denich","First, there was one denichment. Now there are two denich",479,1392,denichment,denichments,1
"First, there was one practart. Now there are two pract","First, there were two practarts. Now there is one pract",7183,472,practart,practarts,0
"First, there were two practarts. Now there is one pract","First, there was one practart. Now there are two pract",472,7183,practart,practarts,1
"First, there was one skant. Now there are two sk","First, there were two skants. Now there is one sk",1821,519,skant,skants,0
"First, there were two skants. Now there is one sk","First, there was one skant. Now there are two sk",519,1821,skant,skants,1
"First, there was one clib. Now there are two cl","First, there were two clibs. Now there is one cl",55441,581,clib,clibs,0
"First, there were two clibs. Now there is one cl","First, there was one clib. Now there are two cl",581,55441,clib,clibs,1
"First, there was one hea. Now there are two he","First, there were two heas. Now there is one he",300,64,hea,heas,0
"First, there were two heas. Now there is one he","First, there was one hea. Now there are two he",64,300,hea,heas,1
"First, there was one faple. Now there are two fap","First, there were two faples. Now there is one fap",645,273,faple,faples,0
"First, there were two faples. Now there is one fap","First, there was one faple. Now there are two fap",273,645,faple,faples,1
"First, there was one poroation. Now there are two poro","First, there were two poroations. Now there is one poro",811,367,poroation,poroations,0
"First, there were two poroations. Now there is one poro","First, there was one poroation. Now there are two poro",367,811,poroation,poroations,1
"First, there was one enant. Now there are two en","First, there were two enants. Now there is one en",1821,519,enant,enants,0
"First, there were two enants. Now there is one en","First, there was one enant. Now there are two en",519,1821,enant,enants,1
"First, there was one susety. Now there are two sus","First, there were two suseties. Now there is one sus",26640,2676,susety,suseties,0
"First, there were two suseties. Now there is one sus","First, there was one susety. Now there are two sus",2676,26640,susety,suseties,1
"First, there was one floer. Now there are two flo","First, there were two floers. Now there is one flo",388,261,floer,floers,0
"First, there were two floers. Now there is one flo","First, there was one floer. Now there are two flo",261,388,floer,floers,1
"First, there was one gister. Now there are two g","First, there were two gisters. Now there is one g",9487,1601,gister,gisters,0
"First, there were two gisters. Now there is one g","First, there was one gister. Now there are two g",1601,9487,gister,gisters,1
"First, there was one wope. Now there are two w","First, there were two wopes. Now there is one w",19031,2862,wope,wopes,0
"First, there were two wopes. Now there is one w","First, there was one wope. Now there are two w",2862,19031,wope,wopes,1
"First, there was one jostime. Now there are two jost","First, there were two jostimes. Now there is one jost",1769,547,jostime,jostimes,0
"First, there were two jostimes. Now there is one jost","First, there was one jostime. Now there are two jost",547,1769,jostime,jostimes,1
"First, there was one cunducy. Now there are two cunduc","First, there were two cunducies. Now there is one cunduc",552,88,cunducy,cunducies,0
"First, there were two cunducies. Now there is one cunduc","First, there was one cunducy. Now there are two cunduc",88,552,cunducy,cunducies,1
"First, there was one seepon. Now there are two see","First, there were two seepons. Now there is one see",2805,621,seepon,seepons,0
"First, there were two seepons. Now there is one see","First, there was one seepon. Now there are two see",621,2805,seepon,seepons,1
"First, there was one mungod. Now there are two mung","First, there were two mungods. Now there is one mung",30797,347,mungod,mungods,0
"First, there were two mungods. Now there is one mung","First, there was one mungod. Now there are two mung",347,30797,mungod,mungods,1
"First, there was one aul. Now there are two a","First, there were two auls. Now there is one a",14630,360,aul,auls,0
"First, there were two auls. Now there is one a","First, there was one aul. Now there are two a",360,14630,aul,auls,1
"First, there was one ranchter. Now there are two ranch","First, there were two ranchters. Now there is one ranch",5153,466,ranchter,ranchters,0
"First, there were two ranchters. Now there is one ranch","First, there was one ranchter. Now there are two ranch",466,5153,ranchter,ranchters,1
"First, there was one sodger. Now there are two sod","First, there were two sodgers. Now there is one sod",10863,1414,sodger,sodgers,0
"First, there were two sodgers. Now there is one sod","First, there was one sodger. Now there are two sod",1414,10863,sodger,sodgers,1
"First, there was one conglyl. Now there are two congly","First, there were two conglyls. Now there is one congly",4835,75,conglyl,conglyls,0
"First, there were two conglyls. Now there is one congly","First, there was one conglyl. Now there are two congly",75,4835,conglyl,conglyls,1
"First, there was one lyster. Now there are two l","First, there were two lysters. Now there is one l",100163,22604,lyster,lysters,0
"First, there were two lysters. Now there is one l","First, there was one lyster. Now there are two l",22604,100163,lyster,lysters,1
"First, there was one chilter. Now there are two ch","First, there were two chilters. Now there is one ch",8782,2088,chilter,chilters,0
"First, there were two chilters. Now there is one ch","First, there was one chilter. Now there are two ch",2088,8782,chilter,chilters,1
"First, there was one uffive. Now there are two uff","First, there were two uffives. Now there is one uff",1924,535,uffive,uffives,0
"First, there were two uffives. Now there is one uff","First, there was one uffive. Now there are two uff",535,1924,uffive,uffives,1
"First, there was one trate. Now there are two tr","First, there were two trates. Now there is one tr",988,349,trate,trates,0
"First, there were two trates. Now there is one tr","First, there was one trate. Now there are two tr",349,988,trate,trates,1
"First, there was one bunedat. Now there are two buned","First, there were two bunedats. Now there is one buned",1900,266,bunedat,bunedats,0
"First, there were two bunedats. Now there is one buned","First, there was one bunedat. Now there are two buned",266,1900,bunedat,bunedats,1
"First, there was one aldyment. Now there are two aldy","First, there were two aldyments. Now there is one aldy",1392,479,aldyment,aldyments,0
"First, there were two aldyments. Now there is one aldy","First, there was one aldyment. Now there are two aldy",479,1392,aldyment,aldyments,1
"First, there was one practact. Now there are two pract","First, there were two practacts. Now there is one pract",11613,533,practact,practacts,0
"First, there were two practacts. Now there is one pract","First, there was one practact. Now there are two pract",533,11613,practact,practacts,1
"First, there was one caminat. Now there are two camin","First, there were two caminats. Now there is one camin",1900,266,caminat,caminats,0
"First, there were two caminats. Now there is one camin","First, there was one caminat. Now there are two camin",266,1900,caminat,caminats,1
"First, there was one glomity. Now there are two glom","First, there were two glomities. Now there is one glom",1385,488,glomity,glomities,0
"First, there were two glomities. Now there is one glom","First, there was one glomity. Now there are two glom",488,1385,glomity,glomities,1
"First, there was one surfome. Now there are two surf","First, there were two surfomes. Now there is one surf",20969,638,surfome,surfomes,0
"First, there were two surfomes. Now there is one surf","First, there was one surfome. Now there are two surf",638,20969,surfome,surfomes,1
"First, there was one faft. Now there are two fa","First, there were two fafts. Now there is one fa",45544,728,faft,fafts,0
"First, there were two fafts. Now there is one fa","First, there was one faft. Now there are two fa",728,45544,faft,fafts,1
"First, there was one stonacter. Now there are two ston","First, there were two stonacters. Now there is one ston",5090,2540,stonacter,stonacters,0
"First, there were two stonacters. Now there is one ston","First, there was one stonacter. Now there are two ston",2540,5090,stonacter,stonacters,1
"First, there was one ecreyment. Now there are two ecrey","First, there were two ecreyments. Now there is one ecrey",1392,479,ecreyment,ecreyments,0
"First, there were two ecreyments. Now there is one ecrey","First, there was one ecreyment. Now there are two ecrey",479,1392,ecreyment,ecreyments,1
"First, there was one kiff. Now there are two k","First, there were two kiffs. Now there is one k",19383,3168,kiff,kiffs,0
"First, there were two kiffs. Now there is one k","First, there was one kiff. Now there are two k",3168,19383,kiff,kiffs,1
"First, there was one styp. Now there are two st","First, there were two styps. Now there is one st",76299,1100,styp,styps,0
"First, there were two styps. Now there is one st","First, there was one styp. Now there are two st",1100,76299,styp,styps,1
"First, there was one sacovial. Now there are two sacov","First, there were two sacovials. Now there is one sacov",10522,532,sacovial,sacovials,0
"First, there were two sacovials. Now there is one sacov","First, there was one sacovial. Now there are two sacov",532,10522,sacovial,sacovials,1
"First, there was one owmer. Now there are two ow","First, there were two owmers. Now there is one ow",23621,1195,owmer,owmers,0
"First, there were two owmers. Now there is one ow","First, there was one owmer. Now there are two ow",1195,23621,owmer,owmers,1
"First, there was one advort. Now there are two adv","First, there were two advorts. Now there is one adv",19491,371,advort,advorts,0
"First, there were two advorts. Now there is one adv","First, there was one advort. Now there are two adv",371,19491,advort,advorts,1
"First, there was one fearker. Now there are two fear","First, there were two fearkers. Now there is one fear",27269,7197,fearker,fearkers,0
"First, there were two fearkers. Now there is one fear","First, there was one fearker. Now there are two fear",7197,27269,fearker,fearkers,1
"First, there was one stareen. Now there are two stare","First, there were two stareens. Now there is one stare",729,268,stareen,stareens,0
"First, there were two stareens. Now there is one stare","First, there was one stareen. Now there are two stare",268,729,stareen,stareens,1
"First, there was one sirtion. Now there are two sirt","First, there were two sirtions. Now there is one sirt",919,290,sirtion,sirtions,0
"First, there were two sirtions. Now there is one sirt","First, there was one sirtion. Now there are two sirt",290,919,sirtion,sirtions,1
"First, there was one trantbort. Now there are two trantb","First, there were two trantborts. Now there is one trantb",19491,371,trantbort,trantborts,0
"First, there were two trantborts. Now there is one trantb","First, there was one trantbort. Now there are two trantb",371,19491,trantbort,trantborts,1
"First, there was one amn. Now there are two am","First, there were two amns. Now there is one am",4511,77,amn,amns,0
"First, there were two amns. Now there is one am","First, there was one amn. Now there are two am",77,4511,amn,amns,1
"First, there was one femption. Now there are two fem","First, there were two femptions. Now there is one fem",1324,562,femption,femptions,0
"First, there were two femptions. Now there is one fem","First, there was one femption. Now there are two fem",562,1324,femption,femptions,1
"First, there was one chigter. Now there are two chig","First, there were two chigters. Now there is one chig",5153,466,chigter,chigters,0
"First, there were two chigters. Now there is one chig","First, there was one chigter. Now there are two chig",466,5153,chigter,chigters,1
"First, there was one ingeme. Now there are two ing","First, there were two ingemes. Now there is one ing",16034,3981,ingeme,ingemes,0
"First, there were two ingemes. Now there is one ing","First, there was one ingeme. Now there are two ing",3981,16034,ingeme,ingemes,1
"First, there was one schook. Now there are two scho","First, there were two schooks. Now there is one scho",35322,564,schook,schooks,0
"First, there were two schooks. Now there is one scho","First, there was one schook. Now there are two scho",564,35322,schook,schooks,1
"First, there was one diruttar. Now there are two dirutt","First, there were two diruttars. Now there is one dirutt",1590,277,diruttar,diruttars,0
"First, there were two diruttars. Now there is one dirutt","First, there was one diruttar. Now there are two dirutt",277,1590,diruttar,diruttars,1
"First, there was one effame. Now there are two eff","First, there were two effames. Now there is one eff",986,373,effame,effames,0
"First, there were two effames. Now there is one eff","First, there was one effame. Now there are two eff",373,986,effame,effames,1
"First, there was one lirebision. Now there are two lireb","First, there were two lirebisions. Now there is one lireb",6948,1854,lirebision,lirebisions,0
"First, there were two lirebisions. Now there is one lireb","First, there was one lirebision. Now there are two lireb",1854,6948,lirebision,lirebisions,1
"First, there was one vowit. Now there are two vow","First, there were two vowits. Now there is one vow",1220,275,vowit,vowits,0
"First, there were two vowits. Now there is one vow","First, there was one vowit. Now there are two vow",275,1220,vowit,vowits,1
"First, there was one smant. Now there are two sm","First, there were two smants. Now there is one sm",1821,519,smant,smants,0
"First, there were two smants. Now there is one sm","First, there was one smant. Now there are two sm",519,1821,smant,smants,1
"First, there was one progrempt. Now there are two progrem","First, there were two progrempts. Now there is one progrem",13044,418,progrempt,progrempts,0
"First, there were two progrempts. Now there is one progrem","First, there was one progrempt. Now there are two progrem",418,13044,progrempt,progrempts,1
"First, there was one onian. Now there are two on","First, there were two onians. Now there is one on",5493,1122,onian,onians,0
"First, there were two onians. Now there is one on","First, there was one onian. Now there are two on",1122,5493,onian,onians,1
"First, there was one lutuse. Now there are two lut","First, there were two lutuses. Now there is one lut",4881,817,lutuse,lutuses,0
"First, there were two lutuses. Now there is one lut","First, there was one lutuse. Now there are two lut",817,4881,lutuse,lutuses,1
"First, there was one sunacer. Now there are two sun","First, there were two sunacers. Now there is one sun",73797,9779,sunacer,sunacers,0
"First, there were two sunacers. Now there is one sun","First, there was one sunacer. Now there are two sun",9779,73797,sunacer,sunacers,1
"First, there was one cuncyry. Now there are two cuncy","First, there were two cuncyries. Now there is one cuncy",4108,894,cuncyry,cuncyries,0
"First, there were two cuncyries. Now there is one cuncy","First, there was one cuncyry. Now there are two cuncy",894,4108,cuncyry,cuncyries,1
"First, there was one ato. Now there are two at","First, there were two atoes. Now there is one at",7217,78,ato,atoes,0
"First, there were two atoes. Now there is one at","First, there was one ato. Now there are two at",78,7217,ato,atoes,1
"First, there was one medion. Now there are two med","First, there were two medions. Now there is one med",919,290,medion,medions,0
"First, there were two medions. Now there is one med","First, there was one medion. Now there are two med",290,919,medion,medions,1
"First, there was one thive. Now there are two th","First, there were two thives. Now there is one th",1924,535,thive,thives,0
"First, there were two thives. Now there is one th","First, there was one thive. Now there are two th",535,1924,thive,thives,1
"First, there was one dyntem. Now there are two dynt","First, there were two dyntems. Now there is one dynt",12116,336,dyntem,dyntems,0
"First, there were two dyntems. Now there is one dynt","First, there was one dyntem. Now there are two dynt",336,12116,dyntem,dyntems,1
"First, there was one hode. Now there are two h","First, there were two hodes. Now there is one h",2601,536,hode,hodes,0
