clean,corrupted,correct_idx,incorrect_idx,nonce_singular,nonce_plural,label
"First, there was one floer. Now there are two flo","First, there were two floers. Now there is one flo",618,475,floer,floers,0
"First, there were two floers. Now there is one flo","First, there was one floer. Now there are two flo",475,618,floer,floers,1
"First, there was one gister. Now there are two g","First, there were two gisters. Now there is one g",10615,2046,gister,gisters,0
"First, there were two gisters. Now there is one g","First, there was one gister. Now there are two g",2046,10615,gister,gisters,1
"First, there was one bugbet. Now there are two bug","First, there were two bugbets. Now there is one bug",78555,6477,bugbet,bugbets,0
"First, there were two bugbets. Now there is one bug","First, there was one bugbet. Now there are two bug",6477,78555,bugbet,bugbets,1
"First, there was one konchen. Now there are two kon","First, there were two konchens. Now there is one kon",48335,1748,konchen,konchens,0
"First, there were two konchens. Now there is one kon","First, there was one konchen. Now there are two kon",1748,48335,konchen,konchens,1
"First, there was one jostime. Now there are two jos","First, there were two jostimes. Now there is one jos",2805,1602,jostime,jostimes,0
"First, there were two jostimes. Now there is one jos","First, there was one jostime. Now there are two jos",1602,2805,jostime,jostimes,1
"First, there was one cunducy. Now there are two cundu","First, there were two cunducies. Now there is one cundu",3429,1225,cunducy,cunducies,0
"First, there were two cunducies. Now there is one cundu","First, there was one cunducy. Now there are two cundu",1225,3429,cunducy,cunducies,1
"First, there was one seepon. Now there are two seep","First, there were two seepons. Now there is one seep",630,477,seepon,seepons,0
"First, there were two seepons. Now there is one seep","First, there was one seepon. Now there are two seep",477,630,seepon,seepons,1
"First, there was one mungod. Now there are two mung","First, there were two mungods. Now there is one mung",40480,643,mungod,mungods,0
"First, there were two mungods. Now there is one mung","First, there was one mungod. Now there are two mung",643,40480,mungod,mungods,1
"First, there was one aul. Now there are two a","First, there were two auls. Now there is one a",14600,601,aul,auls,0
"First, there were two auls. Now there is one a","First, there was one aul. Now there are two a",601,14600,aul,auls,1
"First, there was one sodger. Now there are two sod","First, there were two sodgers. Now there is one sod",9289,1197,sodger,sodgers,0
"First, there were two sodgers. Now there is one sod","First, there was one sodger. Now there are two sod",1197,9289,sodger,sodgers,1
"First, there was one conglyl. Now there are two congly","First, there were two conglyls. Now there is one congly",1560,235257,conglyl,conglyls,0
"First, there were two conglyls. Now there is one congly","First, there was one conglyl. Now there are two congly",235257,1560,conglyl,conglyls,1
"First, there was one lyster. Now there are two ly","First, there were two lysters. Now there is one ly",10336,1568,lyster,lysters,0
"First, there were two lysters. Now there is one ly","First, there was one lyster. Now there are two ly",1568,10336,lyster,lysters,1
"First, there was one chilter. Now there are two chil","First, there were two chilters. Now there is one chil",1518,610,chilter,chilters,0
"First, there were two chilters. Now there is one chil","First, there was one chilter. Now there are two chil",610,1518,chilter,chilters,1
"First, there was one uffive. Now there are two uff","First, there were two uffives. Now there is one uff",3999,1266,uffive,uffives,0
"First, there were two uffives. Now there is one uff","First, there was one uffive. Now there are two uff",1266,3999,uffive,uffives,1
"First, there was one staul. Now there are two sta","First, there were two stauls. Now there is one sta",14600,601,staul,stauls,0
"First, there were two stauls. Now there is one sta","First, there was one staul. Now there are two sta",601,14600,staul,stauls,1
"First, there was one bunedat. Now there are two buned","First, there were two bunedats. Now there is one buned",1989,482,bunedat,bunedats,0
"First, there were two bunedats. Now there is one buned","First, there was one bunedat. Now there are two buned",482,1989,bunedat,bunedats,1
"First, there was one aldyment. Now there are two aldy","First, there were two aldyments. Now there is one aldy",1132,677,aldyment,aldyments,0
"First, there were two aldyments. Now there is one aldy","First, there was one aldyment. Now there are two aldy",677,1132,aldyment,aldyments,1
"First, there was one caminat. Now there are two camin","First, there were two caminats. Now there is one camin",1989,482,caminat,caminats,0
"First, there were two caminats. Now there is one camin","First, there was one caminat. Now there are two camin",482,1989,caminat,caminats,1
"First, there was one glomity. Now there are two glom","First, there were two glomities. Now there is one glom",2796,684,glomity,glomities,0
"First, there were two glomities. Now there is one glom","First, there was one glomity. Now there are two glom",684,2796,glomity,glomities,1
"First, there was one surfome. Now there are two surf","First, there were two surfomes. Now there is one surf",12169,764,surfome,surfomes,0
"First, there were two surfomes. Now there is one surf","First, there was one surfome. Now there are two surf",764,12169,surfome,surfomes,1
"First, there was one faft. Now there are two fa","First, there were two fafts. Now there is one fa",8055,935,faft,fafts,0
"First, there were two fafts. Now there is one fa","First, there was one faft. Now there are two fa",935,8055,faft,fafts,1
"First, there was one stonacter. Now there are two ston","First, there were two stonacters. Now there is one ston",6826,2205,stonacter,stonacters,0
"First, there were two stonacters. Now there is one ston","First, there was one stonacter. Now there are two ston",2205,6826,stonacter,stonacters,1
"First, there was one ecreyment. Now there are two ecrey","First, there were two ecreyments. Now there is one ecrey",1132,677,ecreyment,ecreyments,0
"First, there were two ecreyments. Now there is one ecrey","First, there was one ecreyment. Now there are two ecrey",677,1132,ecreyment,ecreyments,1
"First, there was one kiff. Now there are two k","First, there were two kiffs. Now there is one k",71271,6466,kiff,kiffs,0
"First, there were two kiffs. Now there is one k","First, there was one kiff. Now there are two k",6466,71271,kiff,kiffs,1
"First, there was one owmer. Now there are two ow","First, there were two owmers. Now there is one ow",11863,977,owmer,owmers,0
"First, there were two owmers. Now there is one ow","First, there was one owmer. Now there are two ow",977,11863,owmer,owmers,1
"First, there was one advort. Now there are two adv","First, there were two advorts. Now there is one adv",3211,641,advort,advorts,0
"First, there were two advorts. Now there is one adv","First, there was one advort. Now there are two adv",641,3211,advort,advorts,1
"First, there was one fearker. Now there are two fear","First, there were two fearkers. Now there is one fear",13803,2303,fearker,fearkers,0
"First, there were two fearkers. Now there is one fear","First, there was one fearker. Now there are two fear",2303,13803,fearker,fearkers,1
"First, there was one stareen. Now there are two stare","First, there were two stareens. Now there is one stare",952,479,stareen,stareens,0
"First, there were two stareens. Now there is one stare","First, there was one stareen. Now there are two stare",479,952,stareen,stareens,1
"First, there was one spoud. Now there are two sp","First, there were two spouds. Now there is one sp",16196,3538,spoud,spouds,0
"First, there were two spouds. Now there is one sp","First, there was one spoud. Now there are two sp",3538,16196,spoud,spouds,1
"First, there was one oxfare. Now there are two ox","First, there were two oxfares. Now there is one ox",174065,23459,oxfare,oxfares,0
"First, there were two oxfares. Now there is one ox","First, there was one oxfare. Now there are two ox",23459,174065,oxfare,oxfares,1
"First, there was one sirtion. Now there are two sir","First, there were two sirtions. Now there is one sir",1078,588,sirtion,sirtions,0
"First, there were two sirtions. Now there is one sir","First, there was one sirtion. Now there are two sir",588,1078,sirtion,sirtions,1
"First, there was one amn. Now there are two am","First, there were two amns. Now there is one am",558,235254,amn,amns,0
"First, there were two amns. Now there is one am","First, there was one amn. Now there are two am",235254,558,amn,amns,1
"First, there was one femption. Now there are two fem","First, there were two femptions. Now there is one fem",2892,938,femption,femptions,0
"First, there were two femptions. Now there is one fem","First, there was one femption. Now there are two fem",938,2892,femption,femptions,1
"First, there was one chigter. Now there are two chig","First, there were two chigters. Now there is one chig",1518,610,chigter,chigters,0
"First, there were two chigters. Now there is one chig","First, there was one chigter. Now there are two chig",610,1518,chigter,chigters,1
"First, there was one schook. Now there are two sch","First, there were two schooks. Now there is one sch",2305,933,schook,schooks,0
"First, there were two schooks. Now there is one sch","First, there was one schook. Now there are two sch",933,2305,schook,schooks,1
"First, there was one micigion. Now there are two micig","First, there were two micigions. Now there is one micig",3014,587,micigion,micigions,0
"First, there were two micigions. Now there is one micig","First, there was one micigion. Now there are two micig",587,3014,micigion,micigions,1
"First, there was one serlon. Now there are two ser","First, there were two serlons. Now there is one ser",127080,11337,serlon,serlons,0
"First, there were two serlons. Now there is one ser","First, there was one serlon. Now there are two ser",11337,127080,serlon,serlons,1
"First, there was one effame. Now there are two eff","First, there were two effames. Now there is one eff",1827,734,effame,effames,0
"First, there were two effames. Now there is one eff","First, there was one effame. Now there are two eff",734,1827,effame,effames,1
"First, there was one mipigion. Now there are two mipig","First, there were two mipigions. Now there is one mipig",3014,587,mipigion,mipigions,0
"First, there were two mipigions. Now there is one mipig","First, there was one mipigion. Now there are two mipig",587,3014,mipigion,mipigions,1
"First, there was one fagle. Now there are two f","First, there were two fagles. Now there is one f",32694,17773,fagle,fagles,0
"First, there were two fagles. Now there is one f","First, there was one fagle. Now there are two f",17773,32694,fagle,fagles,1
"First, there was one lirebision. Now there are two lireb","First, there were two lirebisions. Now there is one lireb",22663,1585,lirebision,lirebisions,0
"First, there were two lirebisions. Now there is one lireb","First, there was one lirebision. Now there are two lireb",1585,22663,lirebision,lirebisions,1
"First, there was one vowit. Now there are two vow","First, there were two vowits. Now there is one vow",1218,500,vowit,vowits,0
"First, there were two vowits. Now there is one vow","First, there was one vowit. Now there are two vow",500,1218,vowit,vowits,1
"First, there was one onian. Now there are two on","First, there were two onians. Now there is one on",10875,1282,onian,onians,0
"First, there were two onians. Now there is one on","First, there was one onian. Now there are two on",1282,10875,onian,onians,1
"First, there was one lutuse. Now there are two lut","First, there were two lutuses. Now there is one lut",4453,1589,lutuse,lutuses,0
"First, there were two lutuses. Now there is one lut","First, there was one lutuse. Now there are two lut",1589,4453,lutuse,lutuses,1
"First, there was one cuncyry. Now there are two cuncy","First, there were two cuncyries. Now there is one cuncy",2235,831,cuncyry,cuncyries,0
"First, there were two cuncyries. Now there is one cuncy","First, there was one cuncyry. Now there are two cuncy",831,2235,cuncyry,cuncyries,1
"First, there was one esilogy. Now there are two esilog","First, there were two esilogies. Now there is one esilog",924,235267,esilogy,esilogies,0
"First, there were two esilogies. Now there is one esilog","First, there was one esilogy. Now there are two esilog",235267,924,esilogy,esilogies,1
"First, there was one medion. Now there are two medi","First, there were two medions. Now there is one medi",630,477,medion,medions,0
"First, there were two medions. Now there is one medi","First, there was one medion. Now there are two medi",477,630,medion,medions,1
"First, there was one thive. Now there are two thi","First, there were two thives. Now there is one thi",1143,524,thive,thives,0
"First, there were two thives. Now there is one thi","First, there was one thive. Now there are two thi",524,1143,thive,thives,1
"First, there was one sloor. Now there are two slo","First, there were two sloors. Now there is one slo",976,483,sloor,sloors,0
"First, there were two sloors. Now there is one slo","First, there was one sloor. Now there are two slo",483,976,sloor,sloors,1
"First, there was one dyntem. Now there are two dyn","First, there were two dyntems. Now there is one dyn",78377,686,dyntem,dyntems,0
"First, there were two dyntems. Now there is one dyn","First, there was one dyntem. Now there are two dyn",686,78377,dyntem,dyntems,1
"First, there was one hode. Now there are two h","First, there were two hodes. Now there is one h",4375,1340,hode,hodes,0
"First, there were two hodes. Now there is one h","First, there was one hode. Now there are two h",1340,4375,hode,hodes,1
"First, there was one plun. Now there are two pl","First, there were two pluns. Now there is one pl",6820,549,plun,pluns,0
"First, there were two pluns. Now there is one pl","First, there was one plun. Now there are two pl",549,6820,plun,pluns,1
"First, there was one cumy. Now there are two cum","First, there were two cumies. Now there is one cum",924,235267,cumy,cumies,0
"First, there were two cumies. Now there is one cum","First, there was one cumy. Now there are two cum",235267,924,cumy,cumies,1
"First, there was one paft. Now there are two pa","First, there were two pafts. Now there is one pa",8055,935,paft,pafts,0
"First, there were two pafts. Now there is one pa","First, there was one paft. Now there are two pa",935,8055,paft,pafts,1
"First, there was one ramution. Now there are two ramu","First, there were two ramutions. Now there is one ramu",1078,588,ramution,ramutions,0
"First, there were two ramutions. Now there is one ramu","First, there was one ramution. Now there are two ramu",588,1078,ramution,ramutions,1
"First, there was one decand. Now there are two dec","First, there were two decands. Now there is one dec",4339,639,decand,decands,0
"First, there were two decands. Now there is one dec","First, there was one decand. Now there are two dec",639,4339,decand,decands,1
"First, there was one coandly. Now there are two coand","First, there were two coandlies. Now there is one coand",3439,605,coandly,coandlies,0
"First, there were two coandlies. Now there is one coand","First, there was one coandly. Now there are two coand",605,3439,coandly,coandlies,1
"First, there was one coangly. Now there are two coang","First, there were two coanglies. Now there is one coang",3439,605,coangly,coanglies,0
"First, there were two coanglies. Now there is one coang","First, there was one coangly. Now there are two coang",605,3439,coangly,coanglies,1
"First, there was one plart. Now there are two pl","First, there were two plarts. Now there is one pl",24105,760,plart,plarts,0
"First, there were two plarts. Now there is one pl","First, there was one plart. Now there are two pl",760,24105,plart,plarts,1
"First, there was one intunfly. Now there are two intun","First, there were two intunflies. Now there is one intun",37437,12000,intunfly,intunflies,0
"First, there were two intunflies. Now there is one intun","First, there was one intunfly. Now there are two intun",12000,37437,intunfly,intunflies,1
"First, there was one plaft. Now there are two pla","First, there were two plafts. Now there is one pla",8055,935,plaft,plafts,0
"First, there were two plafts. Now there is one pla","First, there was one plaft. Now there are two pla",935,8055,plaft,plafts,1
"First, there was one prolixtion. Now there are two prolix","First, there were two prolixtions. Now there is one prolix",1078,588,prolixtion,prolixtions,0
"First, there were two prolixtions. Now there is one prolix","First, there was one prolixtion. Now there are two prolix",588,1078,prolixtion,prolixtions,1
"First, there was one epe. Now there are two e","First, there were two epes. Now there is one e",3462,554,epe,epes,0
"First, there were two epes. Now there is one e","First, there was one epe. Now there are two e",554,3462,epe,epes,1
"First, there was one feek. Now there are two fe","First, there were two feeks. Now there is one fe",5046,1286,feek,feeks,0
"First, there were two feeks. Now there is one fe","First, there was one feek. Now there are two fe",1286,5046,feek,feeks,1
"First, there was one cowper. Now there are two cow","First, there were two cowpers. Now there is one cow",5747,704,cowper,cowpers,0
"First, there were two cowpers. Now there is one cow","First, there was one cowper. Now there are two cow",704,5747,cowper,cowpers,1
"First, there was one basawed. Now there are two basaw","First, there were two basaweds. Now there is one basaw",4325,509,basawed,basaweds,0
"First, there were two basaweds. Now there is one basaw","First, there was one basawed. Now there are two basaw",509,4325,basawed,basaweds,1
"First, there was one whode. Now there are two who","First, there were two whodes. Now there is one who",1609,495,whode,whodes,0
"First, there were two whodes. Now there is one who","First, there was one whode. Now there are two who",495,1609,whode,whodes,1
"First, there was one chingman. Now there are two ching","First, there were two chingmen. Now there is one ching",631,1066,chingman,chingmen,0
"First, there were two chingmen. Now there is one ching","First, there was one chingman. Now there are two ching",1066,631,chingman,chingmen,1
"First, there was one sader. Now there are two sad","First, there were two saders. Now there is one sad",618,475,sader,saders,0
"First, there were two saders. Now there is one sad","First, there was one sader. Now there are two sad",475,618,sader,saders,1
"First, there was one suthty. Now there are two suth","First, there were two suthties. Now there is one suth",1112,756,suthty,suthties,0
"First, there were two suthties. Now there is one suth","First, there was one suthty. Now there are two suth",756,1112,suthty,suthties,1
"First, there was one coamle. Now there are two coam","First, there were two coamles. Now there is one coam",982,494,coamle,coamles,0
"First, there were two coamles. Now there is one coam","First, there was one coamle. Now there are two coam",494,982,coamle,coamles,1
"First, there was one pretercy. Now there are two preter","First, there were two pretercies. Now there is one preter",3429,1225,pretercy,pretercies,0
"First, there were two pretercies. Now there is one preter","First, there was one pretercy. Now there are two preter",1225,3429,pretercy,pretercies,1
"First, there was one wrant. Now there are two w","First, there were two wrants. Now there is one w",15846,5977,wrant,wrants,0
"First, there were two wrants. Now there is one w","First, there was one wrant. Now there are two w",5977,15846,wrant,wrants,1
"First, there was one appiet. Now there are two app","First, there were two appiets. Now there is one app",199740,6565,appiet,appiets,0
"First, there were two appiets. Now there is one app","First, there was one appiet. Now there are two app",6565,199740,appiet,appiets,1
"First, there was one predull. Now there are two predu","First, there were two predulls. Now there is one predu",7067,529,predull,predulls,0
"First, there were two predulls. Now there is one predu","First, there was one predull. Now there are two predu",529,7067,predull,predulls,1
"First, there was one liscofy. Now there are two lisco","First, there were two liscofies. Now there is one lisco",70052,4739,liscofy,liscofies,0
"First, there were two liscofies. Now there is one lisco","First, there was one liscofy. Now there are two lisco",4739,70052,liscofy,liscofies,1
"First, there was one cottoction. Now there are two cotto","First, there were two cottoctions. Now there is one cotto",1831,676,cottoction,cottoctions,0
"First, there were two cottoctions. Now there is one cotto","First, there was one cottoction. Now there are two cotto",676,1831,cottoction,cottoctions,1
"First, there was one coseer. Now there are two cose","First, there were two coseers. Now there is one cose",618,475,coseer,coseers,0
"First, there were two coseers. Now there is one cose","First, there was one coseer. Now there are two cose",475,618,coseer,coseers,1
"First, there was one sacolial. Now there are two sacoli","First, there were two sacolials. Now there is one sacoli",1151,492,sacolial,sacolials,0
"First, there were two sacolials. Now there is one sacoli","First, there was one sacolial. Now there are two sacoli",492,1151,sacolial,sacolials,1
"First, there was one latle. Now there are two lat","First, there were two latles. Now there is one lat",982,494,latle,latles,0
"First, there were two latles. Now there is one lat","First, there was one latle. Now there are two lat",494,982,latle,latles,1
"First, there was one parister. Now there are two par","First, there were two paristers. Now there is one par",10615,2046,parister,paristers,0
"First, there were two paristers. Now there is one par","First, there was one parister. Now there are two par",2046,10615,parister,paristers,1
"First, there was one snan. Now there are two sn","First, there were two snans. Now there is one sn",779,481,snan,snans,0
"First, there were two snans. Now there is one sn","First, there was one snan. Now there are two sn",481,779,snan,snans,1
"First, there was one resdition. Now there are two res","First, there were two resditions. Now there is one res",3252,1543,resdition,resditions,0
"First, there were two resditions. Now there is one res","First, there was one resdition. Now there are two res",1543,3252,resdition,resditions,1
"First, there was one predurn. Now there are two pred","First, there were two predurns. Now there is one pred",3189,690,predurn,predurns,0
"First, there were two predurns. Now there is one pred","First, there was one predurn. Now there are two pred",690,3189,predurn,predurns,1
"First, there was one cortussion. Now there are two cortus","First, there were two cortussions. Now there is one cortus",1974,817,cortussion,cortussions,0
"First, there were two cortussions. Now there is one cortus","First, there was one cortussion. Now there are two cortus",817,1974,cortussion,cortussions,1
"First, there was one pagerence. Now there are two pager","First, there were two pagerences. Now there is one pager",2061,876,pagerence,pagerences,0
"First, there were two pagerences. Now there is one pager","First, there was one pagerence. Now there are two pager",876,2061,pagerence,pagerences,1
"First, there was one onein. Now there are two one","First, there were two oneins. Now there is one one",1137,473,onein,oneins,0
"First, there were two oneins. Now there is one one","First, there was one onein. Now there are two one",473,1137,onein,oneins,1
"First, there was one prinniña. Now there are two prinniñ","First, there were two prinniñas. Now there is one prinniñ",508,235250,prinniña,prinniñas,0
"First, there were two prinniñas. Now there is one prinniñ","First, there was one prinniña. Now there are two prinniñ",235250,508,prinniña,prinniñas,1
"First, there was one behocrour. Now there are two behocr","First, there were two behocrours. Now there is one behocr",1921,642,behocrour,behocrours,0
"First, there were two behocrours. Now there is one behocr","First, there was one behocrour. Now there are two behocr",642,1921,behocrour,behocrours,1
"First, there was one loilure. Now there are two loil","First, there were two loilures. Now there is one loil",1415,711,loilure,loilures,0
"First, there were two loilures. Now there is one loil","First, there was one loilure. Now there are two loil",711,1415,loilure,loilures,1
"First, there was one almyment. Now there are two almy","First, there were two almyments. Now there is one almy",1132,677,almyment,almyments,0
"First, there were two almyments. Now there is one almy","First, there was one almyment. Now there are two almy",677,1132,almyment,almyments,1
"First, there was one diluctar. Now there are two diluct","First, there were two diluctars. Now there is one diluct",1398,486,diluctar,diluctars,0
"First, there were two diluctars. Now there is one diluct","First, there was one diluctar. Now there are two diluct",486,1398,diluctar,diluctars,1
"First, there was one warter. Now there are two war","First, there were two warters. Now there is one war",1518,610,warter,warters,0
"First, there were two warters. Now there is one war","First, there was one warter. Now there are two war",610,1518,warter,warters,1
"First, there was one peney. Now there are two pen","First, there were two penies. Now there is one pen",924,1221,peney,penies,0
"First, there were two penies. Now there is one pen","First, there was one peney. Now there are two pen",1221,924,peney,penies,1
"First, there was one apeant. Now there are two ape","First, there were two apeants. Now there is one ape",1834,741,apeant,apeants,0
"First, there were two apeants. Now there is one ape","First, there was one apeant. Now there are two ape",741,1834,apeant,apeants,1
"First, there was one vaversment. Now there are two vavers","First, there were two vaversments. Now there is one vavers",1132,677,vaversment,vaversments,0
"First, there were two vaversments. Now there is one vavers","First, there was one vaversment. Now there are two vavers",677,1132,vaversment,vaversments,1
"First, there was one bralter. Now there are two bral","First, there were two bralters. Now there is one bral",1518,610,bralter,bralters,0
"First, there were two bralters. Now there is one bral","First, there was one bralter. Now there are two bral",610,1518,bralter,bralters,1
"First, there was one surkty. Now there are two surk","First, there were two surkties. Now there is one surk",1112,756,surkty,surkties,0
"First, there were two surkties. Now there is one surk","First, there was one surkty. Now there are two surk",756,1112,surkty,surkties,1
"First, there was one shob. Now there are two sho","First, there were two shobs. Now there is one sho",2473,235268,shob,shobs,0
"First, there were two shobs. Now there is one sho","First, there was one shob. Now there are two sho",235268,2473,shob,shobs,1
"First, there was one stocigion. Now there are two stocig","First, there were two stocigions. Now there is one stocig",3014,587,stocigion,stocigions,0
"First, there were two stocigions. Now there is one stocig","First, there was one stocigion. Now there are two stocig",587,3014,stocigion,stocigions,1
"First, there was one dicuctar. Now there are two dicuct","First, there were two dicuctars. Now there is one dicuct",1398,486,dicuctar,dicuctars,0
"First, there were two dicuctars. Now there is one dicuct","First, there was one dicuctar. Now there are two dicuct",486,1398,dicuctar,dicuctars,1
"First, there was one respake. Now there are two respa","First, there were two respakes. Now there is one respa",2207,655,respake,respakes,0
"First, there were two respakes. Now there is one respa","First, there was one respake. Now there are two respa",655,2207,respake,respakes,1
"First, there was one munkod. Now there are two munk","First, there were two munkods. Now there is one munk",40480,643,munkod,munkods,0
"First, there were two munkods. Now there is one munk","First, there was one munkod. Now there are two munk",643,40480,munkod,munkods,1
"First, there was one ardewity. Now there are two ardew","First, there were two ardewities. Now there is one ardew",2796,684,ardewity,ardewities,0
"First, there were two ardewities. Now there is one ardew","First, there was one ardewity. Now there are two ardew",684,2796,ardewity,ardewities,1
"First, there was one jisil. Now there are two jis","First, there were two jisils. Now there is one jis",1649,540,jisil,jisils,0
"First, there were two jisils. Now there is one jis","First, there was one jisil. Now there are two jis",540,1649,jisil,jisils,1
"First, there was one purpick. Now there are two pur","First, there were two purpicks. Now there is one pur",141682,18075,purpick,purpicks,0
"First, there were two purpicks. Now there is one pur","First, there was one purpick. Now there are two pur",18075,141682,purpick,purpicks,1
"First, there was one folidow. Now there are two folid","First, there were two folidows. Now there is one folid",7940,609,folidow,folidows,0
"First, there were two folidows. Now there is one folid","First, there was one folidow. Now there are two folid",609,7940,folidow,folidows,1
"First, there was one pedlic. Now there are two ped","First, there were two pedlics. Now there is one ped",52320,720,pedlic,pedlics,0
"First, there were two pedlics. Now there is one ped","First, there was one pedlic. Now there are two ped",720,52320,pedlic,pedlics,1
"First, there was one advome. Now there are two adv","First, there were two advomes. Now there is one adv",12169,764,advome,advomes,0
"First, there were two advomes. Now there is one adv","First, there was one advome. Now there are two adv",764,12169,advome,advomes,1
"First, there was one panedgment. Now there are two paned","First, there were two panedgments. Now there is one paned",16891,5590,panedgment,panedgments,0
"First, there were two panedgments. Now there is one paned","First, there was one panedgment. Now there are two paned",5590,16891,panedgment,panedgments,1
"First, there was one prinnicra. Now there are two prinnic","First, there were two prinnicras. Now there is one prinnic",1960,506,prinnicra,prinnicras,0
"First, there were two prinnicras. Now there is one prinnic","First, there was one prinnicra. Now there are two prinnic",506,1960,prinnicra,prinnicras,1
"First, there was one stovess. Now there are two stov","First, there were two stovesses. Now there is one stov",35459,669,stovess,stovesses,0
"First, there were two stovesses. Now there is one stov","First, there was one stovess. Now there are two stov",669,35459,stovess,stovesses,1
"First, there was one acceen. Now there are two acce","First, there were two acceens. Now there is one acce",952,479,acceen,acceens,0
"First, there were two acceens. Now there is one acce","First, there was one acceen. Now there are two acce",479,952,acceen,acceens,1
"First, there was one sonewase. Now there are two sonew","First, there were two sonewases. Now there is one sonew",3094,795,sonewase,sonewases,0
"First, there were two sonewases. Now there is one sonew","First, there was one sonewase. Now there are two sonew",795,3094,sonewase,sonewases,1
"First, there was one commestie. Now there are two commes","First, there were two commesties. Now there is one commes",1112,6290,commestie,commesties,0
"First, there were two commesties. Now there is one commes","First, there was one commestie. Now there are two commes",6290,1112,commestie,commesties,1
"First, there was one spaff. Now there are two spa","First, there were two spaffs. Now there is one spa",18767,761,spaff,spaffs,0
"First, there were two spaffs. Now there is one spa","First, there was one spaff. Now there are two spa",761,18767,spaff,spaffs,1
"First, there was one costaction. Now there are two cost","First, there were two costactions. Now there is one cost",6451,2314,costaction,costactions,0
"First, there were two costactions. Now there is one cost","First, there was one costaction. Now there are two cost",2314,6451,costaction,costactions,1
"First, there was one memanity. Now there are two meman","First, there were two memanities. Now there is one meman",2796,684,memanity,memanities,0
"First, there were two memanities. Now there is one meman","First, there was one memanity. Now there are two meman",684,2796,memanity,memanities,1
"First, there was one anvy. Now there are two an","First, there were two anvies. Now there is one an",8435,6065,anvy,anvies,0
"First, there were two anvies. Now there is one an","First, there was one anvy. Now there are two an",6065,8435,anvy,anvies,1
"First, there was one bengness. Now there are two beng","First, there were two bengnesses. Now there is one beng",37166,1746,bengness,bengnesses,0
"First, there were two bengnesses. Now there is one beng","First, there was one bengness. Now there are two beng",1746,37166,bengness,bengnesses,1
"First, there was one accoun. Now there are two acc","First, there were two accouns. Now there is one acc",62012,1992,accoun,accouns,0
"First, there were two accouns. Now there is one acc","First, there was one accoun. Now there are two acc",1992,62012,accoun,accouns,1
"First, there was one dyvy. Now there are two dy","First, there were two dyvies. Now there is one dy",8435,6065,dyvy,dyvies,0
"First, there were two dyvies. Now there is one dy","First, there was one dyvy. Now there are two dy",6065,8435,dyvy,dyvies,1
"First, there was one detrie. Now there are two det","First, there were two detries. Now there is one det",2235,2809,detrie,detries,0
"First, there were two detries. Now there is one det","First, there was one detrie. Now there are two det",2809,2235,detrie,detries,1
"First, there was one paneyer. Now there are two paney","First, there were two paneyers. Now there is one paney",618,475,paneyer,paneyers,0
"First, there were two paneyers. Now there is one paney","First, there was one paneyer. Now there are two paney",475,618,paneyer,paneyers,1
"First, there was one awoin. Now there are two awo","First, there were two awoins. Now there is one awo",1137,473,awoin,awoins,0
"First, there were two awoins. Now there is one awo","First, there was one awoin. Now there are two awo",473,1137,awoin,awoins,1
"First, there was one stucant. Now there are two stuc","First, there were two stucants. Now there is one stuc",1834,741,stucant,stucants,0
"First, there were two stucants. Now there is one stuc","First, there was one stucant. Now there are two stuc",741,1834,stucant,stucants,1
"First, there was one raner. Now there are two ran","First, there were two raners. Now there is one ran",618,475,raner,raners,0
"First, there were two raners. Now there is one ran","First, there was one raner. Now there are two ran",475,618,raner,raners,1
"First, there was one dealon. Now there are two deal","First, there were two dealons. Now there is one deal",630,477,dealon,dealons,0
"First, there were two dealons. Now there is one deal","First, there was one dealon. Now there are two deal",477,630,dealon,dealons,1
"First, there was one esilory. Now there are two esil","First, there were two esilories. Now there is one esil",2771,929,esilory,esilories,0
"First, there were two esilories. Now there is one esil","First, there was one esilory. Now there are two esil",929,2771,esilory,esilories,1
"First, there was one zosioty. Now there are two zosio","First, there were two zosioties. Now there is one zosio",1112,756,zosioty,zosioties,0
"First, there were two zosioties. Now there is one zosio","First, there was one zosioty. Now there are two zosio",756,1112,zosioty,zosioties,1
"First, there was one udage. Now there are two ud","First, there were two udages. Now there is one ud",2208,732,udage,udages,0
"First, there were two udages. Now there is one ud","First, there was one udage. Now there are two ud",732,2208,udage,udages,1
"First, there was one predlem. Now there are two pred","First, there were two predlems. Now there is one pred",91896,5878,predlem,predlems,0
"First, there were two predlems. Now there is one pred","First, there was one predlem. Now there are two pred",5878,91896,predlem,predlems,1
"First, there was one tamour. Now there are two tam","First, there were two tamours. Now there is one tam",1921,642,tamour,tamours,0
"First, there were two tamours. Now there is one tam","First, there was one tamour. Now there are two tam",642,1921,tamour,tamours,1
"First, there was one owper. Now there are two ow","First, there were two owpers. Now there is one ow",5747,704,owper,owpers,0
"First, there were two owpers. Now there is one ow","First, there was one owper. Now there are two ow",704,5747,owper,owpers,1
"First, there was one knant. Now there are two kn","First, there were two knants. Now there is one kn",1834,741,knant,knants,0
"First, there were two knants. Now there is one kn","First, there was one knant. Now there are two kn",741,1834,knant,knants,1
"First, there was one menion. Now there are two men","First, there were two menions. Now there is one men",3014,587,menion,menions,0
"First, there were two menions. Now there is one men","First, there was one menion. Now there are two men",587,3014,menion,menions,1
"First, there was one inlinkment. Now there are two inlink","First, there were two inlinkments. Now there is one inlink",1132,677,inlinkment,inlinkments,0
