,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
972,"Then, Christopher and Erin had a long argument, and afterwards Christopher said to","Then, Christopher and Erin had a long argument, and afterwards Jesse said to","Then, Christopher and Erin had a long argument, and afterwards Erin said to",55814,24986
883,"Then, Sara and Jason had a lot of fun at the station. Sara gave a drink to","Then, Sara and Jason had a lot of fun at the station. Nathan gave a drink to","Then, Sara and Jason had a lot of fun at the station. Jason gave a drink to",18477,42920
675,"Then, Thomas and Kenneth went to the store. Kenneth gave a snack to","Then, Thomas and Kenneth went to the store. Ryan gave a snack to","Then, Thomas and Kenneth went to the store. Thomas gave a snack to",11108,48398
853,"After Daniel and Tiffany went to the restaurant, Tiffany gave a drink to","After Daniel and Tiffany went to the restaurant, Timothy gave a drink to","After Daniel and Tiffany went to the restaurant, Daniel gave a drink to",15118,67473
412,"Then, Steven and Kevin went to the store. Steven gave a ring to","Then, Steven and Kevin went to the store. Ashley gave a ring to","Then, Steven and Kevin went to the store. Kevin gave a ring to",16364,23644
19,"Then, Angela and Jessica had a long argument, and afterwards Angela said to","Then, Angela and Jessica had a long argument, and afterwards Allison said to","Then, Angela and Jessica had a long argument, and afterwards Jessica said to",32367,37143
442,"Then, Sean and David had a long argument, and afterwards David said to","Then, Sean and David had a long argument, and afterwards Shannon said to","Then, Sean and David had a long argument, and afterwards Sean said to",24995,6798
729,"Then, Katie and Sara went to the school. Katie gave a kiss to","Then, Katie and Sara went to the school. Stephen gave a kiss to","Then, Katie and Sara went to the school. Sara gave a kiss to",42920,44463
978,"Then, Alicia and Rebecca went to the house. Alicia gave a bone to","Then, Alicia and Rebecca went to the house. Lauren gave a bone to","Then, Alicia and Rebecca went to the house. Rebecca gave a bone to",44457,78902
929,"Then, Kyle and Richard went to the office. Kyle gave a snack to","Then, Kyle and Richard went to the office. Kelly gave a snack to","Then, Kyle and Richard went to the office. Richard gave a snack to",11867,30259
956,"Then, Kristen and Jonathan had a long argument, and afterwards Jonathan said to","Then, Kristen and Jonathan had a long argument, and afterwards Charles said to","Then, Kristen and Jonathan had a long argument, and afterwards Kristen said to",76114,23269
282,"After Jesse and Erica went to the hospital, Jesse gave a ring to","After Jesse and Erica went to the hospital, Brian gave a ring to","After Jesse and Erica went to the hospital, Erica gave a ring to",91835,39171
864,"Then, Allison and Richard were thinking about going to the store. Richard wanted to give a bone to","Then, Allison and Richard were thinking about going to the store. Lindsay wanted to give a bone to","Then, Allison and Richard were thinking about going to the store. Allison wanted to give a bone to",62408,11867
787,"Then, Bradley and Nathan were working at the garden. Bradley decided to give a computer to","Then, Bradley and Nathan were working at the garden. Michelle decided to give a computer to","Then, Bradley and Nathan were working at the garden. Nathan decided to give a computer to",36737,36448
222,"Then, Kelly and Sara went to the office. Sara gave a necklace to","Then, Kelly and Sara went to the office. Mary gave a necklace to","Then, Kelly and Sara went to the office. Kelly gave a necklace to",18661,42920
78,"Then, Scott and Charles were working at the station. Charles decided to give a necklace to","Then, Scott and Charles were working at the station. Crystal decided to give a necklace to","Then, Scott and Charles were working at the station. Scott decided to give a necklace to",9815,14927
177,"After Courtney and Angela went to the restaurant, Angela gave a drink to","After Courtney and Angela went to the restaurant, Charles gave a drink to","After Courtney and Angela went to the restaurant, Courtney gave a drink to",70682,37143
737,"When Vanessa and Joshua got a snack at the station, Vanessa decided to give it to","When Vanessa and Joshua got a snack at the station, Sara decided to give it to","When Vanessa and Joshua got a snack at the station, Joshua decided to give it to",39492,70519
619,"Then, Alexander and Daniel went to the garden. Daniel gave a ring to","Then, Alexander and Daniel went to the garden. Paul gave a ring to","Then, Alexander and Daniel went to the garden. Alexander gave a ring to",20042,15118
422,"When Paul and Timothy got a necklace at the hospital, Timothy decided to give it to","When Paul and Timothy got a necklace at the hospital, Kenneth decided to give it to","When Paul and Timothy got a necklace at the hospital, Paul decided to give it to",6898,44468
293,"After Stephanie and Lisa went to the restaurant, Lisa gave a kiss to","After Stephanie and Lisa went to the restaurant, Sara gave a kiss to","After Stephanie and Lisa went to the restaurant, Stephanie gave a kiss to",48143,28556
976,"Then, Laura and Jeffrey were working at the hospital. Laura decided to give a computer to","Then, Laura and Jeffrey were working at the hospital. Crystal decided to give a computer to","Then, Laura and Jeffrey were working at the hospital. Jeffrey decided to give a computer to",41007,29828
331,"Then, Samuel and Daniel were thinking about going to the restaurant. Daniel wanted to give a bone to","Then, Samuel and Daniel were thinking about going to the restaurant. Kenneth wanted to give a bone to","Then, Samuel and Daniel were thinking about going to the restaurant. Samuel wanted to give a bone to",31907,15118
475,"After Jennifer and Samantha went to the school, Jennifer gave a snack to","After Jennifer and Samantha went to the school, Stephen gave a snack to","After Jennifer and Samantha went to the school, Samantha gave a snack to",62808,29650
295,"Then, Bradley and Jennifer were working at the garden. Jennifer decided to give a computer to","Then, Bradley and Jennifer were working at the garden. Kenneth decided to give a computer to","Then, Bradley and Jennifer were working at the garden. Bradley decided to give a computer to",36448,29650
160,"Then, Amanda and Matthew went to the station. Amanda gave a drink to","Then, Amanda and Matthew went to the station. Gregory gave a drink to","Then, Amanda and Matthew went to the station. Matthew gave a drink to",18939,41759
91,"Then, Aaron and Matthew were thinking about going to the station. Matthew wanted to give a necklace to","Then, Aaron and Matthew were thinking about going to the station. Kimberly wanted to give a necklace to","Then, Aaron and Matthew were thinking about going to the station. Aaron wanted to give a necklace to",25673,18939
34,"When Sarah and Kimberly got a kiss at the store, Sarah decided to give it to","When Sarah and Kimberly got a kiss at the store, Melissa decided to give it to","When Sarah and Kimberly got a kiss at the store, Kimberly decided to give it to",85653,20445
267,"Then, Andrew and Travis were thinking about going to the store. Travis wanted to give a necklace to","Then, Andrew and Travis were thinking about going to the store. Daniel wanted to give a necklace to","Then, Andrew and Travis were thinking about going to the store. Andrew wanted to give a necklace to",13615,40710
72,"Then, Kimberly and Jennifer were thinking about going to the hospital. Kimberly wanted to give a kiss to","Then, Kimberly and Jennifer were thinking about going to the hospital. Brandon wanted to give a kiss to","Then, Kimberly and Jennifer were thinking about going to the hospital. Jennifer wanted to give a kiss to",29650,85653
33,"Then, Jacob and Katherine were working at the office. Katherine decided to give a ring to","Then, Jacob and Katherine were working at the office. Nathan decided to give a ring to","Then, Jacob and Katherine were working at the office. Jacob decided to give a ring to",24521,61326
714,"When Jose and Samantha got a ring at the store, Samantha decided to give it to","When Jose and Samantha got a ring at the store, Nathan decided to give it to","When Jose and Samantha got a ring at the store, Jose decided to give it to",10860,62808
183,"Then, Jonathan and Timothy were working at the school. Jonathan decided to give a computer to","Then, Jonathan and Timothy were working at the school. Sarah decided to give a computer to","Then, Jonathan and Timothy were working at the school. Timothy decided to give a computer to",44468,23269
894,"Then, Samuel and Kevin were thinking about going to the restaurant. Kevin wanted to give a basketball to","Then, Samuel and Kevin were thinking about going to the restaurant. Sean wanted to give a basketball to","Then, Samuel and Kevin were thinking about going to the restaurant. Samuel wanted to give a basketball to",31907,16364
515,"Then, Lauren and Jose were thinking about going to the house. Lauren wanted to give a computer to","Then, Lauren and Jose were thinking about going to the house. Courtney wanted to give a computer to","Then, Lauren and Jose were thinking about going to the house. Jose wanted to give a computer to",10860,42360
751,"After Kyle and Amanda went to the school, Amanda gave a basketball to","After Kyle and Amanda went to the school, Timothy gave a basketball to","After Kyle and Amanda went to the school, Kyle gave a basketball to",30259,41759
555,"Then, Lindsey and Amy had a long argument, and afterwards Amy said to","Then, Lindsey and Amy had a long argument, and afterwards Gregory said to","Then, Lindsey and Amy had a long argument, and afterwards Lindsey said to",64279,28693
304,"After Anthony and Courtney went to the store, Anthony gave a bone to","After Anthony and Courtney went to the store, Sara gave a bone to","After Anthony and Courtney went to the store, Courtney gave a bone to",70682,20696
201,"Then, William and Jacob had a long argument, and afterwards William said to","Then, William and Jacob had a long argument, and afterwards Allison said to","Then, William and Jacob had a long argument, and afterwards Jacob said to",24521,12375
752,"When Sean and Kenneth got a kiss at the station, Kenneth decided to give it to","When Sean and Kenneth got a kiss at the station, Alicia decided to give it to","When Sean and Kenneth got a kiss at the station, Sean decided to give it to",24995,48398
871,"When Stephen and Andrea got a bone at the restaurant, Stephen decided to give it to","When Stephen and Andrea got a bone at the restaurant, Mary decided to give it to","When Stephen and Andrea got a bone at the restaurant, Andrea decided to give it to",40084,18095
597,"After Tiffany and Laura went to the hospital, Tiffany gave a kiss to","After Tiffany and Laura went to the hospital, Robert gave a kiss to","After Tiffany and Laura went to the hospital, Laura gave a kiss to",29828,67473
117,"Then, Jessica and Jeremy were working at the school. Jessica decided to give a ring to","Then, Jessica and Jeremy were working at the school. Lisa decided to give a ring to","Then, Jessica and Jeremy were working at the school. Jeremy decided to give a ring to",27118,32367
147,"When Jamie and Charles got a snack at the school, Charles decided to give it to","When Jamie and Charles got a snack at the school, Thomas decided to give it to","When Jamie and Charles got a snack at the school, Jamie decided to give it to",35757,14927
35,"Then, Erica and Kyle had a long argument, and afterwards Erica said to","Then, Erica and Kyle had a long argument, and afterwards Mark said to","Then, Erica and Kyle had a long argument, and afterwards Kyle said to",30259,91835
184,"When Sarah and Melissa got a necklace at the restaurant, Sarah decided to give it to","When Sarah and Melissa got a necklace at the restaurant, Kelly decided to give it to","When Sarah and Melissa got a necklace at the restaurant, Melissa decided to give it to",47048,20445
915,"Then, Kimberly and Kevin were working at the hospital. Kimberly decided to give a basketball to","Then, Kimberly and Kevin were working at the hospital. Sean decided to give a basketball to","Then, Kimberly and Kevin were working at the hospital. Kevin decided to give a basketball to",16364,85653
837,"Then, Andrea and Paul had a long argument, and afterwards Paul said to","Then, Andrea and Paul had a long argument, and afterwards Andrew said to","Then, Andrea and Paul had a long argument, and afterwards Andrea said to",40084,6898
429,"After Charles and Brittany went to the garden, Brittany gave a kiss to","After Charles and Brittany went to the garden, Brandon gave a kiss to","After Charles and Brittany went to the garden, Charles gave a kiss to",14927,88154
242,"Then, Vanessa and Sarah had a long argument, and afterwards Sarah said to","Then, Vanessa and Sarah had a long argument, and afterwards Kyle said to","Then, Vanessa and Sarah had a long argument, and afterwards Vanessa said to",70519,20445
590,"Then, Jennifer and Jesse went to the store. Jennifer gave a ring to","Then, Jennifer and Jesse went to the store. Sara gave a ring to","Then, Jennifer and Jesse went to the store. Jesse gave a ring to",39171,29650
577,"When Kenneth and Paul got a snack at the garden, Kenneth decided to give it to","When Kenneth and Paul got a snack at the garden, Michael decided to give it to","When Kenneth and Paul got a snack at the garden, Paul decided to give it to",6898,48398
217,"Then, Mark and Nathan were working at the office. Nathan decided to give a ring to","Then, Mark and Nathan were working at the office. Lauren decided to give a ring to","Then, Mark and Nathan were working at the office. Mark decided to give a ring to",4389,36737
694,"Then, Brittany and Cody had a long argument, and afterwards Cody said to","Then, Brittany and Cody had a long argument, and afterwards Lindsay said to","Then, Brittany and Cody had a long argument, and afterwards Brittany said to",88154,57282
785,"Then, Dustin and Melissa were working at the house. Melissa decided to give a bone to","Then, Dustin and Melissa were working at the house. Scott decided to give a bone to","Then, Dustin and Melissa were working at the house. Dustin decided to give a bone to",78318,47048
679,"Then, Samuel and Sean had a lot of fun at the restaurant. Sean gave a basketball to","Then, Samuel and Sean had a lot of fun at the restaurant. Jeffrey gave a basketball to","Then, Samuel and Sean had a lot of fun at the restaurant. Samuel gave a basketball to",31907,24995
902,"Then, Courtney and Katherine had a long argument, and afterwards Courtney said to","Then, Courtney and Katherine had a long argument, and afterwards Charles said to","Then, Courtney and Katherine had a long argument, and afterwards Katherine said to",61326,70682
507,"Then, Sara and Benjamin were thinking about going to the school. Benjamin wanted to give a bone to","Then, Sara and Benjamin were thinking about going to the school. Lindsey wanted to give a bone to","Then, Sara and Benjamin were thinking about going to the school. Sara wanted to give a bone to",42920,29311
909,"Then, Erin and Robert were thinking about going to the store. Erin wanted to give a ring to","Then, Erin and Robert were thinking about going to the store. Jonathan wanted to give a ring to","Then, Erin and Robert were thinking about going to the store. Robert wanted to give a ring to",8397,55814
171,"Then, Ashley and Andrea went to the school. Ashley gave a ring to","Then, Ashley and Andrea went to the school. Allison gave a ring to","Then, Ashley and Andrea went to the school. Andrea gave a ring to",40084,37118
113,"Then, Brian and Kyle were working at the restaurant. Kyle decided to give a basketball to","Then, Brian and Kyle were working at the restaurant. Amanda decided to give a basketball to","Then, Brian and Kyle were working at the restaurant. Brian decided to give a basketball to",17083,30259
30,"After Anthony and Sarah went to the hospital, Sarah gave a kiss to","After Anthony and Sarah went to the hospital, Jacob gave a kiss to","After Anthony and Sarah went to the hospital, Anthony gave a kiss to",20696,20445
986,"Then, Lindsay and Eric were working at the restaurant. Lindsay decided to give a computer to","Then, Lindsay and Eric were working at the restaurant. James decided to give a computer to","Then, Lindsay and Eric were working at the restaurant. Eric decided to give a computer to",16247,62784
128,"Then, Ashley and James were thinking about going to the station. James wanted to give a computer to","Then, Ashley and James were thinking about going to the station. Kimberly wanted to give a computer to","Then, Ashley and James were thinking about going to the station. Ashley wanted to give a computer to",37118,7801
933,"Then, Jessica and Katie went to the store. Jessica gave a bone to","Then, Jessica and Katie went to the store. Megan gave a bone to","Then, Jessica and Katie went to the store. Katie gave a bone to",44463,32367
329,"Then, Gregory and Erin were working at the garden. Erin decided to give a drink to","Then, Gregory and Erin were working at the garden. Jeffrey decided to give a drink to","Then, Gregory and Erin were working at the garden. Gregory decided to give a drink to",42969,55814
388,"Then, Christopher and Shannon had a long argument, and afterwards Christopher said to","Then, Christopher and Shannon had a long argument, and afterwards Alicia said to","Then, Christopher and Shannon had a long argument, and afterwards Shannon said to",53663,24986
75,"When Jacob and Megan got a necklace at the hospital, Megan decided to give it to","When Jacob and Megan got a necklace at the hospital, Kenneth decided to give it to","When Jacob and Megan got a necklace at the hospital, Jacob decided to give it to",24521,54529
952,"When Emily and Andrea got a computer at the station, Andrea decided to give it to","When Emily and Andrea got a computer at the station, Nicole decided to give it to","When Emily and Andrea got a computer at the station, Emily decided to give it to",34166,40084
653,"After Mary and Shannon went to the office, Mary gave a drink to","After Mary and Shannon went to the office, Jessica gave a drink to","After Mary and Shannon went to the office, Shannon gave a drink to",53663,10244
744,"Then, Nicole and Lindsey had a long argument, and afterwards Nicole said to","Then, Nicole and Lindsey had a long argument, and afterwards Andrea said to","Then, Nicole and Lindsey had a long argument, and afterwards Lindsey said to",64279,44030
114,"Then, Erin and James were working at the station. James decided to give a necklace to","Then, Erin and James were working at the station. Sarah decided to give a necklace to","Then, Erin and James were working at the station. Erin decided to give a necklace to",55814,7801
901,"Then, Cody and Michelle were thinking about going to the garden. Michelle wanted to give a drink to","Then, Cody and Michelle were thinking about going to the garden. Scott wanted to give a drink to","Then, Cody and Michelle were thinking about going to the garden. Cody wanted to give a drink to",57282,32026
140,"When Tiffany and Adam got a snack at the school, Tiffany decided to give it to","When Tiffany and Adam got a snack at the school, Laura decided to give it to","When Tiffany and Adam got a snack at the school, Adam decided to give it to",15037,67473
26,"Then, Cody and Scott went to the store. Scott gave a necklace to","Then, Cody and Scott went to the store. Mark gave a necklace to","Then, Cody and Scott went to the store. Cody gave a necklace to",57282,9815
323,"Then, Jonathan and Cody went to the store. Jonathan gave a ring to","Then, Jonathan and Cody went to the store. Brittany gave a ring to","Then, Jonathan and Cody went to the store. Cody gave a ring to",57282,23269
884,"Then, Jesse and Nathan were working at the restaurant. Nathan decided to give a necklace to","Then, Jesse and Nathan were working at the restaurant. Mark decided to give a necklace to","Then, Jesse and Nathan were working at the restaurant. Jesse decided to give a necklace to",39171,36737
95,"Then, Samantha and Brandon were thinking about going to the station. Brandon wanted to give a snack to","Then, Samantha and Brandon were thinking about going to the station. Sarah wanted to give a snack to","Then, Samantha and Brandon were thinking about going to the station. Samantha wanted to give a snack to",62808,31766
465,"Then, Michael and Jason went to the station. Michael gave a kiss to","Then, Michael and Jason went to the station. Amy gave a kiss to","Then, Michael and Jason went to the station. Jason gave a kiss to",18477,7937
829,"Then, Aaron and Katherine were thinking about going to the restaurant. Aaron wanted to give a bone to","Then, Aaron and Katherine were thinking about going to the restaurant. Samantha wanted to give a bone to","Then, Aaron and Katherine were thinking about going to the restaurant. Katherine wanted to give a bone to",61326,25673
618,"Then, Dustin and Jason went to the hospital. Dustin gave a snack to","Then, Dustin and Jason went to the hospital. Jennifer gave a snack to","Then, Dustin and Jason went to the hospital. Jason gave a snack to",18477,78318
656,"Then, Sara and Christine went to the office. Christine gave a computer to","Then, Sara and Christine went to the office. Jeffrey gave a computer to","Then, Sara and Christine went to the office. Sara gave a computer to",42920,45893
408,"Then, Daniel and Courtney were thinking about going to the garden. Courtney wanted to give a computer to","Then, Daniel and Courtney were thinking about going to the garden. Samantha wanted to give a computer to","Then, Daniel and Courtney were thinking about going to the garden. Daniel wanted to give a computer to",15118,70682
867,"When Kristen and Ashley got a basketball at the garden, Kristen decided to give it to","When Kristen and Ashley got a basketball at the garden, Jacob decided to give it to","When Kristen and Ashley got a basketball at the garden, Ashley decided to give it to",37118,76114
42,"When Tyler and Danielle got a basketball at the hospital, Danielle decided to give it to","When Tyler and Danielle got a basketball at the hospital, Brittany decided to give it to","When Tyler and Danielle got a basketball at the hospital, Tyler decided to give it to",31220,71616
602,"When Christine and Ashley got a necklace at the house, Ashley decided to give it to","When Christine and Ashley got a necklace at the house, Paul decided to give it to","When Christine and Ashley got a necklace at the house, Christine decided to give it to",45893,37118
691,"Then, Charles and Benjamin had a long argument, and afterwards Charles said to","Then, Charles and Benjamin had a long argument, and afterwards David said to","Then, Charles and Benjamin had a long argument, and afterwards Benjamin said to",29311,14927
700,"When Thomas and Brandon got a computer at the garden, Thomas decided to give it to","When Thomas and Brandon got a computer at the garden, Jacob decided to give it to","When Thomas and Brandon got a computer at the garden, Brandon decided to give it to",31766,11108
663,"Then, Mary and Lauren went to the garden. Mary gave a basketball to","Then, Mary and Lauren went to the garden. Laura gave a basketball to","Then, Mary and Lauren went to the garden. Lauren gave a basketball to",42360,10244
499,"Then, Jennifer and Tyler went to the station. Tyler gave a drink to","Then, Jennifer and Tyler went to the station. Kristen gave a drink to","Then, Jennifer and Tyler went to the station. Jennifer gave a drink to",29650,31220
645,"Then, Kenneth and Tyler went to the office. Tyler gave a ring to","Then, Kenneth and Tyler went to the office. Michelle gave a ring to","Then, Kenneth and Tyler went to the office. Kenneth gave a ring to",48398,31220
890,"Then, Anthony and Erica had a lot of fun at the school. Anthony gave a computer to","Then, Anthony and Erica had a lot of fun at the school. Michelle gave a computer to","Then, Anthony and Erica had a lot of fun at the school. Erica gave a computer to",91835,20696
456,"Then, Sean and William had a lot of fun at the restaurant. Sean gave a drink to","Then, Sean and William had a lot of fun at the restaurant. Allison gave a drink to","Then, Sean and William had a lot of fun at the restaurant. William gave a drink to",12375,24995
382,"Then, Adam and Dustin had a long argument, and afterwards Dustin said to","Then, Adam and Dustin had a long argument, and afterwards Ashley said to","Then, Adam and Dustin had a long argument, and afterwards Adam said to",15037,78318
526,"Then, David and Jose were working at the restaurant. David decided to give a bone to","Then, David and Jose were working at the restaurant. Kyle decided to give a bone to","Then, David and Jose were working at the restaurant. Jose decided to give a bone to",10860,6798
48,"Then, Joshua and Justin were thinking about going to the house. Joshua wanted to give a snack to","Then, Joshua and Justin were thinking about going to the house. Kenneth wanted to give a snack to","Then, Joshua and Justin were thinking about going to the house. Justin wanted to give a snack to",22467,39492
877,"When Dustin and Andrew got a computer at the garden, Andrew decided to give it to","When Dustin and Andrew got a computer at the garden, Charles decided to give it to","When Dustin and Andrew got a computer at the garden, Dustin decided to give it to",78318,13615
199,"When Emily and Kyle got a basketball at the garden, Emily decided to give it to","When Emily and Kyle got a basketball at the garden, Rachel decided to give it to","When Emily and Kyle got a basketball at the garden, Kyle decided to give it to",30259,34166
421,"Then, Joseph and Kimberly were thinking about going to the garden. Kimberly wanted to give a kiss to","Then, Joseph and Kimberly were thinking about going to the garden. Jeffrey wanted to give a kiss to","Then, Joseph and Kimberly were thinking about going to the garden. Joseph wanted to give a kiss to",15115,85653
249,"After Charles and Lindsay went to the hospital, Lindsay gave a drink to","After Charles and Lindsay went to the hospital, Andrea gave a drink to","After Charles and Lindsay went to the hospital, Charles gave a drink to",14927,62784
440,"Then, Justin and Benjamin were thinking about going to the restaurant. Benjamin wanted to give a bone to","Then, Justin and Benjamin were thinking about going to the restaurant. Eric wanted to give a bone to","Then, Justin and Benjamin were thinking about going to the restaurant. Justin wanted to give a bone to",22467,29311
417,"Then, Andrew and Michael had a long argument, and afterwards Andrew said to","Then, Andrew and Michael had a long argument, and afterwards Nicholas said to","Then, Andrew and Michael had a long argument, and afterwards Michael said to",7937,13615
454,"Then, Sarah and Jeffrey were thinking about going to the office. Sarah wanted to give a bone to","Then, Sarah and Jeffrey were thinking about going to the office. Lauren wanted to give a bone to","Then, Sarah and Jeffrey were thinking about going to the office. Jeffrey wanted to give a bone to",41007,20445
896,"After Daniel and Crystal went to the restaurant, Daniel gave a basketball to","After Daniel and Crystal went to the restaurant, Ashley gave a basketball to","After Daniel and Crystal went to the restaurant, Crystal gave a basketball to",27916,15118
505,"Then, Rachel and Vanessa were thinking about going to the hospital. Vanessa wanted to give a basketball to","Then, Rachel and Vanessa were thinking about going to the hospital. Heather wanted to give a basketball to","Then, Rachel and Vanessa were thinking about going to the hospital. Rachel wanted to give a basketball to",31432,70519
187,"Then, Michael and Benjamin went to the school. Benjamin gave a drink to","Then, Michael and Benjamin went to the school. Erica gave a drink to","Then, Michael and Benjamin went to the school. Michael gave a drink to",7937,29311
797,"When Emily and Paul got a computer at the office, Paul decided to give it to","When Emily and Paul got a computer at the office, Adam decided to give it to","When Emily and Paul got a computer at the office, Emily decided to give it to",34166,6898
276,"Then, Kyle and Katherine went to the store. Kyle gave a kiss to","Then, Kyle and Katherine went to the store. Vanessa gave a kiss to","Then, Kyle and Katherine went to the store. Katherine gave a kiss to",61326,30259
403,"Then, Jonathan and Emily were thinking about going to the office. Emily wanted to give a kiss to","Then, Jonathan and Emily were thinking about going to the office. Anthony wanted to give a kiss to","Then, Jonathan and Emily were thinking about going to the office. Jonathan wanted to give a kiss to",23269,34166
118,"After Jesse and Kevin went to the school, Kevin gave a computer to","After Jesse and Kevin went to the school, Danielle gave a computer to","After Jesse and Kevin went to the school, Jesse gave a computer to",39171,16364
643,"Then, Erin and Kimberly were thinking about going to the garden. Erin wanted to give a kiss to","Then, Erin and Kimberly were thinking about going to the garden. Sara wanted to give a kiss to","Then, Erin and Kimberly were thinking about going to the garden. Kimberly wanted to give a kiss to",85653,55814
755,"Then, Lindsey and Jamie went to the store. Jamie gave a necklace to","Then, Lindsey and Jamie went to the store. David gave a necklace to","Then, Lindsey and Jamie went to the store. Lindsey gave a necklace to",64279,35757
223,"Then, Patrick and Katie went to the restaurant. Katie gave a basketball to","Then, Patrick and Katie went to the restaurant. Emily gave a basketball to","Then, Patrick and Katie went to the restaurant. Patrick gave a basketball to",19626,44463
50,"Then, Travis and Allison were thinking about going to the garden. Travis wanted to give a bone to","Then, Travis and Allison were thinking about going to the garden. Charles wanted to give a bone to","Then, Travis and Allison were thinking about going to the garden. Allison wanted to give a bone to",62408,40710
488,"After Charles and Jason went to the restaurant, Charles gave a snack to","After Charles and Jason went to the restaurant, Angela gave a snack to","After Charles and Jason went to the restaurant, Jason gave a snack to",18477,14927
996,"Then, Tiffany and Laura had a lot of fun at the station. Tiffany gave a snack to","Then, Tiffany and Laura had a lot of fun at the station. Ashley gave a snack to","Then, Tiffany and Laura had a lot of fun at the station. Laura gave a snack to",29828,67473
538,"Then, Amber and Jose were working at the house. Amber decided to give a basketball to","Then, Amber and Jose were working at the house. Jeffrey decided to give a basketball to","Then, Amber and Jose were working at the house. Jose decided to give a basketball to",10860,46664
398,"Then, John and Bradley were thinking about going to the hospital. John wanted to give a kiss to","Then, John and Bradley were thinking about going to the hospital. Ryan wanted to give a kiss to","Then, John and Bradley were thinking about going to the hospital. Bradley wanted to give a kiss to",36448,3757
86,"Then, Bryan and Steven had a long argument, and afterwards Steven said to","Then, Bryan and Steven had a long argument, and afterwards Jonathan said to","Then, Bryan and Steven had a long argument, and afterwards Bryan said to",36353,23644
308,"Then, Gregory and Tyler were thinking about going to the house. Tyler wanted to give a drink to","Then, Gregory and Tyler were thinking about going to the house. Brittany wanted to give a drink to","Then, Gregory and Tyler were thinking about going to the house. Gregory wanted to give a drink to",42969,31220
641,"Then, Tyler and Robert were thinking about going to the office. Robert wanted to give a basketball to","Then, Tyler and Robert were thinking about going to the office. Amy wanted to give a basketball to","Then, Tyler and Robert were thinking about going to the office. Tyler wanted to give a basketball to",31220,8397
623,"When Elizabeth and Jennifer got a ring at the house, Jennifer decided to give it to","When Elizabeth and Jennifer got a ring at the house, Danielle decided to give it to","When Elizabeth and Jennifer got a ring at the house, Elizabeth decided to give it to",20731,29650
532,"Then, Tiffany and Jeffrey had a lot of fun at the station. Jeffrey gave a snack to","Then, Tiffany and Jeffrey had a lot of fun at the station. Rachel gave a snack to","Then, Tiffany and Jeffrey had a lot of fun at the station. Tiffany gave a snack to",67473,41007
783,"Then, Dustin and Bryan went to the school. Bryan gave a necklace to","Then, Dustin and Bryan went to the school. Richard gave a necklace to","Then, Dustin and Bryan went to the school. Dustin gave a necklace to",78318,36353
957,"Then, Jesse and Gregory went to the store. Jesse gave a kiss to","Then, Jesse and Gregory went to the store. Shannon gave a kiss to","Then, Jesse and Gregory went to the store. Gregory gave a kiss to",42969,39171
13,"When Jacob and Kristen got a computer at the school, Kristen decided to give it to","When Jacob and Kristen got a computer at the school, Katherine decided to give it to","When Jacob and Kristen got a computer at the school, Jacob decided to give it to",24521,76114
928,"Then, Kenneth and Matthew had a long argument, and afterwards Matthew said to","Then, Kenneth and Matthew had a long argument, and afterwards Ryan said to","Then, Kenneth and Matthew had a long argument, and afterwards Kenneth said to",48398,18939
697,"Then, Steven and Tiffany were thinking about going to the garden. Tiffany wanted to give a drink to","Then, Steven and Tiffany were thinking about going to the garden. Bryan wanted to give a drink to","Then, Steven and Tiffany were thinking about going to the garden. Steven wanted to give a drink to",23644,67473
116,"After Aaron and Thomas went to the station, Aaron gave a ring to","After Aaron and Thomas went to the station, Christina gave a ring to","After Aaron and Thomas went to the station, Thomas gave a ring to",11108,25673
71,"Then, Amy and Samuel were thinking about going to the house. Amy wanted to give a computer to","Then, Amy and Samuel were thinking about going to the house. Justin wanted to give a computer to","Then, Amy and Samuel were thinking about going to the house. Samuel wanted to give a computer to",31907,28693
433,"Then, James and Bryan were thinking about going to the station. Bryan wanted to give a drink to","Then, James and Bryan were thinking about going to the station. Patrick wanted to give a drink to","Then, James and Bryan were thinking about going to the station. James wanted to give a drink to",7801,36353
404,"Then, Bryan and Rachel had a long argument, and afterwards Rachel said to","Then, Bryan and Rachel had a long argument, and afterwards Anthony said to","Then, Bryan and Rachel had a long argument, and afterwards Bryan said to",36353,31432
107,"Then, Stephanie and Rebecca had a long argument, and afterwards Stephanie said to","Then, Stephanie and Rebecca had a long argument, and afterwards Crystal said to","Then, Stephanie and Rebecca had a long argument, and afterwards Rebecca said to",44457,48143
385,"When Nicholas and Samuel got a drink at the office, Nicholas decided to give it to","When Nicholas and Samuel got a drink at the office, Joseph decided to give it to","When Nicholas and Samuel got a drink at the office, Samuel decided to give it to",31907,39696
580,"After Gregory and Jeremy went to the office, Gregory gave a ring to","After Gregory and Jeremy went to the office, Brittany gave a ring to","After Gregory and Jeremy went to the office, Jeremy gave a ring to",27118,42969
173,"Then, Elizabeth and Amy had a lot of fun at the school. Elizabeth gave a ring to","Then, Elizabeth and Amy had a lot of fun at the school. Kimberly gave a ring to","Then, Elizabeth and Amy had a lot of fun at the school. Amy gave a ring to",28693,20731
868,"Then, Joshua and Robert went to the garden. Robert gave a computer to","Then, Joshua and Robert went to the garden. Sara gave a computer to","Then, Joshua and Robert went to the garden. Joshua gave a computer to",39492,8397
