,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
464,"When Kimberly and Heather got a basketball at the restaurant, Heather decided to give it to","When Kimberly and Heather got a basketball at the restaurant, Tiffany decided to give it to","When Kimberly and Heather got a basketball at the restaurant, Kimberly decided to give it to",86753,47363
830,"Then, Sarah and Kevin were working at the station. Sarah decided to give a computer to","Then, Sarah and Kevin were working at the station. Christopher decided to give a computer to","Then, Sarah and Kevin were working at the station. Kevin decided to give a computer to",16768,21077
81,"Then, Vanessa and Allison had a lot of fun at the school. Allison gave a necklace to","Then, Vanessa and Allison had a lot of fun at the school. Amanda gave a necklace to","Then, Vanessa and Allison had a lot of fun at the school. Vanessa gave a necklace to",71619,63508
197,"Then, Jeremy and Courtney were working at the restaurant. Jeremy decided to give a snack to","Then, Jeremy and Courtney were working at the restaurant. Lindsey decided to give a snack to","Then, Jeremy and Courtney were working at the restaurant. Courtney decided to give a snack to",71782,28217
371,"Then, Adam and Alicia were working at the school. Alicia decided to give a kiss to","Then, Adam and Alicia were working at the school. Nathan decided to give a kiss to","Then, Adam and Alicia were working at the school. Adam decided to give a kiss to",15387,80002
583,"Then, Jamie and Travis had a lot of fun at the house. Travis gave a drink to","Then, Jamie and Travis had a lot of fun at the house. Timothy gave a drink to","Then, Jamie and Travis had a lot of fun at the house. Jamie gave a drink to",36857,41810
607,"After Steven and Lindsay went to the school, Steven gave a bone to","After Steven and Lindsay went to the school, Sarah gave a bone to","After Steven and Lindsay went to the school, Lindsay gave a bone to",63884,24565
248,"Then, Michelle and Lisa were working at the garden. Lisa decided to give a necklace to","Then, Michelle and Lisa were working at the garden. Nathan decided to give a necklace to","Then, Michelle and Lisa were working at the garden. Michelle decided to give a necklace to",33126,29656
36,"Then, Jennifer and Lindsay were thinking about going to the house. Lindsay wanted to give a ring to","Then, Jennifer and Lindsay were thinking about going to the house. Thomas wanted to give a ring to","Then, Jennifer and Lindsay were thinking about going to the house. Jennifer wanted to give a ring to",30750,63884
268,"Then, Alicia and Mark had a lot of fun at the store. Mark gave a necklace to","Then, Alicia and Mark had a lot of fun at the store. Joshua gave a necklace to","Then, Alicia and Mark had a lot of fun at the store. Alicia gave a necklace to",80002,4488
267,"Then, Lindsey and Megan went to the restaurant. Megan gave a necklace to","Then, Lindsey and Megan went to the restaurant. Samantha gave a necklace to","Then, Lindsey and Megan went to the restaurant. Lindsey gave a necklace to",65379,55629
634,"Then, Nathan and James were working at the garden. James decided to give a kiss to","Then, Nathan and James were working at the garden. Jamie decided to give a kiss to","Then, Nathan and James were working at the garden. Nathan decided to give a kiss to",37837,7957
968,"Then, Lindsay and Erica went to the school. Lindsay gave a bone to","Then, Lindsay and Erica went to the school. Anthony gave a bone to","Then, Lindsay and Erica went to the school. Erica gave a bone to",92935,63884
295,"Then, Brandon and Heather went to the school. Heather gave a computer to","Then, Brandon and Heather went to the school. Erica gave a computer to","Then, Brandon and Heather went to the school. Brandon gave a computer to",32866,47363
778,"Then, Travis and David had a lot of fun at the store. David gave a basketball to","Then, Travis and David had a lot of fun at the store. Megan gave a basketball to","Then, Travis and David had a lot of fun at the store. Travis gave a basketball to",41810,6941
195,"Then, Emily and Amanda had a lot of fun at the store. Amanda gave a drink to","Then, Emily and Amanda had a lot of fun at the store. Amy gave a drink to","Then, Emily and Amanda had a lot of fun at the store. Emily gave a drink to",35266,42859
867,"After Jeremy and Tyler went to the store, Tyler gave a basketball to","After Jeremy and Tyler went to the store, Samantha gave a basketball to","After Jeremy and Tyler went to the store, Jeremy gave a basketball to",28217,32320
553,"Then, Tiffany and Alicia had a lot of fun at the hospital. Tiffany gave a computer to","Then, Tiffany and Alicia had a lot of fun at the hospital. Joseph gave a computer to","Then, Tiffany and Alicia had a lot of fun at the hospital. Alicia gave a computer to",80002,68573
32,"After Dustin and Courtney went to the store, Courtney gave a drink to","After Dustin and Courtney went to the store, James gave a drink to","After Dustin and Courtney went to the store, Dustin gave a drink to",79418,71782
491,"Then, Paul and Lindsey had a lot of fun at the hospital. Lindsey gave a ring to","Then, Paul and Lindsey had a lot of fun at the hospital. Stephanie gave a ring to","Then, Paul and Lindsey had a lot of fun at the hospital. Paul gave a ring to",7043,65379
247,"After Brian and David went to the garden, David gave a necklace to","After Brian and David went to the garden, Nicole gave a necklace to","After Brian and David went to the garden, Brian gave a necklace to",17520,6941
482,"Then, Robert and Lauren went to the restaurant. Lauren gave a necklace to","Then, Robert and Lauren went to the restaurant. Scott gave a necklace to","Then, Robert and Lauren went to the restaurant. Robert gave a necklace to",8563,43460
206,"Then, Adam and Heather had a lot of fun at the school. Adam gave a snack to","Then, Adam and Heather had a lot of fun at the school. Brittany gave a snack to","Then, Adam and Heather had a lot of fun at the school. Heather gave a snack to",47363,15387
986,"Then, Alexander and Vanessa went to the store. Vanessa gave a bone to","Then, Alexander and Vanessa went to the store. Kevin gave a bone to","Then, Alexander and Vanessa went to the store. Alexander gave a bone to",20643,71619
524,"Then, Erica and Bryan had a lot of fun at the station. Erica gave a snack to","Then, Erica and Bryan had a lot of fun at the station. Timothy gave a snack to","Then, Erica and Bryan had a lot of fun at the station. Bryan gave a snack to",37453,92935
868,"Then, Mary and David had a long argument, and afterwards Mary said to","Then, Mary and David had a long argument, and afterwards John said to","Then, Mary and David had a long argument, and afterwards David said to",6941,10455
575,"Then, Benjamin and Daniel went to the school. Benjamin gave a kiss to","Then, Benjamin and Daniel went to the school. Kevin gave a kiss to","Then, Benjamin and Daniel went to the school. Daniel gave a kiss to",15469,30411
9,"When Alicia and Jamie got a necklace at the office, Jamie decided to give it to","When Alicia and Jamie got a necklace at the office, David decided to give it to","When Alicia and Jamie got a necklace at the office, Alicia decided to give it to",80002,36857
212,"Then, Jennifer and Jessica had a long argument, and afterwards Jennifer said to","Then, Jennifer and Jessica had a long argument, and afterwards Elizabeth said to","Then, Jennifer and Jessica had a long argument, and afterwards Jessica said to",33467,30750
108,"Then, Andrea and Nathan went to the hospital. Andrea gave a computer to","Then, Andrea and Nathan went to the hospital. Brittany gave a computer to","Then, Andrea and Nathan went to the hospital. Nathan gave a computer to",37837,41184
564,"When Jamie and Joseph got a ring at the house, Joseph decided to give it to","When Jamie and Joseph got a ring at the house, Jacob decided to give it to","When Jamie and Joseph got a ring at the house, Jamie decided to give it to",36857,15466
909,"After Jennifer and Jacob went to the school, Jacob gave a basketball to","After Jennifer and Jacob went to the school, Alexander gave a basketball to","After Jennifer and Jacob went to the school, Jennifer gave a basketball to",30750,25537
415,"Then, Jonathan and Dustin were thinking about going to the station. Dustin wanted to give a snack to","Then, Jonathan and Dustin were thinking about going to the station. Ryan wanted to give a snack to","Then, Jonathan and Dustin were thinking about going to the station. Jonathan wanted to give a snack to",24150,79418
874,"After Michelle and Sara went to the house, Michelle gave a bone to","After Michelle and Sara went to the house, Emily gave a bone to","After Michelle and Sara went to the house, Sara gave a bone to",44020,33126
642,"Then, Alexander and Sarah went to the school. Alexander gave a basketball to","Then, Alexander and Sarah went to the school. Lindsey gave a basketball to","Then, Alexander and Sarah went to the school. Sarah gave a basketball to",21077,20643
112,"Then, Jeremy and Michael were working at the house. Michael decided to give a ring to","Then, Jeremy and Michael were working at the house. Amber decided to give a ring to","Then, Jeremy and Michael were working at the house. Jeremy decided to give a ring to",28217,8096
425,"After David and Cody went to the hospital, David gave a bone to","After David and Cody went to the hospital, Matthew gave a bone to","After David and Cody went to the hospital, Cody gave a bone to",58382,6941
187,"When Christina and Jonathan got a necklace at the station, Christina decided to give it to","When Christina and Jonathan got a necklace at the station, Daniel decided to give it to","When Christina and Jonathan got a necklace at the station, Jonathan decided to give it to",24150,60771
952,"Then, Amber and Shannon had a lot of fun at the school. Shannon gave a necklace to","Then, Amber and Shannon had a lot of fun at the school. Steven gave a necklace to","Then, Amber and Shannon had a lot of fun at the school. Amber gave a necklace to",47764,54763
510,"When Lisa and Amber got a ring at the store, Lisa decided to give it to","When Lisa and Amber got a ring at the store, Nicole decided to give it to","When Lisa and Amber got a ring at the store, Amber decided to give it to",47764,29656
981,"Then, Adam and Patrick were working at the office. Adam decided to give a basketball to","Then, Adam and Patrick were working at the office. Brian decided to give a basketball to","Then, Adam and Patrick were working at the office. Patrick decided to give a basketball to",20199,15387
768,"After Brandon and Tiffany went to the hospital, Brandon gave a necklace to","After Brandon and Tiffany went to the hospital, Christina gave a necklace to","After Brandon and Tiffany went to the hospital, Tiffany gave a necklace to",68573,32866
688,"When Kimberly and Erica got a snack at the store, Erica decided to give it to","When Kimberly and Erica got a snack at the store, Michael decided to give it to","When Kimberly and Erica got a snack at the store, Kimberly decided to give it to",86753,92935
447,"Then, Jessica and Nathan were working at the station. Jessica decided to give a computer to","Then, Jessica and Nathan were working at the station. Kevin decided to give a computer to","Then, Jessica and Nathan were working at the station. Nathan decided to give a computer to",37837,33467
714,"Then, Joshua and Allison went to the station. Joshua gave a snack to","Then, Joshua and Allison went to the station. Scott gave a snack to","Then, Joshua and Allison went to the station. Allison gave a snack to",63508,40592
58,"After Katie and Adam went to the school, Adam gave a basketball to","After Katie and Adam went to the school, Rebecca gave a basketball to","After Katie and Adam went to the school, Katie gave a basketball to",45563,15387
942,"Then, Melissa and Heather were working at the store. Heather decided to give a bone to","Then, Melissa and Heather were working at the store. Danielle decided to give a bone to","Then, Melissa and Heather were working at the store. Melissa decided to give a bone to",48148,47363
529,"Then, Samantha and Samuel went to the store. Samantha gave a necklace to","Then, Samantha and Samuel went to the store. Paul gave a necklace to","Then, Samantha and Samuel went to the store. Samuel gave a necklace to",33007,63908
25,"Then, Lindsey and Jeffrey were thinking about going to the store. Jeffrey wanted to give a necklace to","Then, Lindsey and Jeffrey were thinking about going to the store. Kelly wanted to give a necklace to","Then, Lindsey and Jeffrey were thinking about going to the store. Lindsey wanted to give a necklace to",65379,42107
82,"When Matthew and John got a bone at the school, John decided to give it to","When Matthew and John got a bone at the school, Bradley decided to give it to","When Matthew and John got a bone at the school, Matthew decided to give it to",19475,3842
468,"Then, Jacob and Emily were thinking about going to the restaurant. Emily wanted to give a bone to","Then, Jacob and Emily were thinking about going to the restaurant. Jessica wanted to give a bone to","Then, Jacob and Emily were thinking about going to the restaurant. Jacob wanted to give a bone to",25537,35266
257,"Then, Mark and Michelle had a long argument, and afterwards Michelle said to","Then, Mark and Michelle had a long argument, and afterwards James said to","Then, Mark and Michelle had a long argument, and afterwards Mark said to",4488,33126
443,"After Nicole and Brian went to the hospital, Brian gave a bone to","After Nicole and Brian went to the hospital, Amy gave a bone to","After Nicole and Brian went to the hospital, Nicole gave a bone to",45130,17520
320,"Then, Jason and Tiffany were thinking about going to the garden. Tiffany wanted to give a necklace to","Then, Jason and Tiffany were thinking about going to the garden. Stephen wanted to give a necklace to","Then, Jason and Tiffany were thinking about going to the garden. Jason wanted to give a necklace to",18984,68573
807,"After Richard and Kristen went to the hospital, Kristen gave a kiss to","After Richard and Kristen went to the hospital, Amanda gave a kiss to","After Richard and Kristen went to the hospital, Richard gave a kiss to",12131,77214
748,"When Patrick and Brittany got a bone at the station, Brittany decided to give it to","When Patrick and Brittany got a bone at the station, Emily decided to give it to","When Patrick and Brittany got a bone at the station, Patrick decided to give it to",20199,89254
614,"Then, Brittany and Richard were thinking about going to the restaurant. Richard wanted to give a ring to","Then, Brittany and Richard were thinking about going to the restaurant. Nathan wanted to give a ring to","Then, Brittany and Richard were thinking about going to the restaurant. Brittany wanted to give a ring to",89254,12131
382,"Then, Robert and Jamie went to the school. Robert gave a basketball to","Then, Robert and Jamie went to the school. Paul gave a basketball to","Then, Robert and Jamie went to the school. Jamie gave a basketball to",36857,8563
176,"Then, Andrea and Matthew were thinking about going to the station. Matthew wanted to give a ring to","Then, Andrea and Matthew were thinking about going to the station. Nicholas wanted to give a ring to","Then, Andrea and Matthew were thinking about going to the station. Andrea wanted to give a ring to",41184,19475
253,"When Shannon and Danielle got a necklace at the restaurant, Shannon decided to give it to","When Shannon and Danielle got a necklace at the restaurant, Christina decided to give it to","When Shannon and Danielle got a necklace at the restaurant, Danielle decided to give it to",72716,54763
574,"Then, Christine and Tiffany went to the store. Tiffany gave a kiss to","Then, Christine and Tiffany went to the store. Michael gave a kiss to","Then, Christine and Tiffany went to the store. Christine gave a kiss to",46993,68573
931,"Then, Thomas and Travis had a long argument, and afterwards Travis said to","Then, Thomas and Travis had a long argument, and afterwards Bryan said to","Then, Thomas and Travis had a long argument, and afterwards Thomas said to",11355,41810
228,"Then, Sean and Amanda had a long argument, and afterwards Sean said to","Then, Sean and Amanda had a long argument, and afterwards Stephanie said to","Then, Sean and Amanda had a long argument, and afterwards Amanda said to",42859,26044
548,"When Mary and Samuel got a basketball at the hospital, Mary decided to give it to","When Mary and Samuel got a basketball at the hospital, Erin decided to give it to","When Mary and Samuel got a basketball at the hospital, Samuel decided to give it to",33007,10455
565,"Then, Michael and Kimberly had a long argument, and afterwards Michael said to","Then, Michael and Kimberly had a long argument, and afterwards Anthony said to","Then, Michael and Kimberly had a long argument, and afterwards Kimberly said to",86753,8096
610,"Then, Sarah and Shannon had a long argument, and afterwards Sarah said to","Then, Sarah and Shannon had a long argument, and afterwards Mary said to","Then, Sarah and Shannon had a long argument, and afterwards Shannon said to",54763,21077
50,"Then, Brandon and Stephen went to the garden. Brandon gave a basketball to","Then, Brandon and Stephen went to the garden. Vanessa gave a basketball to","Then, Brandon and Stephen went to the garden. Stephen gave a basketball to",18587,32866
217,"Then, Courtney and Crystal were working at the garden. Courtney decided to give a necklace to","Then, Courtney and Crystal were working at the garden. Allison decided to give a necklace to","Then, Courtney and Crystal were working at the garden. Crystal decided to give a necklace to",29016,71782
823,"Then, Paul and Jeffrey went to the house. Paul gave a computer to","Then, Paul and Jeffrey went to the house. Richard gave a computer to","Then, Paul and Jeffrey went to the house. Jeffrey gave a computer to",42107,7043
976,"Then, Kevin and John had a lot of fun at the station. John gave a kiss to","Then, Kevin and John had a lot of fun at the station. Patrick gave a kiss to","Then, Kevin and John had a lot of fun at the station. Kevin gave a kiss to",16768,3842
982,"After Sarah and Jason went to the store, Jason gave a basketball to","After Sarah and Jason went to the store, Gregory gave a basketball to","After Sarah and Jason went to the store, Sarah gave a basketball to",21077,18984
170,"When Megan and Tiffany got a necklace at the school, Megan decided to give it to","When Megan and Tiffany got a necklace at the school, Michelle decided to give it to","When Megan and Tiffany got a necklace at the school, Tiffany decided to give it to",68573,55629
798,"Then, Kristen and Kenneth were thinking about going to the store. Kristen wanted to give a basketball to","Then, Kristen and Kenneth were thinking about going to the store. Kyle wanted to give a basketball to","Then, Kristen and Kenneth were thinking about going to the store. Kenneth wanted to give a basketball to",49498,77214
391,"When Jacob and Samuel got a ring at the office, Samuel decided to give it to","When Jacob and Samuel got a ring at the office, Paul decided to give it to","When Jacob and Samuel got a ring at the office, Jacob decided to give it to",25537,33007
384,"Then, Paul and Crystal had a long argument, and afterwards Paul said to","Then, Paul and Crystal had a long argument, and afterwards Kristen said to","Then, Paul and Crystal had a long argument, and afterwards Crystal said to",29016,7043
849,"Then, Kimberly and Daniel had a lot of fun at the school. Kimberly gave a bone to","Then, Kimberly and Daniel had a lot of fun at the school. Jennifer gave a bone to","Then, Kimberly and Daniel had a lot of fun at the school. Daniel gave a bone to",15469,86753
833,"Then, Patrick and Jose went to the school. Patrick gave a drink to","Then, Patrick and Jose went to the school. Christina gave a drink to","Then, Patrick and Jose went to the school. Jose gave a drink to",11097,20199
95,"Then, Dustin and John were thinking about going to the office. Dustin wanted to give a snack to","Then, Dustin and John were thinking about going to the office. Bryan wanted to give a snack to","Then, Dustin and John were thinking about going to the office. John wanted to give a snack to",3842,79418
856,"Then, Paul and Alicia went to the house. Paul gave a bone to","Then, Paul and Alicia went to the house. Joseph gave a bone to","Then, Paul and Alicia went to the house. Alicia gave a bone to",80002,7043
193,"Then, Katherine and Alicia had a lot of fun at the store. Alicia gave a snack to","Then, Katherine and Alicia had a lot of fun at the store. Samantha gave a snack to","Then, Katherine and Alicia had a lot of fun at the store. Katherine gave a snack to",62426,80002
367,"Then, David and Lindsey had a lot of fun at the school. Lindsey gave a drink to","Then, David and Lindsey had a lot of fun at the school. Stephen gave a drink to","Then, David and Lindsey had a lot of fun at the school. David gave a drink to",6941,65379
872,"Then, Elizabeth and Shannon had a long argument, and afterwards Elizabeth said to","Then, Elizabeth and Shannon had a long argument, and afterwards Stephanie said to","Then, Elizabeth and Shannon had a long argument, and afterwards Shannon said to",54763,21393
657,"After Rebecca and Michelle went to the store, Rebecca gave a snack to","After Rebecca and Michelle went to the store, Adam gave a snack to","After Rebecca and Michelle went to the store, Michelle gave a snack to",33126,45557
67,"Then, Cody and Jessica had a lot of fun at the office. Cody gave a basketball to","Then, Cody and Jessica had a lot of fun at the office. Michelle gave a basketball to","Then, Cody and Jessica had a lot of fun at the office. Jessica gave a basketball to",33467,58382
84,"Then, Amber and William went to the house. William gave a basketball to","Then, Amber and William went to the house. Joshua gave a basketball to","Then, Amber and William went to the house. Amber gave a basketball to",47764,12656
355,"Then, Brandon and Jennifer were working at the restaurant. Brandon decided to give a necklace to","Then, Brandon and Jennifer were working at the restaurant. Christina decided to give a necklace to","Then, Brandon and Jennifer were working at the restaurant. Jennifer decided to give a necklace to",30750,32866
483,"When Kristen and Ashley got a snack at the garden, Kristen decided to give it to","When Kristen and Ashley got a snack at the garden, Jason decided to give it to","When Kristen and Ashley got a snack at the garden, Ashley decided to give it to",38218,77214
383,"Then, Jeremy and Jacob were thinking about going to the store. Jeremy wanted to give a computer to","Then, Jeremy and Jacob were thinking about going to the store. Travis wanted to give a computer to","Then, Jeremy and Jacob were thinking about going to the store. Jacob wanted to give a computer to",25537,28217
153,"When Kelly and Rachel got a snack at the station, Kelly decided to give it to","When Kelly and Rachel got a snack at the station, Kyle decided to give it to","When Kelly and Rachel got a snack at the station, Rachel decided to give it to",32532,19178
571,"Then, Shannon and Jason were thinking about going to the school. Jason wanted to give a bone to","Then, Shannon and Jason were thinking about going to the school. Patrick wanted to give a bone to","Then, Shannon and Jason were thinking about going to the school. Shannon wanted to give a bone to",54763,18984
350,"Then, Andrea and Sean went to the school. Andrea gave a bone to","Then, Andrea and Sean went to the school. Katherine gave a bone to","Then, Andrea and Sean went to the school. Sean gave a bone to",26044,41184
815,"Then, Andrew and Crystal went to the hospital. Crystal gave a drink to","Then, Andrew and Crystal went to the hospital. Sarah gave a drink to","Then, Andrew and Crystal went to the hospital. Andrew gave a drink to",13929,29016
602,"When Kristen and Anthony got a bone at the school, Kristen decided to give it to","When Kristen and Anthony got a bone at the school, Amy decided to give it to","When Kristen and Anthony got a bone at the school, Anthony decided to give it to",21353,77214
370,"Then, Anthony and Vanessa were working at the office. Vanessa decided to give a snack to","Then, Anthony and Vanessa were working at the office. Nathan decided to give a snack to","Then, Anthony and Vanessa were working at the office. Anthony decided to give a snack to",21353,71619
855,"After Christine and Jonathan went to the school, Christine gave a ring to","After Christine and Jonathan went to the school, Gregory gave a ring to","After Christine and Jonathan went to the school, Jonathan gave a ring to",24150,46993
244,"Then, Angela and Melissa had a long argument, and afterwards Melissa said to","Then, Angela and Melissa had a long argument, and afterwards Brian said to","Then, Angela and Melissa had a long argument, and afterwards Angela said to",38243,48148
102,"Then, Brittany and Brandon had a lot of fun at the store. Brittany gave a necklace to","Then, Brittany and Brandon had a lot of fun at the store. Stephen gave a necklace to","Then, Brittany and Brandon had a lot of fun at the store. Brandon gave a necklace to",32866,89254
26,"Then, Charles and Joseph had a long argument, and afterwards Joseph said to","Then, Charles and Joseph had a long argument, and afterwards William said to","Then, Charles and Joseph had a long argument, and afterwards Charles said to",15274,15466
322,"Then, Lindsey and Alexander were working at the store. Alexander decided to give a necklace to","Then, Lindsey and Alexander were working at the store. Sara decided to give a necklace to","Then, Lindsey and Alexander were working at the store. Lindsey decided to give a necklace to",65379,20643
130,"Then, Emily and Ashley were thinking about going to the office. Emily wanted to give a necklace to","Then, Emily and Ashley were thinking about going to the office. David wanted to give a necklace to","Then, Emily and Ashley were thinking about going to the office. Ashley wanted to give a necklace to",38218,35266
598,"Then, Jose and Vanessa had a lot of fun at the hospital. Jose gave a computer to","Then, Jose and Vanessa had a lot of fun at the hospital. Stephen gave a computer to","Then, Jose and Vanessa had a lot of fun at the hospital. Vanessa gave a computer to",71619,11097
745,"Then, Brittany and John were thinking about going to the store. John wanted to give a bone to","Then, Brittany and John were thinking about going to the store. Lindsey wanted to give a bone to","Then, Brittany and John were thinking about going to the store. Brittany wanted to give a bone to",89254,3842
99,"After Lisa and Kimberly went to the store, Lisa gave a ring to","After Lisa and Kimberly went to the store, Crystal gave a ring to","After Lisa and Kimberly went to the store, Kimberly gave a ring to",86753,29656
167,"When Christine and Melissa got a snack at the garden, Christine decided to give it to","When Christine and Melissa got a snack at the garden, Sara decided to give it to","When Christine and Melissa got a snack at the garden, Melissa decided to give it to",48148,46993
799,"Then, Paul and Katie had a lot of fun at the house. Paul gave a bone to","Then, Paul and Katie had a lot of fun at the house. Adam gave a bone to","Then, Paul and Katie had a lot of fun at the house. Katie gave a bone to",45563,7043
674,"Then, Heather and Eric had a long argument, and afterwards Eric said to","Then, Heather and Eric had a long argument, and afterwards Alicia said to","Then, Heather and Eric had a long argument, and afterwards Heather said to",47363,16645
871,"Then, William and Jessica were thinking about going to the restaurant. William wanted to give a kiss to","Then, William and Jessica were thinking about going to the restaurant. Mary wanted to give a kiss to","Then, William and Jessica were thinking about going to the restaurant. Jessica wanted to give a kiss to",33467,12656
851,"After Megan and Alicia went to the store, Alicia gave a basketball to","After Megan and Alicia went to the store, Kyle gave a basketball to","After Megan and Alicia went to the store, Megan gave a basketball to",55629,80002
57,"After Patrick and Robert went to the store, Patrick gave a kiss to","After Patrick and Robert went to the store, Kenneth gave a kiss to","After Patrick and Robert went to the store, Robert gave a kiss to",8563,20199
339,"Then, Jose and Vanessa had a lot of fun at the store. Vanessa gave a necklace to","Then, Jose and Vanessa had a lot of fun at the store. Katie gave a necklace to","Then, Jose and Vanessa had a lot of fun at the store. Jose gave a necklace to",11097,71619
885,"Then, Jeffrey and John went to the garden. John gave a bone to","Then, Jeffrey and John went to the garden. Andrew gave a bone to","Then, Jeffrey and John went to the garden. Jeffrey gave a bone to",42107,3842
666,"When Megan and Jeremy got a basketball at the restaurant, Megan decided to give it to","When Megan and Jeremy got a basketball at the restaurant, Michelle decided to give it to","When Megan and Jeremy got a basketball at the restaurant, Jeremy decided to give it to",28217,55629
500,"Then, Jason and Erica went to the office. Erica gave a bone to","Then, Jason and Erica went to the office. Bradley gave a bone to","Then, Jason and Erica went to the office. Jason gave a bone to",18984,92935
291,"When Lauren and Tiffany got a kiss at the store, Lauren decided to give it to","When Lauren and Tiffany got a kiss at the store, Robert decided to give it to","When Lauren and Tiffany got a kiss at the store, Tiffany decided to give it to",68573,43460
850,"When Kevin and Lisa got a necklace at the store, Lisa decided to give it to","When Kevin and Lisa got a necklace at the store, Jennifer decided to give it to","When Kevin and Lisa got a necklace at the store, Kevin decided to give it to",16768,29656
866,"Then, Jonathan and Lauren were working at the school. Lauren decided to give a basketball to","Then, Jonathan and Lauren were working at the school. Shannon decided to give a basketball to","Then, Jonathan and Lauren were working at the school. Jonathan decided to give a basketball to",24150,43460
294,"Then, Eric and Michelle had a long argument, and afterwards Eric said to","Then, Eric and Michelle had a long argument, and afterwards Ashley said to","Then, Eric and Michelle had a long argument, and afterwards Michelle said to",33126,16645
74,"After Jennifer and Brian went to the house, Brian gave a bone to","After Jennifer and Brian went to the house, Sarah gave a bone to","After Jennifer and Brian went to the house, Jennifer gave a bone to",30750,17520
495,"Then, William and Scott had a lot of fun at the hospital. Scott gave a basketball to","Then, William and Scott had a lot of fun at the hospital. Sarah gave a basketball to","Then, William and Scott had a lot of fun at the hospital. William gave a basketball to",12656,10016
844,"Then, Thomas and Danielle had a long argument, and afterwards Danielle said to","Then, Thomas and Danielle had a long argument, and afterwards Melissa said to","Then, Thomas and Danielle had a long argument, and afterwards Thomas said to",11355,72716
342,"Then, Bryan and Katherine were thinking about going to the store. Bryan wanted to give a ring to","Then, Bryan and Katherine were thinking about going to the store. Joseph wanted to give a ring to","Then, Bryan and Katherine were thinking about going to the store. Katherine wanted to give a ring to",62426,37453
441,"Then, Alicia and Laura went to the store. Alicia gave a basketball to","Then, Alicia and Laura went to the store. David gave a basketball to","Then, Alicia and Laura went to the store. Laura gave a basketball to",30928,80002
773,"When Melissa and Vanessa got a ring at the store, Melissa decided to give it to","When Melissa and Vanessa got a ring at the store, Laura decided to give it to","When Melissa and Vanessa got a ring at the store, Vanessa decided to give it to",71619,48148
143,"When Rachel and Lisa got a bone at the office, Lisa decided to give it to","When Rachel and Lisa got a bone at the office, Vanessa decided to give it to","When Rachel and Lisa got a bone at the office, Rachel decided to give it to",32532,29656
351,"After Dustin and Erin went to the office, Erin gave a ring to","After Dustin and Erin went to the office, Jason gave a ring to","After Dustin and Erin went to the office, Dustin gave a ring to",79418,56914
39,"Then, Travis and Joseph went to the house. Travis gave a necklace to","Then, Travis and Joseph went to the house. Jennifer gave a necklace to","Then, Travis and Joseph went to the house. Joseph gave a necklace to",15466,41810
760,"Then, Richard and Ashley were working at the store. Ashley decided to give a computer to","Then, Richard and Ashley were working at the store. Steven decided to give a computer to","Then, Richard and Ashley were working at the store. Richard decided to give a computer to",12131,38218
360,"Then, Emily and Brittany went to the hospital. Emily gave a kiss to","Then, Emily and Brittany went to the hospital. Rachel gave a kiss to","Then, Emily and Brittany went to the hospital. Brittany gave a kiss to",89254,35266
809,"Then, Stephanie and Angela had a lot of fun at the station. Angela gave a snack to","Then, Stephanie and Angela had a lot of fun at the station. Bradley gave a snack to","Then, Stephanie and Angela had a lot of fun at the station. Stephanie gave a snack to",49243,38243
525,"Then, Ashley and Allison went to the restaurant. Ashley gave a snack to","Then, Ashley and Allison went to the restaurant. Elizabeth gave a snack to","Then, Ashley and Allison went to the restaurant. Allison gave a snack to",63508,38218
984,"After Cody and Courtney went to the store, Courtney gave a computer to","After Cody and Courtney went to the store, Justin gave a computer to","After Cody and Courtney went to the store, Cody gave a computer to",58382,71782
288,"Then, Patrick and Jose went to the store. Jose gave a snack to","Then, Patrick and Jose went to the store. Joshua gave a snack to","Then, Patrick and Jose went to the store. Patrick gave a snack to",20199,11097
903,"Then, Matthew and Stephen were thinking about going to the school. Stephen wanted to give a basketball to","Then, Matthew and Stephen were thinking about going to the school. Bryan wanted to give a basketball to","Then, Matthew and Stephen were thinking about going to the school. Matthew wanted to give a basketball to",19475,18587
152,"Then, Daniel and Melissa had a long argument, and afterwards Melissa said to","Then, Daniel and Melissa had a long argument, and afterwards Jose said to","Then, Daniel and Melissa had a long argument, and afterwards Daniel said to",15469,48148
861,"Then, Alicia and Katherine had a lot of fun at the station. Alicia gave a snack to","Then, Alicia and Katherine had a lot of fun at the station. Jamie gave a snack to","Then, Alicia and Katherine had a lot of fun at the station. Katherine gave a snack to",62426,80002
966,"Then, Scott and Aaron were working at the store. Aaron decided to give a basketball to","Then, Scott and Aaron were working at the store. Sarah decided to give a basketball to","Then, Scott and Aaron were working at the store. Scott decided to give a basketball to",10016,26757
40,"When Elizabeth and Daniel got a bone at the garden, Daniel decided to give it to","When Elizabeth and Daniel got a bone at the garden, Gregory decided to give it to","When Elizabeth and Daniel got a bone at the garden, Elizabeth decided to give it to",21393,15469
397,"Then, Jessica and John went to the garden. Jessica gave a basketball to","Then, Jessica and John went to the garden. Erica gave a basketball to","Then, Jessica and John went to the garden. John gave a basketball to",3842,33467
711,"Then, Justin and Nathan were thinking about going to the house. Justin wanted to give a necklace to","Then, Justin and Nathan were thinking about going to the house. Rachel wanted to give a necklace to","Then, Justin and Nathan were thinking about going to the house. Nathan wanted to give a necklace to",37837,23278
