,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
119,"Then, Richard and Amy were thinking about going to the hospital. Richard wanted to give a drink to","Then, Richard and Amy were thinking about going to the hospital. Daniel wanted to give a drink to","Then, Richard and Amy were thinking about going to the hospital. Amy wanted to give a drink to",18491,7127
468,"After Sara and Jonathan went to the station, Jonathan gave a bone to","After Sara and Jonathan went to the station, Matthew gave a bone to","After Sara and Jonathan went to the station, Sara gave a bone to",24133,17424
329,"Then, Sean and Daniel were thinking about going to the hospital. Daniel wanted to give a computer to","Then, Sean and Daniel were thinking about going to the hospital. Eric wanted to give a computer to","Then, Sean and Daniel were thinking about going to the hospital. Sean wanted to give a computer to",21236,8871
849,"Then, Sara and Angela were thinking about going to the store. Angela wanted to give a drink to","Then, Sara and Angela were thinking about going to the store. Emily wanted to give a drink to","Then, Sara and Angela were thinking about going to the store. Sara wanted to give a drink to",24133,27759
748,"When Rebecca and Joseph got a basketball at the garden, Rebecca decided to give it to","When Rebecca and Joseph got a basketball at the garden, Brian decided to give it to","When Rebecca and Joseph got a basketball at the garden, Joseph decided to give it to",8986,26782
267,"Then, Matthew and Andrew had a long argument, and afterwards Matthew said to","Then, Matthew and Andrew had a long argument, and afterwards Jonathan said to","Then, Matthew and Andrew had a long argument, and afterwards Andrew said to",11158,16073
281,"Then, Jesse and Andrew had a long argument, and afterwards Jesse said to","Then, Jesse and Andrew had a long argument, and afterwards Amanda said to","Then, Jesse and Andrew had a long argument, and afterwards Andrew said to",11158,27457
785,"After Paul and Charles went to the hospital, Charles gave a necklace to","After Paul and Charles went to the hospital, Elizabeth gave a necklace to","After Paul and Charles went to the hospital, Paul gave a necklace to",4688,7195
710,"Then, Daniel and Stephen had a lot of fun at the house. Daniel gave a basketball to","Then, Daniel and Stephen had a lot of fun at the house. Rachel gave a basketball to","Then, Daniel and Stephen had a lot of fun at the house. Stephen gave a basketball to",13100,8871
431,"Then, Mary and Adam had a lot of fun at the store. Mary gave a bone to","Then, Mary and Adam had a lot of fun at the store. Brian gave a bone to","Then, Mary and Adam had a lot of fun at the store. Adam gave a bone to",11302,6248
159,"After Elizabeth and Lisa went to the store, Lisa gave a necklace to","After Elizabeth and Lisa went to the store, Rachel gave a necklace to","After Elizabeth and Lisa went to the store, Elizabeth gave a necklace to",12057,19767
389,"Then, Tyler and Brian were working at the office. Brian decided to give a necklace to","Then, Tyler and Brian were working at the office. Paul decided to give a necklace to","Then, Tyler and Brian were working at the office. Tyler decided to give a necklace to",24075,13337
465,"Then, Jose and Kelly were working at the hospital. Kelly decided to give a ring to","Then, Jose and Kelly were working at the hospital. Nathan decided to give a ring to","Then, Jose and Kelly were working at the hospital. Jose decided to give a ring to",7050,16050
459,"Then, Aaron and Patrick went to the house. Aaron gave a bone to","Then, Aaron and Patrick went to the house. David gave a bone to","Then, Aaron and Patrick went to the house. Patrick gave a bone to",14455,21254
846,"Then, Stephen and John went to the store. John gave a basketball to","Then, Stephen and John went to the store. Steven gave a basketball to","Then, Stephen and John went to the store. Stephen gave a basketball to",13100,2983
559,"Then, Eric and Sara were thinking about going to the store. Sara wanted to give a drink to","Then, Eric and Sara were thinking about going to the store. Robert wanted to give a drink to","Then, Eric and Sara were thinking about going to the store. Eric wanted to give a drink to",13635,24133
782,"Then, Richard and Joseph were thinking about going to the store. Joseph wanted to give a bone to","Then, Richard and Joseph were thinking about going to the store. Mark wanted to give a bone to","Then, Richard and Joseph were thinking about going to the store. Richard wanted to give a bone to",7127,8986
704,"Then, Jose and Mark had a lot of fun at the house. Mark gave a computer to","Then, Jose and Mark had a lot of fun at the house. Benjamin gave a computer to","Then, Jose and Mark had a lot of fun at the house. Jose gave a computer to",7050,4423
86,"Then, Angela and Andrew went to the hospital. Angela gave a bone to","Then, Angela and Andrew went to the hospital. Elizabeth gave a bone to","Then, Angela and Andrew went to the hospital. Andrew gave a bone to",11158,27759
612,"After Mark and Justin went to the station, Justin gave a basketball to","After Mark and Justin went to the station, Paul gave a basketball to","After Mark and Justin went to the station, Mark gave a basketball to",4423,22020
368,"After Jacob and Mary went to the station, Jacob gave a drink to","After Jacob and Mary went to the station, Sarah gave a drink to","After Jacob and Mary went to the station, Mary gave a drink to",6248,13383
524,"Then, Lauren and Sara went to the store. Sara gave a drink to","Then, Lauren and Sara went to the store. Jonathan gave a drink to","Then, Lauren and Sara went to the store. Lauren gave a drink to",23887,24133
689,"Then, Charles and Jacob had a lot of fun at the store. Charles gave a necklace to","Then, Charles and Jacob had a lot of fun at the store. Ryan gave a necklace to","Then, Charles and Jacob had a lot of fun at the store. Jacob gave a necklace to",13383,7195
4,"Then, Amanda and Steven had a long argument, and afterwards Steven said to","Then, Amanda and Steven had a long argument, and afterwards Jeremy said to","Then, Amanda and Steven had a long argument, and afterwards Amanda said to",27181,21025
826,"After Amy and Michelle went to the restaurant, Amy gave a bone to","After Amy and Michelle went to the restaurant, Andrew gave a bone to","After Amy and Michelle went to the restaurant, Michelle gave a bone to",25738,18491
970,"Then, Daniel and Patrick were thinking about going to the store. Daniel wanted to give a computer to","Then, Daniel and Patrick were thinking about going to the store. Jennifer wanted to give a computer to","Then, Daniel and Patrick were thinking about going to the store. Patrick wanted to give a computer to",14455,8871
141,"Then, Elizabeth and Michael were working at the station. Michael decided to give a basketball to","Then, Elizabeth and Michael were working at the station. Jamie decided to give a basketball to","Then, Elizabeth and Michael were working at the station. Elizabeth decided to give a basketball to",12057,6227
456,"Then, Nicole and Michael had a lot of fun at the station. Michael gave a basketball to","Then, Nicole and Michael had a lot of fun at the station. William gave a basketball to","Then, Nicole and Michael had a lot of fun at the station. Nicole gave a basketball to",28456,6227
778,"After James and Anthony went to the restaurant, James gave a ring to","After James and Anthony went to the restaurant, Michelle gave a ring to","After James and Anthony went to the restaurant, Anthony gave a ring to",15857,5565
742,"Then, Andrea and Matthew were working at the school. Matthew decided to give a basketball to","Then, Andrea and Matthew were working at the school. Tyler decided to give a basketball to","Then, Andrea and Matthew were working at the school. Andrea decided to give a basketball to",24777,16073
976,"Then, Jonathan and Laura were working at the store. Jonathan decided to give a snack to","Then, Jonathan and Laura were working at the store. Bryan decided to give a snack to","Then, Jonathan and Laura were working at the store. Laura decided to give a snack to",16913,17424
969,"Then, Steven and Elizabeth had a lot of fun at the store. Steven gave a necklace to","Then, Steven and Elizabeth had a lot of fun at the store. Tyler gave a necklace to","Then, Steven and Elizabeth had a lot of fun at the store. Elizabeth gave a necklace to",12057,21025
303,"When Jose and Nicholas got a snack at the school, Jose decided to give it to","When Jose and Nicholas got a snack at the school, Benjamin decided to give it to","When Jose and Nicholas got a snack at the school, Nicholas decided to give it to",23444,7050
246,"When Bryan and Steven got a necklace at the store, Steven decided to give it to","When Bryan and Steven got a necklace at the store, Christopher decided to give it to","When Bryan and Steven got a necklace at the store, Bryan decided to give it to",28687,21025
102,"After Jamie and Lauren went to the station, Lauren gave a snack to","After Jamie and Lauren went to the station, Daniel gave a snack to","After Jamie and Lauren went to the station, Jamie gave a snack to",19785,23887
260,"Then, Sara and Lauren had a lot of fun at the hospital. Lauren gave a basketball to","Then, Sara and Lauren had a lot of fun at the hospital. Amanda gave a basketball to","Then, Sara and Lauren had a lot of fun at the hospital. Sara gave a basketball to",24133,23887
33,"When Richard and Gregory got a computer at the garden, Gregory decided to give it to","When Richard and Gregory got a computer at the garden, Kyle decided to give it to","When Richard and Gregory got a computer at the garden, Richard decided to give it to",7127,27881
504,"Then, Samuel and Steven went to the garden. Samuel gave a drink to","Then, Samuel and Steven went to the garden. Nathan gave a drink to","Then, Samuel and Steven went to the garden. Steven gave a drink to",21025,17363
338,"Then, Thomas and Gregory went to the office. Thomas gave a basketball to","Then, Thomas and Gregory went to the office. Amanda gave a basketball to","Then, Thomas and Gregory went to the office. Gregory gave a basketball to",27881,6851
166,"Then, Amy and Lauren had a long argument, and afterwards Amy said to","Then, Amy and Lauren had a long argument, and afterwards Jeremy said to","Then, Amy and Lauren had a long argument, and afterwards Lauren said to",23887,18491
258,"Then, Robert and Joshua were thinking about going to the store. Joshua wanted to give a bone to","Then, Robert and Joshua were thinking about going to the store. David wanted to give a bone to","Then, Robert and Joshua were thinking about going to the store. Robert wanted to give a bone to",6374,29070
256,"Then, James and Mark went to the garden. Mark gave a basketball to","Then, James and Mark went to the garden. Lisa gave a basketball to","Then, James and Mark went to the garden. James gave a basketball to",5565,4423
632,"Then, Ryan and Eric had a long argument, and afterwards Ryan said to","Then, Ryan and Eric had a long argument, and afterwards Mary said to","Then, Ryan and Eric had a long argument, and afterwards Eric said to",13635,13962
997,"After William and Aaron went to the house, William gave a ring to","After William and Aaron went to the house, Jonathan gave a ring to","After William and Aaron went to the house, Aaron gave a ring to",21254,5014
637,"Then, Jessica and Nicole had a lot of fun at the hospital. Nicole gave a kiss to","Then, Jessica and Nicole had a lot of fun at the hospital. Gregory gave a kiss to","Then, Jessica and Nicole had a lot of fun at the hospital. Jessica gave a kiss to",24830,28456
514,"When Stephen and Paul got a snack at the store, Stephen decided to give it to","When Stephen and Paul got a snack at the store, Tyler decided to give it to","When Stephen and Paul got a snack at the store, Paul decided to give it to",4688,13100
302,"Then, Alexander and Patrick had a long argument, and afterwards Patrick said to","Then, Alexander and Patrick had a long argument, and afterwards Daniel said to","Then, Alexander and Patrick had a long argument, and afterwards Alexander said to",11823,14455
608,"Then, Amy and Samuel were working at the garden. Amy decided to give a necklace to","Then, Amy and Samuel were working at the garden. Anthony decided to give a necklace to","Then, Amy and Samuel were working at the garden. Samuel decided to give a necklace to",17363,18491
483,"When Matthew and David got a necklace at the house, Matthew decided to give it to","When Matthew and David got a necklace at the house, Eric decided to give it to","When Matthew and David got a necklace at the house, David decided to give it to",5185,16073
527,"Then, Jeremy and David had a long argument, and afterwards David said to","Then, Jeremy and David had a long argument, and afterwards Alexander said to","Then, Jeremy and David had a long argument, and afterwards Jeremy said to",25019,5185
883,"Then, Daniel and Anthony had a lot of fun at the house. Anthony gave a kiss to","Then, Daniel and Anthony had a lot of fun at the house. Lauren gave a kiss to","Then, Daniel and Anthony had a lot of fun at the house. Daniel gave a kiss to",8871,15857
515,"When Jeremy and Patrick got a kiss at the office, Jeremy decided to give it to","When Jeremy and Patrick got a kiss at the office, Sara decided to give it to","When Jeremy and Patrick got a kiss at the office, Patrick decided to give it to",14455,25019
24,"Then, Rachel and William went to the office. Rachel gave a basketball to","Then, Rachel and William went to the office. Mary gave a basketball to","Then, Rachel and William went to the office. William gave a basketball to",5014,17532
351,"Then, Benjamin and Ryan had a lot of fun at the office. Ryan gave a drink to","Then, Benjamin and Ryan had a lot of fun at the office. Jacob gave a drink to","Then, Benjamin and Ryan had a lot of fun at the office. Benjamin gave a drink to",19026,13962
662,"Then, Alexander and Michelle were thinking about going to the office. Michelle wanted to give a basketball to","Then, Alexander and Michelle were thinking about going to the office. Charles wanted to give a basketball to","Then, Alexander and Michelle were thinking about going to the office. Alexander wanted to give a basketball to",11823,25738
410,"After Daniel and Mark went to the office, Daniel gave a bone to","After Daniel and Mark went to the office, Samuel gave a bone to","After Daniel and Mark went to the office, Mark gave a bone to",4423,8871
157,"When Andrea and Kyle got a computer at the hospital, Andrea decided to give it to","When Andrea and Kyle got a computer at the hospital, Jeremy decided to give it to","When Andrea and Kyle got a computer at the hospital, Kyle decided to give it to",26131,24777
297,"Then, Daniel and Kyle went to the hospital. Kyle gave a snack to","Then, Daniel and Kyle went to the hospital. Bryan gave a snack to","Then, Daniel and Kyle went to the hospital. Daniel gave a snack to",8871,26131
551,"Then, Sarah and Jose were working at the station. Sarah decided to give a computer to","Then, Sarah and Jose were working at the station. Jessica decided to give a computer to","Then, Sarah and Jose were working at the station. Jose decided to give a computer to",7050,13410
540,"Then, Rachel and Kevin went to the station. Rachel gave a ring to","Then, Rachel and Kevin went to the station. Laura gave a ring to","Then, Rachel and Kevin went to the station. Kevin gave a ring to",14357,17532
93,"Then, Stephen and Laura had a long argument, and afterwards Laura said to","Then, Stephen and Laura had a long argument, and afterwards Rachel said to","Then, Stephen and Laura had a long argument, and afterwards Stephen said to",13100,16913
745,"After Elizabeth and Jason went to the hospital, Jason gave a drink to","After Elizabeth and Jason went to the hospital, Sarah gave a drink to","After Elizabeth and Jason went to the hospital, Elizabeth gave a drink to",12057,15645
393,"Then, Jennifer and Laura went to the store. Jennifer gave a drink to","Then, Jennifer and Laura went to the store. Rebecca gave a drink to","Then, Jennifer and Laura went to the store. Laura gave a drink to",16913,22279
400,"After Rebecca and Scott went to the office, Rebecca gave a computer to","After Rebecca and Scott went to the office, Angela gave a computer to","After Rebecca and Scott went to the office, Scott gave a computer to",8404,26782
353,"Then, Mary and Nicholas went to the hospital. Mary gave a necklace to","Then, Mary and Nicholas went to the hospital. Kevin gave a necklace to","Then, Mary and Nicholas went to the hospital. Nicholas gave a necklace to",23444,6248
377,"Then, Nathan and Patrick were thinking about going to the garden. Nathan wanted to give a drink to","Then, Nathan and Patrick were thinking about going to the garden. Jamie wanted to give a drink to","Then, Nathan and Patrick were thinking about going to the garden. Patrick wanted to give a drink to",14455,21282
328,"Then, Kevin and Nicole had a lot of fun at the garden. Kevin gave a drink to","Then, Kevin and Nicole had a lot of fun at the garden. Joseph gave a drink to","Then, Kevin and Nicole had a lot of fun at the garden. Nicole gave a drink to",28456,14357
510,"Then, Jesse and Nicholas had a long argument, and afterwards Nicholas said to","Then, Jesse and Nicholas had a long argument, and afterwards Gregory said to","Then, Jesse and Nicholas had a long argument, and afterwards Jesse said to",27457,23444
822,"Then, Christopher and Andrew had a lot of fun at the store. Christopher gave a computer to","Then, Christopher and Andrew had a lot of fun at the store. Robert gave a computer to","Then, Christopher and Andrew had a lot of fun at the store. Andrew gave a computer to",11158,18329
190,"Then, Brian and Eric went to the hospital. Eric gave a drink to","Then, Brian and Eric went to the hospital. Nicholas gave a drink to","Then, Brian and Eric went to the hospital. Brian gave a drink to",13337,13635
520,"Then, Kelly and Angela went to the store. Kelly gave a bone to","Then, Kelly and Angela went to the store. Daniel gave a bone to","Then, Kelly and Angela went to the store. Angela gave a bone to",27759,16050
917,"After Sara and Lisa went to the restaurant, Lisa gave a basketball to","After Sara and Lisa went to the restaurant, Mark gave a basketball to","After Sara and Lisa went to the restaurant, Sara gave a basketball to",24133,19767
881,"Then, Robert and Eric had a long argument, and afterwards Robert said to","Then, Robert and Eric had a long argument, and afterwards Kelly said to","Then, Robert and Eric had a long argument, and afterwards Eric said to",13635,6374
77,"Then, Samuel and Steven were working at the garden. Steven decided to give a bone to","Then, Samuel and Steven were working at the garden. Adam decided to give a bone to","Then, Samuel and Steven were working at the garden. Samuel decided to give a bone to",17363,21025
728,"When Tyler and Amy got a computer at the store, Tyler decided to give it to","When Tyler and Amy got a computer at the store, Michael decided to give it to","When Tyler and Amy got a computer at the store, Amy decided to give it to",18491,24075
372,"Then, Mary and Joshua had a lot of fun at the garden. Joshua gave a snack to","Then, Mary and Joshua had a lot of fun at the garden. John gave a snack to","Then, Mary and Joshua had a lot of fun at the garden. Mary gave a snack to",6248,29070
229,"Then, Bryan and Daniel had a lot of fun at the station. Daniel gave a computer to","Then, Bryan and Daniel had a lot of fun at the station. Christopher gave a computer to","Then, Bryan and Daniel had a lot of fun at the station. Bryan gave a computer to",28687,8871
355,"Then, Jose and Tyler were thinking about going to the restaurant. Tyler wanted to give a computer to","Then, Jose and Tyler were thinking about going to the restaurant. Joshua wanted to give a computer to","Then, Jose and Tyler were thinking about going to the restaurant. Jose wanted to give a computer to",7050,24075
803,"Then, Nathan and Emily went to the restaurant. Emily gave a snack to","Then, Nathan and Emily went to the restaurant. Lauren gave a snack to","Then, Nathan and Emily went to the restaurant. Nathan gave a snack to",21282,17709
884,"Then, William and Adam were working at the store. William decided to give a computer to","Then, William and Adam were working at the store. Jacob decided to give a computer to","Then, William and Adam were working at the store. Adam decided to give a computer to",11302,5014
285,"Then, Michelle and Bryan were thinking about going to the store. Bryan wanted to give a snack to","Then, Michelle and Bryan were thinking about going to the store. Sarah wanted to give a snack to","Then, Michelle and Bryan were thinking about going to the store. Michelle wanted to give a snack to",25738,28687
270,"After Bryan and Jason went to the station, Jason gave a necklace to","After Bryan and Jason went to the station, Michelle gave a necklace to","After Bryan and Jason went to the station, Bryan gave a necklace to",28687,15645
696,"Then, Michelle and Rachel had a long argument, and afterwards Rachel said to","Then, Michelle and Rachel had a long argument, and afterwards Joseph said to","Then, Michelle and Rachel had a long argument, and afterwards Michelle said to",25738,17532
873,"Then, Scott and Eric were working at the house. Eric decided to give a basketball to","Then, Scott and Eric were working at the house. Sarah decided to give a basketball to","Then, Scott and Eric were working at the house. Scott decided to give a basketball to",8404,13635
150,"Then, Benjamin and Joshua went to the restaurant. Joshua gave a bone to","Then, Benjamin and Joshua went to the restaurant. Alexander gave a bone to","Then, Benjamin and Joshua went to the restaurant. Benjamin gave a bone to",19026,29070
565,"When Stephen and Richard got a drink at the hospital, Stephen decided to give it to","When Stephen and Richard got a drink at the hospital, Jonathan decided to give it to","When Stephen and Richard got a drink at the hospital, Richard decided to give it to",7127,13100
210,"When Lisa and Andrea got a ring at the hospital, Lisa decided to give it to","When Lisa and Andrea got a ring at the hospital, Scott decided to give it to","When Lisa and Andrea got a ring at the hospital, Andrea decided to give it to",24777,19767
114,"Then, Christopher and Sarah had a long argument, and afterwards Sarah said to","Then, Christopher and Sarah had a long argument, and afterwards Justin said to","Then, Christopher and Sarah had a long argument, and afterwards Christopher said to",18329,13410
706,"When Emily and Paul got a snack at the hospital, Emily decided to give it to","When Emily and Paul got a snack at the hospital, Elizabeth decided to give it to","When Emily and Paul got a snack at the hospital, Paul decided to give it to",4688,17709
993,"When Kevin and Jennifer got a bone at the garden, Jennifer decided to give it to","When Kevin and Jennifer got a bone at the garden, Andrea decided to give it to","When Kevin and Jennifer got a bone at the garden, Kevin decided to give it to",14357,22279
621,"Then, Joseph and Angela were working at the station. Angela decided to give a drink to","Then, Joseph and Angela were working at the station. Kevin decided to give a drink to","Then, Joseph and Angela were working at the station. Joseph decided to give a drink to",8986,27759
470,"Then, Jonathan and Michael went to the house. Michael gave a kiss to","Then, Jonathan and Michael went to the house. Jesse gave a kiss to","Then, Jonathan and Michael went to the house. Jonathan gave a kiss to",17424,6227
872,"Then, Sara and Alexander had a lot of fun at the house. Sara gave a ring to","Then, Sara and Alexander had a lot of fun at the house. Kevin gave a ring to","Then, Sara and Alexander had a lot of fun at the house. Alexander gave a ring to",11823,24133
213,"Then, Samuel and Scott had a long argument, and afterwards Scott said to","Then, Samuel and Scott had a long argument, and afterwards Gregory said to","Then, Samuel and Scott had a long argument, and afterwards Samuel said to",17363,8404
714,"When Alexander and Paul got a ring at the station, Paul decided to give it to","When Alexander and Paul got a ring at the station, Andrew decided to give it to","When Alexander and Paul got a ring at the station, Alexander decided to give it to",11823,4688
531,"Then, John and Sara had a lot of fun at the office. Sara gave a ring to","Then, John and Sara had a lot of fun at the office. Laura gave a ring to","Then, John and Sara had a lot of fun at the office. John gave a ring to",2983,24133
716,"Then, Christopher and Samuel were thinking about going to the house. Christopher wanted to give a bone to","Then, Christopher and Samuel were thinking about going to the house. Eric wanted to give a bone to","Then, Christopher and Samuel were thinking about going to the house. Samuel wanted to give a bone to",17363,18329
124,"Then, Michelle and Angela were working at the restaurant. Michelle decided to give a kiss to","Then, Michelle and Angela were working at the restaurant. William decided to give a kiss to","Then, Michelle and Angela were working at the restaurant. Angela decided to give a kiss to",27759,25738
585,"Then, Scott and Amanda had a lot of fun at the house. Amanda gave a snack to","Then, Scott and Amanda had a lot of fun at the house. Robert gave a snack to","Then, Scott and Amanda had a lot of fun at the house. Scott gave a snack to",8404,27181
127,"Then, Nicole and Bryan had a lot of fun at the school. Nicole gave a computer to","Then, Nicole and Bryan had a lot of fun at the school. Angela gave a computer to","Then, Nicole and Bryan had a lot of fun at the school. Bryan gave a computer to",28687,28456
965,"Then, Jessica and Laura had a long argument, and afterwards Jessica said to","Then, Jessica and Laura had a long argument, and afterwards Ryan said to","Then, Jessica and Laura had a long argument, and afterwards Laura said to",16913,24830
695,"After Angela and Rebecca went to the garden, Rebecca gave a bone to","After Angela and Rebecca went to the garden, Jose gave a bone to","After Angela and Rebecca went to the garden, Angela gave a bone to",27759,26782
631,"Then, Charles and Samuel had a long argument, and afterwards Samuel said to","Then, Charles and Samuel had a long argument, and afterwards Tyler said to","Then, Charles and Samuel had a long argument, and afterwards Charles said to",7195,17363
783,"After Charles and Tyler went to the station, Charles gave a drink to","After Charles and Tyler went to the station, Sarah gave a drink to","After Charles and Tyler went to the station, Tyler gave a drink to",24075,7195
595,"Then, Thomas and Aaron were thinking about going to the station. Aaron wanted to give a kiss to","Then, Thomas and Aaron were thinking about going to the station. Emily wanted to give a kiss to","Then, Thomas and Aaron were thinking about going to the station. Thomas wanted to give a kiss to",6851,21254
135,"Then, Nicole and Justin had a long argument, and afterwards Justin said to","Then, Nicole and Justin had a long argument, and afterwards Bryan said to","Then, Nicole and Justin had a long argument, and afterwards Nicole said to",28456,22020
308,"After Jason and Jose went to the office, Jose gave a kiss to","After Jason and Jose went to the office, Scott gave a kiss to","After Jason and Jose went to the office, Jason gave a kiss to",15645,7050
831,"Then, Daniel and Steven had a lot of fun at the station. Daniel gave a drink to","Then, Daniel and Steven had a lot of fun at the station. Lauren gave a drink to","Then, Daniel and Steven had a lot of fun at the station. Steven gave a drink to",21025,8871
144,"When Joshua and Amanda got a ring at the hospital, Amanda decided to give it to","When Joshua and Amanda got a ring at the hospital, Jamie decided to give it to","When Joshua and Amanda got a ring at the hospital, Joshua decided to give it to",29070,27181
835,"Then, Scott and Daniel had a long argument, and afterwards Scott said to","Then, Scott and Daniel had a long argument, and afterwards Amanda said to","Then, Scott and Daniel had a long argument, and afterwards Daniel said to",8871,8404
525,"Then, Lauren and Michael had a long argument, and afterwards Michael said to","Then, Lauren and Michael had a long argument, and afterwards Joseph said to","Then, Lauren and Michael had a long argument, and afterwards Lauren said to",23887,6227
780,"After Kelly and Steven went to the garden, Kelly gave a necklace to","After Kelly and Steven went to the garden, Tyler gave a necklace to","After Kelly and Steven went to the garden, Steven gave a necklace to",21025,16050
201,"After Kyle and Christopher went to the restaurant, Christopher gave a computer to","After Kyle and Christopher went to the restaurant, Scott gave a computer to","After Kyle and Christopher went to the restaurant, Kyle gave a computer to",26131,18329
429,"When Kevin and Mary got a drink at the hospital, Kevin decided to give it to","When Kevin and Mary got a drink at the hospital, Sean decided to give it to","When Kevin and Mary got a drink at the hospital, Mary decided to give it to",6248,14357
882,"Then, Paul and Bryan had a long argument, and afterwards Paul said to","Then, Paul and Bryan had a long argument, and afterwards John said to","Then, Paul and Bryan had a long argument, and afterwards Bryan said to",28687,4688
916,"After Amanda and Andrew went to the school, Andrew gave a basketball to","After Amanda and Andrew went to the school, Lisa gave a basketball to","After Amanda and Andrew went to the school, Amanda gave a basketball to",27181,11158
694,"After Matthew and Patrick went to the station, Patrick gave a snack to","After Matthew and Patrick went to the station, James gave a snack to","After Matthew and Patrick went to the station, Matthew gave a snack to",16073,14455
816,"Then, Nicholas and Sara went to the store. Nicholas gave a basketball to","Then, Nicholas and Sara went to the store. Jacob gave a basketball to","Then, Nicholas and Sara went to the store. Sara gave a basketball to",24133,23444
765,"Then, Alexander and Scott were thinking about going to the hospital. Alexander wanted to give a computer to","Then, Alexander and Scott were thinking about going to the hospital. Kevin wanted to give a computer to","Then, Alexander and Scott were thinking about going to the hospital. Scott wanted to give a computer to",8404,11823
625,"When Charles and Richard got a ring at the school, Richard decided to give it to","When Charles and Richard got a ring at the school, Jessica decided to give it to","When Charles and Richard got a ring at the school, Charles decided to give it to",7195,7127
485,"After Jamie and Mary went to the office, Jamie gave a kiss to","After Jamie and Mary went to the office, Anthony gave a kiss to","After Jamie and Mary went to the office, Mary gave a kiss to",6248,19785
253,"Then, Alexander and Benjamin were thinking about going to the office. Alexander wanted to give a drink to","Then, Alexander and Benjamin were thinking about going to the office. Jamie wanted to give a drink to","Then, Alexander and Benjamin were thinking about going to the office. Benjamin wanted to give a drink to",19026,11823
848,"Then, Benjamin and Jeremy were working at the office. Benjamin decided to give a drink to","Then, Benjamin and Jeremy were working at the office. Jason decided to give a drink to","Then, Benjamin and Jeremy were working at the office. Jeremy decided to give a drink to",25019,19026
385,"Then, Alexander and Amanda had a lot of fun at the restaurant. Alexander gave a kiss to","Then, Alexander and Amanda had a lot of fun at the restaurant. Laura gave a kiss to","Then, Alexander and Amanda had a lot of fun at the restaurant. Amanda gave a kiss to",27181,11823
724,"Then, Amanda and Tyler had a lot of fun at the office. Tyler gave a snack to","Then, Amanda and Tyler had a lot of fun at the office. David gave a snack to","Then, Amanda and Tyler had a lot of fun at the office. Amanda gave a snack to",27181,24075
479,"Then, Andrew and Patrick went to the restaurant. Andrew gave a bone to","Then, Andrew and Patrick went to the restaurant. Robert gave a bone to","Then, Andrew and Patrick went to the restaurant. Patrick gave a bone to",14455,11158
548,"Then, Jesse and Andrea had a long argument, and afterwards Andrea said to","Then, Jesse and Andrea had a long argument, and afterwards Joshua said to","Then, Jesse and Andrea had a long argument, and afterwards Jesse said to",27457,24777
100,"When William and Sara got a snack at the station, Sara decided to give it to","When William and Sara got a snack at the station, Jennifer decided to give it to","When William and Sara got a snack at the station, William decided to give it to",5014,24133
601,"Then, Laura and Nicole were thinking about going to the office. Laura wanted to give a necklace to","Then, Laura and Nicole were thinking about going to the office. Gregory wanted to give a necklace to","Then, Laura and Nicole were thinking about going to the office. Nicole wanted to give a necklace to",28456,16913
195,"Then, Brian and Nathan had a lot of fun at the restaurant. Nathan gave a bone to","Then, Brian and Nathan had a lot of fun at the restaurant. Jessica gave a bone to","Then, Brian and Nathan had a lot of fun at the restaurant. Brian gave a bone to",13337,21282
103,"Then, Kyle and Gregory had a long argument, and afterwards Kyle said to","Then, Kyle and Gregory had a long argument, and afterwards Michael said to","Then, Kyle and Gregory had a long argument, and afterwards Gregory said to",27881,26131
163,"After Jamie and Patrick went to the hospital, Patrick gave a kiss to","After Jamie and Patrick went to the hospital, Amanda gave a kiss to","After Jamie and Patrick went to the hospital, Jamie gave a kiss to",19785,14455
138,"After Amy and Michael went to the office, Amy gave a computer to","After Amy and Michael went to the office, Kelly gave a computer to","After Amy and Michael went to the office, Michael gave a computer to",6227,18491
801,"Then, Aaron and Gregory went to the hospital. Gregory gave a ring to","Then, Aaron and Gregory went to the hospital. Brian gave a ring to","Then, Aaron and Gregory went to the hospital. Aaron gave a ring to",21254,27881
313,"Then, Scott and Ryan were working at the station. Ryan decided to give a ring to","Then, Scott and Ryan were working at the station. Steven decided to give a ring to","Then, Scott and Ryan were working at the station. Scott decided to give a ring to",8404,13962
665,"Then, Jose and Jennifer had a lot of fun at the garden. Jose gave a necklace to","Then, Jose and Jennifer had a lot of fun at the garden. Steven gave a necklace to","Then, Jose and Jennifer had a lot of fun at the garden. Jennifer gave a necklace to",22279,7050
747,"Then, Jesse and Stephen went to the restaurant. Stephen gave a computer to","Then, Jesse and Stephen went to the restaurant. Michael gave a computer to","Then, Jesse and Stephen went to the restaurant. Jesse gave a computer to",27457,13100
366,"Then, Gregory and Christopher had a lot of fun at the house. Gregory gave a computer to","Then, Gregory and Christopher had a lot of fun at the house. Brian gave a computer to","Then, Gregory and Christopher had a lot of fun at the house. Christopher gave a computer to",18329,27881
490,"After Elizabeth and Nicholas went to the office, Nicholas gave a computer to","After Elizabeth and Nicholas went to the office, Michael gave a computer to","After Elizabeth and Nicholas went to the office, Elizabeth gave a computer to",12057,23444
641,"After Justin and Rachel went to the school, Justin gave a necklace to","After Justin and Rachel went to the school, Rebecca gave a necklace to","After Justin and Rachel went to the school, Rachel gave a necklace to",17532,22020
