,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
797,"Then, Amy and David were thinking about going to the restaurant. Amy wanted to give a drink to","Then, Amy and David were thinking about going to the restaurant. Samantha wanted to give a drink to","Then, Amy and David were thinking about going to the restaurant. David wanted to give a drink to",6046,27161
930,"When Timothy and Samuel got a ring at the store, Samuel decided to give it to","When Timothy and Samuel got a ring at the store, Bradley decided to give it to","When Timothy and Samuel got a ring at the store, Timothy decided to give it to",44708,19784
323,"Then, Jeffrey and Amy had a lot of fun at the station. Jeffrey gave a drink to","Then, Jeffrey and Amy had a lot of fun at the station. Nicole gave a drink to","Then, Jeffrey and Amy had a lot of fun at the station. Amy gave a drink to",27161,48206
217,"When Megan and Amy got a drink at the store, Megan decided to give it to","When Megan and Amy got a drink at the store, Paul decided to give it to","When Megan and Amy got a drink at the store, Amy decided to give it to",27161,58914
402,"Then, Kristen and Gregory had a lot of fun at the restaurant. Gregory gave a snack to","Then, Kristen and Gregory had a lot of fun at the restaurant. Ryan gave a snack to","Then, Kristen and Gregory had a lot of fun at the restaurant. Kristen gave a snack to",76665,39706
888,"Then, Amber and Elizabeth had a lot of fun at the hospital. Elizabeth gave a ring to","Then, Amber and Elizabeth had a lot of fun at the hospital. Amanda gave a ring to","Then, Amber and Elizabeth had a lot of fun at the hospital. Amber gave a ring to",47235,15419
783,"Then, Amber and Jamie had a lot of fun at the restaurant. Jamie gave a snack to","Then, Amber and Jamie had a lot of fun at the restaurant. Michael gave a snack to","Then, Amber and Jamie had a lot of fun at the restaurant. Amber gave a snack to",47235,40742
508,"Then, Lindsay and Danielle had a long argument, and afterwards Lindsay said to","Then, Lindsay and Danielle had a long argument, and afterwards Amy said to","Then, Lindsay and Danielle had a long argument, and afterwards Danielle said to",84486,61987
279,"After Jeremy and Dustin went to the school, Jeremy gave a kiss to","After Jeremy and Dustin went to the school, Stephanie gave a kiss to","After Jeremy and Dustin went to the school, Dustin gave a kiss to",116288,42219
698,"Then, Crystal and Mark had a long argument, and afterwards Crystal said to","Then, Crystal and Mark had a long argument, and afterwards Laura said to","Then, Crystal and Mark had a long argument, and afterwards Mark said to",4082,28166
968,"Then, Sarah and Robert were working at the hospital. Robert decided to give a basketball to","Then, Sarah and Robert were working at the hospital. Daniel decided to give a basketball to","Then, Sarah and Robert were working at the hospital. Sarah decided to give a basketball to",19400,7866
917,"Then, Travis and Samantha had a lot of fun at the garden. Samantha gave a computer to","Then, Travis and Samantha had a lot of fun at the garden. Danielle gave a computer to","Then, Travis and Samantha had a lot of fun at the garden. Travis gave a computer to",52664,73605
257,"Then, Richard and Courtney went to the hospital. Richard gave a snack to","Then, Richard and Courtney went to the hospital. Jessica gave a snack to","Then, Richard and Courtney went to the hospital. Courtney gave a snack to",81161,9135
595,"Then, James and Michelle went to the restaurant. James gave a snack to","Then, James and Michelle went to the restaurant. Vanessa gave a snack to","Then, James and Michelle went to the restaurant. Michelle gave a snack to",37108,6110
877,"Then, Jeremy and Justin were working at the garden. Jeremy decided to give a necklace to","Then, Jeremy and Justin were working at the garden. Courtney decided to give a necklace to","Then, Jeremy and Justin were working at the garden. Justin decided to give a necklace to",27031,42219
59,"When Mark and Lisa got a bone at the office, Lisa decided to give it to","When Mark and Lisa got a bone at the office, Steven decided to give it to","When Mark and Lisa got a bone at the office, Mark decided to give it to",4082,25380
868,"When Timothy and Samuel got a necklace at the restaurant, Timothy decided to give it to","When Timothy and Samuel got a necklace at the restaurant, Scott decided to give it to","When Timothy and Samuel got a necklace at the restaurant, Samuel decided to give it to",19784,44708
351,"When William and Steven got a drink at the school, William decided to give it to","When William and Steven got a drink at the school, John decided to give it to","When William and Steven got a drink at the school, Steven decided to give it to",23114,7130
348,"Then, Vanessa and Travis had a long argument, and afterwards Travis said to","Then, Vanessa and Travis had a long argument, and afterwards Christina said to","Then, Vanessa and Travis had a long argument, and afterwards Vanessa said to",68439,52664
690,"Then, Mark and Joseph were working at the house. Mark decided to give a ring to","Then, Mark and Joseph were working at the house. Jamie decided to give a ring to","Then, Mark and Joseph were working at the house. Joseph decided to give a ring to",10954,4082
201,"Then, Nicholas and Rachel had a long argument, and afterwards Rachel said to","Then, Nicholas and Rachel had a long argument, and afterwards Stephen said to","Then, Nicholas and Rachel had a long argument, and afterwards Nicholas said to",34218,32758
67,"Then, Andrea and Allison had a long argument, and afterwards Andrea said to","Then, Andrea and Allison had a long argument, and afterwards Lauren said to","Then, Andrea and Allison had a long argument, and afterwards Allison said to",64426,32492
331,"When Richard and Andrew got a snack at the office, Andrew decided to give it to","When Richard and Andrew got a snack at the office, Jamie decided to give it to","When Richard and Andrew got a snack at the office, Richard decided to give it to",9135,15970
754,"Then, Allison and Michael were working at the school. Michael decided to give a necklace to","Then, Allison and Michael were working at the school. Vanessa decided to give a necklace to","Then, Allison and Michael were working at the school. Allison decided to give a necklace to",64426,7939
238,"Then, Erin and Kyle went to the garden. Erin gave a bone to","Then, Erin and Kyle went to the garden. Rachel gave a bone to","Then, Erin and Kyle went to the garden. Kyle gave a bone to",40358,42201
436,"Then, Melissa and Samantha had a long argument, and afterwards Melissa said to","Then, Melissa and Samantha had a long argument, and afterwards Gregory said to","Then, Melissa and Samantha had a long argument, and afterwards Samantha said to",73605,52521
441,"Then, Steven and Katie were working at the store. Katie decided to give a drink to","Then, Steven and Katie were working at the store. Kyle decided to give a drink to","Then, Steven and Katie were working at the store. Steven decided to give a drink to",23114,46526
194,"After David and Jamie went to the office, Jamie gave a drink to","After David and Jamie went to the office, Stephanie gave a drink to","After David and Jamie went to the office, David gave a drink to",6046,40742
761,"Then, Jeremy and Ashley were thinking about going to the station. Ashley wanted to give a kiss to","Then, Jeremy and Ashley were thinking about going to the station. Jonathan wanted to give a kiss to","Then, Jeremy and Ashley were thinking about going to the station. Jeremy wanted to give a kiss to",42219,42702
195,"Then, Melissa and Robert were working at the store. Robert decided to give a drink to","Then, Melissa and Robert were working at the store. Nicole decided to give a drink to","Then, Melissa and Robert were working at the store. Melissa decided to give a drink to",52521,7866
703,"After Michael and Bradley went to the garden, Bradley gave a computer to","After Michael and Bradley went to the garden, Sara gave a computer to","After Michael and Bradley went to the garden, Michael gave a computer to",7939,42915
138,"Then, Kelly and Jeffrey were thinking about going to the school. Kelly wanted to give a necklace to","Then, Kelly and Jeffrey were thinking about going to the school. Timothy wanted to give a necklace to","Then, Kelly and Jeffrey were thinking about going to the school. Jeffrey wanted to give a necklace to",48206,20950
285,"Then, Jason and Anthony had a long argument, and afterwards Jason said to","Then, Jason and Anthony had a long argument, and afterwards Samuel said to","Then, Jason and Anthony had a long argument, and afterwards Anthony said to",21504,23019
860,"After Lauren and Ashley went to the school, Lauren gave a computer to","After Lauren and Ashley went to the school, John gave a computer to","After Lauren and Ashley went to the school, Ashley gave a computer to",42702,31868
308,"After Kenneth and Charles went to the garden, Charles gave a drink to","After Kenneth and Charles went to the garden, Christopher gave a drink to","After Kenneth and Charles went to the garden, Kenneth gave a drink to",40980,8868
654,"Then, Michael and Amber were thinking about going to the office. Amber wanted to give a bone to","Then, Michael and Amber were thinking about going to the office. Rebecca wanted to give a bone to","Then, Michael and Amber were thinking about going to the office. Michael wanted to give a bone to",7939,47235
916,"Then, James and Kevin had a lot of fun at the hospital. Kevin gave a basketball to","Then, James and Kevin had a lot of fun at the hospital. Jennifer gave a basketball to","Then, James and Kevin had a lot of fun at the hospital. James gave a basketball to",6110,19934
838,"Then, Sara and Katie had a lot of fun at the store. Sara gave a drink to","Then, Sara and Katie had a lot of fun at the store. Danielle gave a drink to","Then, Sara and Katie had a lot of fun at the store. Katie gave a drink to",46526,34315
859,"When Steven and Nicole got a drink at the station, Steven decided to give it to","When Steven and Nicole got a drink at the station, Rachel decided to give it to","When Steven and Nicole got a drink at the station, Nicole decided to give it to",42462,23114
942,"Then, Kimberly and Gregory had a long argument, and afterwards Gregory said to","Then, Kimberly and Gregory had a long argument, and afterwards Benjamin said to","Then, Kimberly and Gregory had a long argument, and afterwards Kimberly said to",102292,39706
989,"Then, Eric and John had a long argument, and afterwards Eric said to","Then, Eric and John had a long argument, and afterwards Angela said to","Then, Eric and John had a long argument, and afterwards John said to",3350,19288
485,"After Joseph and Katie went to the office, Katie gave a necklace to","After Joseph and Katie went to the office, Lindsay gave a necklace to","After Joseph and Katie went to the office, Joseph gave a necklace to",10954,46526
473,"Then, Aaron and Danielle were working at the school. Danielle decided to give a drink to","Then, Aaron and Danielle were working at the school. Steven decided to give a drink to","Then, Aaron and Danielle were working at the school. Aaron decided to give a drink to",32057,84486
964,"Then, Rachel and David were thinking about going to the hospital. David wanted to give a necklace to","Then, Rachel and David were thinking about going to the hospital. Jonathan wanted to give a necklace to","Then, Rachel and David were thinking about going to the hospital. Rachel wanted to give a necklace to",32758,6046
267,"Then, Charles and Rachel had a lot of fun at the store. Charles gave a basketball to","Then, Charles and Rachel had a lot of fun at the store. Ashley gave a basketball to","Then, Charles and Rachel had a lot of fun at the store. Rachel gave a basketball to",32758,8868
446,"Then, Justin and Timothy were working at the restaurant. Timothy decided to give a drink to","Then, Justin and Timothy were working at the restaurant. Kimberly decided to give a drink to","Then, Justin and Timothy were working at the restaurant. Justin decided to give a drink to",27031,44708
492,"Then, Patrick and Thomas had a long argument, and afterwards Patrick said to","Then, Patrick and Thomas had a long argument, and afterwards Paul said to","Then, Patrick and Thomas had a long argument, and afterwards Thomas said to",7536,19785
655,"Then, Kimberly and Jesse were thinking about going to the house. Jesse wanted to give a necklace to","Then, Kimberly and Jesse were thinking about going to the house. Jamie wanted to give a necklace to","Then, Kimberly and Jesse were thinking about going to the house. Kimberly wanted to give a necklace to",102292,46041
302,"Then, Jesse and Shannon were thinking about going to the school. Shannon wanted to give a ring to","Then, Jesse and Shannon were thinking about going to the school. Andrea wanted to give a ring to","Then, Jesse and Shannon were thinking about going to the school. Jesse wanted to give a ring to",46041,54673
140,"When Kenneth and Adam got a necklace at the store, Adam decided to give it to","When Kenneth and Adam got a necklace at the store, Erin decided to give it to","When Kenneth and Adam got a necklace at the store, Kenneth decided to give it to",40980,14876
567,"Then, Mark and Travis had a lot of fun at the hospital. Travis gave a computer to","Then, Mark and Travis had a lot of fun at the hospital. Daniel gave a computer to","Then, Mark and Travis had a lot of fun at the hospital. Mark gave a computer to",4082,52664
665,"Then, Thomas and Tyler went to the school. Thomas gave a basketball to","Then, Thomas and Tyler went to the school. William gave a basketball to","Then, Thomas and Tyler went to the school. Tyler gave a basketball to",35975,7536
561,"Then, Jason and Megan were working at the station. Megan decided to give a ring to","Then, Jason and Megan were working at the station. Andrew decided to give a ring to","Then, Jason and Megan were working at the station. Jason decided to give a ring to",23019,58914
77,"After Nathan and Shannon went to the store, Nathan gave a basketball to","After Nathan and Shannon went to the store, Robert gave a basketball to","After Nathan and Shannon went to the store, Shannon gave a basketball to",54673,32743
652,"Then, Allison and Melissa were working at the garden. Melissa decided to give a bone to","Then, Allison and Melissa were working at the garden. Joseph decided to give a bone to","Then, Allison and Melissa were working at the garden. Allison decided to give a bone to",64426,52521
524,"Then, Joseph and Alicia went to the school. Joseph gave a kiss to","Then, Joseph and Alicia went to the school. Brian gave a kiss to","Then, Joseph and Alicia went to the school. Alicia gave a kiss to",77804,10954
662,"After Tyler and Angela went to the station, Tyler gave a drink to","After Tyler and Angela went to the station, Charles gave a drink to","After Tyler and Angela went to the station, Angela gave a drink to",43971,35975
494,"Then, Christina and Lindsay were thinking about going to the store. Lindsay wanted to give a ring to","Then, Christina and Lindsay were thinking about going to the store. Eric wanted to give a ring to","Then, Christina and Lindsay were thinking about going to the store. Christina wanted to give a ring to",58025,61987
219,"Then, William and Travis had a lot of fun at the restaurant. William gave a kiss to","Then, William and Travis had a lot of fun at the restaurant. Gregory gave a kiss to","Then, William and Travis had a lot of fun at the restaurant. Travis gave a kiss to",52664,7130
317,"Then, Bradley and Crystal were thinking about going to the school. Bradley wanted to give a ring to","Then, Bradley and Crystal were thinking about going to the school. Samantha wanted to give a ring to","Then, Bradley and Crystal were thinking about going to the school. Crystal wanted to give a ring to",28166,42915
471,"After Jonathan and Amanda went to the school, Amanda gave a basketball to","After Jonathan and Amanda went to the school, Jacob gave a basketball to","After Jonathan and Amanda went to the school, Jonathan gave a basketball to",25571,43069
27,"Then, Christopher and Mark went to the school. Christopher gave a basketball to","Then, Christopher and Mark went to the school. Kristen gave a basketball to","Then, Christopher and Mark went to the school. Mark gave a basketball to",4082,27402
577,"Then, Emily and Timothy were working at the garden. Emily decided to give a basketball to","Then, Emily and Timothy were working at the garden. Amy decided to give a basketball to","Then, Emily and Timothy were working at the garden. Timothy decided to give a basketball to",44708,31325
380,"Then, Tiffany and Travis had a long argument, and afterwards Travis said to","Then, Tiffany and Travis had a long argument, and afterwards Erica said to","Then, Tiffany and Travis had a long argument, and afterwards Tiffany said to",78477,52664
135,"Then, Angela and Lindsay were thinking about going to the house. Angela wanted to give a bone to","Then, Angela and Lindsay were thinking about going to the house. Joshua wanted to give a bone to","Then, Angela and Lindsay were thinking about going to the house. Lindsay wanted to give a bone to",61987,43971
730,"Then, Dustin and Gregory had a lot of fun at the garden. Dustin gave a computer to","Then, Dustin and Gregory had a lot of fun at the garden. Christina gave a computer to","Then, Dustin and Gregory had a lot of fun at the garden. Gregory gave a computer to",39706,116288
330,"After Katherine and Kenneth went to the restaurant, Kenneth gave a kiss to","After Katherine and Kenneth went to the restaurant, Christina gave a kiss to","After Katherine and Kenneth went to the restaurant, Katherine gave a kiss to",58448,40980
553,"Then, Elizabeth and Allison had a lot of fun at the garden. Elizabeth gave a basketball to","Then, Elizabeth and Allison had a lot of fun at the garden. Kenneth gave a basketball to","Then, Elizabeth and Allison had a lot of fun at the garden. Allison gave a basketball to",64426,15419
911,"Then, Kenneth and Aaron were working at the restaurant. Aaron decided to give a basketball to","Then, Kenneth and Aaron were working at the restaurant. Sarah decided to give a basketball to","Then, Kenneth and Aaron were working at the restaurant. Kenneth decided to give a basketball to",40980,32057
579,"Then, Jeremy and Christopher were thinking about going to the house. Christopher wanted to give a bone to","Then, Jeremy and Christopher were thinking about going to the house. Shannon wanted to give a bone to","Then, Jeremy and Christopher were thinking about going to the house. Jeremy wanted to give a bone to",42219,27402
767,"When Shannon and Dustin got a snack at the hospital, Shannon decided to give it to","When Shannon and Dustin got a snack at the hospital, Vanessa decided to give it to","When Shannon and Dustin got a snack at the hospital, Dustin decided to give it to",116288,54673
545,"Then, James and Richard were thinking about going to the office. James wanted to give a computer to","Then, James and Richard were thinking about going to the office. Dustin wanted to give a computer to","Then, James and Richard were thinking about going to the office. Richard wanted to give a computer to",9135,6110
468,"Then, Amy and Vanessa went to the house. Amy gave a necklace to","Then, Amy and Vanessa went to the house. Kyle gave a necklace to","Then, Amy and Vanessa went to the house. Vanessa gave a necklace to",68439,27161
288,"Then, Andrew and David had a lot of fun at the house. Andrew gave a computer to","Then, Andrew and David had a lot of fun at the house. Samantha gave a computer to","Then, Andrew and David had a lot of fun at the house. David gave a computer to",6046,15970
35,"Then, Kevin and Heather were working at the school. Heather decided to give a drink to","Then, Kevin and Heather were working at the school. Lisa decided to give a drink to","Then, Kevin and Heather were working at the school. Kevin decided to give a drink to",19934,51593
214,"Then, Nathan and Patrick had a long argument, and afterwards Patrick said to","Then, Nathan and Patrick had a long argument, and afterwards Jennifer said to","Then, Nathan and Patrick had a long argument, and afterwards Nathan said to",32743,19785
297,"Then, Aaron and Kristen had a long argument, and afterwards Kristen said to","Then, Aaron and Kristen had a long argument, and afterwards Rachel said to","Then, Aaron and Kristen had a long argument, and afterwards Aaron said to",32057,76665
881,"Then, Melissa and Michael were working at the house. Melissa decided to give a bone to","Then, Melissa and Michael were working at the house. Scott decided to give a bone to","Then, Melissa and Michael were working at the house. Michael decided to give a bone to",7939,52521
804,"Then, Patrick and Samantha were thinking about going to the hospital. Samantha wanted to give a bone to","Then, Patrick and Samantha were thinking about going to the hospital. Katherine wanted to give a bone to","Then, Patrick and Samantha were thinking about going to the hospital. Patrick wanted to give a bone to",19785,73605
329,"Then, Rachel and David had a lot of fun at the store. David gave a kiss to","Then, Rachel and David had a lot of fun at the store. Ryan gave a kiss to","Then, Rachel and David had a lot of fun at the store. Rachel gave a kiss to",32758,6046
749,"Then, Steven and Andrew went to the school. Andrew gave a ring to","Then, Steven and Andrew went to the school. Adam gave a ring to","Then, Steven and Andrew went to the school. Steven gave a ring to",23114,15970
254,"Then, Katie and Lindsey were working at the garden. Katie decided to give a computer to","Then, Katie and Lindsey were working at the garden. Nathan decided to give a computer to","Then, Katie and Lindsey were working at the garden. Lindsey decided to give a computer to",95807,46526
773,"After Ashley and Michael went to the school, Ashley gave a necklace to","After Ashley and Michael went to the school, Alexander gave a necklace to","After Ashley and Michael went to the school, Michael gave a necklace to",7939,42702
40,"Then, Charles and Amy were thinking about going to the station. Amy wanted to give a computer to","Then, Charles and Amy were thinking about going to the station. Courtney wanted to give a computer to","Then, Charles and Amy were thinking about going to the station. Charles wanted to give a computer to",8868,27161
180,"Then, Lisa and Nathan had a long argument, and afterwards Lisa said to","Then, Lisa and Nathan had a long argument, and afterwards Jeremy said to","Then, Lisa and Nathan had a long argument, and afterwards Nathan said to",32743,25380
862,"Then, Travis and Lindsey had a long argument, and afterwards Travis said to","Then, Travis and Lindsey had a long argument, and afterwards Kelly said to","Then, Travis and Lindsey had a long argument, and afterwards Lindsey said to",95807,52664
111,"Then, William and Rachel had a lot of fun at the hospital. William gave a computer to","Then, William and Rachel had a lot of fun at the hospital. Brian gave a computer to","Then, William and Rachel had a lot of fun at the hospital. Rachel gave a computer to",32758,7130
49,"When Brandon and Mary got a computer at the station, Mary decided to give it to","When Brandon and Mary got a computer at the station, Jennifer decided to give it to","When Brandon and Mary got a computer at the station, Brandon decided to give it to",45225,7473
661,"Then, Timothy and James had a long argument, and afterwards James said to","Then, Timothy and James had a long argument, and afterwards Sean said to","Then, Timothy and James had a long argument, and afterwards Timothy said to",44708,6110
820,"Then, Sean and Jacob were working at the station. Jacob decided to give a kiss to","Then, Sean and Jacob were working at the station. Lisa decided to give a kiss to","Then, Sean and Jacob were working at the station. Sean decided to give a kiss to",34723,21297
482,"Then, Ryan and Vanessa were working at the hospital. Vanessa decided to give a drink to","Then, Ryan and Vanessa were working at the hospital. Mark decided to give a drink to","Then, Ryan and Vanessa were working at the hospital. Ryan decided to give a drink to",18894,68439
68,"After Melissa and Jeremy went to the school, Melissa gave a bone to","After Melissa and Jeremy went to the school, Rachel gave a bone to","After Melissa and Jeremy went to the school, Jeremy gave a bone to",42219,52521
583,"After Lindsay and Elizabeth went to the restaurant, Lindsay gave a ring to","After Lindsay and Elizabeth went to the restaurant, Dustin gave a ring to","After Lindsay and Elizabeth went to the restaurant, Elizabeth gave a ring to",15419,61987
379,"Then, Alicia and William went to the office. Alicia gave a bone to","Then, Alicia and William went to the office. Mark gave a bone to","Then, Alicia and William went to the office. William gave a bone to",7130,77804
580,"After Erin and Sara went to the station, Sara gave a kiss to","After Erin and Sara went to the station, Katie gave a kiss to","After Erin and Sara went to the station, Erin gave a kiss to",42201,34315
91,"Then, Anthony and Justin had a lot of fun at the school. Justin gave a drink to","Then, Anthony and Justin had a lot of fun at the school. Lindsay gave a drink to","Then, Anthony and Justin had a lot of fun at the school. Anthony gave a drink to",21504,27031
107,"Then, Kristen and Michael had a lot of fun at the garden. Kristen gave a computer to","Then, Kristen and Michael had a lot of fun at the garden. Timothy gave a computer to","Then, Kristen and Michael had a lot of fun at the garden. Michael gave a computer to",7939,76665
367,"Then, Timothy and Alexander were working at the restaurant. Alexander decided to give a ring to","Then, Timothy and Alexander were working at the restaurant. Mark decided to give a ring to","Then, Timothy and Alexander were working at the restaurant. Timothy decided to give a ring to",44708,16188
590,"Then, Crystal and Katie were thinking about going to the hospital. Crystal wanted to give a kiss to","Then, Crystal and Katie were thinking about going to the hospital. Rachel wanted to give a kiss to","Then, Crystal and Katie were thinking about going to the hospital. Katie wanted to give a kiss to",46526,28166
587,"When Sarah and Timothy got a necklace at the office, Sarah decided to give it to","When Sarah and Timothy got a necklace at the office, Patrick decided to give it to","When Sarah and Timothy got a necklace at the office, Timothy decided to give it to",44708,19400
29,"Then, Jason and Matthew were working at the garden. Matthew decided to give a bone to","Then, Jason and Matthew were working at the garden. Danielle decided to give a bone to","Then, Jason and Matthew were working at the garden. Jason decided to give a bone to",23019,23739
327,"When Bryan and Michelle got a snack at the house, Bryan decided to give it to","When Bryan and Michelle got a snack at the house, Charles decided to give it to","When Bryan and Michelle got a snack at the house, Michelle decided to give it to",37108,39746
606,"Then, Elizabeth and Eric had a lot of fun at the store. Eric gave a ring to","Then, Elizabeth and Eric had a lot of fun at the store. Katherine gave a ring to","Then, Elizabeth and Eric had a lot of fun at the store. Elizabeth gave a ring to",15419,19288
781,"Then, Cody and Lauren had a long argument, and afterwards Cody said to","Then, Cody and Lauren had a long argument, and afterwards Dustin said to","Then, Cody and Lauren had a long argument, and afterwards Lauren said to",31868,67768
731,"Then, Lindsay and Emily were thinking about going to the office. Emily wanted to give a ring to","Then, Lindsay and Emily were thinking about going to the office. Allison wanted to give a ring to","Then, Lindsay and Emily were thinking about going to the office. Lindsay wanted to give a ring to",61987,31325
316,"Then, Lauren and Dustin went to the store. Dustin gave a snack to","Then, Lauren and Dustin went to the store. Ashley gave a snack to","Then, Lauren and Dustin went to the store. Lauren gave a snack to",31868,116288
958,"Then, Samuel and Kristen had a lot of fun at the restaurant. Samuel gave a drink to","Then, Samuel and Kristen had a lot of fun at the restaurant. Kelly gave a drink to","Then, Samuel and Kristen had a lot of fun at the restaurant. Kristen gave a drink to",76665,19784
333,"After Bryan and Eric went to the school, Eric gave a drink to","After Bryan and Eric went to the school, Charles gave a drink to","After Bryan and Eric went to the school, Bryan gave a drink to",39746,19288
274,"Then, Benjamin and Lindsay were working at the garden. Benjamin decided to give a drink to","Then, Benjamin and Lindsay were working at the garden. Scott decided to give a drink to","Then, Benjamin and Lindsay were working at the garden. Lindsay decided to give a drink to",61987,27316
93,"When Robert and Jason got a kiss at the station, Robert decided to give it to","When Robert and Jason got a kiss at the station, Paul decided to give it to","When Robert and Jason got a kiss at the station, Jason decided to give it to",23019,7866
806,"When Christopher and Ashley got a bone at the office, Ashley decided to give it to","When Christopher and Ashley got a bone at the office, Travis decided to give it to","When Christopher and Ashley got a bone at the office, Christopher decided to give it to",27402,42702
530,"Then, Christine and Jamie were working at the station. Jamie decided to give a drink to","Then, Christine and Jamie were working at the station. Lauren decided to give a drink to","Then, Christine and Jamie were working at the station. Christine decided to give a drink to",45698,40742
215,"After Sara and Joshua went to the garden, Joshua gave a computer to","After Sara and Joshua went to the garden, Ashley gave a computer to","After Sara and Joshua went to the garden, Sara gave a computer to",34315,39555
103,"Then, Kenneth and Patrick were thinking about going to the office. Kenneth wanted to give a drink to","Then, Kenneth and Patrick were thinking about going to the office. Bradley wanted to give a drink to","Then, Kenneth and Patrick were thinking about going to the office. Patrick wanted to give a drink to",19785,40980
18,"Then, Mark and Samuel had a lot of fun at the store. Samuel gave a necklace to","Then, Mark and Samuel had a lot of fun at the store. Aaron gave a necklace to","Then, Mark and Samuel had a lot of fun at the store. Mark gave a necklace to",4082,19784
639,"Then, Aaron and Lindsay had a long argument, and afterwards Aaron said to","Then, Aaron and Lindsay had a long argument, and afterwards Sara said to","Then, Aaron and Lindsay had a long argument, and afterwards Lindsay said to",61987,32057
276,"When Adam and Amanda got a snack at the hospital, Adam decided to give it to","When Adam and Amanda got a snack at the hospital, Matthew decided to give it to","When Adam and Amanda got a snack at the hospital, Amanda decided to give it to",43069,14876
374,"Then, Charles and Amy had a lot of fun at the office. Charles gave a snack to","Then, Charles and Amy had a lot of fun at the office. Sarah gave a snack to","Then, Charles and Amy had a lot of fun at the office. Amy gave a snack to",27161,8868
938,"When Cody and Jesse got a drink at the station, Cody decided to give it to","When Cody and Jesse got a drink at the station, Aaron decided to give it to","When Cody and Jesse got a drink at the station, Jesse decided to give it to",46041,67768
759,"Then, Rachel and Joseph were thinking about going to the office. Joseph wanted to give a basketball to","Then, Rachel and Joseph were thinking about going to the office. Kristen wanted to give a basketball to","Then, Rachel and Joseph were thinking about going to the office. Rachel wanted to give a basketball to",32758,10954
729,"Then, Nicole and Katherine were thinking about going to the store. Katherine wanted to give a bone to","Then, Nicole and Katherine were thinking about going to the store. Allison wanted to give a bone to","Then, Nicole and Katherine were thinking about going to the store. Nicole wanted to give a bone to",42462,58448
647,"Then, Steven and Lindsey had a long argument, and afterwards Steven said to","Then, Steven and Lindsey had a long argument, and afterwards Cody said to","Then, Steven and Lindsey had a long argument, and afterwards Lindsey said to",95807,23114
325,"After Kevin and Nicholas went to the garden, Kevin gave a basketball to","After Kevin and Nicholas went to the garden, Danielle gave a basketball to","After Kevin and Nicholas went to the garden, Nicholas gave a basketball to",34218,19934
796,"Then, Elizabeth and Bryan were working at the office. Bryan decided to give a basketball to","Then, Elizabeth and Bryan were working at the office. Jesse decided to give a basketball to","Then, Elizabeth and Bryan were working at the office. Elizabeth decided to give a basketball to",15419,39746
94,"When Erica and Robert got a kiss at the garden, Erica decided to give it to","When Erica and Robert got a kiss at the garden, Scott decided to give it to","When Erica and Robert got a kiss at the garden, Robert decided to give it to",7866,95692
419,"Then, Sara and Erica were thinking about going to the office. Sara wanted to give a snack to","Then, Sara and Erica were thinking about going to the office. Christine wanted to give a snack to","Then, Sara and Erica were thinking about going to the office. Erica wanted to give a snack to",95692,34315
798,"Then, Scott and Kelly had a lot of fun at the restaurant. Scott gave a basketball to","Then, Scott and Kelly had a lot of fun at the restaurant. Andrew gave a basketball to","Then, Scott and Kelly had a lot of fun at the restaurant. Kelly gave a basketball to",20950,12511
644,"Then, James and Alicia were working at the house. James decided to give a kiss to","Then, James and Alicia were working at the house. Bradley decided to give a kiss to","Then, James and Alicia were working at the house. Alicia decided to give a kiss to",77804,6110
966,"Then, Angela and Nicole had a long argument, and afterwards Angela said to","Then, Angela and Nicole had a long argument, and afterwards Joseph said to","Then, Angela and Nicole had a long argument, and afterwards Nicole said to",42462,43971
14,"Then, Rebecca and Joseph were working at the school. Rebecca decided to give a computer to","Then, Rebecca and Joseph were working at the school. Elizabeth decided to give a computer to","Then, Rebecca and Joseph were working at the school. Joseph decided to give a computer to",10954,43057
50,"Then, Bradley and Adam had a lot of fun at the school. Bradley gave a necklace to","Then, Bradley and Adam had a lot of fun at the school. Dustin gave a necklace to","Then, Bradley and Adam had a lot of fun at the school. Adam gave a necklace to",14876,42915
872,"Then, Emily and Lisa had a lot of fun at the restaurant. Emily gave a basketball to","Then, Emily and Lisa had a lot of fun at the restaurant. Patrick gave a basketball to","Then, Emily and Lisa had a lot of fun at the restaurant. Lisa gave a basketball to",25380,31325
383,"When Jessica and Laura got a snack at the hospital, Jessica decided to give it to","When Jessica and Laura got a snack at the hospital, Kelly decided to give it to","When Jessica and Laura got a snack at the hospital, Laura decided to give it to",24277,36171
64,"Then, Stephanie and Mary had a long argument, and afterwards Mary said to","Then, Stephanie and Mary had a long argument, and afterwards Sarah said to","Then, Stephanie and Mary had a long argument, and afterwards Stephanie said to",55361,7473
447,"Then, Stephen and Elizabeth were working at the house. Stephen decided to give a drink to","Then, Stephen and Elizabeth were working at the house. Erica decided to give a drink to","Then, Stephen and Elizabeth were working at the house. Elizabeth decided to give a drink to",15419,18653
969,"Then, Samuel and Andrew had a lot of fun at the restaurant. Samuel gave a computer to","Then, Samuel and Andrew had a lot of fun at the restaurant. Kyle gave a computer to","Then, Samuel and Andrew had a lot of fun at the restaurant. Andrew gave a computer to",15970,19784
