,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
919,"After Jennifer and Aaron went to the hospital, Jennifer gave a snack to","After Jennifer and Aaron went to the hospital, Benjamin gave a snack to","After Jennifer and Aaron went to the hospital, Aaron gave a snack to",22234,26355
409,"When Michael and Erin got a snack at the school, Erin decided to give it to","When Michael and Erin got a snack at the school, William decided to give it to","When Michael and Erin got a snack at the school, Michael decided to give it to",6277,46604
579,"After Andrew and Joseph went to the school, Joseph gave a snack to","After Andrew and Joseph went to the school, Christopher gave a snack to","After Andrew and Joseph went to the school, Andrew gave a snack to",11116,10092
956,"Then, Amber and Cody were thinking about going to the hospital. Amber wanted to give a bone to","Then, Amber and Cody were thinking about going to the hospital. Jonathan wanted to give a bone to","Then, Amber and Cody were thinking about going to the hospital. Cody wanted to give a bone to",48545,41131
583,"Then, Heather and Lindsey went to the school. Heather gave a drink to","Then, Heather and Lindsey went to the school. Angela gave a drink to","Then, Heather and Lindsey went to the school. Lindsey gave a drink to",50178,37083
197,"When Alexander and Christina got a kiss at the hospital, Christina decided to give it to","When Alexander and Christina got a kiss at the hospital, Samuel decided to give it to","When Alexander and Christina got a kiss at the hospital, Alexander decided to give it to",13651,47831
518,"Then, Jonathan and Sean had a long argument, and afterwards Jonathan said to","Then, Jonathan and Sean had a long argument, and afterwards Amber said to","Then, Jonathan and Sean had a long argument, and afterwards Sean said to",22723,18985
857,"After Matthew and Lindsey went to the garden, Matthew gave a basketball to","After Matthew and Lindsey went to the garden, Kyle gave a basketball to","After Matthew and Lindsey went to the garden, Lindsey gave a basketball to",50178,18322
988,"After Brian and Robert went to the store, Robert gave a necklace to","After Brian and Robert went to the store, Eric gave a necklace to","After Brian and Robert went to the store, Brian gave a necklace to",14468,6911
942,"Then, Brian and Kyle had a lot of fun at the garden. Kyle gave a necklace to","Then, Brian and Kyle had a lot of fun at the garden. Stephanie gave a necklace to","Then, Brian and Kyle had a lot of fun at the garden. Brian gave a necklace to",14468,25856
475,"Then, Rebecca and Amanda were working at the school. Rebecca decided to give a snack to","Then, Rebecca and Amanda were working at the school. Brian decided to give a snack to","Then, Rebecca and Amanda were working at the school. Amanda decided to give a snack to",33811,31959
337,"Then, Andrew and Justin went to the school. Andrew gave a drink to","Then, Andrew and Justin went to the school. Joshua gave a drink to","Then, Andrew and Justin went to the school. Justin gave a drink to",20839,11116
867,"Then, Robert and Amanda had a long argument, and afterwards Amanda said to","Then, Robert and Amanda had a long argument, and afterwards Thomas said to","Then, Robert and Amanda had a long argument, and afterwards Robert said to",6911,33811
615,"Then, Angela and Michelle were working at the hospital. Michelle decided to give a computer to","Then, Angela and Michelle were working at the hospital. Michael decided to give a computer to","Then, Angela and Michelle were working at the hospital. Angela decided to give a computer to",29804,28331
717,"Then, Cody and Scott had a lot of fun at the hospital. Cody gave a snack to","Then, Cody and Scott had a lot of fun at the hospital. Jonathan gave a snack to","Then, Cody and Scott had a lot of fun at the hospital. Scott gave a snack to",7493,48545
711,"Then, David and Adam had a long argument, and afterwards Adam said to","Then, David and Adam had a long argument, and afterwards Lauren said to","Then, David and Adam had a long argument, and afterwards David said to",5119,13187
157,"Then, Tyler and Steven had a long argument, and afterwards Steven said to","Then, Tyler and Steven had a long argument, and afterwards Mary said to","Then, Tyler and Steven had a long argument, and afterwards Tyler said to",26953,19436
255,"After Nicole and Bryan went to the hospital, Bryan gave a bone to","After Nicole and Bryan went to the hospital, Jose gave a bone to","After Nicole and Bryan went to the hospital, Nicole gave a bone to",37930,30397
923,"Then, Alexander and Jesse went to the station. Alexander gave a kiss to","Then, Alexander and Jesse went to the station. Mary gave a kiss to","Then, Alexander and Jesse went to the station. Jesse gave a kiss to",31472,13651
164,"Then, Katie and Bryan had a lot of fun at the store. Katie gave a basketball to","Then, Katie and Bryan had a lot of fun at the store. Lisa gave a basketball to","Then, Katie and Bryan had a lot of fun at the store. Bryan gave a basketball to",30397,37073
543,"Then, Justin and Matthew were working at the restaurant. Matthew decided to give a necklace to","Then, Justin and Matthew were working at the restaurant. Jessica decided to give a necklace to","Then, Justin and Matthew were working at the restaurant. Justin decided to give a necklace to",20839,18322
320,"Then, Andrew and Joshua were thinking about going to the garden. Andrew wanted to give a ring to","Then, Andrew and Joshua were thinking about going to the garden. Adam wanted to give a ring to","Then, Andrew and Joshua were thinking about going to the garden. Joshua wanted to give a ring to",29092,11116
972,"Then, Rachel and Kevin were working at the office. Rachel decided to give a computer to","Then, Rachel and Kevin were working at the office. Kyle decided to give a computer to","Then, Rachel and Kevin were working at the office. Kevin decided to give a computer to",15273,22739
278,"Then, Shannon and David had a long argument, and afterwards Shannon said to","Then, Shannon and David had a long argument, and afterwards Stephen said to","Then, Shannon and David had a long argument, and afterwards David said to",5119,35175
371,"Then, Rachel and Thomas were thinking about going to the school. Thomas wanted to give a drink to","Then, Rachel and Thomas were thinking about going to the school. Cody wanted to give a drink to","Then, Rachel and Thomas were thinking about going to the school. Rachel wanted to give a drink to",22739,7195
893,"Then, Rachel and Ryan were working at the station. Rachel decided to give a ring to","Then, Rachel and Ryan were working at the station. Jeffrey decided to give a ring to","Then, Rachel and Ryan were working at the station. Ryan decided to give a ring to",13114,22739
479,"Then, Adam and Justin were thinking about going to the house. Justin wanted to give a bone to","Then, Adam and Justin were thinking about going to the house. Christine wanted to give a bone to","Then, Adam and Justin were thinking about going to the house. Adam wanted to give a bone to",13187,20839
605,"Then, Allison and Lisa had a lot of fun at the station. Allison gave a necklace to","Then, Allison and Lisa had a lot of fun at the station. Nicole gave a necklace to","Then, Allison and Lisa had a lot of fun at the station. Lisa gave a necklace to",22707,45664
889,"Then, Nicholas and Lauren had a long argument, and afterwards Nicholas said to","Then, Nicholas and Lauren had a long argument, and afterwards Elizabeth said to","Then, Nicholas and Lauren had a long argument, and afterwards Lauren said to",33821,26876
91,"Then, Aaron and Stephanie went to the restaurant. Stephanie gave a basketball to","Then, Aaron and Stephanie went to the restaurant. Jason gave a basketball to","Then, Aaron and Stephanie went to the restaurant. Aaron gave a basketball to",22234,38150
405,"After Allison and Jason went to the garden, Allison gave a ring to","After Allison and Jason went to the garden, Justin gave a ring to","After Allison and Jason went to the garden, Jason gave a ring to",16553,45664
565,"After Christopher and Brandon went to the store, Brandon gave a computer to","After Christopher and Brandon went to the store, Melissa gave a computer to","After Christopher and Brandon went to the store, Christopher gave a computer to",19717,29040
959,"Then, Lindsey and Rachel had a long argument, and afterwards Rachel said to","Then, Lindsey and Rachel had a long argument, and afterwards Amy said to","Then, Lindsey and Rachel had a long argument, and afterwards Lindsey said to",50178,22739
654,"When Alexander and Robert got a drink at the house, Robert decided to give it to","When Alexander and Robert got a drink at the house, Samuel decided to give it to","When Alexander and Robert got a drink at the house, Alexander decided to give it to",13651,6911
347,"After James and Stephanie went to the office, James gave a drink to","After James and Stephanie went to the office, Daniel gave a drink to","After James and Stephanie went to the office, Stephanie gave a drink to",38150,5490
306,"After Katherine and Sarah went to the hospital, Katherine gave a drink to","After Katherine and Sarah went to the hospital, Ashley gave a drink to","After Katherine and Sarah went to the hospital, Sarah gave a drink to",15458,37497
133,"After Lindsey and Brandon went to the house, Brandon gave a computer to","After Lindsey and Brandon went to the house, Jamie gave a computer to","After Lindsey and Brandon went to the house, Lindsey gave a computer to",50178,29040
581,"Then, Joseph and Lisa went to the station. Joseph gave a computer to","Then, Joseph and Lisa went to the station. Andrea gave a computer to","Then, Joseph and Lisa went to the station. Lisa gave a computer to",22707,10092
82,"Then, Laura and Cody were working at the hospital. Laura decided to give a computer to","Then, Laura and Cody were working at the hospital. Heather decided to give a computer to","Then, Laura and Cody were working at the hospital. Cody decided to give a computer to",48545,21960
473,"Then, Paul and Patrick went to the office. Patrick gave a drink to","Then, Paul and Patrick went to the office. Lindsay gave a drink to","Then, Paul and Patrick went to the office. Paul gave a drink to",5171,15435
659,"Then, Shannon and Erin were working at the garden. Erin decided to give a ring to","Then, Shannon and Erin were working at the garden. Allison decided to give a ring to","Then, Shannon and Erin were working at the garden. Shannon decided to give a ring to",35175,46604
245,"Then, Nicholas and Benjamin had a lot of fun at the station. Nicholas gave a computer to","Then, Nicholas and Benjamin had a lot of fun at the station. Michael gave a computer to","Then, Nicholas and Benjamin had a lot of fun at the station. Benjamin gave a computer to",19046,26876
865,"When Lauren and Justin got a drink at the hospital, Lauren decided to give it to","When Lauren and Justin got a drink at the hospital, Timothy decided to give it to","When Lauren and Justin got a drink at the hospital, Justin decided to give it to",20839,33821
461,"Then, Timothy and Benjamin were working at the station. Benjamin decided to give a drink to","Then, Timothy and Benjamin were working at the station. Bradley decided to give a drink to","Then, Timothy and Benjamin were working at the station. Timothy decided to give a drink to",32905,19046
636,"Then, Benjamin and Amber were working at the hospital. Amber decided to give a bone to","Then, Benjamin and Amber were working at the hospital. Rachel decided to give a bone to","Then, Benjamin and Amber were working at the hospital. Benjamin decided to give a bone to",19046,41131
380,"Then, Kyle and Laura were working at the store. Kyle decided to give a ring to","Then, Kyle and Laura were working at the store. Brian decided to give a ring to","Then, Kyle and Laura were working at the store. Laura decided to give a ring to",21960,25856
537,"Then, Scott and Jesse went to the house. Jesse gave a drink to","Then, Scott and Jesse went to the house. Thomas gave a drink to","Then, Scott and Jesse went to the house. Scott gave a drink to",7493,31472
17,"Then, Sarah and Christopher had a long argument, and afterwards Christopher said to","Then, Sarah and Christopher had a long argument, and afterwards Amber said to","Then, Sarah and Christopher had a long argument, and afterwards Sarah said to",15458,19717
290,"Then, Brian and Kenneth were thinking about going to the house. Kenneth wanted to give a computer to","Then, Brian and Kenneth were thinking about going to the house. Patrick wanted to give a computer to","Then, Brian and Kenneth were thinking about going to the house. Brian wanted to give a computer to",14468,31270
563,"Then, Stephanie and Angela had a lot of fun at the hospital. Angela gave a drink to","Then, Stephanie and Angela had a lot of fun at the hospital. Jose gave a drink to","Then, Stephanie and Angela had a lot of fun at the hospital. Stephanie gave a drink to",38150,29804
168,"Then, John and Allison were working at the garden. John decided to give a basketball to","Then, John and Allison were working at the garden. Robert decided to give a basketball to","Then, John and Allison were working at the garden. Allison decided to give a basketball to",45664,2516
300,"Then, Lindsey and Charles were thinking about going to the office. Charles wanted to give a basketball to","Then, Lindsey and Charles were thinking about going to the office. Sarah wanted to give a basketball to","Then, Lindsey and Charles were thinking about going to the office. Lindsey wanted to give a basketball to",50178,8444
244,"When Ryan and Paul got a ring at the school, Paul decided to give it to","When Ryan and Paul got a ring at the school, Katherine decided to give it to","When Ryan and Paul got a ring at the school, Ryan decided to give it to",13114,5171
607,"When Samuel and Thomas got a basketball at the school, Samuel decided to give it to","When Samuel and Thomas got a basketball at the school, Heather decided to give it to","When Samuel and Thomas got a basketball at the school, Thomas decided to give it to",7195,20628
324,"After Brian and Lisa went to the station, Lisa gave a kiss to","After Brian and Lisa went to the station, Rachel gave a kiss to","After Brian and Lisa went to the station, Brian gave a kiss to",14468,22707
571,"Then, Thomas and James went to the house. James gave a kiss to","Then, Thomas and James went to the house. Michael gave a kiss to","Then, Thomas and James went to the house. Thomas gave a kiss to",7195,5490
378,"Then, Nicholas and Jose had a long argument, and afterwards Jose said to","Then, Nicholas and Jose had a long argument, and afterwards Kelly said to","Then, Nicholas and Jose had a long argument, and afterwards Nicholas said to",26876,7924
572,"Then, Cody and Laura were thinking about going to the office. Cody wanted to give a necklace to","Then, Cody and Laura were thinking about going to the office. Michael wanted to give a necklace to","Then, Cody and Laura were thinking about going to the office. Laura wanted to give a necklace to",21960,48545
12,"Then, Jacob and William went to the station. William gave a necklace to","Then, Jacob and William went to the station. Stephanie gave a necklace to","Then, Jacob and William went to the station. Jacob gave a necklace to",14737,7252
976,"Then, Michelle and Bradley had a lot of fun at the office. Michelle gave a necklace to","Then, Michelle and Bradley had a lot of fun at the office. Travis gave a necklace to","Then, Michelle and Bradley had a lot of fun at the office. Bradley gave a necklace to",27991,28331
14,"When Robert and Heather got a kiss at the hospital, Robert decided to give it to","When Robert and Heather got a kiss at the hospital, Sara decided to give it to","When Robert and Heather got a kiss at the hospital, Heather decided to give it to",37083,6911
277,"When Patrick and Jacob got a kiss at the station, Jacob decided to give it to","When Patrick and Jacob got a kiss at the station, Allison decided to give it to","When Patrick and Jacob got a kiss at the station, Patrick decided to give it to",15435,14737
764,"Then, Christopher and Jose were thinking about going to the house. Christopher wanted to give a snack to","Then, Christopher and Jose were thinking about going to the house. Lindsay wanted to give a snack to","Then, Christopher and Jose were thinking about going to the house. Jose wanted to give a snack to",7924,19717
99,"Then, Jeremy and Timothy were working at the school. Jeremy decided to give a computer to","Then, Jeremy and Timothy were working at the school. James decided to give a computer to","Then, Jeremy and Timothy were working at the school. Timothy decided to give a computer to",32905,25413
267,"Then, Rachel and Anthony had a long argument, and afterwards Anthony said to","Then, Rachel and Anthony had a long argument, and afterwards Justin said to","Then, Rachel and Anthony had a long argument, and afterwards Rachel said to",22739,16358
996,"When Jason and Stephen got a drink at the store, Stephen decided to give it to","When Jason and Stephen got a drink at the store, Emily decided to give it to","When Jason and Stephen got a drink at the store, Jason decided to give it to",16553,12167
160,"Then, Megan and Amy had a long argument, and afterwards Megan said to","Then, Megan and Amy had a long argument, and afterwards Alexander said to","Then, Megan and Amy had a long argument, and afterwards Amy said to",22138,45867
940,"After Adam and Kevin went to the hospital, Adam gave a basketball to","After Adam and Kevin went to the hospital, Nathan gave a basketball to","After Adam and Kevin went to the hospital, Kevin gave a basketball to",15273,13187
79,"Then, Joseph and Charles had a lot of fun at the office. Joseph gave a drink to","Then, Joseph and Charles had a lot of fun at the office. Daniel gave a drink to","Then, Joseph and Charles had a lot of fun at the office. Charles gave a drink to",8444,10092
789,"Then, Anthony and Justin were thinking about going to the garden. Anthony wanted to give a snack to","Then, Anthony and Justin were thinking about going to the garden. Sarah wanted to give a snack to","Then, Anthony and Justin were thinking about going to the garden. Justin wanted to give a snack to",20839,16358
927,"Then, Katherine and Joshua had a lot of fun at the house. Katherine gave a basketball to","Then, Katherine and Joshua had a lot of fun at the house. Elizabeth gave a basketball to","Then, Katherine and Joshua had a lot of fun at the house. Joshua gave a basketball to",29092,37497
567,"Then, Brandon and Jose had a long argument, and afterwards Brandon said to","Then, Brandon and Jose had a long argument, and afterwards Jeffrey said to","Then, Brandon and Jose had a long argument, and afterwards Jose said to",7924,29040
504,"Then, Shannon and Benjamin had a long argument, and afterwards Shannon said to","Then, Shannon and Benjamin had a long argument, and afterwards Tyler said to","Then, Shannon and Benjamin had a long argument, and afterwards Benjamin said to",19046,35175
608,"Then, Christopher and Crystal went to the hospital. Crystal gave a bone to","Then, Christopher and Crystal went to the hospital. Christine gave a bone to","Then, Christopher and Crystal went to the hospital. Christopher gave a bone to",19717,29509
381,"Then, Jennifer and Mark were thinking about going to the house. Jennifer wanted to give a drink to","Then, Jennifer and Mark were thinking about going to the house. Christopher wanted to give a drink to","Then, Jennifer and Mark were thinking about going to the house. Mark wanted to give a drink to",4744,26355
151,"Then, Katherine and Sean went to the restaurant. Sean gave a kiss to","Then, Katherine and Sean went to the restaurant. Thomas gave a kiss to","Then, Katherine and Sean went to the restaurant. Katherine gave a kiss to",37497,22723
772,"Then, Richard and David went to the hospital. David gave a bone to","Then, Richard and David went to the hospital. Jennifer gave a bone to","Then, Richard and David went to the hospital. Richard gave a bone to",7727,5119
640,"Then, Eric and Christina went to the restaurant. Christina gave a basketball to","Then, Eric and Christina went to the restaurant. Samuel gave a basketball to","Then, Eric and Christina went to the restaurant. Eric gave a basketball to",12284,47831
981,"Then, Patrick and Kenneth went to the garden. Kenneth gave a ring to","Then, Patrick and Kenneth went to the garden. Jason gave a ring to","Then, Patrick and Kenneth went to the garden. Patrick gave a ring to",15435,31270
178,"Then, Jonathan and Jennifer were thinking about going to the office. Jonathan wanted to give a kiss to","Then, Jonathan and Jennifer were thinking about going to the office. Robert wanted to give a kiss to","Then, Jonathan and Jennifer were thinking about going to the office. Jennifer wanted to give a kiss to",26355,18985
336,"Then, Kyle and Katherine had a long argument, and afterwards Kyle said to","Then, Kyle and Katherine had a long argument, and afterwards Matthew said to","Then, Kyle and Katherine had a long argument, and afterwards Katherine said to",37497,25856
977,"Then, Mary and Alexander had a long argument, and afterwards Alexander said to","Then, Mary and Alexander had a long argument, and afterwards Sarah said to","Then, Mary and Alexander had a long argument, and afterwards Mary said to",6393,13651
934,"Then, Christina and Nicholas had a lot of fun at the restaurant. Nicholas gave a bone to","Then, Christina and Nicholas had a lot of fun at the restaurant. Bradley gave a bone to","Then, Christina and Nicholas had a lot of fun at the restaurant. Christina gave a bone to",47831,26876
264,"Then, Andrew and Jacob had a long argument, and afterwards Jacob said to","Then, Andrew and Jacob had a long argument, and afterwards Mark said to","Then, Andrew and Jacob had a long argument, and afterwards Andrew said to",11116,14737
643,"After Crystal and Ashley went to the store, Ashley gave a ring to","After Crystal and Ashley went to the store, Katie gave a ring to","After Crystal and Ashley went to the store, Crystal gave a ring to",29509,33747
853,"When Justin and Tyler got a computer at the school, Justin decided to give it to","When Justin and Tyler got a computer at the school, Steven decided to give it to","When Justin and Tyler got a computer at the school, Tyler decided to give it to",26953,20839
810,"After Lindsay and Sara went to the house, Lindsay gave a necklace to","After Lindsay and Sara went to the house, Ashley gave a necklace to","After Lindsay and Sara went to the house, Sara gave a necklace to",31336,44056
119,"When Laura and David got a bone at the store, Laura decided to give it to","When Laura and David got a bone at the store, Steven decided to give it to","When Laura and David got a bone at the store, David decided to give it to",5119,21960
804,"Then, Travis and Lisa went to the garden. Lisa gave a necklace to","Then, Travis and Lisa went to the garden. Sean gave a necklace to","Then, Travis and Lisa went to the garden. Travis gave a necklace to",35382,22707
826,"Then, Lindsey and Andrea had a lot of fun at the school. Lindsey gave a snack to","Then, Lindsey and Andrea had a lot of fun at the school. Jacob gave a snack to","Then, Lindsey and Andrea had a lot of fun at the school. Andrea gave a snack to",35944,50178
163,"Then, Thomas and William had a lot of fun at the station. Thomas gave a bone to","Then, Thomas and William had a lot of fun at the station. Steven gave a bone to","Then, Thomas and William had a lot of fun at the station. William gave a bone to",7252,7195
520,"Then, Bryan and Nicole were thinking about going to the store. Bryan wanted to give a computer to","Then, Bryan and Nicole were thinking about going to the store. Lindsay wanted to give a computer to","Then, Bryan and Nicole were thinking about going to the store. Nicole wanted to give a computer to",37930,30397
809,"Then, Bradley and Rebecca had a long argument, and afterwards Rebecca said to","Then, Bradley and Rebecca had a long argument, and afterwards Ashley said to","Then, Bradley and Rebecca had a long argument, and afterwards Bradley said to",27991,31959
801,"Then, Michelle and Brian had a long argument, and afterwards Michelle said to","Then, Michelle and Brian had a long argument, and afterwards Jose said to","Then, Michelle and Brian had a long argument, and afterwards Brian said to",14468,28331
58,"Then, Shannon and Gregory were working at the restaurant. Shannon decided to give a snack to","Then, Shannon and Gregory were working at the restaurant. Allison decided to give a snack to","Then, Shannon and Gregory were working at the restaurant. Gregory decided to give a snack to",28991,35175
497,"Then, Emily and Bradley were thinking about going to the store. Emily wanted to give a bone to","Then, Emily and Bradley were thinking about going to the store. Amber wanted to give a bone to","Then, Emily and Bradley were thinking about going to the store. Bradley wanted to give a bone to",27991,24504
821,"Then, Katherine and Travis were thinking about going to the office. Travis wanted to give a snack to","Then, Katherine and Travis were thinking about going to the office. Ashley wanted to give a snack to","Then, Katherine and Travis were thinking about going to the office. Katherine wanted to give a snack to",37497,35382
669,"Then, Sean and Nicole were thinking about going to the store. Nicole wanted to give a ring to","Then, Sean and Nicole were thinking about going to the store. Laura wanted to give a ring to","Then, Sean and Nicole were thinking about going to the store. Sean wanted to give a ring to",22723,37930
170,"Then, Christine and Charles had a long argument, and afterwards Charles said to","Then, Christine and Charles had a long argument, and afterwards Rebecca said to","Then, Christine and Charles had a long argument, and afterwards Christine said to",36449,8444
791,"When Jose and Mary got a drink at the house, Mary decided to give it to","When Jose and Mary got a drink at the house, William decided to give it to","When Jose and Mary got a drink at the house, Jose decided to give it to",7924,6393
649,"Then, David and Matthew had a lot of fun at the station. David gave a basketball to","Then, David and Matthew had a lot of fun at the station. Sara gave a basketball to","Then, David and Matthew had a lot of fun at the station. Matthew gave a basketball to",18322,5119
292,"Then, Heather and Jose had a long argument, and afterwards Jose said to","Then, Heather and Jose had a long argument, and afterwards Shannon said to","Then, Heather and Jose had a long argument, and afterwards Heather said to",37083,7924
939,"Then, Kyle and Jeremy were working at the house. Jeremy decided to give a basketball to","Then, Kyle and Jeremy were working at the house. Joshua decided to give a basketball to","Then, Kyle and Jeremy were working at the house. Kyle decided to give a basketball to",25856,25413
311,"Then, Lisa and Aaron went to the office. Aaron gave a kiss to","Then, Lisa and Aaron went to the office. Anthony gave a kiss to","Then, Lisa and Aaron went to the office. Lisa gave a kiss to",22707,22234
949,"Then, Gregory and Jacob had a lot of fun at the garden. Jacob gave a bone to","Then, Gregory and Jacob had a lot of fun at the garden. Kelly gave a bone to","Then, Gregory and Jacob had a lot of fun at the garden. Gregory gave a bone to",28991,14737
44,"Then, Angela and David had a lot of fun at the store. David gave a bone to","Then, Angela and David had a lot of fun at the store. Amanda gave a bone to","Then, Angela and David had a lot of fun at the store. Angela gave a bone to",29804,5119
965,"Then, Mark and Nicole had a long argument, and afterwards Nicole said to","Then, Mark and Nicole had a long argument, and afterwards Travis said to","Then, Mark and Nicole had a long argument, and afterwards Mark said to",4744,37930
646,"Then, Gregory and Jesse were thinking about going to the hospital. Gregory wanted to give a computer to","Then, Gregory and Jesse were thinking about going to the hospital. Jose wanted to give a computer to","Then, Gregory and Jesse were thinking about going to the hospital. Jesse wanted to give a computer to",31472,28991
655,"When Anthony and Crystal got a drink at the garden, Anthony decided to give it to","When Anthony and Crystal got a drink at the garden, Megan decided to give it to","When Anthony and Crystal got a drink at the garden, Crystal decided to give it to",29509,16358
534,"Then, Bradley and Timothy were working at the store. Timothy decided to give a basketball to","Then, Bradley and Timothy were working at the store. Matthew decided to give a basketball to","Then, Bradley and Timothy were working at the store. Bradley decided to give a basketball to",27991,32905
45,"Then, Travis and Lindsey had a lot of fun at the restaurant. Travis gave a bone to","Then, Travis and Lindsey had a lot of fun at the restaurant. Kyle gave a bone to","Then, Travis and Lindsey had a lot of fun at the restaurant. Lindsey gave a bone to",50178,35382
925,"Then, Scott and Joshua had a long argument, and afterwards Joshua said to","Then, Scott and Joshua had a long argument, and afterwards Bradley said to","Then, Scott and Joshua had a long argument, and afterwards Scott said to",7493,29092
162,"Then, Bryan and Alexander had a long argument, and afterwards Bryan said to","Then, Bryan and Alexander had a long argument, and afterwards Charles said to","Then, Bryan and Alexander had a long argument, and afterwards Alexander said to",13651,30397
349,"Then, Emily and Elizabeth were working at the office. Emily decided to give a basketball to","Then, Emily and Elizabeth were working at the office. Stephanie decided to give a basketball to","Then, Emily and Elizabeth were working at the office. Elizabeth decided to give a basketball to",12694,24504
135,"Then, Michael and Elizabeth were working at the store. Elizabeth decided to give a necklace to","Then, Michael and Elizabeth were working at the store. Megan decided to give a necklace to","Then, Michael and Elizabeth were working at the store. Michael decided to give a necklace to",6277,12694
787,"After Kelly and Andrew went to the restaurant, Kelly gave a bone to","After Kelly and Andrew went to the restaurant, Kyle gave a bone to","After Kelly and Andrew went to the restaurant, Andrew gave a bone to",11116,14943
517,"Then, Elizabeth and Aaron had a long argument, and afterwards Elizabeth said to","Then, Elizabeth and Aaron had a long argument, and afterwards Megan said to","Then, Elizabeth and Aaron had a long argument, and afterwards Aaron said to",22234,12694
554,"Then, Daniel and Bradley went to the restaurant. Daniel gave a snack to","Then, Daniel and Bradley went to the restaurant. Richard gave a snack to","Then, Daniel and Bradley went to the restaurant. Bradley gave a snack to",27991,10213
602,"Then, Amy and Jesse were thinking about going to the garden. Amy wanted to give a computer to","Then, Amy and Jesse were thinking about going to the garden. Ryan wanted to give a computer to","Then, Amy and Jesse were thinking about going to the garden. Jesse wanted to give a computer to",31472,22138
819,"When Benjamin and Thomas got a ring at the garden, Thomas decided to give it to","When Benjamin and Thomas got a ring at the garden, Shannon decided to give it to","When Benjamin and Thomas got a ring at the garden, Benjamin decided to give it to",19046,7195
25,"Then, Erin and Joseph were working at the store. Erin decided to give a snack to","Then, Erin and Joseph were working at the store. Andrea decided to give a snack to","Then, Erin and Joseph were working at the store. Joseph decided to give a snack to",10092,46604
478,"Then, Christopher and Shannon went to the school. Christopher gave a snack to","Then, Christopher and Shannon went to the school. Bradley gave a snack to","Then, Christopher and Shannon went to the school. Shannon gave a snack to",35175,19717
753,"Then, Rachel and Jessica were working at the restaurant. Jessica decided to give a kiss to","Then, Rachel and Jessica were working at the restaurant. Brian decided to give a kiss to","Then, Rachel and Jessica were working at the restaurant. Rachel decided to give a kiss to",22739,29489
569,"Then, Charles and Lindsey were working at the garden. Lindsey decided to give a ring to","Then, Charles and Lindsey were working at the garden. Rachel decided to give a ring to","Then, Charles and Lindsey were working at the garden. Charles decided to give a ring to",8444,50178
340,"Then, Stephen and Brandon were thinking about going to the store. Stephen wanted to give a drink to","Then, Stephen and Brandon were thinking about going to the store. Megan wanted to give a drink to","Then, Stephen and Brandon were thinking about going to the store. Brandon wanted to give a drink to",29040,12167
375,"When Lindsay and Jason got a snack at the office, Jason decided to give it to","When Lindsay and Jason got a snack at the office, Timothy decided to give it to","When Lindsay and Jason got a snack at the office, Lindsay decided to give it to",44056,16553
920,"When Crystal and Laura got a ring at the garden, Laura decided to give it to","When Crystal and Laura got a ring at the garden, Gregory decided to give it to","When Crystal and Laura got a ring at the garden, Crystal decided to give it to",29509,21960
126,"After David and Ryan went to the school, Ryan gave a ring to","After David and Ryan went to the school, Michelle gave a ring to","After David and Ryan went to the school, David gave a ring to",5119,13114
743,"Then, Brandon and Gregory were working at the station. Brandon decided to give a necklace to","Then, Brandon and Gregory were working at the station. Megan decided to give a necklace to","Then, Brandon and Gregory were working at the station. Gregory decided to give a necklace to",28991,29040
171,"When Nicholas and Rebecca got a drink at the school, Rebecca decided to give it to","When Nicholas and Rebecca got a drink at the school, Scott decided to give it to","When Nicholas and Rebecca got a drink at the school, Nicholas decided to give it to",26876,31959
678,"Then, Katherine and Jacob had a lot of fun at the office. Katherine gave a drink to","Then, Katherine and Jacob had a lot of fun at the office. Allison gave a drink to","Then, Katherine and Jacob had a lot of fun at the office. Jacob gave a drink to",14737,37497
77,"When Bradley and Sean got a ring at the garden, Sean decided to give it to","When Bradley and Sean got a ring at the garden, Jeremy decided to give it to","When Bradley and Sean got a ring at the garden, Bradley decided to give it to",27991,22723
729,"Then, Stephanie and Anthony had a lot of fun at the office. Stephanie gave a necklace to","Then, Stephanie and Anthony had a lot of fun at the office. Ryan gave a necklace to","Then, Stephanie and Anthony had a lot of fun at the office. Anthony gave a necklace to",16358,38150
672,"After Joseph and Heather went to the station, Heather gave a basketball to","After Joseph and Heather went to the station, William gave a basketball to","After Joseph and Heather went to the station, Joseph gave a basketball to",10092,37083
978,"Then, Joshua and Cody went to the office. Cody gave a necklace to","Then, Joshua and Cody went to the office. Katie gave a necklace to","Then, Joshua and Cody went to the office. Joshua gave a necklace to",29092,48545
411,"Then, Scott and Christopher went to the restaurant. Scott gave a drink to","Then, Scott and Christopher went to the restaurant. Charles gave a drink to","Then, Scott and Christopher went to the restaurant. Christopher gave a drink to",19717,7493
330,"Then, Kelly and Mary had a lot of fun at the restaurant. Kelly gave a necklace to","Then, Kelly and Mary had a lot of fun at the restaurant. Cody gave a necklace to","Then, Kelly and Mary had a lot of fun at the restaurant. Mary gave a necklace to",6393,14943
331,"When Cody and Kelly got a basketball at the school, Kelly decided to give it to","When Cody and Kelly got a basketball at the school, Paul decided to give it to","When Cody and Kelly got a basketball at the school, Cody decided to give it to",48545,14943
